,r1,r85,r36,r89,r27,r81,r78,r72,r63,r75,r68,r100,r82,r93,r97,r31,r83,r66,r29,r24,r52,r61,r43,r71,r12,r7,r77,r64,r18,r11,r54,r13,r40,r88,r16,r57,r3,r59,r55,r8,r19,r46,r42,r2,r76,r67,r21,r32,r73,r10,r86,r74,r49,r48,r47,r17,r35,r87,r41,r28,r33,r65,r96,r30,r70,r94,r25,r58,r37,r50,r60,r6,r44,r20,r51,r92,r4,r62,r95,r23,r90,r84,r56,r34,r9,r80,r15,r79,r26,r22,r99,r53,r98,r39,r91,r5,r38,r69,r45,r14
d26,3,7,64,1,96,87,31,16,83,28,91,14,78,92,44,60,90,82,99,93,11,74,13,51,15,94,33,55,52,65,79,43,84,53,8,69,54,67,5,49,35,57,22,47,86,77,81,27,89,24,59,40,95,75,26,80,66,61,38,32,10,9,42,23,50,36,21,62,72,98,12,85,45,25,70,88,63,17,34,68,4,20,30,71,29,58,18,41,2,37,6,19,97,76,39,0,73,48,56,46
d31,11,77,65,1,29,22,34,88,90,69,75,42,78,54,26,3,36,79,15,82,63,67,16,56,8,76,57,70,13,20,23,4,55,10,96,80,28,48,5,64,45,61,27,98,37,44,19,97,99,85,0,47,35,25,38,68,7,66,93,86,6,18,95,94,71,89,14,53,91,92,60,62,81,83,24,58,50,46,33,73,30,39,49,21,74,32,51,2,40,84,9,31,52,17,12,41,72,59,43,87
d47,77,32,44,9,54,87,57,52,91,10,49,62,28,68,96,90,81,36,21,63,82,29,18,25,97,55,45,17,89,15,0,42,85,70,94,3,46,98,58,48,20,43,30,41,69,14,60,37,5,13,95,47,23,64,93,35,78,24,27,38,71,40,88,56,92,51,67,39,12,83,99,80,26,79,66,53,34,50,31,4,8,11,59,72,19,84,7,75,65,2,86,61,74,33,22,16,1,6,73,76
d24,48,12,7,82,11,15,2,94,33,90,57,13,53,78,73,79,1,71,60,36,31,69,10,62,20,42,5,92,6,97,52,4,50,38,14,49,64,55,93,24,39,88,22,45,84,26,43,18,54,19,30,34,51,76,65,67,72,16,44,83,9,8,89,0,87,41,96,56,77,58,25,85,37,29,95,80,28,27,23,35,68,59,75,86,21,81,3,74,46,47,70,66,61,91,98,63,99,40,17,32
d17,9,25,7,65,83,53,71,96,68,63,44,58,19,98,26,47,23,32,50,24,21,4,64,60,70,22,57,36,6,94,28,1,52,84,89,0,46,73,62,56,43,49,13,75,76,15,88,48,41,87,90,3,81,34,85,16,54,12,42,95,78,99,20,77,82,17,31,33,80,51,8,74,61,69,66,30,45,38,59,11,35,27,55,91,18,92,93,5,40,2,97,37,67,86,72,79,10,14,39,29
d21,95,55,23,76,69,57,4,2,72,48,0,15,75,25,98,44,36,83,9,62,53,10,32,17,8,43,93,34,74,29,68,96,41,26,97,38,18,12,19,86,91,52,54,16,20,63,30,33,40,78,65,45,35,46,1,90,7,67,84,50,89,39,22,42,81,14,3,99,79,77,58,60,80,49,85,92,94,87,5,31,71,13,47,28,27,73,56,21,61,11,64,66,24,51,88,82,6,37,70,59
d20,60,42,16,53,23,56,92,32,62,1,30,34,22,63,89,67,54,66,24,37,57,51,25,77,96,71,98,12,69,88,99,36,68,93,61,74,85,86,18,52,7,65,8,46,2,15,38,48,33,4,73,39,47,40,28,80,75,83,21,29,31,87,91,14,3,11,45,17,78,26,55,94,9,90,72,82,81,64,0,5,59,6,10,50,41,70,20,13,76,49,58,44,19,95,84,97,27,79,35,43
d49,18,59,23,85,73,84,75,63,22,52,99,53,49,27,29,96,8,97,77,37,50,98,1,15,17,62,64,55,28,60,7,3,48,51,68,6,33,95,39,40,38,21,46,90,67,93,89,24,5,69,61,70,86,2,32,47,72,9,82,31,92,88,35,57,81,78,94,11,71,74,36,65,4,42,10,66,20,79,54,76,45,14,80,58,16,43,13,25,26,87,12,19,56,44,34,91,0,41,30,83
d30,55,7,0,60,82,61,33,99,79,44,10,81,76,98,31,37,57,16,70,35,29,69,17,91,68,40,48,24,13,23,3,38,86,5,93,9,63,45,59,32,28,49,4,77,89,12,52,51,21,92,53,27,36,73,97,88,78,72,66,22,84,90,94,43,80,39,46,30,42,14,65,25,11,15,85,20,2,54,47,95,64,56,83,26,87,8,1,6,34,50,62,58,71,19,41,96,67,75,74,18
d44,80,37,99,28,96,68,17,19,42,26,43,30,50,70,32,22,60,29,40,38,27,49,4,94,72,15,89,90,31,7,23,66,81,82,44,18,39,69,48,0,55,9,25,53,61,71,93,35,92,85,84,65,59,95,73,97,45,10,76,74,78,77,62,24,11,88,36,57,63,56,16,6,1,2,3,5,20,54,41,87,79,91,51,34,12,13,46,58,67,21,64,98,8,52,14,86,33,47,75,83
d19,44,89,50,13,33,41,24,18,30,79,96,48,8,17,15,80,49,92,56,53,32,46,12,43,82,51,91,99,90,11,78,54,1,31,19,85,57,59,2,75,40,71,64,0,39,76,72,35,26,95,86,27,29,3,45,6,20,81,69,16,73,4,7,67,98,62,25,23,55,28,34,58,88,36,10,60,37,93,77,61,65,70,84,47,87,22,97,14,66,94,74,63,83,5,21,68,42,38,52,9
d93,40,63,7,50,71,43,11,15,78,25,29,88,58,35,33,94,95,51,22,64,62,83,32,4,57,67,3,53,12,41,19,6,69,37,26,31,39,97,17,5,76,54,77,52,23,14,27,0,21,1,87,92,60,79,20,73,42,2,65,10,61,8,38,24,68,99,49,34,74,56,13,84,93,66,36,82,9,85,28,98,16,18,48,91,96,70,81,72,44,47,89,86,30,45,55,90,46,80,75,59
d27,55,85,48,43,44,17,54,93,39,68,64,50,45,58,75,69,51,83,25,88,32,5,22,65,79,62,80,81,16,90,60,91,38,14,40,18,28,7,33,13,49,84,57,47,53,92,12,23,66,67,27,9,3,21,72,61,52,77,4,94,74,1,97,20,31,73,8,10,15,34,86,59,56,42,24,71,2,41,29,89,36,95,99,0,35,87,76,82,98,11,70,6,78,96,26,46,30,37,63,19
d72,34,69,84,42,46,19,25,2,7,60,27,32,77,71,3,28,24,64,6,35,86,12,9,88,80,98,36,33,17,83,95,10,22,57,59,63,99,13,54,15,39,48,53,49,55,87,30,65,45,41,67,20,29,85,16,90,5,93,82,68,74,38,26,52,78,91,11,18,56,66,47,50,62,44,0,97,94,4,76,37,31,89,79,61,8,92,58,51,96,23,1,72,40,14,21,73,81,75,70,43
d38,86,59,63,21,49,0,75,80,23,28,96,64,88,77,58,74,65,26,99,7,47,39,57,15,17,55,61,95,97,48,54,87,46,24,81,12,18,42,90,2,50,52,19,60,68,82,14,9,25,98,83,71,72,5,89,84,35,94,73,56,45,76,6,69,31,22,66,91,78,79,27,85,29,70,3,4,62,40,51,20,38,67,8,92,44,53,41,1,34,10,30,32,11,37,43,33,16,13,36,93
d94,53,61,64,82,24,62,4,19,40,5,87,74,66,86,68,94,31,69,48,73,1,60,13,30,70,12,3,58,90,20,14,91,34,17,21,79,84,39,0,7,98,32,77,52,25,88,6,41,49,85,26,27,15,83,75,36,95,71,59,37,63,2,76,51,45,43,56,9,35,55,42,23,93,28,47,65,80,18,57,11,81,67,29,78,97,46,22,72,10,96,38,54,16,92,50,33,44,8,99,89
d12,3,38,39,83,11,12,79,33,95,67,18,91,54,51,58,5,9,78,88,86,50,62,26,7,89,63,97,15,90,57,87,25,31,24,13,22,77,74,84,42,27,85,96,45,2,37,49,35,4,21,43,98,32,69,14,46,40,76,75,55,29,64,1,66,10,47,61,94,70,81,34,65,68,71,93,30,17,36,20,16,99,48,52,60,6,92,28,41,82,53,19,56,0,72,80,73,44,8,23,59
d88,74,7,46,16,82,87,63,38,6,88,66,45,13,49,39,35,42,1,54,55,59,0,5,56,41,18,37,47,21,77,84,20,19,72,81,91,36,25,53,44,52,17,11,10,86,96,40,22,48,93,32,31,98,60,70,80,92,68,43,2,57,23,64,9,73,12,71,28,24,15,65,4,3,75,76,26,30,94,97,69,62,67,85,51,8,14,83,58,29,27,90,78,50,61,99,89,34,95,79,33
d13,67,72,88,34,24,66,29,4,63,38,39,3,99,87,54,22,84,23,55,82,8,48,75,71,60,57,96,83,36,9,86,79,56,14,70,69,40,59,94,18,61,64,76,33,26,11,93,41,0,12,95,91,85,30,37,62,5,74,6,47,58,7,97,2,20,81,19,27,16,52,10,53,49,98,77,32,44,21,73,51,43,90,15,17,45,50,25,1,31,65,42,89,92,68,13,35,46,78,80,28
d28,96,0,93,40,68,13,90,44,23,76,27,78,24,6,28,3,55,64,52,65,57,73,4,22,98,30,49,91,87,43,88,82,54,7,74,31,11,2,41,5,10,38,89,69,59,99,46,35,56,18,20,62,60,15,34,32,14,29,94,36,75,26,84,25,95,48,39,9,17,61,67,92,63,71,50,1,53,80,42,47,72,85,70,8,86,79,37,12,45,77,66,51,83,19,58,97,16,21,81,33
d62,76,45,54,81,19,90,11,16,79,20,50,69,27,71,44,65,1,13,41,83,68,98,55,15,26,7,89,43,62,97,67,2,8,61,52,36,34,18,57,82,22,37,49,72,4,12,42,99,86,23,91,64,56,28,40,94,33,32,48,66,17,74,96,63,31,73,85,14,29,51,39,6,30,75,3,0,38,84,5,25,60,88,70,24,46,21,58,53,9,35,87,47,95,92,10,59,77,93,78,80
d39,62,16,67,3,23,97,86,12,10,66,91,42,35,89,90,77,58,82,51,15,19,54,85,52,17,49,84,45,7,14,22,56,80,69,68,83,47,93,48,4,71,74,18,2,79,73,20,57,24,26,59,61,1,11,27,87,60,78,0,6,39,29,53,46,9,34,70,63,5,98,94,55,21,72,99,41,64,36,96,33,38,92,37,25,81,31,50,32,76,44,28,13,65,43,75,40,30,8,88,95
d96,69,45,92,96,67,16,7,35,73,11,15,47,49,2,76,95,43,59,70,72,91,42,89,66,19,17,13,97,64,52,50,44,87,48,26,20,71,53,77,1,58,74,61,40,25,81,86,88,83,0,85,33,22,57,5,8,12,82,65,9,24,18,62,30,29,84,21,93,36,60,27,98,56,10,80,3,32,75,55,23,90,28,41,6,31,14,39,37,51,78,46,68,79,63,99,94,4,34,38,54
d22,10,66,12,48,82,21,9,77,25,5,52,69,81,83,87,44,64,22,71,26,56,16,89,2,51,59,17,14,47,3,90,49,67,32,33,34,73,0,23,95,62,24,8,50,75,55,11,6,61,58,1,39,93,99,97,41,84,37,38,88,85,65,30,4,72,80,86,15,70,76,60,53,54,35,98,68,45,96,91,7,36,46,20,43,63,19,13,79,92,40,94,74,57,31,27,29,42,78,18,28
d10,91,60,46,3,94,33,75,23,83,90,31,40,5,36,82,4,47,86,32,17,42,13,6,45,16,69,62,53,22,0,79,25,81,67,92,35,54,70,93,28,57,41,85,18,20,39,98,59,10,88,63,29,58,77,26,2,9,65,14,48,52,72,44,56,87,8,96,24,49,11,71,78,27,50,15,80,74,95,99,7,19,68,89,73,64,34,55,38,97,43,37,30,51,61,76,66,21,1,84,12
d95,47,8,94,84,33,48,59,96,32,10,1,13,24,12,42,3,41,39,79,49,2,45,4,58,16,34,82,92,90,28,95,97,74,80,93,63,77,78,6,76,72,64,55,91,86,38,83,60,30,68,18,25,81,54,19,99,71,9,51,75,70,26,50,35,37,57,23,67,65,62,69,56,20,89,44,21,17,31,29,36,0,5,88,11,98,85,87,53,73,52,7,46,61,14,43,66,22,27,40,15
d90,11,26,55,46,59,97,25,51,43,2,44,17,3,24,82,91,81,12,0,71,29,22,6,66,72,88,70,79,30,76,65,10,5,61,18,75,54,15,45,77,9,74,63,41,47,84,32,36,33,28,99,52,87,69,38,68,90,86,48,95,39,56,14,4,67,57,64,98,42,85,94,93,34,96,40,58,78,16,23,83,49,53,60,27,13,8,19,20,89,73,21,50,1,7,62,31,37,92,80,35
d80,29,11,95,88,54,62,44,65,92,24,59,20,15,4,69,91,31,78,30,89,25,17,80,53,27,72,57,8,18,13,82,93,14,50,19,87,71,12,1,10,76,94,40,0,47,90,64,41,33,96,16,63,68,85,86,6,97,66,22,7,83,42,75,48,70,77,51,56,36,67,26,52,34,60,79,81,73,5,23,2,3,49,39,35,58,46,74,55,61,43,98,45,99,21,32,28,9,37,84,38
d69,69,15,64,9,89,24,22,58,85,8,91,40,73,43,88,27,3,51,36,65,38,77,95,4,45,11,1,14,2,49,72,63,84,48,75,32,21,25,18,81,54,98,66,0,6,47,93,52,68,12,92,90,61,55,87,74,59,33,26,19,78,28,79,10,41,30,44,31,60,67,53,82,99,56,57,86,16,71,70,42,5,23,29,37,35,50,80,94,46,20,13,83,97,39,17,96,34,76,62,7
d68,13,99,85,54,5,84,89,64,61,42,7,24,79,68,97,55,76,34,73,94,63,66,25,57,77,14,33,53,91,44,86,82,83,36,35,62,11,45,1,29,10,65,30,2,74,38,37,78,17,46,41,95,59,8,16,92,52,31,87,3,81,47,4,88,50,67,49,40,26,12,51,80,72,56,20,58,23,75,69,43,0,71,90,98,9,19,60,39,48,18,28,6,93,15,27,32,22,96,21,70
d66,96,80,52,23,17,5,69,98,4,48,27,60,31,22,90,78,76,83,57,25,71,2,51,93,58,72,29,19,74,61,94,84,67,64,3,89,66,56,55,37,40,14,85,0,8,32,65,1,70,91,88,42,54,9,97,73,49,50,36,81,53,11,79,38,20,59,68,24,46,10,43,12,16,15,45,28,63,18,13,62,41,39,99,95,26,7,87,34,30,35,92,6,82,44,77,75,86,21,47,33
d53,94,42,92,62,8,13,70,85,7,54,61,0,67,19,39,2,71,30,48,11,32,16,38,20,66,75,49,59,63,10,55,21,47,80,12,58,22,86,57,84,34,37,4,82,43,69,53,90,15,35,26,18,81,31,99,44,68,98,72,17,14,96,46,91,24,9,41,89,60,29,77,40,51,33,28,78,5,27,45,73,64,25,83,79,36,95,76,3,52,93,56,6,74,88,1,97,65,87,23,50
d71,37,35,14,88,38,63,39,47,10,72,48,93,50,11,99,13,40,34,68,24,15,12,70,77,42,54,16,98,80,45,23,66,90,75,83,97,22,82,25,62,21,1,96,43,51,7,53,46,76,91,79,6,84,44,4,19,41,20,36,64,52,17,29,95,71,28,49,2,65,87,3,30,26,61,59,56,86,89,58,0,18,32,67,78,27,8,33,92,74,81,60,31,69,9,55,94,85,57,5,73
d16,93,35,21,94,96,58,76,36,45,56,12,15,32,26,22,69,27,95,46,51,65,79,71,11,44,33,39,29,54,24,81,49,23,64,87,7,2,85,19,31,9,4,5,18,84,3,92,47,1,66,73,0,6,75,89,16,17,83,88,30,78,37,90,91,53,74,55,25,68,34,20,50,48,42,52,8,77,40,60,57,38,13,10,72,97,70,43,67,41,28,98,86,14,61,59,82,63,62,99,80
