,r91,r2,r30,r59,r35,r58,r17,r97,r81,r90,r65,r100,r36,r41,r99,r73,r75,r94,r13,r42,r54,r25,r61,r88,r69,r78,r57,r8,r11,r21,r44,r63,r87,r66,r64,r70,r10,r28,r4,r55,r9,r68,r12,r19,r40,r83,r16,r96,r38,r51,r74,r31,r98,r82,r79,r86,r84,r1,r23,r71,r34,r49,r46,r85,r15,r43,r80,r76,r27,r37,r3,r62,r20,r95,r32,r45,r39,r6,r56,r52,r92,r14,r5,r24,r72,r48,r53,r33,r93,r22,r7,r60,r89,r18,r47,r50,r29,r26,r67,r77
d56,35,52,29,88,57,10,75,37,63,91,7,19,69,30,31,48,36,65,53,33,45,32,24,95,86,1,47,74,94,42,46,2,6,70,15,49,80,14,89,96,39,81,60,92,62,59,51,18,21,13,99,27,54,97,34,98,64,28,5,93,87,68,78,55,20,76,77,43,26,17,4,44,11,8,82,61,9,79,38,73,12,25,84,50,56,23,41,40,3,0,90,72,67,85,71,22,58,83,66,16
d66,99,9,31,43,58,96,19,47,82,32,63,7,44,20,17,42,12,98,34,71,8,61,90,5,33,85,81,29,92,1,66,84,76,74,14,25,21,4,97,68,62,56,10,53,24,48,52,79,54,87,16,93,3,37,38,51,60,67,83,73,89,59,2,30,35,70,64,41,72,22,45,50,88,80,26,75,69,11,78,94,6,55,86,28,36,65,13,18,40,46,95,27,49,57,23,77,39,0,15,91
d58,16,39,44,66,31,8,30,87,4,94,52,25,85,28,64,95,0,32,75,89,14,50,29,91,88,10,34,22,33,55,23,62,73,99,92,63,12,13,67,90,56,58,72,51,65,5,57,71,48,81,9,37,17,46,38,41,68,35,86,61,45,42,77,54,6,2,96,19,74,18,21,20,7,93,83,82,76,3,98,27,60,69,78,70,49,11,80,79,24,36,84,53,47,43,26,15,40,59,1,97
d68,77,70,29,71,81,40,67,60,48,34,6,37,49,80,75,53,26,76,97,95,78,23,35,88,7,17,73,54,74,86,15,59,1,24,61,8,90,57,63,25,31,69,50,55,89,64,47,27,66,72,82,96,5,43,32,20,16,36,38,92,68,51,28,13,79,9,56,42,19,21,0,58,12,46,30,62,4,39,99,3,52,45,18,91,41,2,85,98,84,22,65,93,33,14,87,83,11,94,44,10
d49,3,78,92,25,41,31,20,13,44,94,59,83,49,77,71,57,97,47,32,63,28,82,4,17,18,58,9,46,6,1,22,62,93,8,99,16,54,68,27,69,2,80,76,40,39,87,85,29,79,67,0,81,75,11,43,86,21,5,36,61,64,73,70,30,98,96,48,52,72,53,55,51,50,65,33,15,35,84,37,38,45,56,60,24,90,7,89,66,88,42,10,34,95,12,74,26,23,91,14,19
d74,69,63,36,90,66,26,59,58,81,78,89,93,99,28,50,42,24,91,20,25,85,83,94,21,6,65,86,72,10,68,98,4,57,60,62,87,30,2,15,84,35,18,79,52,70,14,54,5,74,16,40,39,92,22,97,80,7,12,82,3,43,29,75,32,0,77,44,27,61,17,96,95,48,37,56,11,51,13,71,19,47,73,45,41,53,23,67,49,8,64,31,55,33,38,76,1,34,46,9,88
d23,42,29,85,28,70,64,34,89,40,97,76,58,61,16,92,74,19,0,81,24,49,23,94,10,60,20,4,39,22,17,9,11,84,15,87,33,21,43,8,2,41,67,37,1,25,88,95,90,75,86,48,72,7,83,54,45,55,99,38,47,5,77,36,65,52,3,51,18,71,57,12,96,32,62,59,30,93,91,53,50,68,31,66,73,14,56,35,78,63,82,26,27,46,69,98,6,13,79,44,80
d43,42,70,69,8,51,67,47,46,17,23,77,30,12,84,94,61,34,98,56,76,4,14,53,72,3,95,9,35,57,18,5,78,28,90,82,0,48,50,55,64,21,63,93,33,80,71,65,26,37,88,1,29,22,10,89,86,27,24,96,43,62,74,44,7,40,75,92,13,54,73,16,15,45,19,32,31,79,66,20,97,36,68,99,38,11,85,81,25,87,59,49,52,91,2,6,58,41,39,83,60
d87,31,0,20,88,92,37,90,53,21,79,64,56,87,3,4,24,27,6,13,85,45,46,1,50,7,28,74,49,86,84,62,47,32,55,16,34,22,91,78,83,2,67,5,26,48,29,82,51,69,93,76,38,80,30,81,25,89,75,11,68,59,65,72,61,9,94,54,41,36,17,95,39,97,73,33,18,57,19,66,42,99,44,96,14,10,71,58,98,70,40,52,23,43,8,63,15,77,12,35,60
d26,24,12,90,8,84,49,47,43,27,86,38,81,33,93,89,28,91,13,31,36,77,75,56,66,96,83,7,52,17,97,62,98,35,50,57,29,40,41,55,22,46,79,80,21,14,95,23,34,16,69,37,5,20,88,3,58,63,92,6,72,39,73,19,85,82,87,15,64,60,71,99,45,4,25,78,44,68,32,53,65,48,54,0,18,94,30,59,51,61,70,10,76,1,74,67,26,9,11,2,42
d62,65,73,77,59,26,75,86,80,41,14,24,29,9,8,99,39,6,50,55,49,83,53,18,48,35,36,34,95,94,43,92,87,89,10,19,62,71,68,64,57,1,60,79,31,44,37,25,33,27,84,82,40,76,63,97,28,5,67,17,13,16,54,81,74,70,90,66,52,78,61,45,20,85,88,93,69,46,30,0,56,58,42,12,23,15,72,3,38,2,22,96,4,21,7,11,47,51,32,98,91
d85,44,47,71,12,18,62,50,76,49,19,61,8,85,32,0,86,58,80,95,13,43,54,67,5,99,35,17,29,41,52,78,60,36,87,98,20,75,68,48,24,4,37,21,64,96,72,6,15,57,77,56,34,25,97,66,9,83,63,73,81,10,27,11,3,89,39,82,38,2,46,93,55,33,26,51,91,23,94,69,79,53,1,74,59,30,90,7,92,70,42,84,40,88,14,22,31,16,28,65,45
d38,75,13,38,50,96,95,67,52,22,18,80,66,19,10,63,70,91,58,84,97,27,25,2,29,6,42,35,47,89,53,39,40,33,60,90,68,32,28,83,99,61,79,21,36,51,48,17,34,57,24,43,20,16,15,87,69,74,92,93,71,12,76,73,88,86,54,59,26,49,82,3,98,64,77,85,5,81,78,55,45,11,1,72,41,44,56,30,0,37,9,23,4,31,7,65,62,14,46,94,8
d79,40,52,59,37,25,80,7,50,93,96,48,22,4,49,70,62,83,56,67,91,34,77,5,1,86,0,27,45,76,14,87,23,65,88,92,15,79,9,11,94,13,58,10,47,78,30,2,46,19,51,31,89,26,53,82,35,63,98,64,69,20,12,97,99,81,36,24,8,90,32,3,72,38,55,42,95,39,73,6,68,60,85,75,43,17,21,41,57,54,29,61,18,71,84,28,16,44,74,33,66
d97,75,33,26,9,4,21,41,30,38,88,59,8,91,84,1,72,80,24,46,95,43,48,62,40,51,50,19,99,3,2,87,67,10,82,56,94,68,60,42,12,20,37,69,90,63,13,53,71,49,98,23,47,0,89,31,70,64,86,93,29,58,39,14,65,66,61,36,28,45,18,97,74,22,76,54,92,44,32,81,25,83,57,77,15,16,5,7,17,27,79,78,96,52,73,85,34,11,35,6,55
d19,9,97,48,60,22,26,51,68,35,96,20,63,38,90,28,88,13,86,10,62,93,27,32,55,64,75,15,19,40,5,46,59,74,25,91,54,29,99,92,21,70,73,85,58,65,98,89,53,94,95,61,24,69,4,1,71,17,50,16,23,72,2,11,79,52,45,6,77,81,57,80,76,3,66,49,87,33,56,12,47,43,42,83,18,82,78,67,37,31,36,7,39,8,34,41,14,0,44,30,84
d50,13,7,2,12,95,85,58,14,5,6,47,98,55,23,94,26,77,63,3,89,34,37,42,29,54,82,93,22,59,35,45,78,56,41,39,36,49,18,74,50,20,38,96,67,15,99,28,73,72,53,62,9,65,88,81,31,91,68,1,69,46,60,84,21,86,70,75,17,40,24,52,19,92,90,51,44,64,66,61,27,57,80,48,33,83,97,43,79,16,0,4,32,71,11,87,10,8,25,30,76
d94,39,87,44,33,76,72,29,52,14,4,82,30,67,69,23,74,48,84,35,28,89,99,41,22,98,50,38,77,47,97,25,36,10,9,16,81,56,21,94,57,12,90,51,55,68,43,73,37,32,61,58,5,71,11,85,62,40,75,15,96,19,78,42,46,83,7,60,66,63,6,86,79,18,31,91,27,65,64,8,0,92,93,17,3,2,26,45,88,59,54,70,95,1,49,80,24,13,20,34,53
d3,0,27,89,6,15,34,80,92,56,28,85,29,88,42,77,95,36,54,55,1,11,44,3,23,81,47,2,78,26,59,76,7,43,84,40,57,9,32,25,30,82,53,37,17,18,35,97,58,71,93,70,31,68,90,60,96,66,45,20,33,19,13,39,16,73,67,63,62,91,94,41,24,87,86,72,51,98,83,65,49,99,74,5,21,64,69,61,12,48,8,52,38,10,50,75,14,46,22,79,4
d71,67,99,6,7,62,93,56,10,27,83,91,85,66,39,79,96,95,45,5,35,60,49,15,21,94,12,11,70,18,30,76,16,13,71,54,9,36,89,34,78,43,32,24,65,64,3,98,41,47,14,42,28,33,72,29,92,46,59,87,40,51,44,75,69,2,22,88,74,52,48,53,17,4,20,63,68,84,55,61,97,57,80,73,31,23,26,86,8,37,25,1,19,0,82,77,38,50,90,81,58
d8,38,71,95,65,93,50,64,79,15,17,84,66,32,89,86,68,11,42,56,90,80,40,54,22,26,97,87,30,4,20,58,35,24,36,88,52,44,21,99,75,12,60,8,76,63,14,19,34,28,1,39,37,33,18,61,31,41,74,43,47,25,73,7,83,16,23,5,9,72,70,29,62,53,55,94,51,27,59,96,48,92,49,0,10,45,82,3,77,67,46,81,85,57,6,13,91,2,98,78,69
d80,63,98,43,58,49,25,62,12,83,55,75,13,33,61,21,76,86,36,74,78,59,18,93,72,29,16,79,67,44,40,90,54,69,3,85,99,47,53,10,19,1,56,46,84,9,17,82,95,24,92,14,96,31,60,91,22,94,68,80,30,6,5,20,88,97,32,37,65,11,34,45,51,50,87,73,41,27,66,52,0,7,4,89,48,15,64,81,70,28,42,23,2,35,39,26,38,57,77,71,8
d81,57,17,79,41,77,67,60,64,85,30,3,48,50,28,16,20,29,91,7,49,32,83,93,68,56,21,78,5,34,24,72,52,87,86,19,45,6,99,70,37,69,80,61,22,96,25,40,65,92,81,43,36,95,59,71,76,11,35,33,8,51,18,53,31,62,14,42,63,54,88,38,9,47,12,23,26,74,90,84,94,0,10,39,82,2,4,58,15,98,66,89,73,55,1,97,46,27,75,44,13
d35,97,30,56,5,44,15,65,50,22,78,26,62,45,84,99,82,67,23,13,96,83,85,12,4,66,81,18,92,27,58,9,64,35,38,29,61,80,0,33,24,77,88,87,2,72,95,93,1,10,42,79,70,68,98,89,8,16,53,6,55,11,28,19,75,60,39,57,90,49,94,41,51,76,86,43,21,74,17,48,20,69,37,36,52,34,47,59,63,91,46,54,25,73,3,40,14,71,32,31,7
d57,83,9,71,0,72,5,68,28,74,40,17,36,25,61,13,2,20,93,99,15,16,24,33,32,59,39,82,29,73,60,92,67,51,7,50,30,89,70,42,69,66,23,95,54,12,1,84,76,22,11,44,64,56,10,77,52,86,88,97,98,26,85,49,57,21,45,46,96,94,3,81,79,91,87,78,34,48,90,43,14,37,53,19,35,31,41,62,75,8,18,55,47,58,6,65,38,4,80,27,63
d45,91,51,59,71,98,54,57,73,69,88,41,26,85,4,17,23,18,1,81,97,33,21,7,68,65,49,74,72,94,35,89,10,70,92,22,95,37,77,6,8,3,80,32,84,55,46,67,24,42,40,13,76,64,96,5,63,20,12,11,53,58,93,50,43,75,82,27,2,25,29,86,83,48,31,30,45,47,99,60,87,34,28,78,52,38,9,19,79,16,56,66,61,0,39,36,14,15,44,62,90
d34,95,5,86,60,39,1,74,21,61,42,14,71,53,98,73,26,10,66,99,75,2,20,87,82,0,37,69,90,51,44,48,9,80,63,93,70,19,27,40,28,34,24,97,54,52,76,8,55,4,49,16,83,12,96,67,88,41,81,50,47,22,57,89,38,78,46,13,94,33,56,65,25,64,43,85,18,59,68,62,91,30,92,36,84,3,45,7,23,35,32,58,79,29,17,11,6,77,31,72,15
d54,75,85,30,40,48,11,45,54,72,98,97,27,66,12,74,67,37,49,22,81,96,55,26,82,13,71,58,52,53,59,4,6,69,95,62,18,8,99,84,19,23,77,86,14,44,7,16,32,5,93,1,70,41,60,56,39,79,50,25,65,51,46,63,91,76,24,57,31,15,20,9,28,80,3,35,64,68,92,38,29,34,73,10,94,33,0,21,43,17,36,88,87,90,47,78,83,42,61,89,2
d15,57,48,23,46,4,15,55,74,0,14,88,97,27,84,56,79,66,93,45,35,24,33,90,30,38,73,6,36,83,3,17,5,81,43,52,61,82,44,53,11,8,16,40,95,51,64,37,25,72,89,80,62,1,78,63,59,87,7,28,32,77,22,29,92,13,12,69,91,60,50,67,70,41,39,96,65,21,99,75,19,34,94,10,31,42,18,86,85,20,76,98,2,9,54,26,49,68,47,58,71
d65,51,91,5,25,55,23,77,50,45,73,99,13,62,64,54,41,74,26,33,79,31,60,84,88,28,18,76,52,56,32,87,24,15,53,72,85,38,27,2,94,90,30,61,46,80,7,83,47,59,40,22,29,19,75,1,49,57,97,89,36,68,65,81,69,48,42,8,11,98,4,66,92,35,9,63,58,21,16,37,86,71,93,3,6,34,39,20,96,12,0,70,10,82,43,14,44,78,17,95,67
d1,12,41,89,39,44,76,90,25,16,83,0,70,63,60,17,38,64,54,88,99,18,14,2,56,40,55,42,92,37,78,62,29,68,66,28,27,7,24,31,20,79,80,10,50,26,85,49,33,67,96,52,75,93,84,11,74,5,32,95,91,98,48,97,35,6,19,30,69,94,73,59,51,58,72,3,8,13,34,77,1,47,61,87,81,21,15,4,57,65,9,23,71,22,86,53,46,43,82,45,36
d12,34,19,63,95,53,93,65,2,39,25,12,20,50,51,59,27,17,32,96,79,66,61,15,30,6,7,67,80,3,0,82,16,90,54,69,26,94,83,38,88,89,36,76,48,18,35,33,75,81,68,9,24,41,10,87,37,4,13,57,46,62,78,73,5,14,92,45,8,47,52,1,84,72,91,28,97,64,55,60,42,86,29,56,49,11,71,58,23,22,43,74,44,31,99,85,70,21,40,77,98
d42,57,93,67,41,34,83,51,71,48,45,60,97,78,98,9,25,72,85,33,14,79,10,28,11,76,6,13,99,68,80,27,91,53,20,62,82,1,35,30,63,46,17,44,3,12,92,0,95,36,73,15,37,32,22,8,65,24,81,90,86,26,21,39,64,23,5,74,19,88,49,31,18,69,4,61,96,43,55,56,58,29,59,89,2,70,84,7,87,47,50,38,52,94,66,16,40,77,54,75,42
d32,37,94,90,9,96,38,99,2,54,7,4,65,47,92,6,87,20,78,77,69,44,52,98,13,79,93,31,63,14,88,27,33,35,16,25,76,28,18,61,60,64,1,81,91,55,42,70,80,50,11,68,29,74,71,24,53,17,0,95,30,36,45,73,40,26,58,39,3,84,57,10,12,8,22,82,41,97,34,19,21,32,59,51,48,46,56,5,23,89,75,62,85,67,49,86,72,43,66,15,83
