,r1,r66,r41,r77,r88,r54,r32,r90,r100,r86,r79,r46,r37,r61,r76,r78,r49,r45,r38,r53,r55,r5,r47,r39,r18,r97,r19,r24,r75,r12,r59,r92,r13,r10,r14,r57,r85,r72,r89,r94,r7,r15,r40,r27,r74,r6,r33,r2,r29,r58,r64,r56,r81,r70,r98,r43,r82,r31,r8,r22,r44,r30,r42,r84,r99,r21,r28,r35,r96,r65,r87,r17,r20,r80,r93,r23,r60,r52,r36,r62,r73,r4,r51,r71,r50,r91,r95,r67,r34,r11,r25,r68,r16,r3,r83,r9,r63,r48,r26,r69
d44,96,63,81,58,8,91,24,4,42,53,77,27,35,79,12,14,45,84,32,10,21,39,40,36,76,95,3,44,75,49,43,7,92,34,6,26,55,78,62,74,51,11,54,99,82,17,72,61,30,56,48,94,98,57,33,70,80,86,37,5,93,83,59,47,28,52,64,23,38,18,68,1,46,50,69,66,2,87,29,25,97,60,41,88,15,65,0,71,31,67,9,22,90,20,73,85,16,13,89,19
d64,81,85,48,30,51,3,25,59,11,26,31,34,87,40,83,43,72,15,99,20,60,73,27,95,36,52,35,71,55,50,80,54,65,12,8,22,92,2,41,21,93,94,32,74,86,69,46,19,63,37,75,82,56,62,96,10,61,16,68,66,90,78,9,89,91,6,97,77,42,67,38,98,23,24,53,7,64,47,29,1,28,4,5,49,33,44,17,45,0,14,13,84,70,76,79,39,58,57,18,88
d20,13,83,95,41,84,33,6,4,40,36,43,48,2,74,19,93,49,18,21,15,27,88,34,68,58,85,46,75,10,92,12,59,66,89,99,78,35,23,87,44,31,64,63,37,86,20,55,24,14,53,69,96,42,50,28,1,30,3,0,82,62,73,38,72,11,32,67,29,97,39,94,22,8,9,79,70,77,71,26,57,90,81,7,51,98,5,91,61,45,16,80,76,56,54,47,25,52,60,65,17
d23,20,56,7,91,51,83,84,89,26,98,69,21,36,17,39,68,63,77,48,13,14,65,73,75,27,47,28,38,76,96,29,40,25,5,80,16,60,52,55,88,42,67,49,93,87,97,9,41,32,22,58,35,50,33,18,85,57,74,15,86,10,61,46,70,0,23,95,90,54,79,53,6,59,66,62,34,3,4,31,44,19,78,12,94,8,43,30,92,99,37,72,2,45,11,24,1,82,71,81,64
d99,13,22,54,14,41,8,2,45,80,56,87,33,40,17,75,43,27,84,73,12,11,21,30,35,55,95,29,98,47,46,74,57,20,79,93,96,85,82,66,65,42,51,31,26,64,92,3,52,67,10,44,62,15,94,70,78,6,69,59,63,38,83,53,81,7,36,16,5,25,48,19,72,76,23,86,91,9,88,39,77,1,99,58,60,4,61,89,24,97,49,28,18,0,68,37,71,90,50,32,34
d12,0,87,25,60,53,54,92,51,78,46,75,24,59,6,14,76,71,32,44,2,43,12,45,61,74,63,16,4,37,18,23,73,50,98,3,91,22,36,11,42,84,35,41,20,66,96,26,39,62,65,8,57,99,47,29,9,5,33,58,89,82,28,49,79,95,72,85,88,77,81,19,21,93,31,90,13,27,70,10,55,48,52,38,86,40,83,69,56,97,30,34,7,17,68,15,67,1,64,94,80
d71,64,59,18,91,20,93,76,40,39,99,23,88,63,83,13,75,57,60,27,56,78,44,95,14,37,7,24,55,46,3,41,2,4,58,81,47,50,15,66,19,51,67,33,42,69,26,87,62,32,80,38,71,70,92,29,43,97,11,90,79,61,96,9,45,8,5,35,16,22,52,68,10,74,54,85,25,21,31,34,53,0,17,98,36,48,89,30,94,82,84,1,65,28,86,12,77,49,73,6,72
d47,98,83,21,25,16,66,70,72,94,51,24,64,36,18,57,99,85,41,89,60,75,35,91,4,82,44,86,43,74,42,3,84,5,54,56,71,15,81,45,61,39,33,19,31,96,46,79,40,30,50,12,63,65,8,11,6,55,78,77,53,37,22,90,87,73,76,69,52,20,48,80,1,10,29,32,27,38,59,9,28,26,92,93,13,88,49,58,62,34,7,23,2,0,17,67,97,95,68,47,14
d52,46,93,97,18,47,43,32,7,54,72,83,60,41,57,49,67,80,50,28,77,45,89,2,42,99,9,1,58,14,65,21,85,53,56,51,75,26,84,17,4,40,0,82,94,38,62,27,92,10,23,55,11,30,16,44,90,88,81,36,15,52,37,79,5,76,68,78,34,35,70,13,31,59,3,66,96,86,24,48,91,8,12,87,20,39,73,74,61,95,64,69,29,63,19,71,33,22,6,98,25
d97,7,70,42,45,46,21,29,74,4,68,16,73,52,19,82,96,27,90,59,91,24,64,61,51,56,67,75,1,62,25,35,18,5,93,11,43,8,94,84,66,12,37,83,55,99,48,69,32,34,0,78,28,76,30,22,3,15,41,33,72,17,57,81,95,97,14,49,23,36,85,53,88,92,13,26,77,58,80,40,9,44,71,2,38,63,10,79,89,98,86,20,47,54,65,31,60,39,87,50,6
d74,3,23,63,8,4,22,77,56,25,95,67,88,72,93,98,57,53,69,52,29,0,7,50,82,94,59,31,9,37,26,76,83,32,17,51,74,61,41,39,16,78,80,40,24,30,42,79,28,44,73,10,46,70,38,96,58,90,62,99,20,92,48,81,14,75,21,45,27,71,36,85,2,55,47,49,68,6,33,35,34,65,66,12,5,13,43,97,87,89,91,84,54,86,64,60,19,11,15,18,1
d2,84,39,67,86,35,55,38,57,87,24,9,3,56,82,60,45,30,58,37,97,70,26,23,90,34,5,19,1,92,81,53,48,47,51,89,69,79,77,73,99,8,44,0,36,83,33,61,40,22,27,80,11,71,15,25,75,91,85,76,46,13,72,2,49,31,29,93,18,21,96,98,94,12,16,20,59,17,68,41,64,28,6,88,43,14,32,50,52,74,10,4,66,54,62,65,42,78,95,63,7
d33,29,6,23,49,86,27,7,60,55,67,81,0,38,68,17,15,47,43,69,95,78,13,59,75,83,63,99,56,28,36,24,62,14,76,90,18,40,51,98,50,5,87,34,52,84,11,53,3,45,61,46,85,39,30,74,80,26,20,19,37,82,89,88,35,92,10,54,91,22,41,1,66,25,44,31,94,79,42,93,48,33,9,72,65,73,12,96,71,70,97,4,2,16,8,57,32,58,21,64,77
d21,28,33,7,3,8,15,22,53,92,18,5,75,91,36,9,35,61,19,79,29,34,40,58,88,66,60,4,45,72,77,47,56,97,1,85,42,63,20,57,54,99,39,67,32,82,43,13,38,31,52,84,80,46,26,89,59,11,64,73,6,12,68,50,78,94,76,69,30,27,81,96,2,25,87,10,93,0,90,49,17,86,62,95,44,48,21,16,51,70,83,98,55,24,71,65,14,74,37,41,23
d9,59,85,1,12,99,80,7,5,90,72,69,68,3,22,13,95,18,73,35,0,49,87,31,27,56,74,29,81,40,44,93,79,64,82,78,98,77,42,10,38,14,92,67,15,84,58,6,65,55,17,16,25,8,96,86,50,62,48,2,60,39,53,70,71,24,20,33,75,94,47,76,51,57,46,63,52,89,45,83,34,23,97,19,61,28,91,30,43,54,66,9,41,36,88,21,11,37,32,4,26
d89,35,67,13,2,50,75,44,24,78,5,21,10,48,85,86,84,91,89,82,26,32,83,38,52,16,49,3,43,39,62,90,22,95,7,92,88,28,72,61,65,30,93,60,40,99,11,41,94,79,45,77,46,20,6,59,42,36,17,70,53,74,87,15,56,63,80,81,71,1,64,14,58,33,8,76,55,27,25,34,37,29,51,18,57,9,0,4,54,97,69,23,31,68,66,98,47,19,12,73,96
d53,81,64,90,80,85,44,97,33,9,57,65,74,50,95,59,24,89,22,61,92,91,48,34,42,98,70,12,31,32,87,47,19,37,7,72,76,2,27,14,56,60,86,29,0,36,83,30,13,39,55,46,93,71,3,62,18,68,58,69,96,41,75,26,40,35,5,28,10,82,52,99,51,43,8,21,17,23,6,16,88,49,54,38,77,53,25,63,79,66,67,4,11,45,20,78,73,1,94,15,84
d7,20,95,2,63,83,77,76,31,86,46,88,21,70,84,12,35,71,3,11,33,18,54,49,96,37,56,94,75,73,29,13,32,15,7,28,0,60,52,58,85,27,80,48,57,38,40,39,30,34,43,50,62,23,99,10,44,82,8,19,66,25,91,98,26,9,78,79,42,16,69,87,92,68,59,90,1,74,89,14,97,6,41,4,45,81,51,61,22,72,53,47,65,5,67,36,64,55,93,17,24
d35,12,53,45,56,48,0,24,11,17,8,97,44,60,85,92,86,18,57,87,75,55,28,47,32,19,91,66,80,38,39,1,43,71,58,73,23,72,30,49,50,90,68,22,52,34,64,35,36,74,9,94,79,96,51,88,82,33,54,46,21,63,65,93,25,61,99,59,14,13,37,67,70,6,98,40,29,78,31,3,83,89,69,41,95,10,81,77,2,20,84,4,26,62,15,16,5,42,76,7,27
d38,39,57,55,87,36,74,93,58,41,5,72,50,1,20,83,46,62,96,17,10,28,53,4,14,94,34,26,12,49,45,13,24,77,67,91,86,75,11,37,85,79,59,27,97,42,22,99,63,18,7,78,33,90,30,65,71,92,15,73,23,0,88,48,56,80,64,29,2,19,84,9,60,43,32,35,6,69,81,38,98,21,16,89,82,31,66,54,95,61,47,25,68,3,70,76,8,40,52,51,44
d81,55,9,82,61,89,51,5,7,3,92,2,1,19,96,44,22,49,70,11,64,26,85,24,36,27,20,72,34,33,23,83,54,71,59,13,76,80,25,94,30,37,86,77,4,67,62,47,31,84,39,45,81,87,75,56,48,58,41,97,93,98,29,69,42,74,46,12,10,57,16,38,6,14,0,65,21,50,17,68,18,32,66,79,78,43,8,95,15,60,99,35,90,73,40,88,91,63,53,28,52
d5,40,46,55,12,89,66,74,27,41,20,22,50,4,34,56,45,68,58,76,65,60,94,35,73,90,42,67,77,8,85,5,64,38,17,53,29,95,6,26,33,71,84,0,48,86,62,10,61,79,63,88,92,2,91,47,59,9,11,16,52,54,43,99,81,83,80,1,25,18,31,36,97,23,96,3,21,7,72,14,28,49,37,98,30,69,93,39,75,82,51,70,57,78,24,15,13,44,87,19,32
d16,7,30,58,8,9,47,99,80,65,15,53,54,89,35,84,97,98,64,3,14,78,52,17,20,70,37,73,82,74,10,83,81,60,43,22,77,75,46,95,39,6,94,72,62,16,67,50,59,28,27,92,91,90,44,93,4,32,13,21,42,33,68,66,86,76,56,88,71,61,31,19,11,45,63,85,57,24,12,55,49,26,38,25,2,36,96,69,5,51,23,87,29,40,1,18,79,48,0,41,34
d40,78,11,54,90,82,45,80,40,91,58,23,1,10,32,65,24,36,62,88,35,95,59,43,8,31,46,4,49,42,75,13,57,34,19,48,94,61,7,77,83,12,17,28,44,69,55,84,20,47,56,41,96,63,52,86,9,66,6,3,29,27,25,67,87,5,76,2,15,38,16,14,72,85,53,68,60,93,51,98,30,37,71,74,92,21,89,81,18,50,73,99,97,70,22,39,79,0,64,33,26
d68,28,27,73,12,5,29,19,98,78,62,65,82,2,60,55,50,41,45,48,93,31,16,57,10,90,44,4,61,34,94,72,35,39,97,18,67,79,24,77,51,54,21,71,58,89,84,83,86,68,99,59,26,0,69,88,66,3,70,42,43,38,47,76,91,80,63,37,25,15,74,17,32,46,11,64,33,36,13,30,40,14,96,23,6,85,49,1,95,20,7,56,87,52,81,8,75,92,22,9,53
d29,63,88,61,47,32,13,46,24,62,31,71,22,39,83,97,42,87,0,7,90,81,45,73,68,23,29,8,67,86,98,78,26,84,12,30,80,58,1,65,89,27,54,79,94,52,99,75,55,19,11,2,6,43,20,93,18,92,36,66,17,9,15,4,64,10,25,35,14,50,59,33,56,76,5,28,16,48,51,74,72,37,95,41,85,70,69,91,82,53,60,96,77,49,3,34,40,44,38,21,57
d95,7,44,77,87,16,99,28,81,54,46,47,11,89,69,34,12,17,82,49,91,13,80,33,39,93,62,32,84,94,72,4,71,70,25,48,0,73,21,74,79,19,23,52,26,96,67,6,14,88,92,56,50,78,57,8,61,24,45,85,40,97,83,38,58,42,65,20,29,27,2,31,60,59,30,66,55,76,22,5,9,35,36,98,43,63,10,86,95,41,53,90,37,75,15,3,1,18,68,64,51
d10,12,56,22,68,43,88,29,95,13,69,83,74,8,75,1,27,35,57,39,64,33,17,84,32,50,58,87,94,26,82,63,72,52,79,62,19,37,40,55,53,61,85,14,34,15,38,46,4,7,45,97,21,44,90,80,16,24,81,41,36,20,3,51,23,67,11,93,0,99,18,42,60,54,25,10,2,30,76,66,89,96,77,70,86,47,48,9,91,5,71,6,31,78,65,98,59,73,92,28,49
d41,76,71,64,7,85,1,72,66,68,54,40,61,17,81,15,24,8,27,45,38,49,90,3,74,69,80,78,93,87,95,75,6,58,35,2,44,59,36,92,77,70,50,57,30,60,14,18,46,28,51,73,0,42,67,37,9,55,20,16,48,33,26,53,56,88,23,94,65,96,83,39,97,91,31,21,32,82,29,52,86,47,5,10,4,99,89,63,98,79,43,11,34,41,12,25,62,22,19,13,84
d94,43,64,80,37,41,11,91,14,42,51,32,88,68,97,8,15,7,93,74,50,79,84,73,35,4,87,98,52,48,49,63,45,61,65,56,96,5,20,81,6,26,95,29,89,71,46,16,58,59,9,21,47,30,31,69,0,90,23,76,12,55,78,38,67,3,92,85,19,25,99,13,36,72,2,66,44,86,53,34,28,24,83,33,27,40,17,39,22,82,75,10,18,62,77,57,54,1,94,70,60
d84,65,28,74,92,14,19,76,31,36,75,34,40,56,16,80,69,30,72,49,78,26,93,17,9,83,90,21,10,51,38,42,88,12,50,11,95,18,22,97,73,91,41,86,29,33,4,13,79,64,59,77,54,20,6,39,87,7,81,2,98,25,53,24,94,61,70,8,43,89,0,55,35,47,82,3,23,32,15,71,27,62,44,48,57,67,52,85,37,5,84,96,58,45,63,60,46,68,1,99,66
d22,3,17,14,60,87,77,43,93,83,88,8,13,21,90,1,26,76,11,29,34,80,78,36,75,65,4,73,39,95,97,37,61,56,74,2,23,53,86,62,58,15,67,45,71,22,41,47,79,50,72,19,16,64,9,70,96,10,0,94,30,92,44,35,98,68,63,66,85,51,27,54,7,18,55,5,57,91,49,33,40,69,46,25,89,48,32,81,38,82,84,59,99,28,6,12,42,31,20,24,52
d96,68,54,30,69,57,65,64,66,11,0,87,27,41,71,38,26,77,90,48,2,83,4,36,84,78,67,55,58,98,81,86,9,51,61,37,45,85,99,75,13,7,29,49,33,95,18,53,59,40,63,52,21,3,73,70,94,44,72,80,22,28,43,20,97,92,39,50,15,5,35,31,25,76,46,34,74,19,62,89,32,24,1,47,23,12,14,6,82,8,56,42,16,60,93,96,10,88,79,91,17
d59,7,98,77,31,48,8,45,4,17,40,10,87,43,58,20,47,14,0,80,93,99,81,24,33,29,67,22,9,86,18,25,15,85,61,35,92,23,27,26,13,49,66,89,57,94,63,75,69,21,3,83,74,30,41,79,97,2,95,51,65,19,36,91,53,54,50,68,56,64,62,96,5,82,11,55,72,59,78,32,46,28,42,70,12,73,84,44,39,71,1,34,88,37,60,76,16,90,52,6,38
