,d77,d4,d90,d79,d54,d5,d31,d12,d24,d73,d15,d49,d29,d2,d42,d46,d1,d83,d23,d100,d45,d60,d87,d20,d18,d48,d22,d34,d89,d57,d76,d40,d44,d32,d96,d69,d3,d61,d92,d28,d71,d21,d56,d50,d63,d9,d38,d43,d84,d80,d36,d91,d94,d26,d10,d30,d47,d70,d95,d17,d67,d55,d99,d78,d33,d25,d8,d85,d88,d97,d27,d13,d58,d82,d14,d39,d68,d98,d59,d53,d7,d19,d65,d41,d35,d64,d74,d93,d81,d72,d62,d11,d86,d52,d66,d37,d51,d75,d16,d6
r85,34,75,20,91,85,27,71,18,48,74,24,47,38,41,67,65,97,70,88,42,11,81,23,92,22,44,51,17,69,5,37,2,79,96,89,98,1,58,77,84,43,78,73,32,66,50,46,76,83,14,80,28,29,30,19,68,12,52,6,3,9,10,25,61,0,39,16,87,4,15,49,21,64,72,63,53,57,56,86,54,99,36,26,13,60,7,40,31,8,45,59,55,94,35,62,90,93,95,33,82
r50,99,58,78,52,32,18,77,37,57,73,26,88,83,92,30,51,49,43,86,23,95,61,6,9,4,93,44,65,17,39,41,35,34,48,46,91,25,81,56,74,54,89,8,15,53,38,85,94,47,84,42,33,0,28,24,5,60,71,97,70,79,75,76,36,27,40,16,69,1,62,67,20,59,45,31,11,50,29,10,80,64,68,3,63,21,72,96,82,2,90,19,22,12,87,55,98,66,14,13,7
r66,27,18,45,5,40,62,90,61,99,72,59,42,89,66,26,70,85,38,95,93,76,69,29,24,55,30,98,13,11,9,17,86,60,23,2,22,57,10,32,88,87,0,91,3,84,78,96,77,36,21,48,92,67,41,65,58,15,51,46,83,7,73,8,79,14,47,16,71,75,6,81,25,50,82,28,1,35,56,74,19,34,49,43,53,12,37,64,31,94,63,80,52,44,20,4,54,97,39,68,33
r58,82,13,29,18,53,41,67,57,2,35,11,74,72,65,79,80,5,58,1,19,23,40,93,17,21,83,24,66,68,32,51,78,95,38,22,49,91,28,77,8,59,52,14,34,56,99,61,71,60,45,0,46,64,27,9,92,20,12,44,96,85,33,30,75,69,47,55,81,3,63,62,31,76,48,25,6,37,94,42,86,73,90,43,84,89,16,88,15,70,54,36,97,7,50,10,4,39,26,98,87
r100,10,0,43,79,3,33,96,28,98,39,87,24,91,97,57,55,67,12,63,89,40,41,85,35,62,5,22,13,25,46,19,37,93,2,16,77,58,1,56,72,15,32,54,84,64,59,65,70,44,8,48,83,9,23,82,86,53,69,95,50,61,45,14,78,92,94,42,88,47,11,29,66,74,38,21,76,60,7,20,80,18,31,81,90,17,4,73,99,27,71,26,52,34,68,49,30,75,51,6,36
r95,83,45,75,96,58,62,50,22,55,11,87,30,97,66,88,71,10,14,56,59,17,16,47,33,43,49,82,53,99,69,77,78,60,29,61,37,80,51,24,31,5,70,98,90,68,15,7,12,89,27,35,95,76,20,2,8,26,79,64,25,93,36,84,41,0,48,9,4,3,6,23,34,73,38,92,39,21,28,94,81,72,86,67,54,19,32,74,57,63,85,52,65,42,46,1,44,18,91,40,13
r19,91,5,77,76,60,92,22,83,99,7,54,33,17,12,57,35,58,85,37,98,61,48,16,1,13,46,80,96,53,63,44,38,34,55,51,90,25,3,64,11,95,40,18,94,43,30,26,65,6,67,23,42,62,75,47,59,69,2,28,29,19,10,0,31,56,68,86,87,21,52,32,71,24,89,36,66,72,70,79,27,4,93,45,50,78,88,74,73,39,82,20,15,97,81,41,8,84,14,49,9
r69,57,36,75,3,78,27,59,40,87,77,41,25,24,94,46,35,65,2,8,79,4,54,32,62,20,34,50,95,99,80,43,0,51,61,74,58,47,21,92,29,60,83,96,98,89,14,6,73,66,38,19,12,37,69,56,15,44,84,93,86,1,49,97,68,48,45,22,88,82,70,42,31,23,71,13,90,11,76,26,33,55,17,64,39,16,85,30,67,28,81,63,53,18,9,7,91,52,5,10,72
r47,27,74,62,19,47,70,41,55,76,83,95,77,39,64,58,15,53,50,5,35,25,46,90,57,24,69,13,38,79,3,91,63,37,8,26,59,60,56,32,30,11,34,99,98,1,71,31,80,6,22,54,29,10,88,33,82,28,51,45,36,16,67,92,86,81,75,4,48,2,94,84,18,23,42,44,49,52,89,96,72,78,7,17,85,20,12,97,40,9,87,43,21,73,66,0,65,68,14,93,61
r92,15,44,65,38,5,74,83,89,41,22,73,36,57,0,68,43,67,16,34,19,1,97,8,59,90,56,3,64,58,87,6,37,99,23,95,24,25,81,85,61,80,33,69,84,11,28,75,91,55,78,26,66,17,88,70,49,39,29,60,9,50,2,47,4,14,94,7,96,30,27,92,76,45,46,98,52,53,71,21,54,10,18,48,62,63,40,77,42,51,79,72,13,82,86,31,20,32,35,93,12
r54,30,14,96,76,20,78,83,61,46,73,35,13,34,43,60,55,59,27,57,40,81,45,79,15,66,67,11,80,94,56,87,1,24,85,95,91,58,9,50,19,47,37,63,88,68,39,84,64,2,12,53,82,42,90,72,99,75,5,52,25,32,69,17,23,7,97,33,62,36,70,51,28,92,49,8,4,0,71,74,31,6,29,77,86,21,18,65,3,10,38,41,22,48,54,16,26,98,44,93,89
r5,4,92,9,16,56,28,40,90,73,82,27,7,67,5,19,21,70,38,64,15,25,53,84,2,49,99,26,83,42,3,12,22,55,35,78,98,24,76,94,44,66,45,1,32,17,47,61,37,81,86,88,50,11,52,10,59,46,18,13,30,6,95,41,77,87,33,65,89,51,62,31,54,23,85,80,29,36,96,93,69,63,0,20,72,34,68,14,8,74,48,60,79,57,39,58,97,75,43,71,91
r16,44,91,42,55,36,18,38,5,71,8,96,95,11,10,9,35,94,30,13,2,93,60,67,25,56,75,19,28,40,49,77,3,23,47,68,81,46,22,17,97,74,41,4,89,26,80,66,32,99,92,7,31,12,62,88,70,59,76,27,52,57,82,90,1,16,84,64,85,79,21,86,29,87,34,98,33,65,63,6,37,83,50,72,69,73,53,48,24,14,45,15,20,61,51,0,78,54,58,43,39
r32,0,8,43,78,41,87,16,19,99,57,74,66,32,71,29,38,72,70,44,37,95,69,52,47,39,23,89,25,11,92,2,61,79,6,84,9,68,45,17,22,62,31,85,67,96,12,64,20,54,73,35,88,94,82,26,48,24,27,21,80,36,55,59,97,77,53,50,91,42,7,30,56,65,86,60,14,90,46,58,28,81,49,98,3,83,10,33,93,1,63,4,18,5,75,13,40,34,15,76,51
r90,64,69,88,60,28,74,87,10,21,83,73,29,55,15,9,98,27,93,72,66,65,86,38,56,76,20,40,32,8,61,12,6,0,77,7,58,79,43,78,54,68,48,92,11,14,39,62,5,45,80,17,23,37,53,19,46,94,49,70,85,95,99,3,13,50,4,1,18,71,26,90,89,33,42,47,67,44,25,30,41,2,35,75,34,97,22,91,24,96,84,81,16,59,31,36,57,82,52,51,63
r82,49,1,31,97,72,20,13,44,90,36,53,42,66,29,0,38,55,27,8,70,65,68,35,63,92,7,9,2,4,85,73,46,79,57,52,43,39,28,64,61,26,99,51,19,58,10,3,45,15,56,76,18,93,67,41,77,22,50,5,32,88,30,54,62,6,94,81,98,48,87,59,60,21,12,95,33,89,25,86,75,23,71,24,11,69,40,17,91,34,14,47,80,82,74,16,84,78,96,37,83
r28,42,98,80,56,70,85,67,17,38,39,24,36,96,72,35,95,64,78,8,48,41,87,13,1,58,97,52,15,75,71,45,90,7,62,9,50,94,0,10,16,51,82,4,34,83,89,21,66,92,59,53,19,27,31,99,81,49,44,37,86,47,79,76,84,73,32,55,91,69,68,65,61,33,3,74,29,43,5,26,60,11,54,30,20,46,57,63,28,88,77,25,93,23,18,22,6,2,12,40,14
r15,5,41,29,2,76,77,87,52,92,24,20,98,83,30,38,95,36,21,57,88,58,45,40,42,90,39,93,68,15,23,72,11,10,99,66,51,91,16,50,31,65,53,75,13,55,47,46,37,82,25,48,33,56,70,6,28,80,86,8,18,43,96,17,64,79,74,7,78,3,19,89,97,0,94,54,59,32,62,44,60,73,22,63,14,49,71,35,12,81,69,26,67,9,85,34,27,84,1,4,61
r74,88,0,51,39,94,47,96,7,65,50,27,11,79,1,77,13,29,97,68,23,89,87,59,10,91,45,28,12,15,31,53,25,85,92,63,61,35,9,5,21,42,37,69,82,60,83,32,81,34,58,4,98,70,16,14,72,22,20,41,2,75,55,93,86,46,43,18,74,3,99,52,8,71,56,24,76,38,36,40,84,33,49,73,6,95,44,48,80,19,17,78,62,26,90,57,54,64,30,66,67
r77,63,99,23,91,16,84,94,24,49,38,81,69,68,19,13,93,29,18,47,32,22,59,56,28,65,70,1,55,87,74,10,57,98,75,30,90,54,11,58,2,39,50,79,7,0,21,71,6,15,33,37,82,86,77,62,64,51,41,52,42,73,26,85,8,95,61,76,9,83,40,44,88,14,27,43,67,53,78,34,3,80,20,60,46,45,97,25,31,4,36,96,5,92,12,66,17,72,35,89,48
r60,78,55,44,26,54,62,43,69,51,99,83,49,59,36,85,40,33,89,4,27,53,86,12,6,94,9,15,68,81,34,19,46,52,29,93,75,39,20,42,90,60,25,58,67,22,87,71,5,8,50,38,61,7,82,70,96,24,37,16,14,80,76,23,63,11,84,45,56,48,91,47,28,21,97,0,57,32,66,3,17,74,72,30,88,79,41,64,65,10,95,13,73,98,31,92,1,18,35,2,77
r63,80,89,29,35,85,44,75,57,14,4,32,50,74,98,38,33,10,47,31,53,36,84,93,65,94,51,26,54,67,13,76,25,82,56,72,45,39,95,68,7,69,0,86,15,6,19,12,52,30,99,17,27,21,41,58,28,42,71,3,2,73,55,77,78,43,1,90,23,49,88,79,70,37,96,61,16,63,20,81,87,11,91,9,64,66,46,5,59,40,8,24,92,18,62,60,22,48,83,34,97
r4,27,46,48,25,92,78,24,76,84,60,57,53,97,38,35,21,59,39,26,66,58,5,50,49,15,44,31,19,72,98,82,41,30,6,43,86,12,77,96,4,83,56,68,93,81,62,34,67,9,79,42,95,8,47,7,11,20,33,28,17,74,22,99,54,16,61,64,51,18,80,69,3,52,45,63,65,13,1,89,23,36,55,94,71,37,88,32,10,85,75,90,29,0,70,87,14,91,40,73,2
r11,19,63,49,75,83,0,44,23,93,77,47,79,41,78,1,59,20,30,96,67,12,55,37,34,42,94,17,98,62,71,53,56,82,32,90,28,15,86,11,35,89,66,43,76,4,38,25,27,7,81,91,88,8,6,9,45,21,2,54,92,80,26,31,73,46,57,60,40,18,85,29,14,22,99,70,68,10,74,61,13,16,33,51,39,5,48,64,84,65,24,87,69,50,95,36,72,52,58,97,3
r37,84,16,76,55,26,53,8,92,33,1,96,22,70,32,74,79,85,47,97,67,99,90,19,7,10,29,12,88,35,86,18,34,60,43,3,28,49,64,17,45,81,6,69,30,13,5,98,91,73,72,20,66,56,93,9,44,65,21,24,83,54,42,94,57,51,82,0,27,46,80,77,59,58,52,25,2,68,75,37,61,87,39,89,41,78,23,40,31,36,14,95,71,50,4,38,62,15,11,48,63
r31,44,43,16,22,52,40,69,34,56,74,13,98,36,21,63,86,23,97,25,90,57,0,61,80,85,70,9,8,92,26,49,30,7,95,58,24,15,48,99,37,71,88,3,46,12,62,20,54,81,1,75,91,93,65,87,4,38,17,77,78,18,53,32,68,59,64,89,82,79,41,66,14,73,67,84,2,19,42,27,35,6,11,51,60,10,28,83,50,5,29,47,96,39,76,31,55,33,72,94,45
r7,67,45,77,99,98,96,2,28,50,10,33,36,84,14,58,64,55,97,72,87,49,11,75,47,0,91,86,56,62,3,68,93,21,79,6,44,34,46,29,52,82,24,53,39,90,61,15,1,69,17,78,51,26,37,66,71,40,74,4,95,31,83,35,13,7,25,57,89,9,27,92,41,43,38,73,42,81,19,54,85,60,20,70,5,8,22,18,32,76,48,16,80,94,30,12,65,63,59,88,23
r38,17,19,62,22,68,65,63,60,86,79,45,87,27,28,48,34,7,35,3,80,33,41,75,72,54,26,98,83,51,43,18,69,29,12,84,77,40,50,32,37,71,52,94,38,82,16,74,14,42,55,5,64,91,13,10,36,53,9,8,73,61,49,11,67,81,1,15,24,4,21,99,47,97,93,66,92,96,44,57,89,78,31,58,95,59,88,39,85,0,6,23,20,56,76,30,2,70,25,46,90
r81,1,8,72,78,4,79,86,81,32,70,5,38,35,76,62,63,54,58,85,71,28,33,0,92,69,53,41,83,45,23,15,25,50,98,64,80,97,59,12,31,6,3,18,11,49,90,36,46,7,26,14,61,27,74,40,65,21,20,94,30,95,34,48,51,52,96,75,60,87,24,44,13,9,39,68,84,19,82,29,47,16,73,22,43,91,89,99,37,2,55,17,67,93,77,42,57,56,10,88,66
r30,70,28,89,86,50,93,74,21,1,0,12,15,45,30,73,3,59,34,35,75,69,6,67,41,91,32,98,31,29,2,79,72,5,9,61,4,96,52,48,17,83,13,38,25,65,57,85,82,90,53,49,11,76,26,37,18,10,78,7,36,39,60,97,22,43,8,88,55,20,51,16,58,62,33,24,19,27,44,42,68,84,95,40,92,63,81,77,56,64,94,14,23,87,46,54,66,47,99,80,71
r6,68,69,49,27,94,48,29,76,39,99,16,36,8,93,80,42,60,10,30,28,0,65,51,37,89,23,79,97,70,84,87,40,98,12,52,1,46,66,67,20,58,44,13,41,2,54,32,15,35,22,34,85,21,95,56,91,59,24,63,86,47,75,26,33,90,57,50,74,3,71,11,77,83,61,43,17,45,5,53,38,31,73,78,96,4,19,88,64,72,25,14,62,55,81,92,7,6,9,18,82
r2,46,68,6,2,35,48,34,53,65,10,16,59,39,40,4,42,9,41,3,79,43,14,67,1,7,69,62,82,74,38,54,63,88,27,64,87,30,70,75,86,78,15,90,28,73,33,21,89,47,32,37,29,45,98,22,66,23,71,92,77,57,11,94,80,55,18,56,84,58,52,44,95,24,17,25,85,49,97,0,36,50,72,83,76,31,19,99,5,51,93,61,60,20,91,96,8,26,12,13,81
r67,51,60,31,73,18,6,74,90,98,67,25,0,2,89,83,13,7,44,87,20,29,94,15,30,5,82,75,69,62,48,16,91,76,85,49,27,50,58,80,79,97,55,96,72,9,35,95,32,77,70,61,46,47,53,10,59,68,84,21,24,66,37,14,81,23,1,34,54,78,36,99,42,52,86,33,88,65,45,40,63,71,3,43,12,28,22,8,56,92,93,64,39,4,19,57,11,38,41,17,26
r72,24,25,41,19,26,1,94,21,8,86,99,55,75,96,5,64,20,2,47,87,3,30,35,69,39,51,31,78,22,84,17,9,73,40,92,91,79,6,52,7,66,58,88,93,10,29,36,83,11,70,32,13,43,63,71,90,42,89,80,46,72,65,67,49,44,77,27,12,33,38,34,56,60,14,4,18,28,68,97,48,54,15,23,37,76,59,57,61,0,45,95,53,85,50,16,81,62,74,82,98
