,r25,r14,r80,r56,r70,r6,r20,r81,r97,r58,r68,r87,r47,r88,r65,r7,r30,r55,r13,r89,r5,r27,r98,r36,r50,r11,r69,r29,r93,r24,r59,r53,r1,r45,r35,r61,r34,r63,r44,r54,r57,r66,r15,r95,r40,r83,r48,r31,r4,r74,r90,r46,r8,r32,r2,r73,r91,r16,r49,r72,r76,r62,r21,r100,r38,r41,r23,r77,r67,r28,r94,r9,r52,r17,r75,r12,r3,r43,r86,r10,r60,r39,r96,r19,r26,r64,r78,r42,r37,r33,r99,r51,r18,r79,r82,r92,r85,r22,r71,r84
d88,36,65,8,39,72,81,35,12,34,61,70,60,41,58,40,15,42,50,66,68,77,33,90,2,28,95,18,74,59,94,5,31,83,76,26,96,17,87,78,16,9,91,27,85,20,7,92,86,48,21,49,89,52,51,32,99,0,55,24,82,45,84,46,47,64,71,4,75,22,57,6,44,93,98,38,67,62,88,30,37,56,29,3,73,11,13,23,25,10,54,14,69,19,80,53,97,79,1,43,63
d100,80,25,2,1,14,55,40,27,4,62,79,45,24,89,20,96,34,52,7,32,16,15,44,0,46,31,8,63,70,48,49,9,64,39,37,86,13,35,68,84,83,92,54,95,71,41,72,56,65,66,85,94,51,73,50,36,43,10,88,28,30,67,29,26,87,81,76,61,93,90,21,5,17,22,23,19,69,82,57,74,12,60,6,75,53,11,78,18,42,98,59,77,33,99,97,3,47,58,91,38
d78,37,61,22,47,80,15,4,43,58,94,17,41,73,6,56,60,28,92,1,63,79,62,36,24,11,5,96,26,90,93,12,48,27,89,55,98,0,49,74,51,39,7,30,21,31,82,70,86,38,25,20,44,42,83,66,67,69,65,52,85,32,35,10,64,91,75,14,54,45,3,77,68,46,40,19,13,16,8,2,34,23,57,78,88,84,99,29,76,72,87,53,81,9,71,33,50,95,59,97,18
d57,94,40,61,57,79,14,45,18,70,46,93,4,16,9,54,7,52,24,30,59,19,58,91,82,1,60,32,87,34,48,56,50,49,23,99,35,95,47,17,31,81,5,84,55,41,73,3,27,26,67,86,42,89,0,36,28,21,11,68,39,69,43,53,97,98,92,38,62,20,65,71,6,74,78,13,75,72,33,96,2,12,63,8,64,85,51,76,44,83,22,80,15,88,66,37,25,77,10,29,90
d74,59,36,42,75,89,68,21,66,7,33,50,11,3,46,81,35,27,90,71,64,2,18,65,4,37,15,86,53,77,92,45,61,99,84,52,22,62,48,12,32,94,70,96,95,25,43,58,1,93,87,97,39,49,44,57,56,10,13,30,82,76,20,55,80,74,9,72,91,28,31,40,69,16,34,67,73,54,38,47,5,0,14,6,17,88,83,29,19,8,98,60,78,41,79,26,63,51,24,85,23
d80,49,7,70,63,42,54,28,27,96,29,95,30,94,80,50,31,90,58,83,44,16,14,4,33,85,75,84,2,34,92,46,3,12,11,38,55,37,17,62,1,15,36,88,60,57,19,74,26,21,53,73,66,6,43,25,64,89,86,20,69,9,87,72,97,47,5,45,79,52,41,81,67,65,93,51,0,77,48,18,71,13,61,39,8,98,10,40,99,78,23,82,76,68,59,35,22,91,24,32,56
d61,11,37,69,79,24,58,57,82,9,74,65,10,54,90,13,43,34,48,42,1,28,30,27,23,61,83,21,16,52,99,4,41,53,62,66,71,5,14,2,56,19,38,49,67,29,8,93,91,75,72,31,73,84,33,81,92,0,60,22,70,89,80,77,25,36,39,51,50,40,17,55,7,26,98,64,3,95,96,86,63,44,12,32,20,45,78,68,97,15,47,88,85,46,76,6,59,87,35,94,18
d83,58,29,6,98,32,45,13,95,54,94,88,27,73,99,24,18,59,3,48,26,63,77,83,76,55,93,82,79,39,36,86,25,40,65,30,72,78,51,4,97,69,80,56,20,9,8,42,21,1,33,60,14,10,41,90,66,67,12,74,37,84,0,61,7,22,43,96,38,23,50,47,62,16,52,17,81,75,64,44,28,57,70,46,5,31,89,87,53,11,2,68,34,92,19,91,85,35,49,15,71
d46,80,48,72,10,24,19,51,70,2,44,16,75,23,4,21,81,59,67,33,45,36,89,3,92,76,83,64,30,25,69,32,63,85,0,39,62,37,40,54,97,73,13,38,60,68,71,79,41,49,28,26,65,74,84,98,29,61,31,12,7,56,42,14,95,9,87,11,58,66,99,5,46,78,27,8,34,47,20,82,52,91,6,86,22,17,90,93,43,18,50,53,94,96,35,55,57,1,77,88,15
d69,63,65,73,55,28,91,10,56,96,66,49,29,76,17,50,71,41,4,95,85,54,53,70,78,30,68,90,99,21,39,8,77,87,40,72,84,37,44,79,52,18,80,86,98,89,19,47,82,33,16,20,34,93,6,58,1,61,81,22,62,83,92,26,48,32,23,3,60,0,75,15,27,13,94,67,25,2,51,42,9,38,46,64,43,14,88,35,11,74,36,31,12,69,5,97,7,57,24,45,59
d48,74,81,77,43,4,83,33,19,39,13,65,6,84,24,14,7,97,0,17,86,10,90,5,22,87,29,16,32,95,31,59,51,35,62,44,63,52,9,98,53,69,46,89,72,8,67,18,34,71,40,3,23,15,38,92,70,27,60,64,78,30,50,82,49,25,55,20,66,94,73,21,79,93,57,68,12,36,54,45,91,80,88,85,2,96,42,61,37,26,99,58,75,41,11,76,56,28,1,48,47
d15,91,6,74,8,9,65,30,35,26,33,97,75,40,43,27,42,60,39,61,79,82,31,11,20,3,58,98,90,52,72,94,87,14,71,86,49,63,57,47,84,62,93,70,68,59,69,29,19,24,51,2,41,36,34,15,7,85,76,44,22,53,32,16,12,56,66,50,88,78,73,5,67,10,37,38,55,83,96,4,25,0,23,92,13,81,21,64,28,18,80,45,89,48,77,46,1,17,99,95,54
d21,27,77,87,72,78,6,60,88,98,55,8,53,68,89,66,57,74,23,48,65,75,5,2,81,43,54,50,36,47,34,67,30,51,16,29,1,3,33,45,85,92,94,95,35,46,26,90,97,83,64,96,32,24,63,11,25,86,21,52,84,73,4,79,61,93,56,70,37,76,62,15,58,82,59,91,38,20,49,31,42,28,40,10,71,18,19,7,22,13,17,69,41,80,44,14,0,99,39,9,12
d72,58,7,67,17,23,99,32,36,8,22,43,34,28,72,40,24,37,9,26,89,66,30,19,41,44,61,10,65,21,83,13,1,97,6,64,46,86,0,71,74,90,63,92,27,57,29,45,49,20,5,38,3,69,59,47,81,18,98,68,14,94,48,31,77,54,35,93,95,25,78,87,96,11,2,39,16,4,55,12,52,51,73,88,84,79,82,91,56,33,85,50,60,53,62,42,75,80,70,15,76
d27,7,47,96,18,40,58,20,30,35,3,75,68,38,88,83,90,76,82,26,87,67,61,66,45,37,84,78,39,33,72,77,21,54,99,15,97,1,24,57,51,59,27,56,91,81,14,17,31,69,94,12,5,73,25,79,43,8,42,89,71,62,74,16,80,11,50,55,2,63,93,0,60,10,48,46,23,28,85,6,36,34,64,95,41,44,13,9,86,32,70,65,22,53,98,52,19,29,4,92,49
d66,1,89,4,13,61,20,12,0,9,59,93,29,5,84,10,87,85,15,86,82,53,80,72,26,64,2,51,98,52,39,69,60,41,90,74,30,67,40,43,24,28,32,35,79,47,36,62,27,45,88,77,44,38,68,91,78,92,66,37,95,21,81,25,31,63,3,97,73,48,18,57,58,96,46,33,54,6,49,83,71,56,7,70,65,23,76,50,94,8,11,99,34,17,75,42,16,22,14,19,55
d52,13,59,47,52,6,11,43,28,38,19,30,85,32,34,23,53,8,73,98,29,42,44,62,48,61,89,95,36,18,33,54,74,99,7,67,56,24,58,9,20,65,37,5,96,12,84,3,80,17,49,78,76,57,88,79,1,14,81,93,63,4,90,25,21,75,55,94,60,45,82,31,83,16,69,2,51,35,64,10,92,68,15,22,27,41,87,86,77,40,39,26,91,66,0,70,50,71,46,72,97
d16,40,2,57,69,72,44,60,7,32,63,56,20,12,93,3,61,80,91,21,24,29,46,84,13,54,9,90,33,95,98,51,49,5,15,35,77,37,52,58,0,86,83,75,82,73,36,23,55,17,1,43,22,48,92,66,64,41,89,19,16,6,50,99,78,71,76,79,26,70,8,39,96,65,67,59,27,74,18,10,97,11,68,31,25,94,88,85,30,38,62,53,42,81,87,14,34,45,28,47,4
d12,90,70,37,65,64,51,44,66,29,30,57,6,23,1,28,89,52,67,85,13,38,94,15,16,74,63,42,32,24,62,55,72,10,83,71,95,46,93,54,20,11,25,98,53,2,5,43,12,88,58,87,39,86,8,33,34,31,68,77,27,7,17,69,73,36,50,41,91,3,75,18,14,19,4,22,92,97,81,56,47,78,82,84,80,0,99,96,61,48,45,9,79,21,35,59,60,40,49,26,76
d89,6,87,38,8,28,39,37,15,74,83,16,31,5,18,23,48,20,12,22,1,52,79,86,90,77,49,91,45,2,98,94,61,59,53,47,41,10,3,78,56,0,7,13,21,32,71,34,89,67,9,43,76,75,55,73,66,63,4,72,27,54,50,80,58,95,97,26,88,60,64,25,36,17,24,82,62,84,69,96,46,42,14,19,29,68,33,51,40,81,70,65,30,57,99,11,35,93,92,85,44
d87,83,48,7,16,78,19,3,60,92,57,37,75,65,88,35,95,25,51,49,27,71,50,44,56,12,23,38,9,52,62,85,87,61,39,33,40,29,20,43,11,70,2,53,73,59,90,89,21,91,41,18,72,15,8,55,58,1,77,93,13,24,26,10,42,22,69,63,36,31,14,66,80,84,45,76,99,79,98,0,81,82,94,47,17,68,34,6,97,64,4,86,74,67,5,30,28,54,46,32,96
d99,20,26,93,88,73,84,79,55,77,94,60,24,78,14,48,87,57,23,92,99,65,43,50,9,86,19,2,3,53,98,63,62,5,75,45,21,11,29,96,10,66,22,38,33,51,59,13,12,52,82,32,44,89,34,40,97,17,35,83,7,49,54,64,41,81,27,1,28,74,6,30,8,42,0,36,72,47,31,80,37,70,61,90,85,91,46,18,4,25,71,68,67,69,58,16,76,39,56,95,15
d9,14,47,52,38,27,8,42,43,75,58,51,96,89,13,95,90,33,40,88,31,39,15,37,12,11,20,30,18,82,94,2,25,71,68,32,81,65,22,3,60,44,99,10,6,78,24,76,72,84,92,61,4,91,66,56,49,23,70,26,28,48,16,57,85,69,67,73,50,97,35,36,74,87,86,83,59,53,34,0,93,5,7,19,46,45,29,54,1,9,17,55,21,62,63,41,64,79,98,77,80
d31,2,1,33,28,75,63,18,49,83,62,69,6,16,38,77,40,74,72,19,88,8,9,61,10,34,97,36,51,24,3,15,96,60,39,55,13,80,59,31,95,45,98,82,85,66,53,89,44,25,79,32,11,78,27,47,50,12,57,84,56,46,37,4,23,70,20,71,92,43,17,7,86,64,93,81,65,52,48,91,94,35,58,14,87,73,22,30,90,26,21,67,68,76,42,54,5,29,0,41,99
d58,44,70,13,2,68,88,63,62,59,41,12,45,37,16,54,49,24,94,25,84,0,18,77,60,76,32,74,61,15,93,95,47,42,96,80,6,26,83,71,89,85,69,73,78,31,52,20,33,57,8,51,17,79,30,99,86,72,55,56,21,9,5,28,64,1,81,65,29,4,34,66,39,3,19,48,35,75,46,40,53,82,11,14,27,23,97,38,58,87,91,10,67,43,98,90,22,50,36,92,7
d28,38,49,72,18,58,69,63,29,9,7,89,10,39,44,60,56,41,75,14,37,6,81,77,62,43,55,91,65,79,67,45,23,30,94,87,99,84,48,40,71,76,24,15,2,88,28,27,61,80,25,57,52,85,92,1,66,21,59,51,42,86,73,16,46,12,33,93,64,70,0,90,47,34,31,4,96,78,54,98,20,68,32,13,11,74,36,22,35,97,50,26,8,82,53,17,83,5,19,3,95
d45,25,1,45,76,55,38,30,64,77,86,16,2,43,98,17,72,3,60,34,49,61,94,75,4,81,91,41,93,70,13,19,59,42,39,26,67,95,57,79,88,23,69,21,96,8,68,62,52,82,74,90,9,28,99,71,20,32,56,31,29,65,46,36,47,40,0,78,5,66,33,53,15,84,35,85,14,27,22,11,97,12,80,44,24,63,51,7,18,10,83,54,87,50,92,73,6,48,37,58,89
d70,19,33,71,65,30,59,38,52,55,45,87,12,51,26,49,63,99,16,92,68,44,78,15,14,69,98,53,39,4,54,94,41,2,76,58,93,13,22,32,66,73,23,36,77,70,6,97,84,46,25,82,67,86,95,3,24,83,8,81,20,48,56,1,7,90,34,5,21,10,60,31,50,29,40,72,35,74,57,79,11,9,37,28,88,64,75,61,42,47,18,62,89,96,27,91,0,85,17,43,80
d84,83,19,4,74,91,85,46,21,13,40,27,86,11,37,78,53,44,22,41,48,65,69,72,80,73,18,10,57,88,1,55,61,89,95,51,6,75,59,84,58,15,9,60,16,23,28,50,66,77,42,5,62,12,90,33,24,70,47,96,29,71,54,94,43,2,49,93,67,87,35,92,26,79,99,98,17,36,7,97,52,14,63,38,20,34,25,81,31,76,82,32,3,8,30,45,0,56,64,68,39
d38,69,65,30,53,6,97,47,52,31,87,26,36,83,57,17,22,38,61,10,66,42,43,14,50,96,8,59,77,1,85,84,35,11,91,86,41,88,0,62,70,2,29,55,28,99,48,51,89,18,68,9,24,46,3,44,56,76,33,12,95,90,64,92,19,7,71,81,73,67,74,75,40,93,15,98,20,16,13,49,72,23,94,60,39,63,82,54,32,5,78,25,45,21,79,37,80,34,27,4,58
d33,65,55,8,89,37,58,16,97,24,88,73,78,27,21,70,80,9,22,66,15,57,42,14,75,91,95,25,26,59,60,98,54,94,2,32,17,39,69,10,29,6,41,23,84,81,35,71,11,56,34,67,46,72,68,53,61,40,45,82,12,44,93,48,77,86,1,47,36,19,96,4,63,74,85,50,38,87,62,31,92,64,99,79,0,51,30,33,28,76,20,18,13,90,49,52,5,7,83,3,43
d63,78,58,5,92,75,18,95,34,14,6,39,77,69,7,74,49,94,88,3,13,17,43,97,48,70,62,20,56,16,63,60,61,50,79,10,21,82,71,99,19,9,33,1,65,89,90,45,76,98,30,29,15,36,11,64,54,55,53,72,84,81,57,32,91,41,93,0,85,42,31,23,40,26,51,37,80,59,24,4,52,47,73,12,68,35,38,86,8,44,96,25,87,22,66,83,67,27,46,28,2
d44,39,38,23,44,17,42,84,74,21,33,82,91,79,69,0,57,59,45,19,67,66,28,29,58,47,55,4,54,85,35,83,25,22,7,30,63,27,3,13,9,36,14,6,8,94,41,16,62,50,71,99,52,32,11,18,12,76,80,51,87,64,31,5,90,70,49,2,10,40,88,78,48,96,93,20,86,65,60,34,26,37,77,1,81,61,95,46,92,15,97,73,68,75,43,98,56,53,89,24,72
d54,93,87,48,37,79,81,97,20,12,71,3,35,94,0,30,73,18,1,13,85,43,11,40,26,15,25,63,32,8,98,61,72,55,74,6,66,29,99,88,41,31,46,44,53,82,4,9,45,49,36,54,84,69,56,76,70,14,91,10,5,77,67,65,59,57,24,60,89,92,83,21,90,42,34,27,23,75,22,52,64,62,38,7,33,28,96,39,50,80,51,2,95,47,17,19,78,86,16,68,58
