,r45,r3,r22,r79,r86,r75,r14,r13,r29,r48,r37,r61,r25,r49,r74,r85,r76,r4,r27,r78,r10,r24,r68,r55,r94,r64,r42,r90,r91,r8,r38,r88,r50,r26,r99,r15,r7,r73,r9,r71,r43,r60,r83,r16,r33,r6,r65,r82,r5,r31,r69,r36,r40,r20,r80,r54,r46,r44,r84,r98,r77,r93,r81,r2,r57,r51,r30,r21,r18,r70,r11,r41,r1,r52,r67,r89,r47,r12,r92,r17,r62,r19,r97,r35,r28,r58,r59,r56,r39,r96,r23,r53,r63,r32,r72,r66,r100,r34,r87,r95
d95,54,29,71,40,86,14,38,4,9,23,77,64,43,53,90,11,33,20,87,3,57,97,81,70,30,17,69,39,88,95,45,48,1,7,84,5,96,72,59,13,67,46,27,79,78,80,16,24,2,6,62,21,28,36,35,74,12,94,93,15,82,41,56,26,73,65,83,37,60,19,10,18,66,42,49,25,32,98,55,51,68,44,99,0,76,91,50,75,47,52,58,89,85,22,8,31,61,34,92,63
d77,65,93,9,20,29,59,76,33,72,99,50,94,49,83,19,45,71,67,97,84,26,15,35,75,70,47,98,7,66,61,18,37,43,40,3,21,63,44,42,81,16,57,53,34,30,27,41,86,87,85,52,48,69,80,39,88,58,62,78,24,0,60,4,55,56,73,32,2,82,96,10,23,91,22,92,12,46,90,74,11,5,38,64,17,13,8,77,25,95,6,54,1,89,68,31,28,51,79,14,36
d50,71,46,22,60,44,18,40,48,41,35,75,30,24,49,17,20,37,83,42,10,76,36,85,1,95,74,64,26,84,77,3,11,65,58,23,96,99,14,15,54,79,33,29,78,0,66,25,50,92,45,31,63,67,97,69,87,38,19,73,90,88,27,86,56,53,68,81,82,59,34,62,39,21,80,52,8,13,43,70,7,16,12,47,57,28,89,2,93,72,9,55,32,4,51,5,91,94,98,61,6
d49,95,53,56,11,29,85,79,73,83,32,55,90,94,74,35,4,17,12,86,36,34,2,10,1,75,20,62,26,57,97,54,27,13,39,67,87,28,61,78,8,80,49,89,96,58,46,44,82,98,25,42,92,77,3,59,51,30,70,40,52,22,31,91,72,6,5,15,65,88,16,68,99,41,64,18,0,21,37,69,71,14,7,43,38,45,81,84,63,76,9,50,48,19,93,24,60,66,33,47,23
d27,1,84,26,58,96,70,90,19,93,82,65,44,0,15,20,21,67,81,49,17,95,34,56,89,46,10,40,45,92,36,11,42,16,30,74,75,7,47,37,28,22,33,24,41,29,78,9,77,87,50,76,25,61,5,53,85,12,79,72,86,68,6,97,4,23,71,66,35,51,80,83,43,94,48,69,64,59,91,18,27,57,88,63,2,38,52,3,98,54,31,73,8,14,60,99,13,62,55,32,39
d32,61,23,99,42,70,0,30,9,62,68,7,96,11,36,41,5,47,53,85,14,72,80,64,83,54,51,28,71,19,91,79,78,69,40,87,25,26,2,8,27,33,67,43,94,55,3,48,31,56,57,65,13,75,20,89,24,16,38,29,6,84,74,81,39,86,73,97,44,66,77,35,18,88,1,95,10,76,52,12,98,46,34,59,21,90,17,50,32,63,82,58,45,15,60,49,4,93,92,22,37
d29,39,70,84,34,61,94,5,21,27,52,20,99,67,82,74,75,25,8,42,77,96,13,15,24,31,53,80,62,17,47,87,51,44,12,97,65,36,72,95,89,64,4,16,50,88,37,3,1,98,40,49,6,66,55,90,33,22,38,69,83,11,28,92,93,91,78,29,63,35,14,60,26,59,79,18,45,56,57,46,30,86,73,7,0,58,32,48,41,19,43,76,54,2,81,9,68,10,85,71,23
d13,99,65,68,29,20,94,54,4,75,19,73,6,23,78,14,21,60,34,84,46,3,44,87,55,64,5,53,27,32,45,25,63,49,43,24,35,74,8,15,40,42,13,56,12,10,9,41,80,90,22,2,71,1,39,37,96,50,52,48,92,81,57,93,47,61,95,30,91,0,11,82,33,58,17,76,31,72,16,67,66,38,77,51,86,98,70,59,26,79,62,69,83,88,97,7,28,36,89,85,18
d9,60,53,33,8,90,23,2,36,79,17,24,78,44,74,48,22,27,81,84,39,0,11,49,72,77,89,99,50,47,40,65,51,38,97,3,92,41,75,95,70,52,80,7,66,85,15,56,61,69,1,45,9,46,93,91,19,32,4,28,57,73,86,59,18,55,35,14,76,25,10,94,21,30,43,98,34,20,29,82,54,58,6,63,83,71,42,37,96,87,62,16,68,88,31,26,67,5,13,12,64
d84,52,20,31,67,49,54,6,81,51,85,68,56,42,82,43,96,74,89,93,55,95,87,58,44,41,1,63,17,46,10,48,3,62,39,11,34,0,64,50,40,92,71,84,22,23,45,98,76,16,79,18,83,61,37,33,26,86,29,27,66,97,80,65,13,36,19,69,72,38,77,75,30,4,5,73,14,90,91,99,53,12,35,25,21,28,32,9,60,24,94,8,59,47,70,15,78,2,57,7,88
d23,74,75,38,87,76,62,56,21,59,16,72,24,97,80,11,50,20,57,4,3,92,36,22,65,61,17,77,78,30,25,99,84,0,44,14,46,49,69,66,42,47,98,45,81,8,27,95,10,26,9,79,40,1,6,48,18,12,68,34,29,7,55,94,58,82,19,13,15,35,90,86,64,89,2,33,51,32,91,88,96,43,83,71,31,63,39,23,5,53,85,93,70,73,67,41,37,60,28,54,52
d86,57,16,21,14,67,89,15,39,68,74,77,76,64,37,98,94,29,55,96,99,69,63,38,51,41,85,70,82,1,59,31,12,92,11,49,90,81,3,91,10,48,88,72,28,73,5,7,26,58,65,71,54,66,62,60,84,87,27,56,46,83,0,23,25,79,61,18,97,2,9,13,53,40,86,24,30,78,19,20,4,42,45,22,33,34,43,44,47,36,50,17,8,32,80,75,95,52,35,6,93
d93,41,67,2,90,68,82,3,51,56,10,23,79,74,94,9,12,37,80,33,52,81,6,99,14,55,87,15,63,66,18,8,30,26,76,1,19,45,47,71,29,38,43,70,96,58,61,22,95,31,59,78,97,0,91,7,16,77,21,75,35,64,28,50,24,40,85,65,49,98,48,92,53,25,4,62,83,13,69,36,72,46,5,34,86,39,42,60,44,57,73,93,88,17,27,11,20,84,32,89,54
d65,73,0,43,84,3,80,97,33,25,66,85,19,49,94,31,39,72,11,26,56,29,88,57,90,48,42,81,67,83,87,82,46,22,13,12,16,61,96,37,98,7,5,86,53,75,76,64,68,32,9,69,52,65,74,47,18,36,51,59,27,89,70,35,54,50,99,21,63,4,45,93,92,79,95,6,62,40,34,91,30,28,44,77,1,41,20,23,58,14,78,15,2,10,71,17,24,38,55,8,60
d11,97,48,14,66,8,37,28,71,30,51,64,62,81,74,1,67,60,3,5,76,59,13,87,63,89,16,21,24,86,15,65,42,93,58,36,47,95,20,35,52,49,41,39,22,10,53,43,69,23,12,72,50,27,94,4,29,33,99,82,34,56,25,79,98,73,55,61,90,18,17,80,7,11,0,40,85,91,31,68,78,32,6,84,88,44,45,38,46,83,19,54,57,75,2,96,26,70,77,92,9
d80,75,59,69,77,86,47,37,95,2,60,3,94,50,58,56,76,12,48,93,25,34,83,92,13,38,55,24,80,6,68,20,23,28,43,26,41,31,90,7,42,96,44,99,16,91,65,40,88,73,53,0,21,45,52,19,15,74,1,35,10,72,63,49,66,79,39,18,84,9,97,51,81,14,5,22,11,61,67,46,54,71,87,29,27,98,57,82,89,70,85,32,17,64,8,30,36,33,4,78,62
d1,18,15,0,77,5,72,85,82,80,73,62,57,8,28,74,6,36,68,91,98,78,63,48,96,38,67,87,88,50,17,95,25,89,81,61,52,79,54,23,71,64,22,33,12,60,19,83,97,41,40,84,44,26,65,13,31,42,35,16,49,94,21,24,66,69,70,32,39,86,90,1,75,2,43,92,47,3,93,56,58,11,29,99,4,45,55,9,20,51,46,34,59,76,37,53,30,27,7,10,14
d37,98,81,16,75,53,42,34,64,70,58,84,12,41,73,62,91,52,26,51,15,57,49,31,21,94,76,67,29,38,80,88,20,32,30,50,69,3,27,17,96,36,24,25,89,72,47,55,6,60,85,40,0,59,61,56,54,33,99,43,66,90,1,8,28,45,63,97,10,39,14,2,7,19,23,79,92,11,18,77,65,9,5,37,74,95,44,87,83,22,82,4,46,71,68,13,86,48,78,93,35
d73,54,48,67,94,0,3,35,11,83,76,91,52,23,68,26,56,90,84,46,98,93,96,13,25,39,16,29,71,44,20,87,59,61,15,33,12,40,14,9,31,74,32,27,80,51,79,66,34,21,89,82,63,24,55,86,47,95,73,92,6,58,64,17,60,99,8,69,57,38,37,70,7,53,1,36,4,72,18,2,81,19,78,30,65,50,77,5,28,42,85,75,45,49,88,62,41,22,10,43,97
d71,87,65,45,85,19,24,36,25,68,62,51,23,13,74,46,29,20,53,94,1,92,89,38,78,64,27,97,84,80,37,86,59,54,41,2,82,69,21,42,15,39,63,12,73,14,90,61,52,91,96,10,77,44,88,67,75,17,9,83,55,5,56,7,28,60,47,4,66,99,43,58,81,26,11,93,22,33,48,3,79,57,30,34,71,6,98,18,0,16,32,35,50,76,49,72,8,95,31,70,40
d69,57,72,40,45,36,49,32,94,15,30,29,10,98,93,47,2,86,85,62,53,90,7,74,0,21,11,25,14,33,96,79,13,65,75,83,34,66,77,1,59,16,92,20,12,80,73,38,78,39,22,54,60,63,5,48,82,71,99,26,52,3,6,44,56,17,42,8,95,87,43,19,55,58,64,28,24,84,4,89,97,91,31,88,61,70,18,50,46,81,69,67,68,27,9,23,35,41,37,51,76
d57,79,61,42,14,3,1,43,83,92,57,50,74,77,55,90,80,37,12,11,66,52,89,10,94,98,38,28,88,34,29,75,25,87,99,32,35,47,51,4,17,73,7,81,82,58,64,67,84,24,39,31,69,20,33,9,19,76,70,48,62,78,13,71,86,96,85,40,63,41,68,6,45,97,49,15,93,21,18,72,8,91,44,60,5,27,46,23,59,30,22,53,54,26,56,16,95,2,0,65,36
d62,57,1,36,34,89,32,85,44,52,7,53,10,87,62,67,3,59,95,47,92,17,66,51,30,26,68,90,19,18,14,8,24,99,71,43,58,28,93,11,16,49,78,5,83,75,86,0,82,13,21,70,96,72,20,60,48,22,41,69,50,15,45,46,29,42,76,97,74,84,56,80,73,77,79,33,12,9,40,39,61,4,55,23,54,63,35,91,25,98,88,94,6,81,38,31,2,64,37,27,65
d33,16,36,75,11,35,1,23,81,30,9,53,54,0,65,96,18,4,56,55,66,78,20,70,73,43,71,82,85,95,14,50,41,45,49,60,97,88,62,90,47,68,7,24,93,87,38,31,19,94,48,27,26,77,44,80,74,37,6,64,34,33,5,89,39,61,10,86,42,46,40,15,91,83,98,2,57,72,63,21,52,58,79,69,84,13,99,22,17,29,12,51,67,3,25,8,28,76,59,92,32
d85,0,28,80,77,70,25,82,97,51,2,62,59,13,33,79,36,47,94,44,41,78,26,48,58,35,87,8,75,74,64,85,23,68,93,88,95,96,72,84,91,49,37,86,76,18,14,3,43,34,89,12,21,45,9,15,5,53,57,4,38,52,30,1,20,24,22,19,17,98,66,81,42,56,69,73,27,67,6,16,40,31,90,83,7,71,63,50,39,54,92,61,55,99,65,60,10,29,11,46,32
d14,61,56,94,30,33,80,2,42,66,7,31,46,53,36,44,76,48,58,71,55,81,41,26,75,67,47,86,19,64,11,72,10,43,70,5,60,14,93,95,20,39,24,82,35,68,77,74,4,99,84,18,78,28,51,32,92,22,21,59,15,88,54,91,89,87,49,13,3,73,12,65,98,90,62,17,52,83,79,38,37,9,97,96,16,25,6,1,57,23,85,0,63,40,8,50,27,34,29,45,69
d99,26,62,68,53,18,37,31,57,73,94,35,7,54,72,89,82,96,81,19,77,93,30,36,52,21,28,14,55,39,38,33,88,63,5,24,69,87,29,15,91,16,41,70,4,60,67,10,22,74,3,86,9,79,51,49,99,8,0,48,61,43,80,42,98,45,64,34,71,78,85,11,13,97,23,50,92,6,59,1,25,47,75,32,44,12,76,40,84,83,65,2,27,56,66,46,90,20,17,95,58
d58,4,84,55,37,60,48,34,46,68,70,41,21,77,93,18,23,44,30,78,1,2,10,67,38,22,39,7,63,65,3,75,14,50,62,64,74,89,9,85,6,87,27,96,56,45,11,42,13,19,51,29,12,76,28,40,79,52,43,86,90,5,61,81,26,33,72,59,99,49,91,80,73,17,15,31,24,98,35,83,8,32,92,54,25,53,71,36,94,69,66,58,57,82,97,95,47,16,20,0,88
d75,90,11,21,52,14,85,38,86,76,29,24,79,54,67,69,66,56,33,91,70,62,80,19,71,0,12,16,64,28,50,1,8,44,23,9,51,95,37,65,49,20,45,68,10,32,27,26,82,92,43,57,17,60,63,96,94,72,55,2,93,47,36,78,39,5,75,25,22,83,99,59,30,89,48,7,84,81,87,73,77,97,74,61,40,42,88,6,58,18,31,4,34,35,15,41,13,98,53,46,3
d60,24,31,85,6,77,63,22,83,57,37,23,91,2,58,11,13,7,68,21,44,79,16,86,55,64,30,70,75,66,39,56,36,90,40,67,69,33,9,1,51,28,47,96,52,74,53,49,34,62,97,92,45,71,50,20,81,88,59,80,76,14,38,99,78,26,48,98,25,61,94,10,95,35,5,43,27,89,73,42,32,12,46,60,41,87,29,72,19,17,4,18,0,8,15,54,3,82,65,84,93
d97,20,64,44,23,92,7,46,61,79,82,31,24,41,81,16,10,98,57,60,97,53,18,77,99,9,56,3,70,30,43,78,75,55,21,15,6,28,68,94,72,47,26,89,12,63,88,90,54,84,25,86,49,51,95,66,34,48,65,2,80,85,4,13,37,39,35,22,62,69,96,67,36,45,59,1,14,71,73,76,58,38,8,91,17,40,50,93,29,0,11,42,83,27,5,33,87,74,52,32,19
d72,26,16,74,47,15,52,53,91,24,92,95,48,78,46,54,45,94,97,66,49,85,8,7,88,12,58,38,36,0,75,13,70,82,44,57,28,96,41,18,64,68,17,32,29,33,34,67,19,42,89,60,63,59,84,51,77,71,39,43,40,27,93,65,4,69,87,37,6,76,86,10,72,25,22,20,1,3,23,81,90,30,56,14,99,21,98,79,62,11,80,55,83,35,2,9,50,31,5,61,73
d66,56,40,32,62,48,17,73,82,6,39,74,5,18,83,47,55,68,58,98,61,16,49,64,33,60,53,27,4,37,86,31,12,72,35,22,26,90,75,63,36,89,28,65,85,3,43,80,41,52,94,24,23,21,92,7,19,8,97,0,14,67,77,25,54,70,38,91,87,29,93,10,42,69,51,45,81,59,46,11,34,66,15,13,57,44,71,96,95,88,50,9,76,99,2,30,1,20,78,79,84
d53,39,74,41,37,72,57,1,61,64,89,25,6,82,43,0,32,92,21,67,4,84,91,13,95,51,58,68,24,36,49,98,99,46,81,73,33,18,14,11,76,20,7,23,22,26,50,69,77,78,17,63,2,65,94,5,96,28,19,66,87,3,16,44,88,60,93,52,42,97,70,34,30,71,75,45,86,38,9,40,79,8,59,56,48,31,47,53,35,54,85,90,27,55,62,15,10,29,12,80,83
