,r58,r4,r45,r70,r85,r15,r11,r90,r54,r16,r17,r75,r7,r63,r96,r50,r66,r5,r20,r60,r29,r12,r83,r1,r49,r22,r39,r38,r32,r82,r86,r99,r97,r57,r95,r30,r47,r33,r98,r6,r69,r71,r92,r52,r21,r23,r62,r43,r65,r88,r48,r78,r2,r13,r44,r77,r34,r35,r56,r68,r41,r91,r40,r18,r94,r19,r42,r93,r14,r87,r61,r80,r76,r79,r74,r59,r100,r28,r55,r81,r36,r37,r46,r67,r84,r64,r73,r10,r24,r31,r27,r25,r53,r89,r9,r3,r72,r51,r26,r8
d92,77,0,12,2,98,46,36,39,44,3,4,25,37,32,43,27,7,70,91,94,10,88,48,72,65,9,57,66,8,21,99,29,81,22,89,69,97,11,24,6,50,5,56,54,23,59,52,26,14,93,78,13,53,19,55,16,95,28,87,62,20,85,67,45,71,49,64,61,80,96,38,60,42,79,74,40,17,68,84,73,63,34,82,1,33,90,47,31,58,15,75,35,86,92,41,18,76,83,30,51
d78,70,18,32,97,58,42,59,76,74,53,16,15,36,43,45,73,83,27,37,89,72,54,47,31,22,56,1,79,85,12,65,25,17,51,26,33,67,63,46,10,84,6,28,66,88,4,82,30,93,52,39,24,38,78,40,57,91,11,34,95,98,2,61,7,35,75,13,41,5,92,99,86,71,55,21,96,19,60,9,94,0,90,14,62,64,3,44,8,69,50,68,29,49,20,48,23,81,80,77,87
d18,45,0,74,46,51,60,97,63,16,99,77,24,36,64,5,68,1,80,48,23,30,61,79,19,75,8,20,91,25,9,4,66,76,11,82,85,78,96,72,81,31,18,27,55,43,13,17,54,92,87,40,59,65,86,70,35,22,73,26,2,33,89,84,88,71,38,69,39,67,29,62,44,83,7,3,50,52,57,15,90,28,56,53,34,58,41,95,32,98,49,6,47,93,14,42,12,37,21,10,94
d97,16,41,18,76,86,49,85,70,63,14,64,5,25,77,98,53,8,42,17,65,60,52,67,50,28,69,99,83,71,36,56,4,40,47,10,95,19,26,0,68,37,30,96,13,97,62,84,20,57,91,35,2,79,44,94,23,21,82,15,92,22,9,59,7,39,87,46,55,80,1,66,51,24,58,43,78,45,12,6,89,90,72,27,32,33,31,54,73,88,81,34,11,48,74,3,93,75,61,29,38
d75,86,36,7,0,51,85,10,41,83,47,73,91,21,75,31,87,90,79,42,78,50,64,17,74,20,9,99,72,92,3,6,94,5,40,81,89,62,55,43,56,48,67,35,76,96,12,34,28,88,37,13,53,57,14,58,93,33,61,29,15,4,77,66,70,98,2,80,19,54,65,59,16,8,63,84,11,39,46,52,25,60,1,68,30,69,95,22,24,82,49,45,44,32,27,26,97,38,23,18,71
d98,91,67,98,11,93,14,5,4,69,46,50,43,8,78,21,72,6,49,70,57,9,23,47,3,51,28,58,64,26,53,87,20,33,61,99,45,71,63,75,30,1,31,55,52,37,27,36,83,19,86,82,42,29,90,94,15,7,48,38,17,18,16,0,88,95,68,84,66,62,12,35,74,10,92,81,79,76,13,24,32,41,56,22,59,2,60,96,54,34,80,40,25,44,97,39,77,73,85,65,89
d66,92,44,43,73,65,98,5,95,28,83,33,87,82,74,24,90,41,25,4,2,58,67,93,84,3,0,22,36,78,39,47,72,70,34,48,69,38,46,9,49,10,99,75,19,30,61,77,66,37,88,53,57,56,1,13,60,54,31,21,86,52,71,32,23,20,79,55,81,29,11,18,89,94,35,7,17,26,76,16,42,45,51,96,14,6,91,15,50,62,8,68,59,64,80,85,63,27,12,40,97
d79,53,52,27,59,88,18,97,28,57,21,82,92,58,26,1,29,74,14,33,23,65,43,91,69,68,20,95,37,34,48,22,0,98,84,99,24,61,25,90,73,87,60,45,46,49,79,80,44,4,94,83,38,3,5,10,72,89,56,41,36,71,55,17,19,86,76,96,47,7,54,62,40,8,31,9,64,35,13,67,63,77,16,30,70,15,51,50,93,2,78,42,39,32,66,85,11,12,81,75,6
d35,48,86,75,50,76,55,45,62,14,38,49,34,82,37,85,88,87,21,67,20,92,77,2,46,7,24,33,84,11,97,52,13,96,4,43,51,28,53,40,31,93,0,70,60,16,74,95,17,23,27,10,78,83,56,25,99,98,69,90,64,63,61,5,32,58,94,71,80,1,81,19,44,3,72,36,41,47,26,91,35,68,6,66,8,12,57,29,9,42,54,59,39,18,15,22,73,79,89,65,30
d7,46,32,87,94,35,47,42,65,79,26,8,82,36,64,15,52,40,72,96,68,53,95,76,22,51,84,6,13,45,73,41,49,69,97,4,31,2,44,17,37,70,85,88,11,62,23,27,18,33,60,3,71,0,28,89,93,99,74,12,10,92,29,14,59,75,77,58,48,66,78,86,21,61,9,80,7,63,98,55,20,39,25,16,56,24,30,57,91,54,90,34,50,5,38,1,19,83,81,43,67
d25,52,90,19,98,58,13,6,0,75,69,28,83,62,1,81,5,65,67,11,97,70,43,86,64,34,3,27,35,42,37,92,45,44,87,10,50,9,96,18,30,23,51,85,84,93,7,77,53,60,17,54,49,79,56,22,46,76,88,91,31,71,33,36,4,80,25,61,57,82,94,40,12,89,39,15,24,95,63,74,68,59,55,20,16,21,26,48,14,2,38,41,47,78,32,73,66,99,72,29,8
d41,49,18,26,79,23,63,44,47,30,42,69,13,83,22,33,5,65,81,53,68,8,54,91,12,43,99,7,21,58,61,87,6,98,92,31,48,66,97,17,60,57,51,52,34,75,32,45,67,82,50,19,94,1,2,80,27,88,86,84,74,0,28,38,14,39,59,36,9,70,71,64,29,16,25,62,37,41,46,4,35,55,11,77,3,73,95,90,76,96,72,15,10,89,20,24,56,85,93,40,78
d64,65,77,55,14,40,30,38,93,87,29,91,52,82,58,4,34,86,19,26,3,16,15,31,21,85,12,88,73,61,36,99,53,0,5,81,11,32,66,80,18,9,33,79,71,20,43,59,48,35,28,6,39,41,64,94,42,95,13,7,24,98,10,57,27,76,62,56,78,44,63,50,17,47,8,23,2,1,74,90,92,96,54,60,46,83,68,51,84,49,70,75,69,45,37,25,97,67,72,22,89
d17,51,29,52,74,87,38,42,15,36,69,99,0,91,41,78,85,26,64,9,25,50,10,79,82,86,66,30,62,47,39,21,43,76,1,97,18,75,46,58,72,84,59,37,83,93,23,73,95,11,16,92,3,63,98,67,81,80,12,13,61,45,31,40,96,77,34,89,65,14,35,44,55,53,71,27,6,68,8,32,28,19,49,7,20,33,54,56,4,22,70,48,90,88,94,57,2,60,5,17,24
d88,89,90,32,77,54,73,7,52,5,74,44,18,53,82,94,24,62,37,47,3,65,31,98,69,20,49,0,45,27,56,12,51,35,48,59,86,33,93,75,39,23,4,78,43,81,60,58,16,70,92,80,13,83,95,67,91,1,34,28,40,99,55,17,25,76,97,11,26,84,66,8,2,61,72,22,57,85,88,41,10,30,15,79,29,64,68,46,36,9,87,63,71,6,19,50,21,14,42,38,96
d55,3,54,0,38,31,7,95,9,43,27,2,70,21,97,75,62,94,73,69,6,91,18,19,47,20,51,56,64,53,72,11,44,85,65,45,25,68,49,52,59,8,98,5,30,40,71,61,34,76,74,99,88,41,58,83,35,77,10,90,22,1,87,82,89,39,78,32,42,67,13,37,79,63,16,23,92,24,4,48,15,84,80,50,36,33,28,66,60,57,86,17,81,46,26,14,93,96,29,55,12
d33,58,34,91,94,22,68,8,73,54,76,66,97,67,38,65,9,27,61,79,89,25,40,20,83,86,87,10,88,60,29,72,17,93,18,39,37,82,63,12,81,71,26,56,92,74,0,49,69,99,42,7,64,13,59,78,52,6,14,3,36,62,57,4,30,2,41,11,95,80,50,19,98,31,90,53,45,5,24,84,33,44,85,96,77,46,75,35,48,32,1,28,51,43,16,23,15,55,70,47,21
d82,14,54,76,7,52,27,9,32,31,61,20,89,78,26,87,19,5,30,43,13,1,12,74,65,62,22,93,3,11,82,21,86,91,75,16,67,92,64,28,53,10,69,79,96,56,95,73,48,33,6,39,45,55,51,58,8,60,98,25,68,77,63,4,41,29,49,71,38,44,88,37,24,59,70,46,57,35,84,50,18,23,40,99,66,0,17,80,47,42,15,94,2,83,97,34,72,36,85,81,90
d99,28,73,70,18,17,7,86,65,11,39,68,97,96,83,8,69,25,19,3,64,24,46,74,14,51,38,30,10,85,44,71,52,37,82,59,31,22,27,0,12,45,79,81,58,95,87,53,92,56,23,34,72,80,91,33,47,35,84,49,29,5,9,32,20,57,48,2,1,94,78,77,13,89,63,90,16,26,75,36,61,66,15,54,88,40,50,6,42,67,98,43,99,93,55,76,41,60,62,21,4
d94,80,29,17,34,27,33,68,41,0,53,8,30,40,44,21,66,51,5,92,65,75,24,67,64,83,69,35,95,32,77,11,94,78,37,15,85,39,88,74,90,7,4,96,22,71,60,57,18,50,28,79,56,9,91,47,13,89,38,2,76,26,58,99,6,1,61,81,72,63,23,86,70,62,36,31,82,59,48,49,19,16,46,43,52,87,25,54,20,3,14,12,55,10,42,98,97,93,45,84,73
d100,50,91,67,70,68,84,4,53,76,0,13,24,20,12,25,8,34,52,46,22,3,48,89,58,38,54,71,7,88,98,41,95,59,30,74,14,66,82,62,27,87,63,26,73,93,32,16,51,2,5,97,85,75,99,90,78,57,69,42,60,6,31,72,86,37,10,11,19,36,64,83,49,39,43,94,9,61,65,92,29,21,15,77,28,44,17,96,1,55,80,47,79,40,33,18,45,23,35,81,56
d77,48,27,46,14,68,40,12,11,10,64,61,89,20,93,59,25,4,53,90,71,96,7,32,1,95,15,36,79,65,77,22,13,88,30,54,31,81,66,94,28,47,49,60,34,83,56,87,43,99,3,16,19,23,62,85,69,92,35,6,73,21,67,17,97,58,72,80,0,52,76,5,63,70,2,44,82,37,45,78,86,24,8,9,33,38,98,91,75,51,39,57,42,18,55,74,29,26,41,50,84
d8,40,71,93,18,35,28,97,15,13,9,32,69,99,46,74,10,59,33,55,27,85,48,66,98,6,87,56,17,31,50,84,47,61,4,41,67,11,39,2,22,29,26,96,70,53,8,76,20,73,72,14,79,78,21,57,42,77,65,81,95,68,49,25,38,5,89,52,36,3,64,91,58,30,75,7,63,24,60,43,12,86,94,1,90,37,0,88,16,54,92,44,51,34,80,82,23,19,62,45,83
d49,20,44,39,94,49,4,13,28,84,55,37,9,65,77,31,50,70,61,66,14,92,69,64,26,51,82,98,57,93,75,53,76,96,62,67,46,1,97,47,19,54,43,60,42,35,2,56,45,32,73,24,80,95,29,18,21,52,38,89,87,41,85,3,58,27,30,17,34,25,5,88,33,7,78,81,8,83,10,99,23,68,86,59,90,91,22,36,72,0,11,71,15,63,12,79,6,74,40,16,48
d40,79,68,86,33,18,96,58,89,75,74,82,40,41,3,55,30,37,39,29,62,19,85,12,94,92,73,63,4,99,6,51,43,72,59,35,22,45,65,91,46,70,53,7,88,13,26,47,44,11,60,36,34,54,28,32,15,52,14,76,61,20,49,17,38,56,93,2,83,31,16,84,50,48,69,25,97,5,77,87,71,24,80,64,9,27,57,66,1,23,42,78,8,81,0,98,10,95,21,90,67
d44,53,50,49,47,33,37,32,66,91,0,26,92,77,36,62,93,30,97,60,27,61,43,64,3,5,44,45,25,18,86,99,95,12,70,8,40,28,54,65,56,87,19,52,7,46,83,88,98,74,31,84,76,2,69,90,4,78,22,89,29,23,39,16,80,82,71,21,58,41,15,63,73,51,48,38,94,68,34,17,1,13,11,24,55,59,10,14,57,9,42,75,72,6,20,79,96,81,35,67,85
d32,55,14,64,50,3,87,41,89,78,80,70,67,35,11,75,96,47,26,52,74,68,62,69,77,54,5,91,82,17,58,92,36,40,59,94,90,57,53,73,20,51,33,0,93,32,37,30,18,31,95,98,38,66,27,45,63,13,12,99,85,56,83,79,39,46,22,76,10,44,81,34,86,48,15,6,61,25,24,4,19,42,9,65,84,29,28,23,2,88,1,49,7,72,21,8,97,60,71,43,16
d20,19,1,85,57,36,30,68,35,0,39,96,76,29,80,79,44,98,69,17,50,8,71,66,82,91,59,97,7,14,38,95,27,49,18,37,70,74,34,64,43,4,99,2,9,11,67,58,53,41,16,89,51,47,10,72,84,81,92,55,87,56,73,24,6,61,83,52,13,88,54,65,45,15,93,77,60,3,26,42,23,86,20,63,75,32,5,62,48,90,28,25,12,31,21,78,33,94,46,22,40
d87,65,86,51,54,62,36,7,47,58,73,33,93,56,32,40,29,82,3,59,64,97,55,23,80,26,69,15,46,2,38,13,63,22,24,9,1,50,91,19,78,37,30,27,87,75,12,6,76,84,89,43,53,0,5,83,39,72,17,68,16,31,81,74,67,96,60,57,88,21,11,98,41,66,52,77,35,85,48,79,8,92,4,45,20,44,94,49,95,18,28,42,71,70,61,14,10,34,99,25,90
d45,20,6,30,38,40,11,89,5,53,82,32,66,9,58,62,81,25,85,74,77,71,21,35,59,13,15,18,17,24,99,7,19,50,49,79,52,26,10,61,43,88,42,96,68,76,45,80,3,67,87,69,78,56,41,72,22,1,29,44,93,63,37,46,12,8,75,48,64,97,92,54,65,95,86,36,0,33,27,2,28,55,98,84,14,47,90,83,94,73,57,91,4,31,60,51,70,23,39,16,34
d69,5,88,41,43,56,33,35,82,95,83,87,49,18,97,31,98,14,38,51,57,4,66,54,47,71,36,19,40,24,74,44,80,0,63,55,8,96,65,48,52,39,79,78,10,3,30,86,26,75,46,89,29,73,72,81,61,85,28,22,53,69,2,37,34,1,42,59,58,92,99,23,68,84,67,64,45,12,7,17,9,27,15,94,11,20,32,77,50,90,13,16,91,21,25,6,70,60,76,62,93
d83,96,6,82,18,32,73,34,77,45,54,7,16,71,23,44,17,28,38,75,89,0,63,58,46,69,84,26,80,27,67,90,64,81,94,56,13,8,4,76,24,49,15,21,85,83,65,31,19,29,42,20,37,79,60,93,51,43,78,62,95,47,98,59,14,35,40,57,22,5,91,36,48,74,11,50,97,86,2,3,53,30,33,10,88,25,1,9,41,12,68,92,72,87,39,70,99,61,52,55,66
d57,30,14,4,20,49,69,9,39,50,5,82,22,67,90,12,55,8,73,57,41,87,62,52,34,59,95,6,45,47,21,86,99,35,29,44,28,88,56,70,93,54,42,26,58,46,92,24,25,15,64,33,65,31,18,78,36,40,51,97,94,63,72,66,19,2,84,83,0,75,37,79,10,61,80,89,96,76,48,74,17,16,13,68,38,71,81,11,53,3,91,77,7,85,27,1,60,43,32,98,23
d3,67,56,18,80,14,52,33,6,57,17,22,91,45,48,23,58,50,12,8,82,43,16,55,93,9,76,88,30,21,72,99,7,89,19,94,84,96,51,70,11,98,39,83,36,59,42,79,3,47,29,75,71,35,40,41,97,61,90,5,37,63,0,20,62,28,49,77,34,95,69,31,46,66,10,74,86,2,32,85,53,81,60,44,73,15,27,26,38,92,1,87,54,65,24,68,64,78,25,13,4
