,d67,d68,d27,d98,d97,d90,d13,d71,d48,d34,d60,d2,d19,d82,d52,d96,d10,d85,d28,d24,d56,d80,d44,d37,d35,d66,d86,d45,d50,d46,d7,d57,d38,d47,d15,d43,d95,d18,d31,d49,d42,d79,d72,d17,d8,d5,d29,d36,d54,d61,d88,d65,d75,d100,d89,d77,d91,d4,d23,d63,d25,d53,d21,d94,d58,d51,d59,d40,d83,d33,d12,d16,d20,d26,d55,d39,d6,d99,d41,d81,d32,d22,d14,d9,d3,d11,d78,d92,d64,d87,d73,d76,d62,d1,d74,d93,d84,d30,d70,d69
r8,75,82,60,74,55,25,73,26,45,54,95,47,8,64,38,36,62,21,33,13,52,85,92,30,3,31,61,18,57,11,28,76,32,14,91,22,65,15,99,44,12,70,78,72,49,27,46,58,79,20,29,19,90,7,80,4,39,53,56,37,68,96,84,83,42,16,93,88,1,9,81,51,89,34,98,69,86,63,43,94,71,40,24,50,2,23,17,48,0,97,10,67,59,77,6,35,87,5,66,41
r56,1,5,33,32,7,20,10,64,48,99,85,45,65,88,73,69,22,87,63,80,93,16,46,9,42,11,29,82,54,28,39,38,75,50,44,58,12,25,51,89,36,43,13,92,30,34,71,6,27,19,23,0,18,14,8,77,83,90,94,2,96,72,95,86,78,59,35,26,67,21,57,79,53,84,47,40,66,97,70,55,3,81,4,74,62,56,76,68,91,24,31,41,52,15,17,98,61,49,37,60
r4,87,62,47,10,61,53,99,65,4,58,98,76,83,69,42,64,3,72,22,71,48,43,6,30,40,92,73,13,33,80,49,27,17,55,32,59,19,77,1,26,51,93,12,41,9,8,23,60,29,66,45,86,7,34,95,75,52,11,81,78,57,38,88,28,94,46,18,91,0,20,50,15,85,35,56,90,63,79,37,84,70,54,82,16,97,14,5,89,2,44,25,68,39,21,74,31,36,24,96,67
r47,41,94,75,25,92,28,98,32,8,1,26,27,5,50,6,49,45,29,21,57,83,20,44,18,72,30,77,73,80,2,59,31,84,43,65,48,96,24,40,88,70,62,51,0,23,95,46,42,89,12,14,19,55,36,60,39,79,64,52,76,99,69,35,9,58,47,17,86,38,33,37,10,4,87,16,3,71,68,13,82,93,81,11,74,15,53,90,66,22,34,63,56,7,91,85,78,67,61,97,54
r11,38,77,39,45,88,68,44,28,86,13,69,59,67,97,55,46,19,47,37,43,66,72,70,25,89,60,64,87,34,99,98,83,79,15,6,56,5,35,65,14,93,21,73,61,0,1,96,57,91,58,20,12,74,84,32,50,2,54,8,53,16,95,27,36,31,48,42,29,7,62,71,81,30,63,92,76,75,52,26,23,9,90,94,78,24,11,85,10,3,49,17,22,4,40,82,18,51,80,41,33
r83,88,2,87,48,95,70,47,37,53,93,78,10,67,52,22,4,73,45,25,42,16,43,40,12,1,8,51,19,97,79,30,65,64,86,85,23,11,33,91,15,66,98,99,28,3,44,31,82,96,68,59,61,89,24,13,74,9,21,55,6,32,17,63,36,77,76,58,62,50,27,14,35,0,54,72,71,34,18,84,29,7,69,80,92,39,5,94,26,57,20,75,81,41,56,49,60,46,90,38,83
r36,51,87,76,42,21,47,59,96,92,61,62,39,65,74,81,97,33,16,23,43,2,8,78,69,30,44,93,57,72,4,98,5,83,11,13,18,50,20,58,6,10,17,94,66,27,38,70,9,75,46,35,28,36,56,40,7,64,85,95,91,79,90,37,82,71,73,34,24,12,54,1,80,25,60,45,29,52,89,26,68,88,67,99,19,22,84,86,49,53,77,41,63,14,32,31,3,55,48,0,15
r43,51,42,52,32,61,83,55,28,0,25,96,76,67,30,66,95,19,62,59,79,41,43,81,4,11,78,39,86,23,34,48,35,97,75,82,5,69,29,40,27,71,10,3,9,24,68,37,15,2,63,26,73,1,38,89,12,44,60,57,90,74,98,99,87,16,80,92,13,17,31,20,33,6,56,88,93,54,77,50,84,45,72,21,53,7,47,18,91,65,64,58,49,70,8,46,94,22,36,14,85
r84,40,25,46,62,83,34,96,30,35,67,28,37,92,39,29,22,19,71,7,47,48,2,98,31,87,26,4,74,41,69,13,50,16,93,10,54,18,15,42,12,32,6,36,85,53,73,65,59,76,84,1,14,45,70,57,11,86,99,68,55,72,51,38,80,66,8,97,3,64,91,81,27,33,77,78,58,63,52,9,20,94,89,5,82,23,61,0,90,43,75,21,56,17,44,24,60,95,88,79,49
r23,95,15,86,12,72,51,43,39,4,66,24,6,70,19,79,34,48,28,61,41,78,42,36,26,93,98,20,0,5,99,52,91,69,87,31,3,18,84,30,2,55,82,46,35,56,50,77,7,11,94,71,33,9,27,37,16,65,1,47,89,62,54,59,32,63,13,81,92,90,45,64,17,83,80,76,58,44,74,57,23,22,97,8,60,49,67,73,85,14,38,53,25,40,88,29,68,10,75,96,21
r5,59,81,54,79,3,6,27,91,0,53,41,64,88,26,49,18,44,77,34,58,65,30,85,11,10,46,1,84,76,7,93,63,83,31,62,47,72,96,74,12,23,92,75,87,73,78,60,13,66,99,14,38,39,51,80,68,70,94,16,19,61,97,15,5,32,98,28,42,71,82,21,9,45,22,56,35,90,40,52,69,37,2,24,36,50,4,43,55,29,48,67,8,33,25,17,95,86,57,20,89
r3,17,81,48,2,38,68,5,64,90,11,76,43,52,53,29,78,35,60,80,57,41,31,94,65,12,82,50,9,21,26,23,30,4,18,3,22,99,27,70,25,93,33,73,1,77,49,79,95,37,45,54,69,42,51,39,20,16,24,61,8,89,96,46,58,98,71,59,74,88,62,7,86,44,63,84,14,91,87,55,85,83,56,47,6,34,15,13,67,36,32,40,66,10,28,72,75,0,19,92,97
r12,12,80,60,76,7,0,46,37,54,82,48,45,64,30,24,34,79,16,72,5,36,94,65,69,15,91,9,26,87,11,27,40,51,59,95,70,93,97,86,19,52,89,38,44,99,3,41,55,31,53,90,49,66,96,1,92,62,56,68,43,22,28,18,29,17,13,63,50,25,4,73,21,98,61,71,10,67,57,42,33,35,83,39,6,32,58,23,20,47,88,85,14,2,77,81,8,74,75,78,84
r53,35,30,8,15,42,77,54,82,2,13,90,43,3,87,97,33,64,61,29,7,40,24,21,27,56,79,6,88,26,95,19,58,18,20,25,63,16,5,1,0,48,94,75,38,31,53,11,96,37,10,86,4,84,76,98,80,60,17,39,44,9,70,68,67,12,92,46,51,22,91,32,74,72,50,62,41,81,34,59,69,47,45,73,52,66,49,83,85,23,57,78,55,93,65,36,99,71,28,14,89
r54,66,97,77,41,58,17,71,19,85,34,37,42,18,6,86,25,45,95,9,53,32,23,68,47,7,65,44,70,21,4,2,52,78,30,57,27,33,91,35,87,56,98,46,90,96,74,40,13,75,93,39,38,89,51,20,76,48,73,79,62,50,31,61,83,28,1,64,80,59,99,88,81,8,0,15,3,5,54,36,82,60,63,94,55,14,92,26,49,22,16,69,11,29,43,10,24,67,72,84,12
r66,77,72,59,8,99,75,85,97,49,84,36,57,30,60,90,39,7,1,54,89,55,20,56,9,28,44,95,38,6,21,83,15,66,92,67,17,68,71,25,26,76,0,58,42,96,24,62,10,82,73,98,41,50,53,63,52,31,29,12,81,3,19,22,37,48,5,16,23,64,27,33,94,35,43,11,86,14,18,65,79,78,34,93,80,70,88,74,45,87,69,91,32,4,47,46,61,51,13,40,2
r6,11,48,80,23,42,90,39,60,25,67,51,95,73,53,50,7,57,34,17,12,89,36,32,97,88,37,18,10,61,68,86,66,94,63,77,44,38,71,72,87,98,93,13,0,49,6,20,62,56,75,9,70,92,55,5,33,96,8,26,47,83,52,54,1,3,43,30,16,21,82,35,27,81,99,69,28,14,24,64,84,76,15,31,74,79,58,65,2,45,4,29,41,78,22,19,46,59,85,91,40
r17,96,90,87,82,33,8,72,13,23,25,41,80,26,38,29,74,36,95,62,71,65,18,67,73,3,83,76,54,63,43,58,35,61,16,45,17,75,70,40,98,97,28,37,68,89,88,92,85,15,39,6,81,55,48,69,44,78,59,20,10,4,52,56,0,1,5,11,49,22,66,7,21,34,14,57,19,32,2,99,60,94,50,47,31,30,42,12,51,27,9,46,64,79,53,91,86,77,24,93,84
r26,91,45,13,31,44,0,75,69,1,25,53,89,51,85,92,5,62,95,24,67,70,29,39,46,77,57,4,71,98,63,72,28,18,20,43,35,56,82,6,93,41,65,86,96,2,78,83,73,76,61,49,14,10,79,99,23,68,38,84,3,47,27,80,36,17,90,22,48,87,8,16,50,81,74,54,32,21,88,94,34,55,15,19,58,40,59,12,33,60,66,9,37,64,52,30,11,26,42,97,7
r45,87,15,94,66,30,72,26,32,7,45,11,99,64,96,28,63,18,12,34,70,79,50,92,89,59,17,42,62,29,23,90,84,81,5,71,22,95,35,65,80,97,27,37,61,20,25,16,74,13,86,51,68,49,57,21,73,14,31,47,53,85,2,3,39,93,54,52,33,76,83,38,69,0,24,41,19,88,36,58,56,43,78,9,1,82,40,67,4,48,75,44,8,98,91,6,46,10,60,55,77
r60,72,30,34,50,35,44,94,37,9,21,63,23,73,76,43,95,28,46,93,1,49,29,85,17,74,68,7,27,64,82,55,42,88,48,67,87,61,96,12,71,54,32,83,59,14,10,18,33,90,89,66,70,62,16,39,5,78,40,98,3,13,8,0,81,80,25,56,53,69,19,91,79,6,31,51,22,4,97,36,38,11,52,77,86,58,75,92,15,26,41,2,84,57,45,24,99,65,20,47,60
r73,45,88,18,50,92,90,19,82,65,15,38,58,51,67,84,7,70,93,75,12,21,29,16,97,22,3,25,60,44,98,13,46,41,17,53,62,76,56,52,54,61,55,27,49,78,68,87,30,96,34,28,24,0,11,83,10,2,5,64,59,9,23,32,35,89,8,69,37,39,48,73,77,72,85,57,31,74,66,40,63,4,6,81,71,99,95,43,20,36,86,26,94,1,14,80,33,91,42,47,79
r49,91,6,8,24,92,0,39,96,84,64,95,10,35,58,43,27,38,41,90,18,1,77,34,48,63,13,26,45,88,56,47,65,33,40,61,89,93,83,29,79,7,67,3,28,4,70,53,57,12,62,2,60,59,16,50,9,86,85,19,73,37,44,36,22,72,94,71,87,98,32,97,54,17,75,11,30,66,25,15,14,20,21,31,69,81,78,74,42,51,23,99,80,68,49,46,76,55,5,52,82
r24,21,58,78,86,33,90,23,19,1,79,31,17,76,16,97,37,64,14,50,59,88,32,73,44,45,94,42,72,74,25,70,75,62,87,34,13,92,49,84,28,7,53,11,27,22,71,95,93,68,91,30,46,56,43,61,36,41,26,83,60,3,39,15,5,57,52,99,8,12,66,40,18,77,69,51,38,24,82,4,80,10,20,54,85,47,35,9,67,55,6,65,48,0,98,96,2,63,89,29,81
r50,5,12,56,13,64,79,53,51,48,4,49,89,14,36,60,10,32,83,45,2,20,57,7,85,30,41,92,77,29,37,38,65,16,76,42,73,96,61,91,84,78,18,62,50,90,19,54,70,1,69,24,40,75,47,81,35,3,6,31,25,99,22,86,44,95,15,87,97,0,9,94,52,58,33,66,26,34,28,88,74,67,21,93,39,71,63,82,55,8,23,98,43,59,80,27,11,46,72,68,17
r18,62,1,61,88,30,22,19,50,98,43,24,80,74,72,20,51,15,7,89,28,94,45,13,64,6,4,96,34,2,79,78,14,46,32,5,27,75,42,9,23,52,16,33,76,82,71,81,36,99,84,38,17,91,49,11,59,77,86,67,69,41,85,57,3,48,35,70,92,21,0,97,65,68,55,47,37,90,63,25,95,10,18,87,8,12,40,26,60,39,83,29,53,44,54,56,66,93,58,73,31
r59,48,50,26,56,40,19,20,60,39,18,74,28,79,96,1,88,13,42,57,22,34,61,9,69,68,84,36,5,81,31,3,97,51,43,30,54,71,16,98,64,90,32,59,14,2,99,70,24,47,87,27,11,25,86,0,94,12,7,76,91,4,77,15,17,62,92,89,8,33,67,49,58,21,52,37,72,80,63,23,44,45,85,82,93,66,46,38,78,75,29,65,35,55,73,53,10,83,95,6,41
r74,90,96,97,28,31,64,45,95,67,36,17,26,85,23,46,79,29,83,94,2,14,80,49,88,99,84,13,32,93,12,34,75,60,35,86,24,43,82,16,6,68,51,37,10,39,74,27,73,72,55,87,77,21,59,71,11,76,25,62,8,52,89,5,81,18,50,33,66,58,48,3,41,61,56,1,9,57,69,91,53,0,40,63,92,22,4,30,78,47,7,44,65,42,38,54,19,70,15,20,98
r58,94,42,25,83,62,84,40,76,0,33,9,64,48,32,13,14,58,67,70,91,85,43,90,61,63,36,19,35,16,41,96,57,37,72,60,23,28,31,26,50,82,7,49,44,92,80,65,30,20,89,95,87,46,5,38,73,3,18,55,56,4,78,6,68,2,66,75,86,29,93,77,54,15,69,71,11,12,81,17,45,21,59,39,88,24,52,27,22,51,47,1,79,34,74,98,53,8,97,10,99
r15,37,15,82,10,63,9,46,91,80,0,6,92,8,56,77,58,7,11,59,81,14,44,45,32,70,76,55,30,83,98,78,23,97,75,88,61,84,22,13,16,72,62,34,66,47,50,87,24,95,12,36,68,85,26,21,79,54,1,93,65,25,35,38,40,48,5,29,31,39,57,74,18,33,42,20,51,2,43,41,96,86,19,28,94,60,71,27,52,90,4,73,49,67,89,99,3,17,64,69,53
r46,49,35,97,26,41,96,36,72,93,51,86,68,43,69,64,52,45,56,65,23,61,94,20,37,70,22,30,47,1,32,8,95,83,12,87,2,5,58,0,14,57,28,6,89,98,99,82,7,29,84,91,18,4,60,79,10,74,16,33,27,55,54,63,31,50,9,44,46,19,21,17,53,3,81,85,25,38,78,66,42,24,48,34,76,62,39,15,80,75,67,77,13,71,90,11,59,73,88,40,92
r42,72,76,64,55,71,69,92,63,52,40,44,28,33,87,11,20,66,85,80,29,68,42,18,43,1,0,4,5,14,57,37,61,82,99,24,34,98,31,38,32,50,26,96,36,21,97,84,23,15,48,16,83,30,9,59,7,74,65,93,77,12,49,46,22,94,19,95,2,88,75,17,70,91,25,27,3,67,54,86,47,56,58,60,73,35,39,79,51,10,41,78,89,53,62,90,81,45,6,8,13
r68,43,11,97,48,55,92,90,98,81,46,62,96,19,33,26,34,49,45,80,79,6,82,37,58,93,14,78,61,4,21,27,67,64,73,63,10,74,60,41,89,88,44,57,1,85,3,95,56,99,83,28,8,72,39,76,23,53,52,54,9,50,59,12,17,69,71,18,29,86,66,87,22,13,36,94,30,84,5,42,7,38,51,0,47,35,65,91,75,40,20,68,70,31,25,24,16,2,77,32,15
r21,2,6,94,75,67,79,17,15,86,25,33,44,11,53,89,12,73,57,58,1,37,24,18,29,19,28,74,68,30,71,10,32,22,50,49,40,52,91,84,34,70,92,4,39,82,21,80,76,93,96,14,55,23,60,0,97,81,8,41,65,69,42,61,13,90,45,66,85,7,20,51,95,36,72,16,62,88,5,31,59,63,83,46,43,9,87,27,35,48,64,38,56,78,77,3,99,98,26,54,47
