,d67,d25,d18,d30,d17,d93,d2,d62,d41,d20,d82,d40,d76,d77,d43,d32,d11,d19,d10,d53,d92,d47,d34,d68,d71,d42,d81,d51,d36,d29,d73,d98,d13,d97,d37,d65,d7,d95,d49,d86,d96,d23,d59,d26,d55,d60,d8,d79,d75,d64,d90,d50,d24,d3,d4,d22,d6,d56,d35,d5,d39,d91,d85,d94,d1,d14,d88,d100,d78,d57,d74,d80,d61,d83,d46,d69,d48,d15,d21,d72,d27,d66,d52,d16,d12,d89,d87,d99,d9,d31,d58,d28,d45,d70,d84,d38,d33,d63,d44,d54
r23,34,93,25,67,55,23,75,72,46,29,27,97,21,18,26,40,1,41,76,14,44,8,2,95,78,57,38,92,96,48,11,58,73,74,59,54,71,5,53,7,86,65,24,89,12,84,39,49,20,31,51,60,50,36,90,81,80,4,52,94,42,32,43,64,77,79,37,63,82,61,6,10,33,0,62,47,17,69,83,87,9,3,99,19,13,70,91,98,88,68,16,30,35,15,45,66,85,22,56,28
r77,62,34,45,17,97,39,82,76,19,84,21,78,75,91,15,88,4,53,79,25,36,43,5,67,23,46,30,44,68,86,3,81,70,8,50,93,87,92,13,65,38,51,6,18,33,2,90,56,49,66,52,85,41,64,22,73,48,40,74,58,94,54,61,12,14,69,27,95,20,37,57,1,0,98,55,59,29,77,42,83,63,80,16,7,32,99,35,26,11,10,96,28,89,71,9,31,72,24,60,47
r67,67,88,68,75,85,26,58,33,8,7,71,29,96,49,97,48,20,14,36,83,52,47,30,53,31,93,64,63,70,95,59,0,90,78,35,15,12,25,6,9,11,99,37,10,77,60,73,66,98,41,5,38,3,1,61,19,46,22,45,40,21,50,44,51,72,86,57,23,32,54,27,62,80,28,13,56,43,24,84,94,18,17,16,69,87,2,81,34,82,91,74,92,55,89,79,76,65,39,42,4
r28,37,87,15,14,18,33,22,99,98,21,70,50,38,42,57,78,56,89,73,77,55,32,88,91,3,81,67,41,96,52,92,23,95,16,12,69,8,5,71,28,4,27,85,65,43,84,45,29,34,58,17,9,6,83,46,94,60,64,2,47,61,31,40,93,44,68,51,63,79,53,36,72,10,24,19,76,75,74,54,30,59,26,35,13,1,39,66,11,62,80,97,90,20,82,0,49,25,86,7,48
r94,83,61,94,71,29,43,86,90,80,33,56,82,73,95,75,17,96,12,2,60,67,38,76,58,54,72,36,28,48,88,14,44,31,84,6,79,25,69,46,39,19,70,10,59,99,62,27,0,18,11,32,26,9,23,41,34,4,55,13,16,89,87,47,97,93,92,24,35,57,45,77,7,49,40,21,37,68,91,3,1,51,30,22,53,5,66,74,64,81,42,15,8,85,50,78,65,20,98,63,52
r9,65,73,28,14,42,86,97,15,27,64,71,57,26,68,90,78,30,67,24,87,99,46,77,56,70,98,33,19,22,75,16,55,80,52,34,91,81,82,83,43,84,0,44,72,45,25,89,63,53,38,12,94,60,41,88,32,49,95,47,61,21,69,36,58,54,5,17,39,48,18,92,6,66,13,10,23,31,79,51,1,76,74,4,2,3,96,85,7,9,20,8,11,29,37,40,35,59,62,50,93
r52,0,2,89,49,84,18,21,80,8,37,17,20,87,88,55,91,39,34,99,63,9,86,82,76,58,70,40,16,41,66,72,24,11,81,5,30,46,65,95,27,25,90,3,19,26,96,62,44,94,56,32,38,71,51,23,28,69,45,52,75,78,61,50,48,47,73,67,7,15,54,36,98,60,13,97,59,57,53,6,64,93,83,35,4,68,14,31,33,79,12,74,22,85,10,43,92,42,1,77,29
r17,99,36,84,57,69,0,7,79,75,9,72,74,49,64,18,47,71,98,30,96,12,87,15,46,25,77,22,13,85,21,11,5,54,62,52,68,8,16,73,31,2,35,1,91,88,23,27,95,61,66,67,78,32,55,53,56,33,3,38,97,26,40,93,65,19,80,42,20,6,58,89,24,44,83,39,4,60,34,41,10,14,70,43,82,76,59,48,86,90,28,37,50,94,51,92,17,29,81,63,45
r75,98,20,5,64,32,77,91,56,55,29,84,69,58,8,6,53,86,41,21,22,14,92,81,49,66,35,18,13,48,39,87,17,19,42,10,71,7,28,74,37,90,46,3,80,73,30,82,9,67,65,44,60,52,72,79,26,43,38,25,99,97,40,15,36,59,68,93,57,0,34,11,95,78,61,12,94,4,75,89,62,85,23,16,51,33,2,83,50,27,1,45,96,24,47,70,31,88,54,76,63
r12,52,22,38,84,25,24,34,61,47,57,11,15,17,97,94,1,77,16,82,73,99,19,93,67,8,36,78,62,59,6,27,71,55,72,10,39,87,42,0,92,98,13,83,48,44,26,18,56,91,66,58,23,50,69,85,43,35,41,31,4,68,63,60,7,3,5,32,74,49,53,96,65,21,80,86,89,30,64,28,51,33,37,88,90,12,76,79,14,95,75,81,2,40,45,9,54,70,20,46,29
r3,24,1,29,44,99,86,58,93,64,78,60,79,15,39,57,84,5,55,43,11,62,90,85,52,6,42,22,41,53,65,9,45,98,91,87,88,12,20,2,14,25,19,63,77,66,50,81,83,28,92,47,17,68,38,0,36,70,3,94,18,7,80,8,35,97,46,31,61,4,23,59,69,74,27,16,76,32,26,95,48,10,51,89,37,49,13,73,82,33,40,34,21,75,67,71,30,72,56,96,54
r43,82,55,85,30,11,35,23,47,53,9,17,88,25,74,80,58,38,95,1,93,13,98,6,68,12,65,52,16,99,59,51,26,46,22,78,86,21,87,76,42,75,5,81,15,40,14,90,27,66,92,70,32,56,31,71,48,44,77,45,62,36,19,67,34,20,4,2,50,94,39,18,3,60,96,91,84,73,83,37,8,79,29,61,69,28,49,89,64,72,54,10,7,33,41,43,57,63,24,97,0
r86,67,95,70,21,15,7,57,53,80,58,45,54,62,38,37,6,73,56,34,22,33,13,47,2,25,92,46,74,99,10,16,83,94,64,76,72,55,0,88,65,9,75,52,19,87,78,84,5,11,79,1,51,93,59,50,71,39,86,63,31,18,49,30,17,12,24,20,28,35,3,69,68,32,8,97,96,42,4,23,44,29,27,60,14,85,48,36,82,40,81,98,90,77,43,26,61,91,89,66,41
r10,20,3,66,50,0,47,87,44,46,64,76,7,72,59,9,94,68,85,70,10,42,73,90,21,71,16,2,30,84,74,55,12,4,11,35,40,99,38,60,96,54,34,79,93,39,18,65,89,57,15,67,32,88,23,52,98,17,75,25,29,8,92,5,49,63,81,83,31,48,27,58,1,14,28,86,13,77,37,62,61,22,51,33,53,6,69,95,41,43,24,45,56,78,91,26,80,36,97,82,19
r60,65,40,80,54,21,35,81,98,64,72,67,88,87,33,1,17,94,29,99,69,70,85,90,93,41,30,50,62,43,42,7,23,59,4,6,95,24,66,15,86,5,45,38,16,51,20,47,12,9,28,36,53,57,25,75,2,8,89,39,76,11,31,74,63,82,32,68,61,92,60,10,26,0,48,71,19,77,91,55,3,84,18,13,78,27,56,83,97,73,34,22,52,14,79,46,49,37,44,96,58
r39,18,91,33,82,94,47,88,71,35,36,52,73,96,16,58,37,77,25,3,81,10,7,90,20,13,72,84,6,15,49,34,98,30,39,65,51,87,76,12,1,5,24,43,59,4,21,62,92,17,86,14,55,9,78,74,19,61,41,85,42,70,29,8,67,60,75,31,46,79,11,97,54,64,66,23,2,50,22,48,80,28,44,99,68,45,40,63,83,27,95,53,38,32,89,57,93,69,0,26,56
r96,92,25,40,91,48,64,55,34,85,72,62,31,13,57,99,89,87,61,54,30,1,77,24,45,11,98,74,86,0,26,95,59,78,37,39,84,23,88,10,58,51,35,18,5,17,46,20,81,33,16,53,49,66,14,71,60,27,7,6,76,36,47,75,19,82,15,56,70,29,94,8,67,97,21,42,73,63,83,50,38,44,28,4,65,32,22,69,9,93,96,2,12,52,80,3,41,68,43,90,79
r19,88,63,94,48,47,99,50,35,1,24,68,53,60,9,8,51,62,67,40,42,89,10,83,5,80,58,84,2,77,54,61,92,45,81,86,70,39,76,87,7,79,56,11,95,98,64,22,15,82,59,78,16,6,66,12,27,41,28,49,43,34,44,21,85,0,69,17,74,31,19,14,55,72,29,91,37,93,4,23,73,20,18,33,30,57,90,38,75,26,13,46,32,97,3,96,52,65,25,71,36
r26,52,56,61,3,63,21,36,74,89,25,2,11,86,91,6,53,16,18,14,50,13,9,70,37,68,41,0,44,7,65,59,82,57,24,72,29,64,98,15,4,26,71,81,35,73,22,90,39,10,77,42,30,23,20,51,60,76,48,92,62,32,67,47,58,66,84,54,43,88,93,75,34,95,40,46,8,85,94,49,80,83,33,5,19,97,28,69,55,45,79,12,31,78,99,27,96,87,17,1,38
r64,57,86,77,42,17,45,59,48,34,3,33,44,92,50,27,74,68,5,10,47,18,98,28,21,22,82,83,16,78,2,64,95,99,24,66,73,37,89,36,1,32,25,49,55,81,56,75,40,11,84,13,63,20,4,12,87,76,94,31,53,46,93,88,58,69,71,79,6,62,52,38,61,51,23,97,0,30,29,8,70,39,60,85,54,26,14,65,43,7,96,41,80,72,15,19,9,91,90,67,35
r78,80,84,64,79,31,24,86,8,60,28,96,45,75,53,3,15,37,42,70,10,18,99,97,71,78,54,57,7,43,49,72,93,38,20,81,12,76,51,29,4,9,35,13,47,50,46,14,73,17,77,55,48,90,30,26,65,83,85,21,88,59,91,40,98,95,34,82,56,25,61,69,23,58,63,52,67,5,11,33,0,68,19,74,22,39,36,94,16,1,27,87,6,92,44,62,66,2,32,41,89
r42,19,60,49,62,75,55,14,99,6,86,98,9,95,46,12,8,76,64,84,0,87,79,71,36,69,33,24,54,70,73,26,37,48,23,94,13,11,34,44,78,29,97,77,59,45,27,58,43,66,65,39,4,68,88,35,38,42,74,72,93,2,10,80,63,20,21,7,5,61,53,89,52,47,50,3,28,67,31,91,40,17,96,85,82,83,41,56,51,81,57,90,1,16,32,18,92,15,25,22,30
r37,6,1,88,45,30,11,23,70,66,86,78,98,19,54,46,27,25,92,31,17,65,4,83,94,75,59,51,81,22,41,24,62,82,89,96,36,44,80,55,64,33,52,91,43,61,12,69,95,9,74,53,16,2,77,50,39,85,93,40,37,99,48,76,84,20,87,13,71,47,38,15,8,97,67,21,26,29,34,14,56,57,90,35,10,58,5,42,28,79,18,49,7,72,60,0,63,73,68,3,32
r33,77,39,8,29,81,2,95,96,34,52,66,85,60,46,76,61,19,49,43,56,20,73,74,33,78,54,6,65,37,68,69,94,70,38,71,24,91,41,75,31,48,87,13,59,58,23,50,1,7,82,11,40,10,15,99,9,5,63,89,88,32,92,25,72,93,45,16,28,4,67,62,47,98,17,97,79,86,27,12,3,18,35,36,53,30,90,80,42,22,83,21,84,64,57,55,26,51,14,44,0
r99,99,87,65,52,4,76,91,24,94,85,26,79,29,78,68,35,22,47,55,70,84,0,81,51,40,77,95,57,90,66,45,19,13,38,82,92,42,59,25,12,71,18,44,1,50,60,20,80,36,9,32,6,97,48,49,72,63,43,8,58,74,31,96,98,88,39,2,28,14,61,89,56,64,15,67,33,73,41,7,11,69,16,17,5,46,27,83,23,34,10,3,37,86,62,54,21,30,93,75,53
r51,30,6,50,10,34,36,84,22,63,57,41,47,16,21,14,55,48,96,70,28,27,42,78,80,40,90,1,66,12,43,68,53,60,15,52,91,77,71,87,89,26,74,85,5,99,45,94,62,3,97,37,24,69,92,8,75,39,61,0,7,29,98,51,64,83,19,67,79,9,23,49,11,82,54,35,33,44,25,58,76,31,93,72,81,56,13,20,88,65,17,4,73,2,38,46,86,18,59,95,32
r18,84,99,26,86,44,69,65,63,28,10,41,72,81,6,80,59,88,66,96,97,83,9,0,20,24,29,23,14,16,75,2,82,15,70,4,8,55,47,5,93,19,95,39,87,13,33,25,50,38,60,7,31,45,78,58,37,17,3,1,94,90,43,79,67,51,30,92,11,12,34,56,21,27,71,52,85,68,73,48,57,42,76,64,32,62,49,77,98,40,18,91,53,35,74,36,61,46,22,54,89
r79,27,59,63,73,62,93,65,53,80,72,17,12,86,70,34,13,87,90,46,35,30,81,22,77,96,95,52,31,20,76,44,67,24,15,19,43,9,68,37,10,92,23,36,29,61,82,74,97,55,4,57,40,64,88,83,32,56,33,39,28,85,11,69,3,14,51,0,50,16,78,5,84,66,98,47,7,94,89,38,2,18,26,99,45,75,41,91,54,8,21,49,42,58,1,48,60,71,6,79,25
r82,59,62,20,83,11,67,51,42,5,82,6,55,93,54,22,33,3,1,18,76,16,19,32,31,98,0,63,85,17,9,45,44,75,70,37,24,97,61,96,23,77,90,21,39,30,8,48,78,88,72,53,15,46,4,25,69,41,7,87,68,47,80,35,50,81,65,71,28,64,12,13,92,43,89,66,91,58,29,84,94,27,60,74,34,52,57,99,40,86,95,38,56,2,49,79,73,10,36,14,26
r92,20,48,80,29,24,84,41,40,32,44,98,16,95,13,12,50,37,71,52,97,46,53,69,30,72,92,51,26,7,1,10,11,33,64,18,28,88,0,74,4,49,90,96,68,89,34,54,14,17,83,91,47,85,77,15,99,59,86,22,56,70,21,5,82,65,42,55,2,79,63,38,78,75,94,36,58,67,39,25,60,8,43,3,6,66,76,19,87,57,45,81,9,35,61,31,27,73,23,62,93
r85,79,99,83,92,47,80,31,51,56,91,4,86,69,95,15,70,23,3,17,30,48,0,13,20,49,85,19,72,82,24,35,71,37,40,11,65,43,67,39,68,94,73,63,27,90,61,16,64,22,18,44,93,84,1,78,8,12,7,98,41,96,36,29,58,89,52,34,5,54,33,14,57,50,75,21,9,60,62,38,53,88,66,2,76,28,45,32,81,10,77,26,87,6,25,74,46,55,97,59,42
r22,65,44,17,47,82,95,30,41,98,81,96,93,70,77,60,84,8,15,26,27,1,88,3,72,63,75,6,79,32,97,68,23,52,22,7,73,86,39,38,19,34,21,71,10,29,35,16,25,20,49,66,13,40,91,76,61,99,5,14,92,87,2,42,55,56,24,9,33,11,89,78,43,94,4,54,67,58,0,50,28,53,62,59,37,90,69,74,85,83,36,46,31,48,45,80,12,64,18,57,51
r71,2,95,73,69,67,40,14,86,57,8,76,59,3,10,29,45,96,97,77,71,23,5,85,31,19,34,28,4,38,7,42,80,24,93,87,83,79,53,35,74,54,60,16,61,27,88,30,1,52,68,22,65,44,17,75,15,25,50,26,21,84,81,20,92,70,36,55,99,12,89,13,94,32,64,11,9,72,98,39,33,56,18,41,90,58,37,0,48,62,47,46,6,82,78,43,49,91,63,51,66
r84,20,43,90,21,75,28,91,40,25,3,80,89,50,1,62,85,65,36,26,27,94,73,83,74,16,97,44,72,49,87,33,57,55,54,58,30,38,31,53,61,10,13,71,22,51,0,5,24,95,15,59,69,77,17,48,19,9,93,98,2,92,66,96,79,11,32,47,35,45,18,64,52,34,70,39,4,81,88,63,8,60,29,82,6,7,99,86,78,76,23,42,41,14,84,12,67,56,37,46,68
