,r34,r53,r42,r95,r30,r20,r10,r68,r64,r43,r77,r38,r21,r33,r97,r2,r93,r5,r66,r79,r46,r54,r6,r32,r83,r63,r86,r85,r98,r37,r94,r7,r100,r74,r1,r88,r70,r8,r47,r17,r14,r25,r75,r59,r67,r91,r31,r9,r52,r60,r40,r96,r61,r19,r50,r28,r65,r12,r16,r22,r44,r87,r89,r48,r4,r55,r35,r45,r24,r92,r71,r27,r90,r15,r78,r82,r51,r80,r3,r84,r49,r36,r39,r99,r69,r29,r76,r81,r26,r58,r73,r13,r62,r57,r11,r56,r23,r72,r18,r41
d73,11,53,97,62,30,5,64,6,42,99,63,94,82,87,31,15,73,83,13,39,46,57,95,52,70,41,10,32,92,77,36,33,75,76,0,18,3,29,44,51,21,68,67,71,54,88,85,20,50,65,74,89,38,78,86,28,96,22,93,24,56,34,90,16,91,59,37,79,1,8,84,81,27,23,26,17,69,9,25,4,72,58,45,12,55,61,43,66,2,49,48,60,47,40,35,7,98,19,80,14
d85,49,20,95,29,8,57,15,79,33,94,17,39,97,27,86,19,43,87,10,72,52,98,25,99,51,21,4,7,9,82,64,68,54,12,62,70,89,34,24,37,36,71,53,46,76,26,81,78,83,65,90,48,61,50,67,16,69,22,28,73,42,96,59,66,45,18,11,3,88,58,41,84,75,35,38,77,1,60,6,74,31,55,93,91,85,14,56,13,5,0,44,92,2,40,30,47,80,32,63,23
d8,79,84,38,61,30,67,12,1,34,33,56,70,74,31,36,49,59,52,75,46,3,42,58,99,62,19,88,20,72,22,89,98,94,85,68,48,80,26,93,66,39,81,21,54,15,44,43,4,97,78,47,50,25,64,32,73,57,17,27,29,7,90,45,13,9,60,23,28,14,96,63,40,18,95,6,86,37,82,24,10,65,55,8,91,92,83,87,77,51,35,16,5,41,69,53,2,11,0,76,71
d27,48,57,79,83,58,47,35,71,22,77,38,45,52,88,70,62,90,44,55,91,64,39,43,21,61,24,27,87,25,10,18,2,7,5,94,28,15,40,69,93,59,19,14,60,41,84,29,16,53,86,30,97,56,63,68,96,31,51,49,80,36,32,34,74,81,76,23,13,8,82,6,95,42,20,46,54,0,33,73,9,78,98,3,75,99,12,37,89,1,72,50,4,11,67,17,85,66,92,26,65
d15,91,49,89,68,76,62,55,22,18,84,80,11,16,81,88,39,47,3,34,41,99,70,1,97,30,4,14,12,28,24,63,78,33,19,36,10,25,6,43,59,96,54,48,9,7,26,45,13,73,93,15,44,40,17,90,83,53,56,67,94,82,92,72,23,37,65,69,46,50,51,77,32,2,74,66,29,42,38,8,87,61,5,64,21,57,0,75,60,79,20,71,98,27,52,86,85,35,58,95,31
d46,0,49,71,81,5,93,38,86,80,51,77,37,48,46,63,58,98,10,85,99,28,47,19,79,23,45,75,34,65,62,8,39,42,90,67,14,32,57,53,55,11,16,52,26,15,68,66,40,92,21,3,17,94,83,70,74,96,69,24,50,22,18,31,59,12,41,61,73,89,36,43,54,35,4,30,2,87,29,84,82,95,72,78,1,88,33,20,76,27,60,91,13,44,97,64,9,56,6,7,25
d30,39,58,72,98,77,26,0,53,41,25,4,46,31,87,22,38,45,9,97,91,84,23,74,56,61,67,29,28,78,59,14,10,47,34,27,89,48,37,88,64,50,79,60,6,17,99,73,83,55,20,57,71,12,7,1,90,42,75,81,70,21,54,33,86,96,94,35,18,40,95,93,11,51,16,52,92,19,62,82,76,13,69,85,3,44,30,80,2,49,36,66,8,65,32,24,68,63,43,15,5
d58,74,34,90,18,61,30,2,24,32,73,35,0,81,53,89,96,5,19,93,82,84,76,25,39,37,16,62,71,36,86,98,1,77,22,21,83,64,9,50,3,28,68,59,85,60,4,55,45,94,29,91,92,78,27,58,10,75,38,20,63,40,15,8,31,7,54,57,14,47,43,52,26,6,17,11,56,48,99,33,88,70,87,12,51,65,95,42,69,41,79,67,66,80,49,97,46,13,72,23,44
d40,1,87,79,78,26,28,46,37,47,76,84,56,33,4,11,64,6,51,35,73,90,95,61,22,96,32,66,42,86,65,10,69,12,9,53,52,49,80,85,40,3,2,20,45,92,21,71,27,17,98,83,59,31,67,72,34,8,97,5,50,81,0,62,99,93,89,24,63,68,23,60,88,18,94,43,13,14,74,19,44,70,39,38,48,30,41,15,29,77,58,7,75,25,55,54,57,36,16,91,82
d20,30,72,69,80,67,45,37,66,57,86,52,99,82,74,78,91,73,68,93,35,46,56,39,5,48,29,83,10,98,65,1,63,16,13,47,36,97,75,4,15,61,31,55,89,96,70,87,76,71,25,2,27,20,92,79,84,58,24,95,53,22,8,32,90,41,51,7,60,43,26,19,49,9,54,23,18,81,59,11,64,34,12,38,42,77,6,62,28,33,85,14,17,0,40,21,88,3,44,94,50
d76,48,67,24,17,20,34,2,22,37,80,86,96,33,87,16,66,8,6,19,99,45,32,41,62,39,89,27,11,84,28,0,4,61,63,42,18,53,72,97,26,5,47,85,57,13,88,30,35,54,79,91,51,7,71,31,36,3,21,29,9,10,90,50,43,56,55,81,52,82,78,95,12,58,1,46,25,92,77,74,69,15,40,23,65,83,98,59,70,68,60,94,49,76,44,38,75,14,73,93,64
d64,43,52,77,89,85,96,83,48,98,42,68,87,86,17,6,46,91,25,10,38,84,15,92,94,64,82,24,55,44,22,11,20,58,14,90,79,30,88,37,4,35,0,56,51,80,34,8,2,16,53,45,66,50,23,81,74,93,1,3,39,97,7,32,5,59,95,9,63,21,71,27,33,28,18,72,49,47,54,61,40,13,26,57,73,76,78,65,29,60,36,69,41,70,99,31,67,62,75,19,12
d59,2,62,17,68,8,29,84,88,33,48,44,56,63,93,37,46,80,50,39,77,5,26,28,86,9,19,66,72,65,4,96,75,41,94,79,97,82,15,7,78,25,16,55,43,91,98,34,89,11,31,20,57,6,13,70,73,1,27,99,61,85,42,58,30,0,40,95,23,18,51,64,81,59,74,35,24,53,38,10,60,52,71,14,67,76,12,87,32,45,92,47,83,3,90,21,49,54,36,69,22
d47,98,60,5,52,34,74,43,78,17,99,76,27,92,20,61,71,45,1,18,30,64,96,88,8,70,97,90,86,2,94,16,10,87,26,82,67,19,79,91,83,80,23,95,33,39,72,63,69,31,53,44,48,15,22,7,9,81,59,54,75,93,38,57,77,40,32,11,36,89,13,65,6,84,29,62,12,42,55,24,49,58,50,85,25,68,47,3,0,73,51,37,4,46,14,35,28,66,41,21,56
d65,77,38,30,69,9,32,17,72,7,27,4,41,10,8,98,85,33,58,51,14,71,43,37,46,70,22,23,44,78,97,40,50,54,21,94,45,1,61,6,62,2,12,65,53,20,64,73,49,68,82,28,92,96,74,93,13,63,5,3,24,88,29,95,84,36,39,26,99,34,90,76,75,19,89,80,67,25,15,59,56,91,42,83,55,16,81,79,57,87,86,18,35,31,52,47,48,0,60,11,66
d60,1,68,98,24,29,18,62,16,19,40,11,28,14,49,87,54,99,25,37,90,97,47,53,50,31,82,70,69,48,10,86,78,6,2,7,57,94,5,23,66,0,12,15,92,75,26,20,95,32,88,36,43,13,17,74,30,81,93,65,51,79,46,96,44,55,21,67,80,33,52,3,35,84,63,4,56,8,83,89,91,85,76,72,73,45,41,42,38,64,34,61,27,58,39,71,9,22,77,59,60
d71,58,29,68,33,21,94,98,52,4,8,2,34,20,84,9,41,83,93,81,67,3,1,85,43,11,26,17,45,0,79,60,48,22,12,25,99,56,16,30,51,39,28,65,91,54,7,78,27,15,36,61,76,89,71,80,88,44,37,24,82,32,57,70,63,86,38,23,40,42,73,75,95,97,55,92,47,10,50,62,87,46,64,13,6,31,69,90,5,35,77,74,72,18,59,49,53,66,19,14,96
d83,46,83,94,11,54,72,63,90,79,99,18,70,35,89,27,30,61,10,43,19,0,45,12,97,42,96,15,68,34,98,9,74,22,88,64,81,87,17,60,7,71,29,67,16,80,58,26,36,8,38,51,92,44,93,69,20,3,62,48,95,37,6,50,4,33,5,24,59,39,40,82,53,1,78,49,21,31,65,41,77,76,75,57,91,32,56,13,23,73,86,52,14,2,66,84,85,28,55,47,25
d50,61,66,49,42,69,72,52,19,62,11,23,4,3,18,57,63,27,29,64,84,36,67,10,93,77,24,92,14,65,8,91,48,16,40,87,35,21,60,51,34,7,85,75,55,78,80,74,79,82,37,31,25,54,56,50,86,2,88,90,89,15,32,47,20,30,99,96,17,5,83,68,94,45,22,26,1,97,58,44,73,59,53,76,12,9,41,70,43,46,6,39,13,38,98,0,81,95,28,33,71
d10,10,93,20,58,18,50,15,57,92,39,52,3,82,55,77,90,36,22,88,2,44,94,37,87,29,19,6,43,97,66,98,11,34,30,28,53,46,59,38,80,12,27,4,17,25,68,14,67,1,60,35,91,76,32,7,96,31,73,42,0,86,63,62,78,9,71,51,81,70,61,33,89,69,84,5,54,74,85,65,45,16,48,49,21,24,26,64,99,95,79,75,40,8,72,41,23,56,13,83,47
d17,90,76,82,37,67,8,4,31,86,66,89,30,0,5,2,48,81,36,64,23,45,12,70,55,20,72,63,7,40,41,39,78,6,54,16,61,98,74,60,57,97,26,92,95,17,99,22,14,47,75,42,46,43,59,84,33,11,79,71,35,94,96,62,24,80,73,25,58,9,56,91,49,52,88,21,18,69,68,32,51,77,19,44,93,38,27,83,29,87,53,65,85,13,50,15,10,34,28,3,1
d97,69,98,55,21,49,4,40,31,30,68,25,64,84,50,90,95,85,14,29,13,0,86,33,71,10,26,83,96,65,19,35,34,11,36,79,23,32,12,94,39,89,52,67,18,87,63,46,24,6,56,43,53,9,3,66,38,70,72,28,91,42,61,58,88,76,15,16,54,97,73,1,62,2,44,92,20,17,60,27,51,82,75,57,47,48,99,80,7,41,5,78,45,22,37,77,81,93,74,59,8
d35,36,24,78,15,45,65,46,5,82,43,6,57,94,21,89,29,47,51,81,97,50,32,66,84,99,92,41,87,91,26,10,40,4,98,86,38,88,48,39,71,34,49,96,44,61,11,19,68,16,37,69,27,62,75,52,54,20,73,17,42,77,80,85,8,22,93,9,70,25,76,13,67,64,14,58,23,55,0,1,95,72,63,30,53,35,79,18,12,60,83,56,31,7,28,59,33,90,74,3,2
d29,64,7,85,43,69,14,75,99,78,60,32,8,16,90,6,83,26,68,23,87,18,15,47,84,97,33,95,25,35,28,70,53,59,37,94,65,72,30,50,36,55,56,9,92,44,57,63,62,3,17,82,96,58,38,39,52,0,76,49,12,66,81,71,88,77,27,13,21,5,10,40,89,41,91,11,46,98,93,67,74,20,1,86,73,29,42,31,48,45,4,2,80,79,61,51,22,54,24,34,19
d86,96,24,12,32,52,21,1,60,5,11,3,91,54,28,7,57,37,23,43,18,63,36,95,92,22,48,38,15,68,56,27,9,79,73,71,35,42,14,30,62,66,50,74,93,65,39,97,72,46,61,17,45,80,55,69,34,44,49,64,0,70,77,13,4,90,33,78,89,20,2,75,10,40,16,47,59,84,82,85,98,31,25,83,6,81,67,19,51,26,41,86,58,8,88,99,87,53,29,94,76
d44,95,19,2,91,1,26,98,94,21,64,79,35,36,38,54,6,68,69,15,27,4,10,66,77,3,23,45,18,48,55,70,89,46,11,57,56,85,5,52,80,32,71,76,34,88,42,87,28,25,84,9,59,60,12,75,29,78,20,17,8,96,41,50,83,51,40,74,97,58,7,67,31,86,53,24,43,14,90,81,63,37,33,92,72,39,61,73,93,47,99,13,16,65,44,30,62,22,82,0,49
d56,68,38,77,57,23,48,21,10,22,3,44,66,20,35,74,51,32,19,97,17,60,43,78,29,62,92,41,58,90,12,30,96,88,36,71,28,86,67,14,75,0,27,40,61,89,63,87,39,25,81,93,42,50,55,34,83,16,99,1,6,49,85,45,11,46,26,94,91,31,13,84,56,98,70,15,73,2,8,7,64,59,33,76,53,80,79,18,65,82,9,95,69,52,4,54,5,37,72,24,47
d41,71,52,81,50,27,57,49,40,11,90,38,51,16,78,70,29,20,74,37,88,97,13,98,39,32,92,44,60,85,56,48,83,30,46,1,35,17,47,28,91,75,59,55,86,24,67,84,3,66,68,65,10,6,54,22,33,45,64,96,42,87,7,14,76,72,53,93,9,4,69,99,34,26,79,12,94,31,89,82,95,0,23,15,8,77,25,41,63,18,61,80,73,58,43,19,2,5,21,36,62
d74,67,25,45,62,96,78,18,60,58,19,32,98,79,7,99,82,71,80,20,92,61,53,86,95,42,94,81,36,24,55,76,83,41,14,5,46,11,33,90,87,23,31,43,68,26,37,28,88,22,50,93,64,70,59,97,30,84,85,75,12,35,27,3,48,15,16,0,17,73,51,38,2,39,65,34,40,49,63,54,9,4,29,57,66,1,6,72,74,89,10,21,69,91,56,8,52,44,77,13,47
d13,69,50,15,19,47,2,3,91,13,77,21,62,67,16,33,6,57,78,60,85,32,59,83,36,74,49,99,98,26,25,76,96,31,84,37,1,75,5,80,24,42,79,39,54,30,17,38,9,95,23,94,90,97,10,65,71,51,86,20,93,87,64,56,12,48,43,53,63,55,4,46,88,35,81,14,8,22,28,41,27,70,66,0,72,18,34,58,45,11,73,7,52,92,29,40,61,44,82,68,89
d77,83,40,28,32,65,1,24,66,19,50,21,22,10,74,2,56,39,12,62,94,95,29,4,57,8,5,92,77,42,78,70,52,11,54,7,63,90,16,9,27,93,44,84,48,6,75,31,60,58,45,49,69,23,64,88,86,79,91,37,18,0,72,96,81,97,14,87,13,89,99,30,26,76,55,47,67,34,36,33,43,35,98,59,80,73,85,38,68,15,61,82,3,46,41,20,25,71,53,51,17
d23,4,43,85,54,12,48,67,2,15,29,87,23,26,24,69,47,50,80,88,19,86,56,61,58,74,27,52,18,28,79,72,90,83,21,20,96,68,62,49,6,55,25,0,82,99,53,39,7,93,44,51,34,41,42,63,36,33,17,78,84,30,10,32,89,66,60,65,57,46,31,37,22,91,14,8,71,11,94,9,70,35,95,75,76,92,59,3,1,38,45,77,64,13,16,5,97,73,98,81,40
d93,60,79,76,71,53,15,57,17,78,68,1,0,49,92,13,77,41,2,48,86,7,20,73,35,19,62,25,66,18,42,96,31,97,91,47,64,65,38,37,40,22,36,56,52,28,34,95,9,46,63,29,23,51,93,85,50,81,61,43,39,89,88,98,87,21,5,26,90,24,44,45,69,80,27,6,70,99,8,33,14,72,4,10,11,74,94,58,16,59,32,84,12,55,30,83,3,75,54,67,82
d48,55,58,88,9,87,6,46,17,84,38,69,21,40,28,27,79,76,44,0,20,71,51,1,95,73,66,34,83,53,81,12,36,97,94,90,65,96,10,63,25,48,80,5,16,78,50,14,68,77,15,61,37,7,11,31,29,19,23,92,85,2,35,56,89,62,75,49,26,59,70,64,54,82,43,33,74,47,32,30,99,52,45,57,39,41,42,13,18,8,4,72,60,67,93,24,86,98,91,22,3
