,d22,d28,d76,d90,d73,d92,d69,d70,d60,d63,d11,d9,d21,d10,d72,d82,d64,d95,d25,d52,d55,d96,d53,d59,d40,d100,d13,d4,d93,d67,d91,d39,d99,d47,d18,d31,d51,d37,d44,d48,d84,d7,d88,d30,d41,d2,d61,d27,d98,d86,d29,d75,d89,d20,d77,d36,d83,d17,d24,d33,d78,d14,d16,d46,d5,d6,d56,d66,d58,d68,d49,d74,d23,d43,d87,d26,d62,d85,d38,d79,d97,d19,d50,d94,d3,d71,d8,d80,d81,d35,d57,d45,d34,d54,d15,d65,d1,d12,d42,d32
r80,60,73,8,80,41,39,74,99,33,83,75,48,22,67,14,26,78,55,11,91,92,57,70,77,17,93,81,95,13,18,4,56,34,20,42,37,31,54,79,69,10,86,58,0,28,66,76,65,7,97,62,89,45,84,87,30,88,23,9,51,29,85,63,15,38,5,53,2,16,47,35,90,68,61,40,64,32,21,52,6,71,46,3,59,25,49,27,98,36,1,43,12,19,24,44,72,82,94,96,50
r76,62,1,46,13,68,47,35,56,93,49,37,58,70,78,83,85,86,52,38,19,5,25,7,16,51,55,11,8,24,57,26,91,34,61,74,80,65,77,67,89,18,10,66,28,32,45,75,43,99,44,79,42,50,82,84,31,97,9,54,29,17,21,94,6,33,48,30,72,3,39,27,90,73,69,2,12,14,0,53,95,81,20,96,23,63,76,71,98,88,87,64,36,15,4,59,60,40,22,41,92
r27,88,52,12,92,40,34,3,94,37,8,38,67,71,23,44,4,45,55,36,29,86,64,19,89,66,75,91,57,18,46,56,53,59,11,13,69,14,72,33,73,47,76,0,96,99,87,85,50,93,58,61,10,25,95,43,41,49,16,63,15,54,26,74,17,62,83,90,84,68,82,5,77,48,7,9,20,35,22,2,79,51,42,1,70,24,30,21,32,78,39,98,60,97,80,65,31,81,28,6,27
r37,39,19,86,71,56,63,13,24,20,79,59,1,26,91,21,36,31,94,51,0,5,55,52,16,45,29,3,34,12,28,73,78,11,30,2,44,82,75,98,62,69,33,90,46,54,87,65,70,64,92,41,22,58,81,49,57,84,27,93,25,53,32,14,77,10,95,4,40,60,42,35,83,8,38,68,74,50,9,96,61,88,99,47,17,97,72,6,15,67,23,80,48,85,66,18,89,37,43,7,76
r3,91,24,66,29,87,45,0,73,90,81,58,1,44,22,61,3,4,48,95,85,18,83,79,20,12,9,98,5,39,17,37,52,8,74,41,56,89,76,15,16,27,72,59,25,82,6,33,69,42,46,97,75,34,47,60,26,80,49,51,7,35,63,11,57,40,55,53,77,64,36,93,38,70,54,68,71,67,99,96,65,94,62,50,21,28,19,2,78,14,43,13,23,86,92,84,88,31,10,30,32
r62,97,24,80,71,87,12,8,47,44,30,34,99,59,72,11,69,40,89,7,0,55,75,4,92,14,66,67,25,48,2,16,83,45,84,38,74,95,28,78,88,93,54,37,85,3,46,23,20,63,51,62,98,15,49,27,6,70,29,52,43,79,58,56,57,68,94,53,33,17,39,18,26,5,21,90,77,73,82,19,60,31,65,10,76,91,50,64,13,9,86,1,96,61,41,81,35,42,32,22,36
r20,94,27,14,13,9,8,15,31,78,79,49,99,95,23,20,97,2,18,48,12,42,72,62,4,56,29,54,46,50,5,47,11,92,80,67,52,41,43,83,51,7,25,63,98,45,84,81,59,77,87,26,96,36,30,3,21,76,32,53,55,93,88,39,60,10,1,61,22,19,70,38,90,16,89,69,75,33,58,37,85,40,74,73,82,0,66,68,65,6,35,86,64,44,91,34,57,24,71,17,28
r95,6,21,62,97,45,54,76,37,19,32,95,79,57,99,15,24,63,83,40,93,46,84,50,56,29,44,75,89,25,34,78,82,67,47,96,35,80,51,27,42,90,55,7,58,81,85,22,9,17,16,98,48,66,87,70,86,4,26,39,23,88,28,52,73,53,77,41,65,64,43,69,12,18,61,33,14,91,8,92,38,11,13,74,1,94,68,2,3,49,72,71,0,60,20,36,10,31,59,30,5
r32,24,29,2,40,76,67,81,99,80,55,52,47,78,69,21,83,33,94,49,54,7,50,11,10,65,14,18,13,68,30,85,98,32,66,1,62,84,58,41,63,38,26,70,34,4,82,64,57,35,61,45,20,87,19,22,91,27,89,96,28,90,60,53,16,72,23,93,59,5,9,51,56,43,44,92,79,3,42,8,17,71,75,31,36,6,86,88,0,48,25,46,15,77,12,95,97,39,74,37,73
r45,28,71,84,59,37,77,32,23,13,5,20,36,50,55,68,79,98,63,53,56,57,4,42,38,69,83,86,72,15,1,74,18,52,41,2,75,12,19,82,16,85,64,40,93,14,11,46,33,31,88,58,34,43,21,65,29,49,92,76,3,0,47,44,22,54,94,95,25,96,10,9,27,61,99,81,35,26,30,39,8,97,17,45,90,67,62,91,87,51,66,73,80,60,7,78,89,48,6,70,24
r39,92,40,61,86,53,22,0,18,10,80,26,55,66,48,58,25,42,3,59,9,4,90,13,37,79,43,35,14,33,56,71,23,65,67,73,49,29,32,81,31,5,52,85,87,19,15,8,74,24,98,62,17,93,38,63,21,28,88,94,60,12,30,97,45,34,44,91,27,36,54,96,47,95,20,99,7,76,64,70,1,39,72,41,57,50,84,6,89,82,46,68,69,77,51,78,16,83,11,75,2
r6,50,34,83,59,71,96,13,27,97,51,86,62,92,36,20,94,52,8,87,25,80,12,58,32,7,48,0,29,37,84,10,21,70,35,43,41,28,74,5,77,30,2,23,66,88,61,53,68,81,3,73,9,17,72,56,15,99,1,67,54,14,16,49,11,95,76,46,55,79,60,93,26,42,6,39,44,19,31,47,40,65,90,38,75,22,85,63,4,78,33,64,82,57,98,89,45,18,24,69,91
r56,25,3,71,24,58,52,95,26,46,39,45,68,78,34,79,87,14,90,53,86,33,77,13,65,83,59,98,92,18,56,67,22,63,99,7,28,11,88,43,84,50,40,37,21,42,17,48,89,97,64,0,62,55,4,12,96,16,20,70,38,76,61,57,27,73,36,82,51,6,74,30,91,69,2,31,49,9,75,23,8,35,5,32,94,41,15,10,47,19,85,93,81,80,44,60,72,54,29,1,66
r52,54,82,24,20,78,85,48,2,97,65,63,17,69,92,15,96,75,29,68,25,43,16,64,38,83,33,55,27,70,90,4,34,3,14,79,21,62,66,95,9,73,39,1,41,35,89,10,58,49,12,99,52,87,7,61,18,81,36,31,93,6,67,74,57,80,5,46,94,84,19,26,50,30,28,0,76,71,86,91,47,72,42,23,44,53,40,37,88,32,98,13,77,60,51,45,8,22,11,56,59
r92,72,38,28,46,64,23,17,2,86,69,16,40,12,82,52,85,76,71,19,70,3,10,35,21,39,30,94,66,57,65,6,25,13,84,20,5,24,0,49,73,93,7,15,61,51,92,59,18,43,74,89,9,99,1,44,54,62,77,33,27,97,31,98,53,36,45,67,68,26,63,41,42,75,79,22,29,4,11,32,80,60,96,83,48,37,55,95,50,14,56,78,87,47,88,8,81,91,58,34,90
r14,18,26,16,34,43,0,67,49,19,21,66,81,6,3,2,75,10,12,70,84,92,68,32,28,14,73,57,39,62,82,35,29,20,78,69,33,17,83,44,38,87,5,54,60,91,55,47,15,50,8,41,52,31,71,40,37,95,90,76,9,58,23,13,88,36,85,94,93,1,30,42,45,27,22,98,64,96,97,7,56,72,89,65,80,63,86,53,74,46,77,11,59,99,24,79,51,4,25,61,48
r5,84,94,22,1,35,19,70,2,99,88,26,23,34,54,31,79,6,48,75,8,85,5,90,83,37,51,71,9,14,58,59,87,30,18,69,12,80,74,65,16,47,25,45,64,73,50,43,55,3,62,49,4,93,66,13,0,92,17,44,29,76,82,24,89,32,40,61,53,68,96,46,10,39,72,81,15,91,42,7,20,77,63,11,97,52,67,57,36,78,95,33,86,56,60,21,28,98,27,41,38
r24,5,84,81,80,7,95,72,15,41,6,25,59,38,3,1,35,47,64,62,17,19,56,55,69,39,4,50,79,83,90,93,33,82,78,43,67,0,53,92,46,11,8,27,48,21,52,60,98,68,40,45,65,14,88,29,2,63,54,96,23,75,74,97,32,89,37,16,44,73,36,9,66,12,87,18,76,99,51,42,70,49,20,34,28,26,77,91,85,57,58,30,13,10,61,86,71,24,31,22,94
r72,33,79,5,84,9,87,89,3,68,91,57,70,50,35,31,99,0,65,47,97,69,28,93,34,23,94,43,73,12,20,60,63,78,56,77,37,58,96,4,49,80,15,42,18,24,67,88,14,30,61,72,81,19,6,62,64,52,27,90,38,82,21,40,83,17,98,46,10,45,53,71,48,59,29,8,44,13,32,2,66,11,36,22,16,95,39,85,7,86,55,54,26,92,25,75,1,74,76,41,51
r48,31,74,44,35,55,72,0,71,36,90,24,77,22,64,87,89,59,96,91,82,41,37,20,86,88,73,50,80,7,17,43,10,45,1,2,76,54,34,27,67,92,85,97,79,95,57,65,32,6,60,33,13,99,81,94,29,21,48,62,70,3,19,61,47,63,93,18,42,15,5,12,58,30,46,9,98,28,69,40,4,49,38,51,8,39,16,56,11,53,83,68,25,78,52,84,75,66,26,23,14
r53,12,98,81,77,13,51,28,2,66,68,4,25,15,70,62,23,49,80,88,58,65,47,17,35,37,1,60,22,63,83,14,36,84,31,61,0,44,74,43,8,89,75,85,20,34,27,38,30,91,45,19,94,41,54,87,59,18,26,67,32,57,69,71,42,76,29,24,92,82,50,3,5,97,9,7,90,55,52,99,64,40,78,11,10,39,93,79,33,53,95,48,96,72,73,46,86,56,16,21,6
r33,72,14,50,78,69,75,65,99,2,41,76,25,30,52,18,40,56,67,20,27,39,42,19,74,48,81,84,60,8,86,13,68,38,31,66,51,58,46,45,53,34,77,87,5,23,7,95,89,43,17,91,70,21,80,10,15,94,35,63,93,22,3,83,90,36,98,26,11,79,44,64,88,47,0,37,97,1,61,62,28,71,4,85,82,12,16,24,59,57,9,33,32,6,55,29,96,73,54,92,49
r93,18,95,11,66,37,7,93,55,45,48,1,82,3,72,74,76,96,42,84,28,50,49,90,88,25,15,31,24,38,13,61,10,53,17,81,36,79,43,8,32,89,60,64,51,98,68,27,99,65,14,73,44,12,80,77,34,57,69,63,4,92,59,21,94,29,67,26,87,52,91,83,5,20,78,39,16,23,6,54,58,19,70,35,46,0,30,47,62,56,9,85,75,41,33,71,40,22,2,97,86
r22,33,61,97,25,85,54,88,56,81,63,70,22,21,87,4,58,30,34,66,51,35,23,65,91,44,99,38,48,10,74,78,94,9,72,96,62,68,69,41,18,14,95,92,5,6,40,53,82,43,89,1,36,84,16,86,7,29,67,15,26,3,28,24,64,57,27,20,47,59,17,73,12,0,80,90,93,98,37,52,49,19,71,50,77,2,75,55,8,76,83,13,46,31,79,32,39,60,42,45,11
r7,43,23,41,10,2,27,16,3,69,15,33,26,28,36,81,49,57,74,45,92,99,37,39,24,58,67,18,71,50,1,12,0,25,7,73,35,42,64,34,91,30,51,89,85,6,77,79,97,44,17,22,93,31,63,66,90,46,80,20,88,98,62,56,4,47,19,9,61,38,86,11,82,65,76,59,87,53,78,48,83,70,29,95,54,84,40,75,13,96,55,14,32,8,52,94,68,21,5,60,72
r60,82,12,28,30,92,68,49,29,40,43,64,8,7,80,75,13,47,79,2,34,23,9,35,16,44,5,97,62,0,51,94,50,37,33,38,36,52,85,95,90,73,20,65,18,46,69,55,39,76,10,88,4,98,66,99,15,96,41,63,26,31,21,42,60,14,86,77,1,58,87,74,61,91,17,93,70,45,89,71,84,59,24,56,53,54,81,11,83,22,57,78,25,27,48,3,72,19,67,32,6
r89,42,28,32,2,5,54,39,85,6,94,4,82,17,71,80,56,47,31,93,78,66,69,81,83,86,13,21,38,36,15,43,27,40,10,61,75,49,8,99,19,1,89,67,98,3,91,51,77,23,74,76,72,90,44,79,14,97,63,55,16,33,22,60,7,73,35,24,68,65,9,53,29,0,52,87,26,50,45,58,37,84,96,41,64,57,12,48,88,34,25,95,62,30,92,70,11,20,46,59,18
r18,81,96,8,42,70,10,72,68,28,27,0,25,23,29,85,16,31,71,17,7,43,91,75,14,79,73,97,1,26,87,66,40,2,38,35,93,44,89,12,56,19,61,20,84,74,80,82,99,54,59,62,90,92,6,11,50,64,46,67,83,76,3,9,88,49,47,86,39,58,45,15,4,5,55,33,78,36,69,41,22,63,60,94,18,13,98,95,37,53,77,65,52,51,30,57,34,21,32,24,48
r47,56,40,99,23,26,77,21,68,19,22,57,39,9,50,42,41,18,88,53,86,63,5,7,89,66,24,97,1,74,47,52,16,3,44,72,65,69,20,27,71,51,54,45,15,79,58,90,8,98,78,75,33,60,2,94,32,29,4,48,35,70,55,83,73,96,59,87,30,10,49,14,17,80,93,13,85,95,36,92,82,0,11,81,43,46,61,28,91,84,31,64,34,25,67,62,38,6,12,76,37
r50,21,81,15,0,95,74,83,46,11,94,71,69,8,61,57,68,40,41,85,34,31,67,3,87,78,98,82,4,14,29,16,30,86,45,38,51,18,47,77,59,49,37,42,52,17,9,50,84,7,96,36,90,24,89,62,19,99,13,92,48,12,60,10,93,6,35,27,5,65,58,70,44,2,63,25,76,28,33,64,54,72,53,91,43,80,23,26,56,97,20,55,79,75,88,66,39,32,73,22,1
r29,71,55,97,22,13,57,0,38,9,87,4,72,74,75,27,66,94,37,70,10,11,34,84,45,90,56,24,54,99,82,23,53,65,73,76,3,18,26,17,89,21,80,96,40,51,83,81,67,8,44,42,92,6,59,68,69,41,49,60,46,58,79,88,25,36,16,30,5,63,33,14,28,43,98,2,31,47,95,32,61,12,91,62,20,86,78,15,35,77,39,93,50,7,1,19,48,85,64,52,29
r26,66,64,43,93,57,90,99,39,47,45,26,97,91,36,0,44,96,46,3,22,68,38,13,16,51,53,92,78,83,25,2,82,10,65,49,12,52,95,88,76,33,30,20,87,31,59,62,71,69,55,24,1,42,37,14,15,74,7,75,9,63,23,67,73,70,4,35,61,8,98,89,29,5,58,77,50,48,84,40,86,41,72,17,80,28,81,54,60,18,94,32,27,34,56,19,79,21,6,11,85
r67,98,36,97,48,84,16,27,75,99,41,22,12,35,15,52,95,59,65,10,87,9,74,56,34,5,64,69,3,26,39,29,42,70,76,40,47,51,13,73,31,67,54,66,11,55,53,88,46,72,38,24,21,86,63,58,57,28,68,90,37,71,2,78,50,77,83,80,6,4,91,94,19,93,23,92,32,89,61,45,82,30,8,20,49,85,60,17,62,18,43,79,25,14,1,96,33,81,7,0,44
r77,91,44,11,30,89,59,77,60,66,76,72,23,2,61,46,5,67,70,43,15,94,96,73,28,7,21,27,52,78,79,51,83,4,81,93,13,25,37,35,22,90,68,19,97,74,71,57,86,42,92,55,54,9,99,24,53,95,17,26,82,32,87,14,84,63,8,80,62,12,98,85,31,29,65,69,38,36,40,45,41,18,58,3,48,49,6,75,88,33,56,16,39,1,34,50,47,20,64,10,0
