,r55,r35,r20,r60,r66,r63,r27,r83,r57,r25,r98,r58,r81,r43,r62,r76,r16,r3,r65,r87,r47,r92,r7,r73,r72,r99,r88,r34,r53,r1,r50,r28,r21,r96,r36,r93,r45,r19,r9,r38,r56,r8,r64,r85,r23,r74,r91,r29,r46,r68,r30,r94,r37,r39,r4,r17,r52,r59,r78,r10,r51,r6,r40,r75,r97,r79,r89,r69,r2,r70,r80,r77,r67,r32,r86,r13,r48,r71,r5,r31,r49,r12,r61,r11,r54,r90,r100,r44,r33,r15,r95,r22,r84,r14,r41,r26,r18,r24,r42,r82
d48,3,67,54,52,41,43,72,32,42,20,79,28,94,11,37,12,87,64,51,74,19,27,59,40,82,69,23,39,17,85,2,16,13,29,88,5,45,48,26,6,91,77,35,90,63,78,47,68,44,80,33,73,36,76,14,93,84,7,10,81,25,18,95,61,50,31,70,53,30,98,92,83,4,65,34,49,60,9,71,86,38,96,57,58,24,97,21,62,22,8,15,1,89,66,99,75,55,46,56,0
d82,21,65,80,2,14,48,66,7,30,86,6,98,61,56,87,40,47,22,58,16,12,83,64,24,3,55,46,25,52,28,70,75,41,60,39,94,5,81,26,8,17,97,9,19,43,63,4,37,38,29,79,57,69,77,20,13,92,95,67,36,85,99,34,82,33,27,90,35,10,68,15,1,74,0,49,96,45,53,62,44,71,78,91,18,42,89,32,93,11,54,72,31,76,59,23,73,88,84,50,51
d36,14,80,58,49,98,52,96,86,72,38,83,73,81,33,29,61,22,34,3,25,87,71,27,12,0,43,17,35,42,40,78,76,24,41,16,63,95,11,84,57,44,97,50,7,64,79,31,47,10,65,1,60,39,2,8,48,26,89,75,74,18,55,28,19,94,56,6,93,68,62,99,21,13,53,37,77,20,67,54,4,90,23,9,92,66,45,69,51,32,5,85,46,88,36,59,70,30,82,15,91
d20,17,35,48,70,49,57,22,30,13,41,46,12,72,43,19,34,42,9,25,75,14,76,27,92,18,37,95,85,97,20,96,88,59,31,90,74,23,36,99,33,91,38,2,68,32,82,15,67,55,94,11,29,61,44,77,4,3,5,66,7,65,52,0,24,1,56,93,64,39,79,71,47,83,6,45,62,54,26,69,53,87,28,40,10,63,51,8,58,21,80,60,73,84,81,50,86,16,89,78,98
d6,24,21,98,65,83,80,3,59,94,89,11,17,44,45,82,91,93,53,14,37,66,71,52,20,54,87,48,96,0,1,15,84,75,4,13,90,73,36,81,28,30,67,92,47,76,58,8,79,29,51,70,55,95,50,12,38,16,31,46,10,61,78,77,97,40,18,69,86,64,56,5,2,33,19,22,63,43,49,32,25,9,7,60,88,99,39,6,57,62,34,23,72,68,27,74,85,35,41,26,42
d44,38,44,73,52,87,32,31,15,53,68,65,27,34,86,85,37,6,76,47,79,62,81,56,50,84,93,9,35,11,75,1,63,46,72,48,42,30,99,16,10,24,55,40,69,25,66,13,82,61,43,88,95,12,89,29,22,83,96,7,90,21,67,26,5,60,92,49,36,71,18,94,28,8,4,74,2,51,14,45,70,77,57,80,98,54,0,3,19,97,20,91,41,33,58,78,39,64,17,23,59
d14,4,3,51,89,86,45,20,52,18,62,64,29,73,24,6,91,71,61,93,85,5,40,58,34,66,48,69,19,12,94,63,80,54,74,14,47,59,81,28,25,72,87,75,79,97,26,96,23,16,15,10,27,77,7,70,98,13,84,21,36,22,67,35,95,82,43,32,68,83,65,90,44,1,99,9,55,8,38,37,46,76,33,92,50,53,49,60,31,56,57,78,42,2,39,88,0,30,41,11,17
d91,11,42,13,32,31,82,45,39,79,48,69,84,21,71,88,66,62,27,64,44,57,30,97,89,85,36,2,1,34,0,78,75,8,86,80,61,99,43,33,41,7,10,9,74,70,93,67,28,59,53,60,19,46,55,22,47,98,73,4,12,95,38,63,65,81,5,26,94,24,16,35,87,83,15,56,6,52,96,18,14,23,49,72,37,76,40,25,92,29,54,77,90,68,20,91,50,17,51,58,3
d46,75,61,42,40,17,55,45,38,46,31,63,57,36,94,22,33,27,16,60,95,99,35,81,3,69,76,64,20,72,11,98,78,28,49,82,18,92,54,32,50,52,34,6,79,88,97,68,86,66,4,2,80,37,96,39,10,24,1,74,30,26,19,21,90,65,25,73,87,15,47,12,56,41,51,85,93,43,67,59,71,13,0,84,14,58,83,70,77,53,9,62,7,44,5,91,29,23,48,8,89
d97,31,99,7,13,20,69,6,81,71,3,55,61,10,60,86,11,93,36,14,19,63,1,66,24,33,52,27,29,90,73,12,38,64,2,0,97,59,50,85,94,39,57,16,48,51,32,87,62,35,40,9,98,23,41,75,30,74,91,18,34,25,17,78,92,46,15,49,56,67,80,83,95,79,88,54,53,68,77,5,45,58,8,21,65,89,4,28,37,42,26,47,72,44,82,70,84,43,22,76,96
d75,86,89,14,97,70,93,85,36,34,43,73,12,66,8,46,71,75,84,44,95,81,87,29,47,7,53,54,4,24,78,76,17,51,41,65,18,98,19,50,48,59,32,31,22,94,6,13,72,28,82,91,69,35,61,55,5,26,79,60,90,38,40,99,23,3,16,9,64,74,39,52,45,56,49,58,30,25,11,77,21,80,63,57,42,83,27,67,96,62,88,68,0,10,92,1,33,37,15,2,20
d49,33,32,18,46,63,50,21,88,35,38,40,72,93,43,2,9,8,49,7,3,6,12,64,41,31,76,61,65,62,71,20,90,70,0,19,95,69,67,27,36,75,56,23,17,24,47,79,96,83,58,84,34,26,15,13,4,25,73,10,14,92,59,28,91,97,78,81,77,37,60,86,80,89,82,55,5,45,16,44,51,53,68,48,42,29,39,1,30,74,52,98,99,66,57,85,22,87,11,94,54
d67,2,30,73,28,15,89,25,85,63,22,64,99,4,43,45,41,47,96,84,75,36,70,38,20,58,44,77,62,5,12,39,82,13,49,21,8,80,57,90,68,72,61,83,37,24,55,98,52,48,11,10,42,65,86,59,27,32,97,9,92,50,18,87,78,74,3,34,23,17,29,31,79,88,67,71,93,6,46,56,7,54,53,19,35,26,81,66,0,40,95,1,91,16,60,94,76,69,51,33,14
d17,38,56,92,46,25,64,11,67,80,66,99,36,57,82,93,22,75,53,87,19,10,42,29,18,3,7,62,30,0,95,1,5,24,39,41,77,73,40,84,94,65,78,48,6,60,55,8,12,35,68,81,89,79,23,9,20,34,44,52,86,43,13,74,76,71,4,45,28,50,59,49,91,26,61,37,32,83,27,16,47,72,58,33,96,17,14,97,70,51,63,85,69,54,31,98,2,90,88,21,15
d51,79,82,90,71,43,23,30,21,61,24,87,14,57,98,99,11,97,3,68,46,37,2,22,48,95,58,72,16,26,67,5,18,45,85,10,73,38,32,65,78,50,7,28,70,8,1,17,42,66,56,0,74,96,92,60,94,33,64,55,51,62,39,20,47,77,93,29,4,80,35,81,27,52,36,31,75,40,88,49,13,53,63,91,34,76,89,86,6,83,44,15,9,19,41,84,54,59,69,12,25
d90,54,15,31,95,26,98,35,70,37,81,56,23,73,60,67,16,87,94,88,90,5,49,4,78,18,33,86,9,82,80,61,38,59,58,93,72,22,20,34,92,42,57,40,99,64,43,75,29,21,24,11,25,74,7,10,14,97,8,65,91,32,52,44,30,66,36,69,96,62,45,3,46,2,0,83,68,55,89,47,76,51,19,71,63,12,13,77,85,50,6,53,79,39,84,27,48,1,41,28,17
d55,14,53,69,39,18,82,61,49,19,94,31,78,44,24,7,40,84,98,55,80,32,93,59,79,67,96,57,60,50,28,2,81,17,88,35,64,83,65,77,47,4,99,13,37,23,71,68,51,45,8,11,30,87,20,3,86,90,97,63,10,85,91,16,21,5,54,27,15,22,72,41,52,62,73,75,58,46,42,34,38,70,89,9,36,12,95,74,6,76,25,66,33,48,29,1,0,26,56,43,92
d50,68,88,58,74,76,86,33,90,54,36,94,78,7,28,4,62,95,11,16,65,13,57,30,18,70,66,83,44,8,60,12,89,49,52,25,82,32,51,1,69,21,50,80,9,55,72,5,3,23,64,61,73,91,29,31,45,59,6,75,38,56,40,15,10,87,14,81,37,85,99,92,96,98,22,97,48,71,20,93,47,24,0,19,41,46,39,35,77,43,67,27,2,53,63,42,17,79,34,84,26
d98,17,72,52,23,86,24,26,79,37,88,55,30,62,57,47,34,9,6,43,91,80,99,49,14,51,87,38,73,82,64,50,18,68,74,15,65,31,0,1,25,93,75,32,69,5,19,54,44,35,16,76,95,4,40,11,20,81,67,33,2,96,13,61,90,39,70,8,28,97,78,10,21,48,83,29,12,58,63,66,60,7,41,59,77,3,84,46,27,89,42,56,53,22,45,94,92,85,71,98,36
d92,83,53,93,63,73,8,65,13,37,15,43,62,58,97,40,28,57,71,87,91,64,4,32,22,7,50,38,31,10,17,55,46,45,74,49,78,80,76,12,39,88,66,33,98,25,79,52,51,0,41,2,96,5,27,18,82,29,34,36,95,84,56,42,59,68,44,14,20,72,99,77,19,24,54,16,89,70,23,60,94,92,86,67,47,85,11,21,75,1,6,26,69,48,90,30,35,3,61,9,81
d33,89,50,72,88,17,98,76,46,14,86,58,63,12,7,42,71,3,44,19,41,84,26,74,78,10,30,59,49,64,32,87,92,70,79,51,13,5,37,81,29,60,80,55,2,65,36,91,56,77,96,33,25,31,94,0,54,16,95,48,53,22,8,47,27,85,15,6,73,11,21,90,66,35,24,18,68,75,83,4,28,97,9,93,40,43,20,39,99,23,69,45,82,61,57,1,62,52,67,38,34
d52,34,71,96,69,87,52,54,8,7,16,43,5,70,77,51,47,99,74,75,84,15,79,36,66,40,83,20,80,82,0,46,27,19,49,35,3,37,48,25,10,22,53,55,78,9,41,42,26,24,61,86,12,60,56,72,39,13,21,88,97,85,11,81,58,44,93,68,4,63,32,94,76,92,29,45,18,91,23,98,67,2,65,89,59,50,28,90,57,64,31,1,6,30,14,62,73,38,17,33,95
d64,80,65,59,29,78,15,74,71,66,69,85,44,47,79,62,42,16,58,91,20,13,86,17,61,5,12,94,24,68,92,76,70,30,96,26,27,57,93,84,81,36,6,89,50,9,54,53,97,60,87,8,82,37,7,88,48,46,40,4,35,39,28,38,73,41,32,23,99,98,14,63,90,51,95,45,34,43,77,11,64,49,67,33,56,31,21,1,72,18,83,52,25,3,2,55,19,10,75,0,22
d95,40,22,17,65,91,45,44,55,43,93,74,34,58,70,4,47,11,88,6,46,64,26,29,19,38,56,42,61,48,15,81,75,37,84,24,57,82,1,92,13,87,2,39,76,52,16,33,31,30,68,77,27,36,85,66,63,9,96,94,99,78,50,86,25,89,23,54,51,98,21,90,49,95,97,10,73,67,5,83,62,41,20,53,72,0,7,14,35,60,3,8,18,79,12,28,32,69,59,71,80
d30,46,26,83,37,7,50,42,1,25,66,85,87,3,97,11,29,81,98,53,90,56,9,5,27,84,45,24,82,28,89,99,51,94,22,23,33,78,63,76,21,54,0,61,71,67,35,16,64,55,65,4,49,92,93,13,96,6,15,47,20,73,95,58,86,14,69,44,80,57,18,70,91,19,10,40,31,62,68,38,72,39,2,52,32,60,17,12,59,48,74,77,30,8,36,34,43,79,88,75,41
d8,69,13,99,30,31,95,46,17,22,90,39,14,21,92,2,91,67,53,58,52,35,20,0,96,54,47,11,18,64,68,9,75,8,38,74,7,89,40,43,57,1,23,88,86,49,42,93,15,32,19,5,61,79,37,29,76,82,81,73,44,56,48,80,45,72,97,33,87,78,59,71,6,65,24,70,51,94,85,63,50,34,12,25,98,16,3,60,10,62,4,66,55,27,36,84,83,26,77,41,28
d5,13,73,32,69,85,65,16,29,9,87,25,34,81,82,33,75,53,43,45,68,14,74,39,80,18,93,3,11,62,12,58,97,49,1,17,27,70,38,15,63,7,88,51,54,52,10,78,19,59,64,79,42,30,61,41,50,21,40,84,94,48,6,76,98,26,90,67,44,31,86,57,5,47,23,8,20,95,99,37,92,72,46,66,60,28,56,89,24,4,91,22,2,36,55,83,96,35,77,0,71
d39,86,35,40,29,37,99,15,27,51,41,12,58,66,79,30,7,91,6,63,17,90,48,57,88,96,60,46,50,93,77,18,38,32,83,85,84,73,3,76,23,87,52,44,22,56,43,74,2,78,36,71,68,67,4,55,92,65,24,94,19,31,53,49,54,47,64,89,9,11,39,95,81,97,8,98,59,80,33,72,0,14,69,25,61,34,13,20,21,45,10,1,28,75,82,62,70,26,16,5,42
d87,21,25,88,58,33,9,24,2,26,38,40,72,80,61,14,62,31,8,74,53,37,57,65,12,71,59,30,28,85,78,52,98,54,50,97,83,7,51,92,44,64,69,29,11,0,56,47,46,27,66,60,23,16,41,6,68,84,10,18,49,20,19,89,86,73,63,1,43,93,91,96,82,76,42,45,94,17,95,81,48,22,77,5,36,67,55,34,15,75,39,3,99,4,70,13,35,90,79,32,87
d62,19,60,29,92,51,22,28,87,40,46,53,57,58,5,65,88,33,72,31,79,71,38,1,18,0,11,16,56,73,35,7,93,82,74,42,67,61,13,17,99,54,44,2,97,15,80,43,89,64,32,47,8,6,49,86,90,23,20,12,59,76,77,95,9,34,26,36,10,62,14,78,3,48,52,25,91,68,85,96,98,55,69,30,83,24,27,37,63,41,81,39,75,4,66,45,50,21,84,94,70
d88,43,42,93,63,66,59,65,87,74,80,47,15,79,45,7,51,24,57,53,17,77,61,29,44,39,70,36,67,33,20,86,99,8,62,71,35,48,19,85,83,69,91,23,14,31,64,34,32,21,25,30,56,6,2,81,13,75,40,54,97,11,94,55,37,60,5,28,95,98,72,46,41,1,49,26,9,50,52,76,84,89,73,22,0,27,10,58,4,38,16,3,78,68,88,12,82,96,18,92,90
d66,64,99,34,29,20,52,2,85,51,30,40,74,43,38,25,80,50,87,53,37,77,6,17,13,95,14,1,49,5,47,69,86,78,66,73,41,23,46,82,83,89,90,15,27,70,0,10,93,92,94,91,62,84,9,21,56,71,22,33,12,19,8,79,57,98,59,48,28,4,65,55,42,88,31,11,3,24,45,44,97,7,26,61,76,32,39,67,96,72,58,36,75,81,60,35,16,68,63,54,18
d13,90,34,9,5,84,56,32,36,91,49,94,0,16,11,55,62,17,27,79,52,39,75,92,23,37,57,64,26,60,53,6,48,25,87,82,20,3,44,98,51,78,83,77,71,69,19,46,96,41,31,74,73,76,45,47,65,2,88,72,93,95,63,54,22,43,15,18,21,38,61,10,58,40,30,42,24,33,66,68,1,28,35,29,80,14,99,13,7,81,97,89,85,59,4,70,67,86,12,50,8
d89,92,94,77,64,89,63,15,6,43,91,60,88,0,28,48,16,31,79,78,49,10,54,66,9,8,47,4,33,1,51,39,67,14,55,2,53,76,38,71,22,80,83,86,50,36,5,20,93,11,25,27,46,85,65,17,21,13,12,29,97,82,84,34,41,44,74,35,57,95,59,72,70,52,61,81,42,23,19,58,73,56,7,45,98,75,24,99,90,30,26,62,32,40,18,37,3,87,68,96,69
