,r67,r37,r99,r2,r62,r4,r18,r65,r33,r11,r30,r21,r76,r55,r97,r29,r35,r8,r92,r31,r70,r25,r41,r66,r96,r36,r90,r48,r100,r95,r32,r75,r45,r14,r84,r34,r42,r58,r88,r9,r89,r6,r53,r47,r64,r86,r69,r77,r80,r39,r1,r78,r83,r57,r44,r59,r24,r81,r60,r68,r20,r71,r94,r38,r13,r82,r3,r7,r72,r79,r87,r61,r49,r5,r98,r46,r28,r51,r54,r22,r50,r12,r17,r56,r73,r52,r10,r85,r91,r19,r26,r93,r15,r16,r27,r63,r74,r43,r23,r40
d36,38,96,51,63,25,53,26,39,33,7,37,98,22,15,92,45,55,77,76,52,42,20,87,84,46,73,88,59,5,23,49,27,85,80,4,35,95,0,3,28,99,18,9,70,1,86,66,57,19,48,61,82,54,89,41,65,11,64,32,58,94,68,8,75,69,29,71,30,36,6,34,79,60,91,13,72,2,14,83,17,74,43,44,40,31,97,81,24,90,10,47,12,56,16,21,50,93,62,78,67
d89,32,43,91,28,33,44,74,79,81,30,85,55,51,67,66,86,72,61,1,38,84,5,90,21,37,95,36,97,63,13,88,54,9,52,69,45,62,46,7,24,47,27,49,58,59,53,87,64,99,93,75,11,34,83,82,98,77,78,73,4,16,20,68,48,18,14,6,10,15,71,50,0,65,8,22,17,40,94,19,60,41,96,31,70,89,80,42,29,3,76,25,39,57,35,12,23,2,56,26,92
d96,81,14,24,40,42,90,11,94,72,43,30,56,59,36,77,76,74,46,99,29,51,39,87,83,20,69,97,80,15,79,12,53,91,1,38,67,55,2,89,23,58,6,52,75,19,27,0,41,3,96,16,73,98,60,18,35,54,34,66,22,82,71,32,68,61,50,33,95,44,62,4,85,93,5,70,7,31,8,92,65,63,64,86,84,48,25,17,13,88,37,28,26,21,57,10,78,47,9,45,49
d64,68,20,51,89,39,96,64,59,11,90,88,58,12,50,61,97,49,42,69,67,47,31,70,21,78,33,22,25,6,57,86,4,71,85,65,24,5,93,87,26,76,18,9,77,3,1,84,29,44,19,17,27,8,99,28,30,43,91,81,92,13,63,0,73,7,55,74,56,35,53,54,80,62,83,79,37,15,38,60,40,34,45,95,46,14,41,16,52,72,98,75,10,48,66,2,94,36,23,32,82
d65,54,74,16,81,83,68,12,86,40,58,22,1,91,10,59,70,8,9,71,95,84,47,20,96,55,39,13,56,23,33,77,7,78,65,45,52,49,15,35,36,18,30,38,42,99,62,48,44,27,76,63,82,92,94,89,29,3,19,64,34,60,85,6,26,5,51,61,14,93,31,37,97,28,32,50,66,0,73,53,24,41,88,72,17,11,69,98,67,43,87,79,80,75,21,25,57,90,4,2,46
d47,17,8,83,61,21,26,76,97,92,14,34,30,15,62,28,69,74,47,80,90,51,3,31,91,16,54,40,63,99,55,78,68,84,60,10,43,98,87,82,45,57,29,38,0,7,53,95,93,65,20,27,36,48,37,1,35,56,70,73,79,44,77,22,19,39,9,75,72,41,88,94,89,5,12,64,49,2,11,23,50,42,6,86,52,81,33,13,24,58,4,25,96,67,46,66,18,85,32,59,71
d9,56,4,62,45,6,37,74,68,95,79,72,58,32,20,59,34,97,10,99,16,91,3,44,14,15,40,5,71,46,2,51,78,49,17,11,55,93,24,60,66,63,13,84,82,90,8,41,1,77,47,57,48,22,35,36,42,9,52,33,50,25,12,76,30,65,86,29,69,53,81,21,31,0,96,88,94,18,75,92,64,26,85,89,43,67,87,19,80,70,39,23,28,27,7,61,73,83,98,54,38
d51,99,20,16,22,87,12,76,27,52,24,18,88,97,46,70,77,67,68,64,39,49,81,91,40,0,41,37,8,72,32,17,21,1,86,50,61,28,73,59,98,30,36,34,89,63,42,84,7,66,92,25,14,58,26,10,43,60,74,93,82,29,19,35,53,80,85,78,90,4,95,55,23,69,6,3,11,62,2,48,38,13,83,51,56,79,15,94,9,44,45,31,57,65,54,33,47,71,96,5,75
d58,91,37,54,86,34,5,82,22,62,94,59,40,67,7,2,74,58,13,0,30,65,95,75,93,55,26,51,57,15,36,24,17,98,9,76,32,97,3,49,87,12,83,6,19,68,8,28,43,78,89,92,64,23,60,80,48,39,73,27,11,70,38,29,50,21,69,84,14,77,35,66,10,96,72,42,99,47,18,20,52,85,45,53,56,31,4,81,88,61,79,16,44,1,33,71,25,63,41,90,46
d88,38,90,48,45,44,94,32,16,3,21,83,39,87,24,15,30,49,76,0,69,10,99,19,35,92,36,33,29,57,1,72,75,70,12,40,93,17,68,51,95,80,54,20,82,5,34,86,61,25,73,37,7,64,8,81,77,28,55,42,60,13,66,27,22,85,41,2,46,50,6,71,23,84,74,18,47,52,53,58,88,56,14,65,26,67,62,89,31,9,43,59,91,11,79,63,78,98,97,96,4
d34,31,88,44,18,58,67,73,96,11,94,83,41,27,25,17,57,65,99,26,85,13,54,92,86,4,22,78,40,62,48,49,42,15,39,7,37,51,60,79,6,2,97,82,36,75,55,80,72,56,74,32,81,34,95,19,59,35,28,91,89,87,30,3,33,12,53,45,68,29,0,63,69,24,9,84,98,47,64,10,77,71,70,52,50,61,20,1,46,90,8,5,23,93,21,43,16,66,76,14,38
d61,37,35,61,42,59,11,96,48,88,69,83,17,22,85,38,67,78,43,74,89,53,18,76,30,39,13,40,16,34,7,56,75,82,46,29,66,90,99,31,92,86,60,57,51,3,32,10,77,50,20,70,26,4,21,91,8,71,72,5,44,1,36,49,80,25,73,54,68,87,33,94,24,98,0,97,64,52,81,12,63,28,2,6,58,55,15,41,62,93,23,47,45,9,65,79,95,14,19,84,27
d70,57,22,35,69,32,42,50,91,65,1,56,7,81,66,46,2,37,15,86,28,88,10,60,18,23,21,47,55,40,94,92,70,16,87,95,20,51,93,58,6,62,90,33,61,78,11,77,43,72,83,97,38,34,48,68,89,36,8,63,5,54,9,17,13,44,25,82,26,67,41,52,74,53,0,45,4,76,98,79,12,59,73,19,80,99,39,64,27,14,84,96,30,31,24,29,49,85,75,3,71
d76,19,94,71,3,66,73,1,64,21,52,53,38,15,99,27,51,45,70,47,78,65,90,95,36,26,56,77,69,50,4,68,54,6,72,29,91,16,0,2,30,83,11,55,63,25,76,24,93,61,9,13,79,43,48,86,35,37,58,62,89,59,41,57,5,17,31,12,84,7,88,67,98,87,74,20,40,80,18,22,32,34,96,60,8,14,81,49,92,10,23,42,82,85,44,75,97,33,46,28,39
d6,35,69,11,34,54,24,19,53,92,83,45,75,59,68,99,93,27,1,70,41,42,12,78,37,66,20,8,52,0,21,97,31,56,98,44,89,46,30,26,65,95,94,7,18,67,47,14,36,80,55,60,48,49,50,5,39,85,76,43,88,51,72,81,17,28,82,25,4,13,6,90,3,9,63,73,64,61,84,32,62,16,86,2,91,15,23,10,33,96,79,77,38,71,58,87,57,40,22,29,74
d26,89,28,23,51,68,84,27,19,57,85,41,8,7,94,25,24,56,30,39,83,95,21,34,10,4,38,59,81,91,35,93,29,11,77,82,99,37,90,63,40,36,48,54,86,2,98,6,88,72,73,55,61,26,42,44,67,9,87,62,43,50,22,16,96,78,47,66,97,12,45,71,64,13,53,46,79,15,33,92,3,20,76,5,60,49,14,31,70,80,32,1,65,18,75,52,74,0,58,69,17
d59,21,95,17,80,33,51,71,73,4,99,37,7,67,40,50,93,54,53,14,32,38,60,89,94,39,84,72,92,10,90,77,76,46,28,34,1,88,44,3,68,36,26,81,22,56,96,69,59,66,78,91,79,41,47,16,70,85,12,43,49,6,63,31,35,24,86,13,83,87,9,15,55,23,8,45,65,27,11,29,52,74,64,58,25,61,0,18,57,2,98,20,5,75,42,62,82,30,19,48,97
d13,42,66,59,45,47,93,70,26,25,99,48,84,67,32,0,72,23,55,78,81,17,64,44,80,14,83,71,95,29,76,2,56,27,82,36,50,79,40,54,52,90,60,11,16,37,91,10,39,38,20,62,3,35,53,30,13,87,74,86,57,28,75,77,4,12,5,1,68,58,88,51,9,31,22,24,96,18,6,73,97,19,8,94,92,33,46,69,41,49,89,63,61,21,7,65,85,34,98,43,15
d20,12,86,22,53,16,85,46,89,8,28,97,88,66,34,20,14,87,43,51,91,41,33,95,21,92,49,45,24,75,26,32,73,40,44,62,6,79,50,65,61,29,1,80,69,5,77,56,48,11,2,15,58,55,19,47,4,35,7,0,74,57,93,10,64,36,52,76,37,39,72,99,63,23,78,3,54,67,30,71,31,84,81,83,60,98,96,82,90,18,38,17,94,59,13,25,9,27,70,42,68
d60,44,72,84,27,19,65,73,96,25,80,26,18,79,48,24,71,92,32,45,83,42,70,15,0,51,57,59,14,55,78,7,50,91,43,36,69,29,16,64,33,46,85,94,17,63,22,35,30,10,87,31,89,62,3,13,21,77,49,4,68,98,90,12,37,82,39,23,76,40,86,34,75,95,60,47,9,99,74,2,66,54,97,8,53,38,56,20,5,93,6,52,88,1,28,58,41,61,11,81,67
d45,88,19,32,26,48,66,23,95,39,20,36,87,27,64,10,28,18,76,51,62,52,85,94,71,44,89,24,9,59,77,35,4,43,12,7,1,92,98,57,74,54,25,0,47,2,60,33,8,5,84,11,58,37,90,15,45,30,65,56,86,73,69,61,67,68,21,72,53,81,97,50,17,42,79,96,83,3,38,82,34,91,63,70,16,14,29,22,49,55,80,46,78,99,6,75,40,13,93,31,41
d77,8,24,55,80,57,1,93,40,7,83,19,89,97,44,4,39,20,21,33,96,92,0,85,16,48,91,22,28,11,31,66,62,90,60,18,38,15,3,64,46,27,52,23,41,81,86,75,69,34,49,95,35,9,87,30,73,2,67,79,50,47,12,56,25,26,36,37,59,99,77,42,14,68,5,32,65,61,13,70,88,74,51,43,53,29,71,94,63,45,84,17,58,6,98,54,78,72,10,82,76
d41,22,31,27,38,12,17,48,59,45,66,53,7,99,40,35,51,14,1,55,92,63,78,34,46,28,77,0,39,16,76,68,75,88,61,50,69,54,60,82,24,47,41,73,3,95,89,87,74,20,91,71,70,84,10,37,96,80,93,11,26,18,29,62,79,90,8,57,2,72,42,56,64,33,36,6,15,44,19,81,97,52,25,86,23,67,85,65,83,13,32,4,21,5,9,98,43,58,30,49,94
d71,44,25,30,41,58,12,6,45,60,26,89,88,20,11,53,61,75,33,14,63,87,71,35,49,23,3,32,16,17,22,94,95,81,48,5,72,57,55,59,47,96,79,0,21,19,78,42,92,31,77,82,27,93,65,80,70,2,68,36,91,43,38,24,67,29,85,50,28,76,56,74,9,40,18,4,66,69,86,13,46,1,97,99,84,37,64,34,7,98,62,8,73,10,52,51,54,15,39,83,90
d79,68,55,9,31,67,21,39,76,85,45,71,48,57,64,61,0,10,89,42,6,34,90,25,96,14,13,62,69,49,59,38,75,32,1,44,65,98,81,72,78,88,95,60,30,24,17,51,79,74,23,15,93,41,12,4,50,19,70,54,94,73,92,20,82,37,3,66,58,86,27,16,11,33,52,63,8,97,36,83,18,29,53,40,28,7,22,47,91,99,80,26,43,84,87,35,46,5,2,77,56
d68,73,91,1,45,6,53,23,82,20,68,62,4,44,39,38,14,75,5,31,98,34,2,93,37,77,58,97,84,92,7,59,0,49,94,41,90,18,86,65,76,22,35,61,46,16,11,81,80,87,71,88,85,79,56,50,99,40,67,17,30,13,55,21,24,29,78,54,12,27,96,43,57,47,8,51,26,95,10,3,64,69,72,74,28,32,9,19,15,89,48,36,70,25,52,42,66,83,60,33,63
d90,55,99,24,60,2,4,50,95,34,17,92,3,72,96,97,42,61,64,78,21,38,59,20,29,35,52,6,18,54,25,88,62,12,63,7,81,51,85,87,89,84,9,75,0,69,23,79,90,91,37,98,74,71,67,82,5,47,39,45,11,73,80,19,68,1,16,30,46,58,27,13,65,43,14,76,41,70,22,53,10,66,57,15,32,36,93,48,86,83,94,33,28,49,31,26,56,77,40,44,8
d15,75,64,30,6,20,57,52,43,22,95,79,45,47,87,54,68,21,38,28,18,72,60,98,50,65,51,4,40,31,70,12,14,48,36,73,97,16,59,67,2,66,39,37,63,9,5,1,7,69,83,88,0,93,33,34,32,35,41,71,76,42,81,46,55,86,49,77,25,19,3,82,94,15,99,44,84,27,8,11,26,90,23,61,53,56,85,78,74,24,10,80,92,91,89,62,29,13,17,58,96
d18,3,99,76,73,39,60,67,83,87,40,21,32,93,96,95,74,64,22,15,90,54,81,30,66,29,13,42,97,11,50,94,88,55,62,69,91,33,72,49,48,9,38,27,34,4,36,46,63,26,18,61,84,71,79,65,58,14,19,25,85,5,75,20,98,57,7,24,0,31,80,35,44,89,8,12,59,70,56,2,1,51,47,17,41,52,53,28,16,82,23,77,86,37,43,78,68,6,45,92,10
d81,74,4,87,93,63,65,2,37,70,96,95,76,17,54,53,24,60,1,52,26,88,42,34,94,20,43,21,45,23,14,8,58,28,80,84,83,11,41,85,62,47,89,68,73,55,77,67,51,30,36,92,40,33,81,91,39,35,49,7,15,10,0,71,19,69,99,29,3,50,97,9,72,31,59,6,25,78,75,44,56,98,48,82,13,90,86,38,5,22,12,16,32,79,64,27,57,46,66,18,61
d69,77,70,95,19,6,53,39,29,42,80,5,51,1,71,96,65,23,81,45,66,89,31,55,90,93,37,58,28,2,78,21,13,98,85,47,59,86,69,67,30,88,24,49,46,36,18,84,56,9,33,48,87,64,61,94,16,97,57,74,10,14,0,60,3,7,76,35,92,52,91,22,11,4,40,54,63,83,38,17,62,25,82,43,79,15,32,34,41,75,12,50,99,26,8,68,27,44,73,20,72
d12,0,95,76,61,19,60,67,81,56,29,1,14,20,80,64,53,25,73,31,63,48,37,39,62,23,17,84,32,16,8,22,57,54,36,40,79,68,43,38,4,30,10,45,74,11,87,92,5,98,91,55,75,47,69,96,7,66,88,26,82,83,99,78,52,3,46,42,89,65,77,41,49,59,2,9,15,18,90,6,51,35,71,28,24,86,94,93,12,44,97,21,85,58,33,50,34,27,72,70,13
d37,62,58,30,95,84,11,59,38,29,85,96,40,72,88,76,9,55,68,35,49,51,73,56,19,91,18,32,75,54,16,36,90,63,27,21,2,17,79,65,69,66,94,87,53,34,8,5,14,4,3,82,60,67,28,37,89,31,10,44,50,80,98,20,93,97,43,7,26,25,15,0,41,81,92,46,86,47,70,39,52,22,71,77,74,57,1,64,33,6,24,13,48,78,99,83,42,45,12,61,23
d35,18,79,23,48,24,62,54,65,98,22,78,39,0,74,67,34,89,45,43,19,21,42,10,27,6,66,94,72,15,88,47,37,55,56,53,17,1,25,49,82,11,31,81,13,96,20,9,50,84,4,59,71,12,26,3,44,64,28,87,60,99,38,83,52,33,36,5,92,35,85,14,58,40,61,2,57,73,90,51,76,80,97,29,32,91,46,16,93,8,77,68,7,70,63,30,95,75,69,86,41
