,d89,d81,d60,d18,d3,d25,d24,d7,d65,d41,d43,d17,d12,d94,d58,d51,d10,d77,d84,d1,d30,d20,d49,d88,d57,d68,d70,d40,d85,d72,d100,d99,d95,d28,d36,d34,d15,d46,d13,d80,d74,d4,d71,d29,d19,d83,d21,d45,d69,d50,d66,d56,d42,d87,d90,d33,d79,d59,d32,d97,d78,d52,d37,d35,d38,d48,d98,d2,d27,d64,d73,d67,d23,d16,d86,d8,d82,d61,d63,d55,d31,d22,d62,d47,d76,d44,d9,d5,d91,d6,d93,d96,d11,d53,d39,d92,d75,d14,d26,d54
r44,83,62,3,56,97,25,65,16,86,59,12,50,95,36,53,14,49,5,43,13,66,22,79,15,9,23,30,54,17,91,20,76,57,74,85,88,81,70,48,90,63,46,64,93,87,98,75,92,26,52,37,78,31,27,58,99,77,10,8,19,0,82,21,51,11,35,7,33,47,18,89,60,45,2,68,24,32,61,4,6,41,40,84,67,72,34,71,29,55,1,38,94,44,28,73,39,96,42,69,80
r9,50,92,33,4,27,31,51,46,13,14,89,19,28,48,91,75,3,15,22,93,70,86,73,6,26,47,32,64,12,54,16,79,37,57,5,97,95,81,94,24,44,56,18,20,21,96,29,67,2,84,61,30,69,66,40,1,45,23,80,36,35,7,77,25,9,41,59,82,72,74,11,53,98,76,39,60,17,8,62,90,34,38,52,43,71,58,55,87,65,83,0,42,10,49,68,99,88,63,85,78
r89,80,90,16,46,9,23,25,15,51,38,91,88,81,20,30,64,95,37,82,73,14,55,43,50,98,93,17,97,31,7,79,58,29,33,67,4,85,71,65,94,18,10,0,44,78,56,1,26,87,47,32,86,3,69,66,83,77,13,99,21,39,62,70,60,5,8,92,48,36,27,72,52,84,74,63,19,57,49,61,34,89,22,40,45,11,35,6,41,28,96,75,42,24,53,12,68,59,2,54,76
r42,4,37,70,26,16,90,21,44,77,83,14,87,13,72,88,38,10,15,63,45,28,40,74,43,11,69,71,35,0,20,82,66,61,27,17,34,56,67,51,79,3,31,5,76,2,68,57,59,23,29,1,22,48,78,8,46,84,65,64,41,80,24,89,81,30,94,60,92,55,49,86,75,53,25,99,33,18,32,47,91,19,39,58,7,6,52,54,85,73,98,36,42,95,62,12,9,93,96,50,97
r15,59,23,52,16,6,55,4,37,50,32,39,27,89,78,90,49,1,22,82,96,28,98,99,21,40,65,57,97,53,80,46,3,5,63,34,29,25,93,88,9,61,18,79,84,74,81,15,2,17,62,85,48,66,31,69,86,13,7,92,87,68,11,8,67,42,56,45,30,70,47,75,91,83,58,19,20,0,44,72,94,60,24,26,38,54,77,12,95,35,76,36,71,43,10,14,33,73,51,41,64
r34,36,66,90,14,41,16,0,4,33,92,96,25,54,85,79,12,77,58,13,35,97,67,15,53,98,1,93,82,78,17,19,86,44,37,73,32,49,84,83,27,59,64,7,75,91,21,56,62,61,88,99,3,11,38,5,6,69,43,26,42,57,68,47,74,76,95,24,34,71,48,55,46,81,2,29,51,50,31,20,30,72,80,18,8,39,70,89,52,87,28,40,45,60,9,94,22,65,10,23,63
r39,97,21,36,68,52,94,7,53,19,18,83,24,65,59,42,35,4,64,11,25,28,10,32,26,82,47,81,71,87,78,88,54,33,17,73,30,9,0,67,29,57,37,72,60,6,49,48,44,16,8,58,69,12,99,46,41,43,74,86,15,91,51,50,40,27,62,1,80,61,79,76,13,90,39,55,95,96,89,70,2,84,5,22,14,56,31,63,98,92,77,85,20,23,66,75,45,34,38,93,3
r10,10,5,86,44,46,94,24,3,21,77,41,90,81,15,57,48,54,55,9,31,74,12,70,92,73,32,26,93,22,78,18,64,29,40,80,47,6,23,62,37,0,96,56,2,39,66,38,53,75,89,71,1,63,42,11,14,4,59,83,98,84,13,45,7,25,43,58,72,65,30,91,87,17,60,51,35,61,97,67,76,20,82,27,33,19,85,52,50,95,36,69,8,99,79,34,16,28,68,88,49
r84,55,21,53,14,15,56,47,48,57,35,9,11,37,31,63,3,10,8,79,33,25,75,86,22,38,4,27,64,70,94,81,66,1,78,32,42,97,89,71,93,68,67,90,82,54,46,51,17,18,92,39,91,85,84,12,88,98,52,5,44,83,41,76,80,6,69,58,49,34,50,62,23,30,61,60,99,0,95,16,28,13,26,7,74,72,87,29,20,43,77,40,36,59,65,96,19,2,73,24,45
r16,28,12,86,43,8,21,30,59,95,63,55,88,15,33,25,35,57,11,71,1,93,24,44,62,9,0,60,51,13,69,83,10,99,6,91,34,90,96,87,16,4,41,74,50,23,70,52,22,45,2,85,7,40,92,89,20,42,64,78,65,97,68,61,73,84,17,75,3,77,81,38,56,53,76,39,27,31,36,49,54,37,67,29,26,82,19,18,66,46,48,80,94,72,14,58,79,98,32,47,5
r37,4,51,10,19,66,7,34,80,22,20,74,94,90,61,26,6,28,31,9,32,40,87,21,81,25,15,77,52,2,23,16,46,39,60,11,63,95,48,47,58,83,56,37,13,27,88,86,82,50,5,29,78,68,84,73,96,76,69,62,53,42,44,3,17,98,99,41,14,79,1,67,38,92,18,65,35,0,12,57,71,49,8,33,75,72,36,45,97,24,91,70,85,43,59,54,30,64,93,55,89
r55,38,56,99,68,22,28,44,33,31,98,94,53,70,46,73,18,6,29,45,0,32,39,55,65,79,86,72,83,80,93,11,95,92,37,5,35,14,40,23,43,17,96,84,24,7,52,30,66,76,64,89,25,49,78,62,20,13,19,61,1,8,67,34,81,88,82,54,9,21,50,57,51,10,47,3,48,90,60,91,77,87,2,12,27,36,26,16,74,41,15,58,4,71,85,75,63,69,59,42,97
r82,45,10,95,18,56,74,19,72,30,13,43,20,70,16,97,96,68,59,92,0,88,99,41,69,37,23,51,78,64,39,53,33,81,67,91,14,47,48,75,4,77,17,85,32,34,38,94,57,93,11,42,79,7,84,76,55,36,50,86,9,87,40,1,27,54,12,89,82,49,15,21,3,58,28,8,71,62,44,83,26,2,6,5,60,52,66,24,73,25,65,22,63,80,29,90,35,31,61,98,46
r72,33,51,35,32,77,22,46,4,64,36,97,82,79,10,13,18,59,99,38,76,14,89,8,71,57,11,25,1,3,52,70,67,58,5,29,6,55,91,94,26,53,21,0,73,50,78,84,87,12,96,15,80,30,17,43,19,45,42,95,72,23,56,81,20,85,49,61,37,66,28,63,39,75,93,60,7,16,41,34,27,88,54,44,24,68,98,40,65,31,83,92,86,69,48,90,47,74,62,2,9
r54,7,60,27,63,42,61,32,28,96,39,94,4,50,36,56,97,92,80,47,29,0,24,37,25,89,66,79,49,23,16,71,9,52,38,15,81,26,41,68,22,8,43,33,62,2,30,76,1,57,70,82,64,91,51,72,78,85,6,14,10,17,59,35,19,48,90,93,20,69,44,13,46,73,34,99,87,21,53,11,84,77,86,98,18,45,95,31,67,5,40,58,12,54,74,75,65,83,55,3,88
r18,28,98,36,73,49,37,45,79,32,57,23,10,9,46,47,31,11,78,91,1,60,63,13,71,15,44,96,5,50,52,3,51,56,77,74,41,38,22,59,68,58,4,99,30,18,27,26,62,87,14,69,94,89,12,88,7,19,8,0,20,54,90,33,24,70,80,53,25,86,2,83,17,81,97,35,66,29,92,72,39,95,21,42,61,16,93,76,6,43,85,40,84,34,64,55,67,75,82,65,48
r17,32,76,24,40,61,73,87,88,34,53,22,84,60,58,13,31,97,78,89,30,25,42,56,57,82,83,91,55,93,29,6,64,5,75,1,85,99,69,80,8,71,67,98,35,38,15,51,90,26,45,66,14,33,68,50,47,28,19,52,16,95,36,0,7,81,27,86,77,41,10,9,62,79,23,17,4,44,43,92,74,18,46,63,39,37,94,70,49,96,11,54,12,72,59,65,3,2,21,20,48
r75,46,11,49,83,33,78,64,50,62,54,9,63,68,43,93,99,30,5,48,74,2,66,86,8,60,36,23,57,55,53,41,52,32,37,90,84,3,31,25,38,58,82,80,17,70,77,59,75,61,29,26,97,44,96,42,39,14,16,89,10,12,72,65,91,24,47,92,76,0,1,20,51,19,45,73,35,88,7,56,34,69,6,15,22,4,95,71,40,98,79,18,28,94,67,85,87,13,21,27,81
r78,87,8,17,31,88,48,19,96,64,34,91,37,21,68,43,76,20,0,6,16,51,85,44,11,7,56,99,82,18,12,61,92,72,65,90,40,86,13,45,4,32,38,41,71,69,42,36,26,46,5,75,25,22,66,49,50,81,57,47,93,28,15,3,95,59,97,2,70,73,23,58,30,33,77,62,98,80,27,55,89,14,79,94,84,83,74,78,54,53,67,35,52,60,24,39,63,1,10,29,9
r96,76,22,39,70,66,3,35,54,99,14,73,72,32,40,37,45,81,17,78,79,29,25,20,13,96,77,21,12,52,42,19,8,64,7,75,11,71,49,60,68,59,57,1,16,56,98,97,46,89,28,92,4,50,47,86,58,51,63,87,84,38,67,95,48,0,15,69,34,41,23,43,83,82,62,26,90,61,93,27,18,53,55,10,65,30,24,80,36,88,33,5,6,2,31,91,74,44,94,85,9
r19,56,66,50,20,24,6,39,4,33,47,18,51,2,89,17,80,68,22,90,46,57,81,59,95,67,71,36,21,77,55,31,26,40,48,10,44,1,82,88,98,14,64,25,65,37,92,58,60,83,8,86,96,99,72,93,19,12,29,63,61,3,52,34,75,49,69,62,87,32,43,84,16,85,15,54,23,30,35,79,70,42,74,78,28,11,5,45,7,97,76,13,9,0,41,38,73,94,91,27,53
r61,55,94,16,57,29,13,47,88,32,6,82,17,41,48,89,42,25,74,35,72,18,37,0,7,91,80,4,34,44,92,71,1,78,67,54,43,11,73,36,56,53,24,83,75,61,21,84,22,59,93,65,95,27,66,60,20,3,90,79,10,28,97,70,39,51,77,19,52,23,76,40,14,8,46,58,86,87,69,33,64,45,99,96,26,49,30,50,68,62,12,15,31,63,85,98,5,9,81,2,38
r69,78,60,80,49,42,16,2,10,3,59,74,1,12,77,48,24,99,5,87,69,63,46,20,8,66,53,31,13,37,51,6,35,0,15,89,4,62,54,85,90,11,40,33,9,45,36,72,76,18,29,97,61,92,88,28,71,21,52,41,47,44,75,23,26,91,73,38,68,67,50,81,19,57,94,34,64,96,27,55,65,70,39,95,17,25,7,14,32,84,86,83,93,98,58,56,82,79,22,43,30
r25,37,0,6,71,15,34,1,44,90,74,7,81,35,76,47,9,78,55,26,19,4,63,89,58,10,57,46,73,3,17,72,54,70,30,8,60,36,92,45,11,88,69,38,82,67,40,79,84,56,75,85,77,80,13,41,39,86,96,99,25,93,23,43,5,31,49,95,97,64,18,66,65,53,27,98,91,12,32,24,68,61,48,59,51,62,22,21,14,33,20,29,83,42,94,28,16,52,2,87,50
r92,4,33,70,99,77,12,89,16,37,53,11,66,68,8,63,52,27,93,83,97,24,91,55,67,74,76,23,57,25,41,92,50,96,82,19,90,78,51,14,71,35,3,98,61,18,29,65,73,88,2,32,72,58,95,1,21,22,36,44,45,64,94,79,86,87,20,17,31,5,81,40,9,46,42,54,7,0,69,13,6,15,47,75,80,26,38,56,28,43,62,34,59,85,10,30,49,48,84,60,39
r23,90,32,61,33,35,71,54,43,52,0,40,67,81,30,36,51,2,96,74,10,58,39,45,20,56,25,92,7,26,94,13,11,49,73,6,48,34,86,17,47,8,41,78,38,75,64,60,23,31,99,50,3,27,95,29,93,46,57,18,91,42,1,98,87,21,24,85,12,88,19,83,37,9,72,5,70,66,89,63,68,28,44,4,77,53,55,80,22,82,97,84,59,15,16,76,65,62,69,79,14
r70,48,25,59,10,1,55,84,42,26,8,86,90,17,2,72,54,93,68,62,21,46,95,80,75,36,45,61,53,58,92,57,74,23,89,0,32,52,85,63,87,14,73,65,27,49,6,39,64,67,7,37,40,82,96,38,83,79,5,69,44,43,33,78,70,19,11,71,9,30,20,34,88,3,31,76,4,56,94,66,18,60,97,29,24,13,15,12,81,41,16,77,28,35,98,47,50,91,99,22,51
r99,92,56,32,10,85,57,61,4,23,41,72,5,47,13,48,18,77,76,74,17,33,60,16,49,8,50,64,45,93,11,66,99,34,79,71,97,38,36,7,42,98,6,69,52,9,30,62,35,3,91,73,46,0,55,81,84,14,82,24,63,2,1,95,21,19,40,43,20,53,89,58,31,44,94,67,29,68,86,51,22,37,12,90,27,80,87,25,15,59,39,83,88,75,65,26,78,54,28,70,96
r64,68,71,74,93,94,97,65,32,75,56,38,92,3,79,78,22,42,55,17,98,36,4,66,13,96,28,91,7,43,33,23,47,2,26,15,64,46,16,80,27,61,48,25,83,6,44,95,59,35,87,72,84,30,52,60,12,62,88,49,5,0,20,9,86,14,8,57,76,41,50,81,53,11,37,34,39,40,89,45,29,85,90,58,69,70,99,67,77,1,18,63,10,19,21,51,54,24,31,73,82
r47,84,75,85,57,25,80,72,14,46,77,31,6,82,50,54,63,73,41,28,70,35,17,37,94,11,71,92,13,78,99,68,27,42,89,52,98,76,93,19,21,26,12,43,91,67,51,24,55,38,1,96,22,30,66,69,87,60,18,74,29,10,90,36,62,39,49,97,48,3,61,79,32,47,59,8,88,15,34,95,83,23,56,64,81,86,20,45,53,58,33,16,5,7,40,65,0,9,2,4,44
r57,29,25,40,90,49,34,22,83,88,3,72,61,71,16,10,67,30,51,50,28,65,2,70,14,52,98,59,36,87,44,69,23,41,8,43,7,5,62,0,17,68,54,27,9,6,75,80,32,47,78,56,42,19,82,60,15,66,24,1,18,73,84,76,21,55,39,97,94,64,20,38,33,86,91,13,35,63,89,57,58,26,99,79,77,93,81,11,37,92,48,96,74,85,46,12,31,53,95,4,45
r91,55,31,68,65,99,40,56,41,69,94,19,27,77,9,82,32,17,50,3,96,71,34,12,24,13,37,83,42,79,98,73,39,15,48,16,45,59,67,95,4,91,44,80,64,92,38,93,66,85,36,63,62,57,1,0,7,76,30,33,18,74,97,11,78,2,81,35,20,25,61,10,58,23,60,51,72,49,84,8,87,14,52,26,29,53,46,86,47,22,75,54,6,43,70,88,28,89,21,5,90
r49,90,92,15,47,26,36,57,51,19,33,80,53,34,82,78,70,10,59,52,7,93,98,75,81,30,13,89,95,39,40,49,55,23,79,72,18,29,50,11,96,77,91,63,94,58,64,62,73,16,76,1,9,38,0,54,99,14,48,5,37,67,61,87,31,22,56,45,28,83,35,85,97,8,44,60,17,4,12,68,71,41,6,65,20,2,74,42,21,86,43,66,25,84,24,46,88,3,32,69,27
r51,53,7,84,60,61,17,54,87,93,89,68,6,15,41,26,9,90,32,2,67,22,80,58,63,65,71,31,5,4,16,44,50,97,85,45,77,56,79,40,83,27,64,86,11,39,36,3,59,73,91,92,10,14,78,29,49,88,25,18,95,28,70,20,35,94,66,99,23,57,33,46,75,43,98,82,74,8,48,72,12,96,0,1,55,38,24,52,34,51,42,13,81,62,21,47,37,19,76,69,30
