,d7,d34,d18,d3,d100,d27,d76,d28,d69,d1,d25,d94,d42,d93,d22,d26,d19,d84,d40,d24,d79,d61,d59,d83,d41,d10,d23,d57,d16,d31,d85,d11,d73,d77,d71,d29,d74,d32,d38,d86,d80,d9,d35,d54,d43,d45,d4,d63,d2,d56,d37,d12,d65,d53,d15,d72,d81,d58,d78,d68,d47,d96,d60,d99,d21,d70,d48,d82,d36,d20,d6,d44,d14,d91,d46,d97,d75,d49,d67,d17,d51,d90,d55,d50,d98,d92,d33,d52,d64,d95,d30,d8,d5,d39,d87,d62,d88,d66,d13,d89
r89,59,84,33,47,65,81,25,88,51,10,44,98,97,76,99,17,14,29,43,7,39,46,54,87,89,16,61,83,93,12,49,86,11,5,75,9,40,60,68,36,1,18,90,37,53,66,34,20,85,48,64,91,3,73,41,45,69,30,23,55,94,92,57,0,2,32,26,27,77,8,71,67,62,42,52,21,35,50,58,31,6,72,24,22,15,28,70,13,95,82,56,74,79,78,38,96,19,63,80,4
r69,22,12,91,5,33,0,42,85,83,71,23,88,68,27,13,14,50,75,86,37,16,87,66,82,81,36,76,90,61,49,17,64,56,53,96,2,30,21,74,44,52,69,35,24,78,43,32,3,48,55,98,89,19,59,60,97,46,28,63,45,6,62,39,9,7,47,72,41,38,80,40,57,15,20,10,54,11,18,65,1,95,58,70,79,34,25,4,73,8,84,77,67,92,31,99,94,93,26,51,29
r2,15,17,91,36,64,6,9,24,13,94,38,74,70,4,29,43,22,59,37,84,3,12,73,77,46,92,62,98,7,87,45,88,90,49,44,50,66,93,57,72,26,11,97,96,89,27,75,16,8,20,53,14,18,30,32,28,23,68,1,54,40,42,2,47,60,51,31,39,0,69,48,61,78,41,80,83,34,58,81,65,33,52,35,10,21,63,71,55,99,19,85,76,95,25,79,5,82,86,67,56
r70,8,84,74,3,60,16,30,6,22,58,82,76,12,29,86,98,47,80,67,33,13,39,45,88,27,49,42,50,99,1,53,89,57,64,70,51,93,87,9,0,97,11,2,52,75,95,28,85,26,54,46,24,48,14,15,81,31,20,59,91,17,18,62,21,71,4,79,40,61,43,72,83,92,65,78,68,38,56,5,69,25,37,94,32,35,66,7,63,23,19,10,55,44,90,34,77,41,73,96,36
r80,38,91,8,3,34,65,46,59,43,57,83,70,9,75,51,68,33,47,95,86,12,64,40,89,41,71,76,24,93,39,21,60,16,25,45,50,42,62,67,54,81,35,52,26,6,90,14,74,5,88,87,30,31,23,7,55,18,49,66,44,36,15,84,19,29,99,94,17,28,56,80,61,78,48,0,96,20,69,63,82,2,58,32,13,27,72,4,98,92,11,10,53,37,73,22,85,79,77,97,1
r77,23,81,92,20,59,7,85,54,99,57,10,39,70,74,3,75,46,55,22,68,90,65,91,71,64,33,63,83,69,80,67,88,24,76,48,49,84,50,37,94,21,14,97,89,86,30,41,60,79,43,95,13,6,58,2,27,51,28,62,98,32,36,56,29,16,40,34,44,35,1,53,72,4,38,87,61,45,42,66,31,26,82,78,25,73,18,52,11,8,47,5,17,77,96,15,9,19,93,0,12
r67,76,4,2,32,62,68,13,14,55,82,29,85,17,25,21,27,51,96,78,23,74,39,12,42,11,52,81,36,48,10,45,19,56,20,97,44,67,7,18,71,93,64,41,1,89,58,94,99,6,77,3,54,47,38,75,88,59,34,33,26,95,70,37,73,24,31,28,8,30,63,65,53,57,90,46,35,15,0,79,80,86,50,61,69,91,83,87,5,22,40,72,9,66,92,60,49,98,16,84,43
r32,13,40,29,30,3,48,37,59,91,36,88,78,92,77,20,80,35,42,23,62,96,85,41,8,84,50,18,61,82,64,38,86,57,0,33,71,53,34,58,45,16,66,49,81,9,65,67,14,10,5,4,75,52,74,26,25,44,28,27,93,94,17,73,90,11,54,31,68,19,55,69,56,87,60,22,21,12,47,39,15,46,95,51,63,43,97,72,76,89,6,99,7,79,32,1,83,24,70,98,2
r86,67,44,61,60,36,4,32,12,79,64,57,50,76,34,6,23,71,89,73,2,92,59,10,88,69,24,29,68,19,40,99,33,96,53,30,84,38,58,72,14,45,80,75,82,77,65,25,18,43,70,46,26,37,49,93,66,86,27,54,74,95,90,97,39,51,21,16,1,85,55,94,62,98,28,11,35,31,8,13,7,41,83,91,3,81,48,52,63,47,15,42,78,9,0,87,56,20,22,17,5
r13,43,2,21,57,92,18,42,29,15,5,16,47,77,56,93,37,24,52,31,45,81,62,70,19,20,71,89,51,68,26,67,40,10,39,86,49,99,91,64,78,36,17,32,9,14,35,75,38,88,80,96,58,73,28,13,34,63,0,8,1,41,61,55,69,76,60,82,7,6,94,25,79,87,66,27,3,23,74,85,95,4,30,46,53,84,59,12,33,44,97,11,90,50,54,22,72,98,65,83,48
r48,69,77,47,81,50,29,96,20,34,61,41,38,11,48,13,49,18,66,44,74,12,14,57,25,75,99,35,1,2,52,33,16,9,91,83,60,67,19,31,87,68,24,85,36,8,23,82,92,79,3,6,32,21,43,46,4,80,51,40,64,30,42,10,5,93,98,39,63,95,84,88,90,0,58,56,73,27,37,97,22,26,86,62,72,94,28,15,78,55,17,54,76,65,7,45,70,89,59,71,53
r71,56,3,52,8,2,71,85,15,30,63,87,93,75,70,78,47,54,35,45,6,84,48,92,36,32,77,31,86,97,12,95,29,58,83,80,0,72,57,16,20,34,28,49,82,89,91,74,1,39,26,19,69,73,18,68,98,24,51,13,21,43,5,65,14,50,76,46,27,66,88,60,62,55,59,17,41,22,10,11,61,81,4,42,94,99,79,67,23,96,33,25,37,64,53,9,90,7,44,38,40
r5,56,96,23,79,20,47,73,35,99,25,94,84,15,37,28,76,88,7,51,90,87,19,89,72,86,0,78,5,41,46,93,43,16,69,74,49,60,31,48,27,67,4,42,13,45,68,61,91,21,80,62,63,66,39,29,18,36,26,64,44,95,32,54,98,12,77,58,40,75,22,9,17,10,52,81,97,38,1,30,24,8,11,50,92,33,3,85,70,53,55,34,83,82,59,71,57,65,2,6,14
r31,2,45,65,77,33,80,34,70,79,95,41,17,29,81,6,53,9,62,93,56,18,60,13,49,38,4,54,37,69,7,87,74,94,99,26,61,89,23,86,73,68,35,16,0,31,84,91,28,71,98,78,50,48,57,55,88,64,43,58,19,44,10,83,11,15,92,24,96,32,20,25,66,36,14,40,5,82,67,8,30,12,39,22,46,27,1,21,72,76,75,63,42,90,52,97,3,51,85,47,59
r49,73,70,38,75,63,14,12,80,84,9,90,89,76,41,11,32,64,31,37,77,69,53,92,60,8,0,45,99,42,79,27,3,95,40,35,39,62,55,94,19,10,93,34,30,5,68,59,66,74,97,1,49,78,91,4,54,16,25,52,43,20,88,82,24,6,29,98,18,48,46,67,58,81,87,96,51,50,2,57,44,61,17,15,36,83,23,22,56,65,26,21,72,86,28,13,85,7,33,71,47
r12,45,16,37,51,12,42,99,6,57,61,9,29,34,75,65,43,84,98,67,74,82,22,17,25,35,93,78,89,72,18,3,20,53,90,85,70,27,8,48,10,92,36,38,62,86,30,49,28,66,11,59,14,71,88,68,41,69,52,80,47,4,76,0,26,56,33,97,19,40,94,79,24,77,39,58,60,46,83,55,87,2,50,1,63,44,96,95,23,64,73,21,7,91,32,31,81,5,15,54,13
r61,14,91,95,26,12,17,11,32,68,80,54,30,66,23,38,35,72,2,59,88,94,42,36,56,33,86,76,40,39,19,3,61,1,7,90,67,74,18,52,51,41,47,58,83,31,99,43,44,16,79,20,6,34,93,84,48,81,71,63,64,22,28,82,92,70,85,46,8,21,13,55,0,89,77,45,10,4,60,78,87,97,57,50,96,25,24,98,37,53,62,65,49,29,73,9,69,5,15,27,75
r11,98,71,74,85,81,22,89,16,40,99,66,77,68,38,57,50,45,1,96,35,76,53,49,20,28,5,84,27,58,94,18,83,42,91,23,92,9,88,93,41,51,39,72,2,86,17,60,70,3,6,73,82,34,67,7,62,32,37,44,55,52,79,69,54,8,24,78,11,80,46,75,0,33,47,43,14,36,12,29,10,25,97,56,19,31,4,64,63,65,26,61,48,59,13,90,95,21,15,30,87
r54,86,29,69,65,20,88,7,13,90,66,91,75,57,55,39,96,77,11,62,83,31,14,25,61,81,89,94,59,45,27,93,18,73,50,99,22,51,70,34,26,68,6,16,79,64,9,46,44,33,32,72,8,42,98,74,76,80,15,95,0,87,84,85,30,67,43,48,56,21,28,58,36,2,37,3,49,82,5,71,19,63,40,23,4,41,47,97,78,54,52,35,38,92,60,53,1,12,17,10,24
r90,97,57,62,58,22,14,81,71,88,23,50,15,48,54,98,74,4,8,86,44,40,9,32,82,7,39,61,2,55,92,56,75,64,45,0,16,38,73,49,21,24,30,65,11,66,25,78,6,83,13,53,37,51,99,12,87,90,10,85,43,42,59,26,52,20,1,18,93,47,69,94,60,72,34,96,28,5,35,76,80,17,27,95,89,77,46,67,29,91,68,36,31,3,19,63,70,84,33,79,41
r100,77,14,5,25,82,49,30,44,8,32,6,52,55,97,19,75,78,26,16,60,20,42,29,79,2,50,4,66,23,11,13,71,39,38,7,86,90,34,83,73,98,65,17,37,18,94,27,70,41,93,51,21,72,40,24,12,84,64,31,63,92,61,10,59,36,87,56,76,1,9,96,33,46,91,81,28,47,88,57,22,95,68,48,62,45,35,0,15,67,3,80,69,74,58,43,85,54,89,99,53
r44,6,37,72,4,18,3,27,11,65,50,95,67,45,90,9,10,54,14,82,8,38,39,22,96,26,60,56,49,7,19,76,68,88,28,81,87,40,34,59,80,43,24,66,29,71,21,77,94,64,83,41,57,75,31,51,92,25,47,48,98,97,99,85,32,1,93,63,89,30,79,5,53,13,46,70,84,20,23,86,42,78,44,33,55,17,35,73,0,16,36,91,2,74,69,62,12,61,52,58,15
r33,70,42,92,11,64,85,17,10,79,28,65,72,84,96,88,98,48,38,46,24,35,68,71,12,3,30,39,14,51,59,66,27,57,78,5,13,93,82,49,1,0,44,61,58,2,60,22,23,95,40,86,75,15,63,81,37,47,91,41,29,77,8,80,4,43,76,52,45,50,25,20,19,97,31,73,55,87,21,6,90,18,32,54,7,83,99,56,33,34,36,94,16,74,67,9,53,69,89,26,62
r15,5,57,56,47,12,63,26,99,55,53,25,48,50,34,59,22,38,33,93,45,92,90,61,49,24,0,52,35,75,54,51,4,29,85,3,21,16,46,13,7,40,19,81,87,58,76,86,72,94,39,11,77,1,43,6,96,74,91,9,64,84,27,30,2,65,78,17,98,8,31,23,37,83,88,14,60,42,36,67,82,73,71,66,70,69,28,97,10,20,79,44,68,62,15,80,95,41,32,18,89
r95,84,66,81,82,24,38,3,80,12,26,60,96,72,51,59,11,47,18,5,0,36,86,78,94,10,67,23,9,40,14,7,37,57,70,29,98,49,25,54,85,34,71,93,90,65,92,69,16,91,83,4,8,42,32,28,30,55,41,50,15,99,97,48,89,21,39,56,53,75,13,74,79,62,58,68,64,20,61,43,45,95,88,76,19,63,31,22,44,17,87,6,1,33,73,27,77,2,35,52,46
r22,21,9,71,67,38,15,88,11,2,69,77,64,93,16,46,81,75,55,6,83,85,79,57,47,36,0,60,72,78,45,28,14,84,24,7,68,1,40,33,76,30,10,13,20,42,73,74,39,26,70,54,91,86,12,29,89,8,61,90,19,41,51,27,44,17,82,23,97,4,62,5,18,52,65,92,3,95,66,25,80,49,56,87,96,32,22,98,59,53,50,43,31,34,35,63,99,48,94,37,58
r84,23,38,17,53,31,77,60,40,18,58,88,24,93,44,15,72,49,80,33,82,84,29,83,5,28,92,89,41,16,73,51,10,50,35,12,0,78,68,99,59,20,3,6,1,39,27,95,66,86,14,36,69,56,42,26,22,25,52,91,4,76,96,45,55,61,90,74,85,48,79,62,94,67,47,37,7,2,87,19,8,43,32,98,71,65,81,64,63,21,34,46,57,70,11,13,54,75,97,30,9
r14,16,51,78,93,24,79,77,83,98,46,39,89,90,37,99,50,54,17,56,22,21,95,12,82,27,20,47,52,73,25,88,72,0,91,28,74,36,96,45,61,60,9,68,44,7,84,15,14,70,6,58,29,26,42,97,48,92,65,1,59,64,31,40,53,87,43,55,69,35,71,5,57,4,23,30,81,38,80,75,18,85,66,33,63,10,41,8,13,32,2,76,94,3,11,62,86,67,34,19,49
r41,76,56,39,66,87,24,15,7,51,54,72,58,10,40,49,33,52,5,62,26,8,81,45,89,82,47,2,97,63,99,71,14,6,69,41,79,65,44,18,53,86,93,70,13,98,50,23,1,68,11,88,85,95,59,60,37,20,67,30,28,64,9,22,4,78,91,77,16,32,35,29,84,25,31,94,36,92,17,38,55,34,75,42,21,0,43,3,61,90,27,12,74,46,48,19,83,57,96,80,73
r26,37,52,3,62,53,9,68,45,88,86,24,80,8,82,10,35,78,16,87,18,81,13,84,65,92,76,36,21,54,33,17,47,31,25,73,93,50,38,98,64,4,60,69,44,30,40,46,96,70,95,27,6,55,11,43,77,20,57,56,26,12,90,67,42,19,49,1,83,23,91,5,0,51,66,63,34,22,75,58,14,89,41,74,28,29,7,15,39,72,71,61,2,99,59,48,94,79,97,32,85
r18,0,94,86,64,65,8,6,5,99,35,56,36,89,9,25,23,55,17,47,84,31,18,43,95,70,60,3,68,73,76,41,11,13,52,57,22,98,79,26,67,27,87,16,39,2,46,45,30,91,61,82,85,44,12,28,14,20,69,1,51,77,83,24,71,32,66,15,74,19,59,29,58,80,4,53,54,33,63,10,62,90,75,93,92,42,81,40,21,72,96,50,78,37,49,48,34,97,88,7,38
r24,20,84,61,79,32,9,98,86,93,78,59,50,67,97,16,39,49,92,29,52,80,14,60,87,65,12,36,64,73,27,66,43,2,17,94,22,41,28,34,11,8,82,71,26,56,46,44,74,88,7,21,48,90,85,95,62,72,3,24,37,55,0,81,70,96,54,31,51,53,83,10,99,6,40,42,13,1,19,30,63,45,33,23,69,47,91,18,89,4,68,57,77,58,35,5,38,75,76,25,15
r42,96,17,77,64,85,88,75,49,65,51,7,99,12,35,42,67,41,66,40,29,48,28,69,15,13,73,68,63,59,74,24,86,71,21,8,83,43,36,11,93,19,97,0,62,58,37,95,72,98,82,3,18,25,91,33,52,54,30,90,46,92,57,39,23,89,56,50,45,2,70,53,20,47,26,38,6,16,32,1,76,27,84,94,44,55,34,60,87,4,61,5,10,9,14,80,78,79,22,31,81
r82,43,55,29,98,16,86,5,60,8,38,33,48,73,21,54,40,47,84,10,14,66,92,32,56,26,71,65,20,13,0,35,80,50,12,61,67,24,3,72,2,28,70,34,30,27,81,25,36,46,96,53,94,41,57,31,18,88,23,77,74,1,82,19,37,44,76,95,42,39,51,4,15,11,9,22,97,83,93,52,69,90,89,17,45,87,6,78,85,79,58,68,75,64,99,63,49,59,7,91,62
