,d62,d94,d55,d89,d30,d76,d61,d63,d85,d68,d39,d74,d82,d100,d81,d95,d37,d84,d36,d15,d47,d80,d33,d96,d97,d66,d77,d60,d5,d67,d75,d23,d31,d52,d11,d56,d53,d46,d19,d90,d88,d71,d92,d21,d79,d50,d2,d32,d57,d28,d48,d72,d64,d29,d16,d99,d13,d9,d14,d43,d59,d1,d98,d65,d42,d58,d78,d8,d6,d17,d20,d38,d54,d93,d69,d86,d7,d27,d22,d35,d10,d49,d83,d12,d3,d73,d18,d26,d34,d51,d87,d44,d24,d70,d25,d45,d91,d40,d41,d4
r3,39,25,93,38,35,75,84,56,51,80,11,40,73,29,27,79,33,71,2,42,72,62,66,12,37,8,64,58,23,3,63,26,83,78,57,53,41,15,30,68,18,85,47,89,5,16,7,46,74,22,98,54,14,4,10,24,76,82,67,19,50,45,20,59,1,0,87,77,6,90,48,34,49,69,55,43,21,88,65,81,28,9,60,95,97,52,96,13,94,86,70,44,32,99,36,91,17,31,92,61
r31,70,41,13,31,27,56,99,14,29,94,73,80,44,9,86,1,28,0,37,98,46,92,83,95,24,57,10,33,18,38,54,16,77,36,32,2,63,50,43,85,42,60,65,3,64,59,93,78,22,82,12,7,67,35,51,39,25,62,76,52,66,47,11,53,48,71,19,91,90,61,49,34,84,15,75,21,5,72,55,81,87,6,96,20,89,8,26,68,97,4,17,58,40,88,45,74,79,23,69,30
r69,41,55,1,83,38,24,54,70,22,34,13,23,36,93,48,11,44,25,91,5,53,7,40,8,65,46,73,74,27,75,80,63,58,26,71,6,37,19,72,17,31,59,49,0,99,3,62,39,64,20,96,43,30,90,50,98,4,87,56,51,35,32,9,97,77,29,14,76,33,82,47,95,81,57,94,85,86,78,67,21,68,2,60,28,42,61,89,16,79,52,92,66,18,69,12,84,88,45,15,10
r72,15,53,23,86,83,80,54,93,95,79,37,69,66,36,75,56,21,10,12,17,62,77,98,90,24,60,46,52,74,27,16,91,59,39,84,50,2,45,42,7,34,11,49,78,67,14,32,5,8,70,35,1,4,28,6,33,82,13,81,18,30,57,88,87,44,71,63,20,76,3,22,89,99,97,47,19,25,40,61,48,64,72,26,65,96,68,92,94,58,55,31,0,85,43,38,51,29,9,41,73
r44,33,22,16,79,10,4,92,81,25,63,37,53,21,54,32,11,48,69,29,47,36,38,17,43,84,74,15,67,73,60,80,56,39,70,49,30,58,31,91,89,9,71,57,82,72,68,12,52,78,64,2,87,42,62,1,83,59,76,5,99,23,7,94,34,90,20,61,18,35,96,77,44,88,55,41,97,19,98,3,85,86,13,46,26,40,93,24,27,28,51,95,75,66,6,50,0,65,45,14,8
r54,28,42,41,54,73,84,31,48,20,30,4,61,93,45,3,99,66,5,16,80,15,1,27,52,63,26,87,57,77,70,10,81,14,59,69,25,68,29,95,83,78,79,17,36,76,64,35,40,9,38,6,50,21,34,37,22,92,67,53,98,13,32,8,43,72,94,62,56,12,0,85,51,2,74,65,11,19,91,71,82,97,39,46,24,89,18,44,23,86,55,58,90,7,49,33,47,88,60,96,75
r37,40,54,33,51,60,30,98,9,89,97,59,1,4,7,84,53,17,79,25,81,50,8,90,48,45,14,64,29,27,13,23,72,86,38,5,92,19,10,36,85,32,58,55,34,95,68,94,73,96,67,44,16,49,77,93,21,74,57,87,43,62,56,0,22,46,11,78,3,65,91,12,6,75,15,2,41,83,70,28,80,18,61,88,47,31,76,20,63,52,39,71,24,66,37,69,82,42,99,35,26
r83,23,60,26,37,20,15,24,43,79,50,14,81,19,66,52,33,46,56,5,91,94,71,55,11,95,6,41,45,74,29,89,42,4,39,67,83,93,80,32,49,25,68,35,65,10,98,97,21,12,36,2,96,9,53,64,84,82,69,62,1,48,3,17,59,16,61,22,77,27,54,78,70,8,90,40,44,58,72,76,13,92,87,38,34,99,30,7,51,73,28,0,18,85,75,31,63,47,57,88,86
r60,76,53,17,58,98,52,66,64,62,34,42,26,94,97,81,1,86,77,90,13,32,93,7,50,55,45,18,33,31,51,69,60,99,47,4,49,85,95,10,75,84,19,72,59,6,2,96,21,82,71,91,35,37,46,43,89,65,61,5,36,9,88,24,11,39,74,8,14,80,27,28,23,73,63,16,38,3,22,92,40,70,20,0,67,78,68,15,79,25,41,57,54,48,12,44,83,87,29,56,30
r53,50,13,14,63,58,70,43,4,76,82,23,8,40,66,0,36,46,44,11,65,41,56,2,27,20,55,89,15,32,51,99,95,31,35,33,86,42,93,30,87,19,29,83,25,18,1,7,62,80,9,72,26,21,57,79,34,5,38,10,73,39,98,92,61,16,85,74,53,67,90,94,64,77,3,75,37,49,12,69,68,97,91,88,84,59,78,52,96,45,47,6,17,24,22,54,81,28,60,48,71
r76,3,95,79,30,2,24,89,82,47,91,29,84,45,54,51,50,90,4,59,17,31,60,93,94,76,32,58,28,40,80,72,57,44,46,5,42,0,25,78,73,63,34,39,98,87,99,27,12,20,71,83,6,18,36,14,41,11,52,70,55,49,38,67,68,26,22,65,75,66,48,96,10,19,35,1,88,15,61,21,86,9,43,8,81,62,37,64,74,56,23,85,69,92,16,53,7,13,77,97,33
r25,3,22,18,97,37,51,93,65,8,56,71,88,52,46,36,5,0,73,55,26,79,67,91,59,47,66,17,57,12,25,19,63,41,74,24,72,44,80,23,14,28,92,94,39,1,7,6,75,43,53,2,13,98,95,70,15,89,42,29,69,38,4,68,40,9,83,86,76,45,49,78,64,84,62,96,21,11,34,20,10,60,58,16,48,54,87,33,82,31,90,81,77,99,61,32,27,30,85,35,50
r95,58,61,84,74,85,40,9,92,1,78,15,0,8,26,57,39,44,28,52,51,64,76,47,79,71,43,42,17,3,41,21,29,25,63,65,46,68,27,95,4,34,54,7,31,70,97,93,16,77,35,81,86,13,90,94,23,2,49,89,22,33,36,10,62,45,5,88,20,37,91,75,73,83,66,72,30,96,14,67,87,69,50,32,55,53,98,80,18,19,82,56,11,60,6,24,38,48,12,99,59
r74,83,22,46,97,80,53,73,94,58,90,65,48,21,64,8,25,26,9,7,39,79,4,50,76,17,78,85,11,92,56,38,27,14,35,88,70,3,16,84,10,36,57,98,0,13,77,87,24,45,82,54,23,33,74,1,31,32,55,5,29,6,18,19,2,49,20,59,12,34,44,67,30,89,81,75,60,93,51,28,68,86,96,47,72,37,95,61,43,40,41,99,42,15,63,62,91,69,66,71,52
r98,87,70,73,59,68,13,76,56,45,82,69,41,19,84,44,25,58,52,88,5,38,50,12,74,75,22,14,46,47,40,21,16,43,2,11,60,89,17,90,96,7,83,15,1,10,36,95,86,42,79,65,66,8,93,18,80,37,30,28,78,48,62,57,71,67,31,39,6,81,99,23,98,91,20,94,3,64,0,26,33,35,61,77,53,85,27,55,32,92,54,63,4,9,49,29,24,51,97,34,72
r52,20,1,59,68,38,77,26,97,3,95,47,8,69,82,45,66,83,67,10,63,74,29,17,33,98,15,89,62,31,49,34,53,55,61,2,39,51,0,4,24,54,60,73,19,42,7,37,5,12,96,52,93,90,30,85,91,22,94,35,72,21,80,87,32,48,65,57,28,46,58,27,14,79,56,43,86,40,50,13,23,16,36,18,75,44,70,71,92,78,11,41,84,64,9,25,6,81,76,99,88
r28,8,54,91,3,7,9,17,74,37,71,60,92,44,82,97,15,57,98,50,87,6,26,58,33,24,94,53,32,22,39,19,5,11,65,66,72,29,62,2,83,48,31,56,38,45,4,79,16,86,23,10,43,61,30,14,80,75,1,28,84,78,13,40,46,89,76,51,95,68,77,93,88,49,67,47,20,0,25,64,63,41,81,36,73,90,70,34,85,21,99,42,52,35,27,18,69,96,55,12,59
r38,7,12,89,61,28,0,31,47,43,50,67,22,97,5,83,33,20,71,72,13,94,4,23,21,76,2,63,85,77,15,54,39,75,80,29,84,1,73,87,79,46,27,26,65,99,78,95,24,9,44,11,30,17,6,18,52,40,81,57,62,41,42,93,19,34,49,68,36,3,37,91,90,45,74,98,96,69,86,58,60,8,25,35,59,70,10,48,14,56,92,88,55,51,53,38,66,82,32,64,16
r97,13,34,8,24,16,59,66,85,55,4,31,3,11,20,74,58,90,48,46,33,63,23,86,44,32,57,43,14,38,78,49,56,45,9,7,35,28,80,27,76,18,50,84,12,87,60,62,47,0,42,91,36,64,99,52,68,65,89,26,10,77,41,30,25,82,61,83,94,95,40,81,53,92,67,72,93,69,39,29,21,70,22,75,54,73,19,17,88,97,15,79,2,37,98,5,1,51,71,96,6
r61,28,74,17,85,1,44,6,24,10,2,92,47,30,59,91,38,55,54,89,69,94,0,11,13,52,49,88,83,7,67,98,8,78,61,58,79,23,81,56,43,70,37,22,53,77,12,63,72,51,97,65,41,21,99,75,45,50,32,27,90,80,5,82,29,20,39,36,86,15,34,14,68,71,66,73,46,93,57,9,35,16,95,87,18,96,26,64,42,40,48,3,60,33,84,31,4,19,25,62,76
r6,3,52,22,26,9,97,89,48,7,41,12,78,8,59,68,64,18,27,49,45,25,24,67,11,5,58,4,39,15,80,40,43,72,93,13,77,33,51,82,0,81,42,95,37,1,53,2,46,54,32,73,6,47,31,55,14,19,98,50,92,21,96,38,70,17,61,88,74,75,87,99,20,30,86,62,60,85,79,76,83,69,29,28,71,65,57,56,63,90,44,23,66,84,16,34,36,35,94,10,91
r32,36,21,50,6,43,77,54,7,85,95,18,3,92,47,72,88,82,57,52,16,25,49,74,44,53,12,71,89,41,27,73,9,75,4,62,83,97,99,31,45,40,78,1,90,66,98,84,64,26,93,5,32,96,17,48,76,30,20,63,46,37,39,19,91,38,80,42,87,79,86,23,70,69,67,55,60,0,65,61,29,22,59,14,34,68,15,56,58,35,94,13,81,33,11,8,28,51,24,10,2
r79,85,75,77,91,54,33,92,32,69,35,64,89,61,38,2,22,87,86,7,80,95,46,76,13,48,71,3,93,29,58,41,66,49,74,14,42,16,52,6,81,47,27,44,50,36,78,51,34,0,17,73,65,97,59,15,88,98,25,11,8,96,24,20,72,63,57,37,79,4,55,99,12,21,56,62,53,70,83,84,5,82,43,30,67,1,19,28,90,9,39,40,10,60,26,18,68,94,23,31,45
r34,7,87,68,9,4,91,22,90,3,32,18,93,69,49,28,27,17,30,52,2,61,78,6,67,83,89,84,56,72,0,74,86,96,15,37,75,34,5,39,26,45,8,38,24,31,14,1,82,53,81,66,29,21,36,92,77,50,25,60,71,47,23,48,55,20,64,13,88,10,35,62,58,70,73,54,46,42,16,41,44,99,94,43,65,80,85,40,79,76,12,51,97,33,59,57,95,11,98,19,63
r90,91,10,74,73,15,54,22,1,96,59,11,29,16,62,94,78,43,83,21,79,67,65,64,18,85,71,57,52,8,61,41,55,30,97,42,98,20,95,24,53,36,0,90,19,87,38,88,3,77,50,31,82,63,26,40,17,75,47,9,4,44,23,33,56,39,35,49,89,45,37,28,6,12,69,86,93,60,58,48,7,70,25,46,5,2,84,13,72,66,51,99,68,27,92,32,81,14,76,34,80
r10,76,29,94,7,10,71,44,96,19,57,16,0,93,13,42,8,15,63,26,75,36,33,88,97,50,25,77,98,34,73,78,86,62,69,81,38,22,14,48,46,84,17,90,89,18,20,55,59,91,49,12,40,32,30,51,54,85,56,1,83,23,45,61,27,9,65,79,47,35,60,72,11,58,87,52,2,70,66,4,67,5,6,21,43,80,41,99,82,31,68,39,64,74,37,92,53,95,24,28,3
r96,15,10,11,2,96,84,43,41,97,27,98,81,24,28,58,9,50,38,26,83,54,61,0,33,85,57,30,7,23,90,14,71,74,25,3,70,40,4,66,99,80,91,21,55,75,48,65,73,17,53,52,69,51,35,5,59,44,82,6,1,62,34,76,72,77,20,22,56,46,31,94,36,86,45,32,89,64,95,63,67,49,79,37,29,68,39,87,93,16,18,42,19,12,88,60,8,47,92,13,78
r84,86,29,87,92,6,49,70,19,72,33,52,93,81,76,75,41,16,94,34,22,67,99,78,32,53,89,11,39,58,97,73,28,65,7,50,27,55,17,82,59,44,9,62,88,74,31,63,2,18,57,90,79,64,21,10,42,37,20,46,48,12,25,91,13,5,84,60,15,45,0,4,51,3,83,77,24,98,85,40,68,8,35,69,23,1,26,80,30,71,61,54,47,66,36,38,14,96,56,43,95
r65,28,85,82,75,32,16,47,71,55,92,34,52,59,37,4,40,35,97,21,3,5,60,86,44,64,81,33,48,12,25,50,10,57,49,53,83,58,26,73,0,91,65,11,39,84,96,54,41,17,90,24,67,66,13,72,2,30,69,51,7,27,89,68,42,70,29,62,20,76,6,36,63,31,45,9,23,56,14,43,77,1,78,95,79,61,38,87,46,15,80,93,74,98,88,19,99,22,94,18,8
r39,59,39,93,76,16,74,34,0,77,70,3,92,27,26,36,1,45,23,56,52,33,79,54,84,61,87,42,40,71,50,21,98,41,28,69,13,81,31,55,78,30,99,90,65,43,25,75,32,83,46,48,91,8,97,67,18,37,17,35,88,96,60,80,94,68,11,89,44,63,49,15,38,64,29,85,7,4,19,12,9,66,57,53,62,24,22,20,82,2,6,10,72,58,47,5,73,86,51,14,95
r19,37,12,65,74,51,83,32,84,67,25,76,36,93,7,71,49,50,46,13,23,35,94,81,82,54,28,85,2,9,90,97,62,63,57,80,30,44,19,87,59,47,5,96,26,95,18,1,73,60,53,70,17,15,78,11,55,34,58,68,88,40,33,22,27,66,24,43,16,52,61,42,56,38,99,91,77,6,31,86,79,21,4,92,10,41,69,39,8,89,72,48,75,45,0,64,98,14,20,3,29
r16,86,80,62,93,2,11,22,56,14,74,30,44,53,43,67,98,28,66,59,36,72,87,91,48,37,33,63,35,55,69,57,42,76,40,26,85,64,5,51,47,1,25,4,27,81,75,39,29,65,10,83,7,41,94,97,82,32,52,3,71,54,0,77,17,20,70,90,79,50,9,96,73,49,61,38,23,99,58,68,45,21,95,34,6,12,46,88,78,84,13,92,60,31,16,19,15,8,18,89,24
r70,2,26,56,97,29,30,75,62,53,3,17,55,32,59,91,60,63,4,45,33,7,65,77,8,88,44,74,19,38,13,47,80,11,72,39,10,35,15,50,57,61,24,21,76,40,87,93,81,54,1,37,85,5,18,95,6,70,82,92,31,20,52,34,16,0,58,64,48,71,14,78,42,69,51,28,46,89,43,96,41,22,99,90,86,12,94,98,9,49,67,36,66,84,73,23,79,68,83,25,27
r46,31,66,14,74,22,88,99,24,39,41,36,94,28,10,63,70,15,90,92,86,35,23,68,40,53,65,84,67,32,83,5,29,52,76,37,46,21,55,96,27,64,20,0,6,8,89,3,45,26,69,2,48,79,95,18,59,73,85,98,75,34,82,13,25,72,54,49,9,1,93,77,19,7,91,4,71,12,87,47,17,57,43,97,42,62,11,33,60,58,51,38,44,81,30,78,61,50,56,80,16
