,d36,d67,d70,d5,d19,d10,d54,d4,d52,d26,d81,d8,d21,d89,d46,d43,d55,d31,d100,d47,d22,d78,d44,d96,d98,d2,d16,d92,d94,d45,d51,d15,d88,d74,d41,d42,d48,d7,d18,d83,d87,d79,d68,d12,d34,d6,d25,d61,d63,d59,d82,d39,d17,d30,d24,d28,d90,d91,d56,d3,d38,d64,d20,d40,d76,d35,d95,d77,d50,d49,d27,d32,d29,d13,d9,d84,d23,d86,d93,d65,d11,d80,d1,d37,d73,d71,d69,d57,d62,d33,d85,d14,d99,d58,d75,d60,d97,d72,d66,d53
r30,26,62,63,24,54,10,87,73,55,51,39,13,50,57,66,64,77,72,25,78,89,97,2,37,98,17,3,82,14,53,71,31,46,65,33,59,76,27,36,43,69,99,56,28,74,96,85,29,30,58,88,18,44,16,81,80,4,84,95,94,15,90,67,48,32,75,79,49,93,7,70,42,20,35,12,41,38,22,34,92,47,60,83,61,6,21,9,19,11,91,8,5,86,23,1,40,0,52,45,68
r21,74,44,87,58,68,72,6,77,38,39,97,53,22,47,60,14,98,90,73,61,59,31,18,36,24,94,3,86,0,20,55,16,50,70,71,80,34,95,52,29,88,48,91,79,5,32,85,46,99,33,66,27,92,93,54,40,75,25,15,96,67,10,65,78,28,19,82,23,51,17,8,35,4,42,45,81,69,89,57,37,2,63,41,1,9,43,83,84,7,12,30,76,62,13,11,64,26,56,49,21
r18,18,47,58,39,54,63,69,15,60,86,45,70,33,43,41,52,71,36,90,49,83,77,61,53,5,79,9,22,2,91,84,64,16,26,65,38,14,34,62,35,94,7,98,99,59,68,51,67,27,85,13,97,23,55,30,46,74,96,1,95,92,21,82,17,73,56,19,80,25,88,48,57,10,42,44,4,20,93,11,3,75,87,6,8,31,72,29,76,28,81,66,24,32,0,40,78,50,12,89,37
r70,29,59,1,32,73,53,95,93,9,36,17,54,91,64,27,94,67,37,57,61,7,87,60,55,71,78,14,85,69,22,15,80,35,76,6,58,89,18,24,96,33,34,23,39,65,74,66,68,40,21,13,43,49,19,50,62,88,16,45,86,11,84,52,70,81,38,77,97,90,75,10,44,56,28,48,5,99,42,3,92,20,0,47,98,12,26,41,31,79,51,25,72,8,4,30,82,63,46,2,83
r11,53,70,28,24,37,77,9,33,3,74,67,21,98,54,88,92,17,65,39,12,64,23,4,85,76,96,13,51,15,43,84,10,59,0,27,86,56,58,49,20,16,40,90,29,82,91,8,18,11,62,45,68,94,31,35,78,38,89,95,99,2,48,75,47,83,30,36,7,6,32,61,79,80,22,69,57,26,63,5,97,46,50,52,19,87,93,73,72,81,25,44,66,55,71,60,1,34,14,42,41
r41,69,56,71,47,92,78,44,60,25,22,35,27,96,68,91,50,39,82,77,94,15,88,30,64,63,24,93,59,65,10,79,75,32,29,81,13,54,17,73,3,46,21,52,19,38,23,49,61,18,37,58,53,83,11,57,95,45,98,31,87,70,99,2,4,9,8,89,48,85,0,36,86,14,16,72,1,43,40,84,74,80,33,6,66,97,34,5,42,51,62,7,20,28,90,41,26,55,76,12,67
r1,42,85,53,44,17,93,7,90,50,64,28,87,4,51,45,81,75,88,21,38,70,92,43,63,49,5,80,14,98,89,68,32,57,86,22,31,26,37,10,11,66,9,12,54,55,77,60,30,96,33,39,65,15,3,18,48,35,67,69,24,27,78,95,97,58,91,72,36,6,25,83,47,74,73,20,0,59,2,1,23,46,61,41,19,40,84,79,94,29,8,16,13,56,99,52,76,71,82,34,62
r52,93,62,65,29,26,0,99,64,56,8,94,40,86,70,35,77,34,32,2,28,43,67,91,79,31,53,44,16,76,57,7,22,51,85,37,4,1,59,25,38,83,63,75,74,15,13,84,50,10,41,89,3,39,49,71,58,80,69,6,96,98,95,87,78,68,54,19,97,42,24,60,36,11,61,88,82,92,46,5,23,20,30,21,73,55,9,52,47,66,17,14,12,18,33,90,72,48,45,81,27
r67,23,81,67,24,87,11,30,59,20,84,68,64,6,99,70,69,39,21,10,27,35,71,77,95,37,66,62,74,57,65,46,38,56,28,83,80,19,26,92,51,4,0,22,7,48,58,32,8,73,90,45,17,54,63,41,5,15,75,12,36,1,60,18,91,49,40,89,3,52,61,55,94,42,82,98,96,47,29,34,16,9,53,85,2,43,97,25,93,88,33,14,44,13,50,86,31,78,79,76,72
r89,82,41,40,13,10,17,84,58,54,96,60,98,62,90,36,76,91,24,89,48,83,81,64,21,85,6,23,22,80,2,94,53,71,0,99,52,34,56,7,31,70,33,47,26,72,45,37,42,28,61,20,79,88,15,25,51,1,77,57,11,44,97,59,93,3,49,29,43,18,30,35,46,4,95,55,5,86,8,75,9,87,16,50,19,67,39,78,32,68,66,38,14,27,65,73,12,69,92,63,74
r47,72,11,97,29,71,60,61,45,8,48,25,32,20,15,17,74,78,96,23,10,59,14,68,75,73,79,12,58,3,95,56,41,37,42,86,43,19,30,13,1,69,51,24,9,67,44,22,4,46,70,81,90,35,34,7,87,50,39,63,57,31,99,93,52,77,66,64,92,5,80,98,55,2,6,94,40,26,0,49,28,91,82,47,27,65,89,83,16,76,62,36,33,21,54,53,84,38,88,18,85
r12,43,41,88,45,91,25,72,24,33,83,29,37,89,51,10,50,93,84,87,80,35,46,56,28,97,68,86,34,22,14,15,36,20,67,96,57,99,54,47,60,65,71,18,55,30,81,58,79,21,61,52,3,11,77,59,70,74,5,27,23,94,26,82,49,8,63,76,62,40,31,69,32,39,48,6,75,53,85,13,17,38,9,92,7,1,66,78,19,16,0,98,2,73,90,12,4,95,42,44,64
r92,72,9,61,32,71,2,20,12,22,95,45,16,87,60,0,75,5,6,13,30,76,81,97,69,34,84,54,18,94,50,82,40,57,4,90,36,24,46,52,73,15,29,42,77,59,10,86,31,39,47,53,14,1,67,85,74,21,98,64,28,56,7,49,44,41,66,78,70,96,62,92,80,65,25,33,79,68,35,3,23,93,55,58,17,88,19,63,27,11,8,26,48,99,37,91,83,43,89,38,51
r17,5,18,84,70,20,96,80,91,95,44,83,14,8,35,78,16,99,21,81,7,51,41,60,74,97,15,65,86,1,79,49,73,10,61,53,72,45,63,30,54,9,17,56,26,36,43,71,47,46,3,58,85,67,28,4,40,88,66,50,2,68,11,25,37,12,0,34,13,42,82,27,22,93,64,77,87,75,89,90,59,94,31,48,98,55,39,92,38,24,23,19,6,52,69,29,62,32,57,33,76
r62,40,66,64,51,28,43,32,74,88,13,58,14,75,81,91,71,31,69,90,56,24,98,63,10,18,67,53,99,49,39,95,76,96,59,68,83,12,42,86,21,15,47,9,60,94,11,36,22,41,16,8,35,19,92,50,87,89,77,38,70,0,2,27,46,7,97,55,17,4,79,52,30,5,93,82,1,20,65,78,72,29,80,57,37,23,73,54,33,34,3,48,84,62,26,25,6,44,45,61,85
r19,73,60,5,92,0,87,40,31,41,54,51,25,39,74,23,58,67,68,55,81,6,80,9,7,15,13,65,93,78,17,20,8,75,94,21,2,77,66,50,33,27,30,56,98,36,1,71,4,70,14,12,69,19,10,49,91,16,82,86,18,62,59,28,61,34,48,43,85,88,52,24,84,42,38,45,57,26,95,76,47,90,32,96,37,11,44,72,35,3,63,97,89,29,64,99,53,22,79,46,83
r97,91,80,77,22,46,3,24,95,83,64,51,75,93,26,31,78,12,92,69,37,70,49,54,97,58,63,8,45,7,60,71,32,52,21,1,2,43,76,34,68,42,40,30,13,35,55,72,86,11,10,94,19,0,27,50,82,36,96,48,41,29,39,44,33,53,28,66,6,20,47,81,17,57,61,56,4,23,18,90,25,62,88,65,59,38,87,14,9,89,73,84,5,74,67,16,98,15,79,85,99
r35,47,41,99,53,48,20,83,81,40,87,97,88,44,55,16,76,59,35,93,74,51,19,33,11,62,57,34,30,69,79,12,0,52,49,28,75,21,96,91,17,77,64,13,15,25,70,54,38,68,80,61,10,56,7,1,4,14,5,29,73,36,86,27,6,85,26,45,84,37,50,46,31,82,18,32,58,94,9,65,90,67,63,78,24,42,66,92,3,89,72,71,60,22,8,98,43,23,2,95,39
r28,33,2,29,87,97,61,84,9,80,92,44,16,54,65,47,98,88,8,67,30,23,45,96,93,63,86,77,95,70,38,94,0,56,78,68,74,91,75,81,48,52,14,90,41,25,22,17,32,24,82,19,1,21,51,73,3,53,35,83,20,43,85,50,34,55,40,13,26,39,79,37,10,4,76,89,49,6,36,69,27,42,59,11,57,5,15,60,58,7,99,12,66,72,62,46,31,64,18,71,28
r58,92,48,28,12,65,53,62,63,79,49,47,73,90,37,84,34,30,70,60,97,42,54,20,18,55,88,56,3,74,27,38,24,19,35,41,57,75,80,50,36,39,44,78,61,10,82,69,51,23,32,87,43,8,0,2,96,93,72,17,16,5,25,7,81,68,1,26,6,67,33,11,86,66,9,46,85,21,83,76,45,31,40,94,29,95,4,14,98,58,99,77,64,59,22,15,13,89,71,52,91
r59,96,62,76,45,84,42,52,58,64,87,72,25,10,78,38,9,77,63,22,82,88,4,46,48,75,47,68,31,18,0,7,86,19,61,1,57,71,37,40,2,92,13,28,98,79,97,20,74,73,35,56,23,17,60,24,90,80,15,41,91,55,89,50,26,59,83,44,99,12,29,85,93,66,94,65,3,21,32,30,49,16,33,27,5,8,54,14,53,67,11,39,43,36,95,6,69,51,81,34,70
r56,65,32,41,40,2,53,8,21,66,24,86,13,16,28,42,45,96,90,84,55,15,48,37,78,4,61,85,71,89,80,60,56,39,94,69,50,3,99,12,44,51,20,7,5,27,62,36,91,49,57,6,77,33,19,30,98,88,95,54,9,87,70,14,73,82,93,22,97,29,26,46,43,58,17,83,18,11,25,74,79,92,64,59,35,34,23,47,63,75,31,76,81,38,52,1,67,10,0,72,68
r39,91,35,75,33,45,40,71,0,27,12,51,83,38,44,46,41,19,62,32,52,23,3,58,15,76,34,72,98,66,16,17,65,87,78,85,99,82,79,7,26,8,74,94,69,10,63,90,89,50,36,61,55,18,21,4,28,88,24,25,14,6,48,22,47,13,92,68,2,29,93,54,11,43,39,57,81,95,53,30,86,56,96,80,49,70,42,77,60,64,37,84,97,1,59,9,31,73,67,5,20
r96,50,75,79,24,15,84,44,72,78,94,76,85,88,59,90,48,22,56,73,64,49,52,57,55,21,0,10,58,17,41,74,61,25,81,33,28,29,45,6,68,43,42,96,19,32,82,34,11,3,63,4,18,7,31,12,8,40,46,38,30,13,69,37,80,14,53,1,98,26,27,86,62,35,51,39,47,87,95,54,16,70,91,60,20,99,83,66,93,2,36,5,9,65,92,71,89,67,23,97,77
r23,2,37,82,94,64,84,99,72,16,89,17,50,63,41,79,78,75,70,53,13,25,34,80,10,71,38,24,5,52,90,96,42,15,43,44,47,0,36,66,20,67,51,40,48,61,91,6,54,87,4,62,22,33,18,92,93,56,57,28,19,73,95,58,88,12,45,81,68,1,27,9,11,8,59,83,60,29,69,3,30,85,86,32,46,97,39,74,21,14,76,65,26,49,31,77,98,35,7,55,23
r53,41,40,0,2,60,10,72,27,98,66,97,54,84,49,1,34,9,70,25,14,53,4,8,18,13,45,59,92,81,48,43,6,36,12,39,51,96,89,67,52,17,83,78,42,11,19,26,73,94,38,21,37,87,91,68,69,99,22,79,28,85,47,62,55,80,23,7,63,32,64,61,35,46,65,31,3,50,30,56,88,58,82,29,44,15,57,75,74,20,76,90,95,24,16,86,71,33,77,93,5
r63,52,23,98,39,59,49,27,95,22,41,81,72,82,64,30,32,37,25,21,1,10,51,36,66,79,46,91,99,18,83,11,55,2,35,62,26,80,6,69,0,86,54,9,63,28,31,24,20,76,65,8,5,12,71,48,56,58,94,92,33,19,96,4,44,93,15,84,53,29,73,70,40,47,78,77,42,60,57,61,88,38,17,34,16,43,97,67,87,45,14,74,85,90,50,13,75,7,89,68,3
r32,87,29,65,1,31,63,61,3,52,79,10,11,27,51,42,74,57,5,19,4,30,99,6,94,18,38,69,59,32,22,39,8,95,43,60,20,0,13,48,49,83,15,86,23,66,75,91,26,2,77,58,70,46,81,73,37,53,40,56,82,80,17,21,7,35,16,28,24,64,12,9,67,25,90,84,33,55,62,45,54,89,47,50,85,36,34,93,97,76,68,44,41,71,98,88,96,92,14,78,72
r72,60,31,3,64,90,37,33,87,14,41,21,61,43,5,68,72,53,79,47,50,30,28,51,27,16,25,66,71,57,48,94,20,29,49,34,9,73,85,92,55,8,4,42,96,40,74,13,58,77,17,26,56,46,15,22,24,54,91,81,0,63,70,93,95,39,23,11,18,86,10,67,32,75,7,12,98,1,6,52,97,69,59,84,83,99,45,82,19,76,65,62,38,88,44,78,89,80,36,35,2
r66,88,20,19,5,60,42,95,38,47,14,9,33,39,63,3,37,34,56,59,25,89,72,92,87,96,27,48,22,50,29,12,57,98,84,58,80,0,17,41,10,91,26,94,93,85,76,44,43,69,18,77,99,16,68,65,36,8,15,79,4,75,74,31,7,24,13,53,30,70,49,40,21,64,54,46,52,71,62,32,55,90,45,28,82,61,81,86,83,35,78,97,66,11,23,51,2,6,1,73,67
r100,56,25,16,24,36,71,7,69,9,8,39,32,97,52,48,6,64,62,53,68,44,27,34,26,28,17,93,15,1,14,11,61,89,63,96,46,45,37,76,30,41,87,72,67,50,42,79,38,22,29,2,82,20,0,43,73,35,95,4,55,49,51,98,99,83,57,23,47,3,10,33,54,12,40,5,70,13,85,75,90,77,92,66,84,74,31,19,59,58,21,91,65,60,86,81,78,94,88,80,18
r34,61,21,19,29,93,12,0,87,70,17,82,73,86,83,37,47,41,96,46,68,66,6,57,84,59,4,45,58,88,51,40,90,56,18,65,1,38,80,10,71,26,48,81,72,16,32,94,8,74,31,53,50,98,14,69,99,54,7,85,39,91,11,13,75,92,52,15,23,63,9,89,43,77,3,36,62,49,25,5,27,42,76,78,28,33,24,20,79,64,44,2,97,22,30,34,35,67,95,60,55
r87,11,19,21,89,3,71,37,55,33,77,53,80,39,57,35,18,91,97,63,98,92,85,30,48,5,47,58,13,25,95,4,36,54,86,49,22,68,40,31,51,70,15,46,10,72,75,76,83,29,69,16,17,61,0,44,60,20,87,41,28,66,42,34,74,79,59,32,62,56,88,24,38,26,65,9,64,23,8,67,43,96,12,7,1,27,99,78,93,45,94,2,73,50,90,6,52,82,14,81,84
r95,84,85,97,69,3,63,88,86,96,44,13,11,83,29,39,65,47,64,70,48,28,21,75,58,87,66,59,2,24,94,54,61,6,30,57,62,12,7,15,78,81,32,51,36,25,4,55,72,56,9,17,74,33,43,76,90,73,40,53,82,89,37,22,42,79,20,0,68,38,91,77,95,26,18,31,46,41,23,80,34,60,67,19,93,92,27,98,8,35,49,52,14,16,10,5,99,71,50,1,45
