,d2,d5,d4,d61,d90,d1,d39,d60,d14,d11,d62,d31,d68,d71,d13,d95,d24,d67,d42,d30,d12,d23,d84,d29,d16,d96,d70,d53,d72,d27,d52,d86,d38,d46,d37,d10,d91,d6,d56,d9,d76,d51,d63,d54,d50,d58,d73,d21,d93,d47,d85,d81,d89,d80,d15,d74,d26,d28,d48,d19,d43,d36,d34,d22,d59,d65,d92,d78,d18,d97,d75,d98,d66,d79,d35,d7,d25,d41,d64,d17,d88,d55,d33,d82,d99,d94,d100,d77,d8,d49,d40,d44,d32,d20,d87,d45,d69,d83,d57,d3
r42,32,25,34,10,99,7,21,20,93,15,33,78,11,24,71,68,92,9,52,37,60,39,36,13,73,95,86,19,38,26,2,40,5,64,27,45,72,6,22,61,57,12,56,3,59,51,66,46,17,65,88,28,94,79,97,42,91,85,62,4,82,16,63,44,87,58,35,43,67,29,89,75,70,96,18,90,1,81,0,54,55,77,76,49,41,69,84,98,50,31,14,83,8,80,47,53,48,74,30,23
r93,58,16,10,98,18,27,79,35,14,31,2,88,3,21,71,26,89,67,74,34,33,73,4,28,7,81,20,90,77,24,52,12,17,69,30,65,85,66,47,9,82,95,23,38,68,45,80,40,13,1,99,25,46,70,0,29,54,76,19,43,39,72,11,57,96,8,53,61,84,22,37,60,6,51,93,48,32,41,36,92,62,97,56,15,59,49,87,50,86,5,63,83,55,94,64,42,91,44,75,78
r14,23,42,95,19,35,6,80,44,5,79,13,60,72,48,68,78,97,1,54,96,99,21,28,31,7,55,88,92,85,22,52,98,94,73,26,50,14,33,37,2,24,56,45,47,57,62,58,27,9,12,29,81,8,39,91,17,59,40,3,43,25,30,36,41,32,46,53,75,64,0,82,63,15,18,76,67,74,77,89,83,16,61,34,86,38,20,10,51,87,84,71,65,49,93,90,66,70,4,69,11
r87,88,66,79,36,2,71,60,40,6,27,30,46,64,73,11,0,93,84,34,35,72,44,62,12,43,76,41,89,1,26,14,59,5,74,31,95,83,70,13,33,63,24,96,98,18,25,9,4,80,77,50,47,97,69,85,51,16,29,67,61,55,90,91,52,65,38,81,53,21,45,15,28,10,22,58,86,19,99,32,42,23,78,68,20,49,8,94,82,48,56,75,37,17,87,3,92,7,57,54,39
r61,45,59,67,54,92,30,38,3,37,81,31,48,90,39,16,29,80,34,66,77,70,23,32,10,13,57,91,20,22,98,17,2,60,52,72,69,14,89,1,55,51,82,41,87,95,58,5,50,86,36,18,0,42,35,74,93,73,47,12,62,53,96,64,11,99,43,9,25,76,7,85,65,75,27,79,56,88,83,84,78,4,94,63,40,19,8,49,6,33,71,24,97,68,26,44,15,46,28,21,61
r80,58,87,97,63,33,85,62,26,64,79,52,12,89,27,13,59,55,88,18,86,40,22,30,54,20,14,70,9,81,45,21,0,17,90,8,73,49,25,57,98,5,94,2,68,47,43,1,65,93,36,53,74,61,3,44,7,48,16,39,80,4,11,75,15,66,60,31,77,34,71,32,19,82,28,41,69,56,6,38,95,72,42,37,10,67,23,24,76,51,92,91,29,46,96,83,35,84,99,78,50
r76,21,4,49,58,92,29,65,54,22,62,94,87,27,23,89,85,36,47,67,44,90,52,82,81,97,40,77,80,53,25,0,3,76,18,99,28,56,34,39,35,37,14,88,66,1,43,86,78,72,5,57,74,75,51,69,42,46,63,41,2,13,73,11,83,15,61,95,26,20,91,84,70,68,50,30,79,6,38,17,71,9,48,64,12,33,16,19,60,98,10,59,24,8,55,7,45,93,96,31,32
r79,79,88,36,86,44,66,0,24,43,29,39,22,75,81,97,12,71,60,5,46,99,25,69,19,52,41,98,72,21,3,42,7,63,4,68,94,91,49,73,48,35,80,61,20,83,89,78,28,30,55,76,70,38,8,40,53,96,33,95,65,90,93,54,37,85,2,26,17,51,84,74,10,64,13,9,31,11,27,58,59,56,62,18,92,6,67,77,45,16,47,87,34,1,23,57,14,82,32,15,50
r74,97,41,59,91,79,2,90,30,57,14,38,52,44,84,4,3,0,92,54,93,21,98,8,71,80,24,49,85,10,89,18,39,83,26,5,32,95,1,61,9,36,6,67,16,56,29,19,70,62,76,37,31,65,87,23,55,20,73,64,77,81,99,78,53,40,47,7,69,35,15,45,50,51,58,86,28,22,46,42,74,72,68,48,25,11,82,13,43,75,96,66,63,34,17,27,12,88,60,94,33
r59,95,26,93,10,63,58,54,18,7,82,29,38,5,85,87,17,67,6,0,25,34,13,4,1,19,2,91,24,88,46,90,31,94,37,39,70,43,45,14,23,61,42,68,76,12,16,60,47,89,62,83,96,99,15,44,92,49,78,64,21,56,22,33,48,55,8,11,77,50,84,59,40,32,36,98,41,80,51,66,97,75,35,57,20,69,9,3,28,65,52,30,79,53,71,74,86,27,72,73,81
r100,65,99,52,92,90,74,86,18,81,43,27,20,83,61,12,87,80,8,60,73,36,25,42,78,47,11,91,23,71,2,7,21,85,0,35,50,93,75,53,88,96,62,45,82,4,32,48,17,16,49,54,19,79,40,55,69,13,46,58,1,38,94,39,70,77,26,5,3,15,31,28,24,37,64,44,6,95,51,67,89,68,97,59,84,66,57,30,29,98,9,34,63,10,72,22,76,41,14,56,33
r28,23,20,34,60,91,13,35,50,43,7,96,26,47,41,94,39,98,81,19,29,85,95,86,46,6,0,30,55,14,63,40,88,49,79,15,17,25,33,1,2,10,32,59,89,90,58,31,69,67,61,75,45,99,62,57,65,92,44,48,56,36,27,4,18,21,42,66,68,84,16,74,53,80,77,28,78,11,22,97,87,70,64,3,51,8,71,73,24,54,83,38,37,12,9,82,72,5,52,76,93
r55,3,65,39,90,50,66,79,64,63,80,57,21,73,53,98,60,75,41,74,8,99,25,48,35,59,71,82,76,0,18,36,6,9,11,42,34,24,61,19,56,27,97,83,20,89,4,85,22,52,87,30,51,78,55,88,31,37,15,84,49,47,5,68,86,81,17,58,69,40,1,16,33,77,70,54,2,13,29,67,45,38,23,91,26,7,92,43,93,46,28,32,62,10,95,72,14,44,12,94,96
r81,33,87,4,63,78,38,67,5,68,41,70,57,72,75,93,17,69,3,7,44,55,54,49,53,2,40,9,45,56,20,92,65,79,89,94,46,1,52,61,19,95,10,62,25,12,90,83,23,84,60,47,37,30,98,74,91,50,42,11,8,15,48,29,88,27,58,96,73,36,85,66,13,21,24,34,31,59,51,22,77,18,86,32,0,81,35,16,82,80,71,97,26,64,76,99,43,39,6,14,28
r36,11,10,79,58,6,25,12,46,92,74,37,64,28,5,24,72,69,32,43,22,42,76,8,65,88,91,40,83,13,85,86,41,27,2,82,30,89,19,44,87,75,95,80,97,31,38,60,36,14,62,47,68,49,3,78,67,34,50,73,23,53,20,9,77,81,63,56,4,48,96,39,26,94,51,71,70,16,98,18,99,84,0,33,15,90,17,93,29,54,7,61,1,66,57,35,52,45,55,59,21
r37,98,45,66,91,68,8,28,9,29,18,12,46,60,55,62,86,32,44,99,4,81,20,83,74,71,72,73,75,11,67,69,95,16,49,33,63,22,51,64,50,47,17,21,1,30,84,38,43,58,97,6,34,31,25,39,70,87,41,65,48,24,80,23,36,37,35,53,89,0,59,93,3,82,54,77,61,94,42,19,14,26,15,85,10,96,5,79,27,13,56,2,92,78,88,90,40,52,7,57,76
r46,67,21,20,12,59,69,80,27,87,79,94,24,26,62,11,19,95,41,9,56,39,82,66,48,18,8,64,91,3,1,84,44,75,73,47,50,45,88,53,98,81,0,37,61,43,6,13,54,63,83,99,16,10,5,30,29,52,32,71,33,55,68,49,65,36,86,28,34,40,46,93,38,58,14,89,76,2,4,72,74,15,92,23,42,51,60,78,31,7,57,25,70,22,77,96,97,90,17,35,85
r67,8,48,85,2,14,65,52,90,94,63,19,69,26,4,96,41,30,32,77,0,88,75,97,33,17,9,99,6,5,27,58,91,3,46,98,20,37,57,62,71,87,25,76,86,18,73,50,36,84,10,31,92,1,53,56,12,64,38,80,72,95,74,59,47,29,49,54,44,68,42,83,40,15,61,93,13,67,66,51,28,7,70,11,34,43,35,39,22,55,78,81,82,24,21,60,89,45,23,16,79
r84,58,39,87,51,91,60,9,41,82,15,37,29,22,27,17,94,80,65,81,49,40,12,71,43,16,13,93,98,77,38,74,90,34,11,30,14,61,54,4,99,62,36,18,24,68,7,0,70,8,46,3,97,28,73,56,35,72,86,5,67,23,78,59,1,50,31,75,55,25,95,53,45,44,47,64,96,76,52,20,84,19,83,57,6,63,10,2,32,92,42,33,79,26,69,48,21,88,89,85,66
r64,52,6,56,31,77,33,30,26,70,89,36,65,54,91,75,22,2,49,94,12,29,40,84,8,97,78,60,17,11,55,76,21,87,32,45,74,66,3,35,38,16,28,24,48,42,37,41,47,80,90,79,67,18,44,5,85,39,4,19,95,59,73,93,64,88,69,61,63,99,92,86,15,68,72,1,98,27,0,34,14,83,9,53,57,20,10,50,51,58,46,96,71,82,25,23,81,13,62,43,7
r73,20,46,69,26,22,74,39,37,99,90,42,2,47,78,87,84,19,88,13,33,4,68,59,97,32,17,48,6,54,73,9,60,45,75,96,36,98,71,81,7,61,27,58,49,50,35,28,44,52,89,92,25,1,16,0,21,40,23,41,86,3,14,63,55,70,10,77,76,80,18,66,11,85,62,15,8,91,95,67,38,82,51,94,65,29,72,5,64,34,56,30,79,31,12,57,24,53,83,93,43
r10,54,12,48,16,81,53,8,30,39,10,79,22,61,55,46,93,28,91,59,97,23,13,4,15,5,85,77,64,7,37,80,20,76,27,56,47,69,52,1,74,58,82,24,99,73,60,65,57,49,84,41,3,43,2,45,70,66,94,29,42,96,31,62,17,83,18,35,34,90,63,89,98,6,87,26,72,14,78,86,25,19,44,0,67,11,50,88,68,9,51,36,33,32,75,92,21,71,40,38,95
r24,32,28,36,71,4,84,6,56,25,37,58,85,87,54,83,14,78,73,60,92,15,40,86,47,57,79,97,76,99,11,75,55,21,43,64,69,72,52,81,22,51,88,59,61,10,19,89,42,0,66,95,82,8,90,5,2,93,1,27,23,74,39,63,31,18,24,9,80,26,7,29,65,12,46,38,34,98,30,77,41,53,20,62,96,3,17,35,70,94,48,68,67,45,33,91,44,50,49,13,16
r31,15,66,34,26,62,69,86,84,59,36,0,99,20,85,27,54,48,78,43,81,40,50,33,29,55,35,11,67,22,9,24,71,68,92,46,91,47,73,37,14,39,19,57,64,23,88,65,28,80,93,94,60,49,2,25,4,17,58,87,97,95,79,74,98,72,5,45,13,8,52,76,31,51,32,7,38,61,53,83,96,89,77,90,44,16,3,70,82,6,12,10,75,1,56,30,42,41,21,18,63
r27,89,36,85,38,98,7,27,19,82,59,81,90,34,64,39,30,28,33,73,92,67,78,54,40,62,76,47,43,20,4,45,1,6,49,46,37,21,53,75,65,57,16,23,0,50,58,68,88,8,60,13,35,91,26,74,9,96,63,71,86,79,70,17,87,77,84,66,22,69,29,12,32,48,51,56,31,61,52,95,42,14,18,55,11,72,24,44,80,25,93,2,99,94,15,97,41,10,3,5,83
r25,10,85,87,69,34,53,51,71,56,22,67,19,43,83,59,5,93,57,77,15,8,45,21,14,63,65,76,72,42,18,92,50,37,4,0,78,27,81,24,52,12,2,20,64,32,46,91,41,6,79,96,97,29,99,68,35,31,66,1,82,54,73,58,80,9,95,89,86,48,23,38,55,39,70,26,84,62,30,33,94,36,28,17,49,44,98,47,61,25,3,16,90,11,7,88,74,40,60,13,75
r53,33,30,38,99,15,70,32,21,16,50,94,68,12,37,88,67,76,46,78,57,9,97,59,64,56,69,92,28,84,26,98,35,39,41,24,73,66,85,47,19,40,83,14,74,90,22,81,3,91,53,62,51,82,42,34,43,63,86,23,8,20,7,93,6,96,44,80,5,0,72,54,89,49,10,60,4,18,58,87,25,95,71,61,27,1,11,52,75,2,77,55,65,29,17,79,48,13,36,45,31
r89,76,26,52,29,5,24,46,38,34,13,12,20,47,11,60,27,74,77,80,99,86,82,98,43,97,58,2,33,95,49,42,90,31,40,66,85,28,18,1,83,7,50,78,72,54,17,55,45,9,48,63,94,21,73,96,36,56,30,92,59,15,93,81,64,53,4,23,84,75,0,19,87,37,39,68,69,6,70,10,65,51,67,91,3,88,62,41,22,61,16,14,89,79,57,44,32,8,25,35,71
r9,56,1,10,48,66,41,9,75,64,29,32,37,24,53,31,94,3,78,19,57,61,85,44,80,63,5,40,49,98,71,17,79,86,2,50,62,69,58,70,25,84,11,45,7,8,30,28,77,52,12,72,18,88,39,4,73,55,97,99,13,20,6,96,43,76,33,34,74,60,67,54,68,47,81,83,89,93,59,92,95,90,36,14,21,42,35,46,91,23,65,27,16,26,22,82,87,0,51,15,38
r3,28,88,66,39,25,53,75,85,49,16,26,98,31,90,17,23,47,13,50,55,24,6,12,91,9,37,63,30,57,56,36,62,78,18,83,61,33,67,43,32,2,58,41,20,70,7,14,40,27,52,71,81,44,22,77,38,35,3,19,69,42,29,76,46,54,74,60,45,92,89,84,8,34,5,4,73,97,15,96,0,72,11,59,79,87,93,1,21,95,68,82,80,99,64,94,65,86,51,10,48
r72,45,98,25,6,0,88,22,30,99,47,60,36,77,4,90,35,2,42,44,84,89,29,92,38,3,14,1,80,27,20,23,63,91,93,51,19,32,69,83,70,54,49,72,82,65,10,74,81,24,56,76,17,85,52,71,16,39,67,68,94,59,31,50,75,61,87,5,53,11,37,15,58,46,12,78,9,41,8,73,48,97,13,33,95,34,26,64,62,21,28,55,43,18,96,40,86,79,66,7,57
r51,97,79,73,86,92,45,71,81,50,96,33,82,58,31,14,85,29,21,3,20,34,16,26,78,35,56,9,52,98,84,38,37,46,74,76,53,54,0,61,27,48,72,65,75,64,25,62,68,24,70,94,63,18,4,8,77,42,93,41,91,67,17,40,51,13,22,30,57,23,59,99,88,15,11,39,66,2,43,32,7,44,49,60,95,80,89,36,12,87,47,28,69,6,90,55,1,83,5,10,19
r26,28,48,11,34,12,16,10,26,97,20,84,73,27,42,3,22,62,60,90,70,93,86,68,64,94,1,45,59,87,33,6,65,32,44,82,25,24,47,49,13,78,79,83,9,37,53,89,92,40,80,96,54,29,61,81,36,50,66,52,69,72,67,41,7,76,38,2,55,95,56,88,63,15,99,75,57,0,51,46,31,91,85,8,77,19,23,74,4,71,17,14,21,35,39,58,30,18,98,43,5
r8,83,29,47,39,12,54,67,63,35,80,95,98,89,37,51,19,28,76,62,75,2,30,43,33,72,45,71,46,91,93,16,53,24,58,59,40,0,27,81,38,7,90,22,77,96,32,25,36,92,49,14,78,99,5,55,48,61,42,94,21,69,66,34,57,70,17,41,84,85,3,87,4,10,65,9,50,31,23,79,86,82,15,44,60,6,73,11,20,1,64,26,56,13,68,74,88,8,18,97,52
