,r22,r36,r88,r97,r83,r15,r42,r96,r49,r68,r47,r26,r99,r82,r18,r7,r20,r86,r67,r1,r59,r56,r4,r93,r21,r32,r41,r78,r12,r3,r92,r87,r91,r25,r11,r44,r46,r69,r100,r62,r29,r8,r58,r84,r34,r50,r75,r79,r71,r27,r53,r24,r19,r10,r37,r30,r35,r65,r81,r33,r63,r45,r66,r57,r76,r73,r17,r28,r54,r89,r14,r77,r98,r2,r70,r38,r31,r90,r51,r61,r23,r9,r16,r55,r64,r52,r80,r60,r5,r85,r39,r43,r94,r74,r95,r72,r48,r40,r13,r6
d94,46,37,62,50,72,21,22,28,45,52,6,39,8,61,26,35,96,59,95,40,27,79,20,0,84,12,1,32,5,19,30,74,89,85,64,77,17,13,67,78,43,42,80,86,33,88,90,99,83,47,31,2,97,24,81,70,18,68,16,66,3,92,82,98,11,56,34,69,4,9,10,44,49,25,63,15,23,55,51,71,29,48,57,54,73,65,91,36,7,60,94,76,14,93,41,58,38,87,53,75
d36,69,2,9,59,98,23,21,46,38,37,26,0,53,72,4,31,30,99,91,35,14,43,18,8,32,60,86,54,10,33,7,49,27,12,74,47,34,61,81,65,88,90,58,51,36,67,55,40,77,63,62,5,76,11,80,28,78,79,13,75,52,64,84,39,29,97,56,89,96,70,83,22,1,93,68,42,19,50,6,95,87,71,94,45,41,20,25,57,3,17,24,92,16,15,85,66,73,44,82,48
d40,12,39,8,66,92,63,51,96,18,53,14,31,57,55,68,80,41,85,29,23,89,28,65,15,25,67,34,35,99,77,36,20,62,17,24,69,94,5,9,37,3,47,44,33,70,46,58,82,61,83,4,21,52,16,7,71,10,2,42,38,22,13,84,40,78,98,59,48,54,90,72,76,75,81,88,64,6,0,32,73,30,11,60,26,45,49,97,86,19,50,79,27,1,56,87,91,74,93,95,43
d24,28,36,39,74,30,51,59,96,10,27,57,12,99,18,33,60,8,53,72,35,89,25,14,76,94,98,70,32,75,7,43,21,9,77,83,47,45,5,2,79,24,87,52,3,31,23,65,37,15,6,41,49,34,93,54,86,63,88,92,91,40,71,20,95,50,16,90,13,11,42,29,56,80,69,62,97,46,66,67,84,85,26,82,55,64,44,78,61,19,1,4,17,68,0,48,22,58,38,81,73
d28,83,93,15,14,47,53,7,90,17,68,37,87,27,81,2,18,89,84,42,73,4,59,61,70,5,78,13,55,79,91,26,75,6,34,41,19,74,11,77,38,32,82,1,46,23,88,64,0,71,3,56,44,29,76,28,52,50,99,43,45,36,24,33,69,51,62,20,65,31,8,57,39,96,92,80,48,10,63,9,67,94,86,35,97,85,58,49,12,98,60,25,30,54,72,16,21,22,40,66,95
d100,30,11,80,71,0,50,20,33,26,45,72,42,21,35,58,82,48,2,40,67,97,53,68,47,65,8,96,55,88,54,62,99,93,9,37,84,74,29,5,6,34,69,44,25,92,23,14,94,85,52,18,77,36,70,28,15,89,83,31,41,22,63,46,16,59,19,12,56,24,1,43,95,4,86,98,17,75,38,49,3,79,39,91,7,61,81,51,78,32,66,13,27,64,73,10,90,60,76,87,57
d83,84,56,66,21,97,71,86,26,27,51,73,57,44,45,92,30,2,75,8,3,14,81,10,9,82,18,62,54,90,23,85,88,99,1,41,70,19,16,25,68,43,48,77,13,31,36,78,65,60,93,42,64,76,11,39,50,98,7,59,49,24,32,35,12,6,46,52,28,96,22,74,20,4,33,94,58,55,63,34,29,83,67,38,0,89,5,17,47,69,37,87,53,72,61,40,15,91,80,79,95
d98,20,29,94,27,91,92,73,47,58,55,71,4,7,95,98,6,11,17,44,42,70,2,14,77,9,59,49,75,79,99,40,5,62,23,28,43,74,67,16,63,64,46,65,3,18,48,82,21,19,41,97,36,32,84,87,33,66,30,51,72,81,50,13,1,57,10,39,24,25,38,78,8,45,85,35,26,56,52,60,96,86,88,54,83,34,37,12,80,22,0,69,53,31,89,68,61,90,93,15,76
d82,96,46,61,0,53,48,97,32,37,88,43,84,54,94,55,19,22,7,21,92,73,71,9,62,51,33,58,66,95,50,68,2,82,24,14,60,86,65,40,80,98,64,90,59,44,49,81,29,52,38,34,36,99,10,70,83,31,30,87,57,39,6,85,93,5,47,35,3,89,1,18,17,28,78,4,41,23,15,56,77,45,25,63,79,72,27,20,76,12,91,74,8,75,16,13,67,69,11,26,42
d35,88,11,81,35,17,80,6,48,64,74,90,31,76,70,18,24,29,2,99,3,58,0,57,33,94,55,12,77,79,20,10,71,85,56,93,23,27,39,1,97,22,26,59,25,61,36,68,21,47,51,69,54,45,89,42,13,15,96,32,82,73,14,19,63,37,7,44,49,92,52,28,83,30,4,65,46,53,16,8,72,5,43,41,67,38,62,60,66,34,78,91,86,87,84,95,75,40,9,50,98
d60,45,85,88,38,13,66,74,37,68,97,61,15,34,82,55,91,33,27,22,41,51,7,23,59,44,79,77,46,10,0,8,56,69,30,5,3,64,42,93,43,1,57,99,80,12,63,18,73,26,2,75,83,4,19,70,65,62,52,89,48,20,76,40,14,95,49,25,50,16,28,92,17,84,98,36,60,54,78,21,11,9,6,90,24,47,72,35,53,96,81,29,86,32,87,71,94,31,58,39,67
d62,63,56,15,49,16,1,35,77,30,24,25,94,88,19,81,43,29,96,51,57,70,13,86,98,44,80,33,36,82,83,59,76,61,67,14,90,40,50,85,7,8,92,46,21,3,27,34,73,20,17,11,71,37,26,87,60,47,58,79,62,39,32,68,38,6,93,4,48,22,52,28,97,74,2,0,10,42,99,65,78,31,23,69,75,95,41,72,18,64,66,55,5,84,9,45,12,89,53,91,54
d58,55,5,30,1,21,12,60,83,25,98,31,42,10,67,75,59,91,80,4,81,92,77,90,95,71,99,43,17,40,56,19,84,8,61,22,27,37,49,33,20,15,38,36,88,14,78,73,57,48,63,35,51,70,69,52,28,9,58,2,64,34,82,74,41,0,7,89,45,68,54,53,18,23,93,29,85,86,47,39,16,72,32,94,3,97,11,50,62,6,26,44,79,66,76,96,13,46,24,87,65
d76,95,91,75,81,52,3,77,57,60,72,24,37,34,21,7,29,9,42,46,49,85,38,71,74,11,83,92,66,48,33,61,23,90,5,8,82,62,45,19,68,25,35,97,16,56,14,50,6,44,69,64,32,54,70,39,94,53,12,88,98,76,27,22,30,65,67,87,58,84,40,79,0,78,28,86,89,15,1,55,93,47,31,26,73,17,43,63,99,2,59,96,41,51,18,20,13,4,10,80,36
d93,79,19,67,64,39,87,43,46,12,61,84,13,56,95,59,6,66,41,88,10,24,53,71,63,92,76,49,3,51,20,94,36,73,8,9,40,38,77,14,5,72,30,31,57,93,4,91,83,86,47,16,26,90,98,2,33,74,22,7,15,75,69,28,37,81,97,23,60,96,21,52,65,85,70,62,25,17,50,68,89,32,54,82,42,55,78,99,1,29,34,44,58,45,35,80,18,11,27,48,0
d78,45,48,47,21,16,96,69,14,74,36,52,9,25,92,97,98,72,42,55,91,85,39,13,1,46,19,38,77,43,56,82,24,88,62,0,68,93,94,53,15,57,2,99,54,78,29,64,79,35,83,20,41,33,31,86,58,65,26,5,6,80,81,27,71,59,44,17,40,90,10,67,75,60,8,73,34,87,63,51,84,18,70,30,12,61,37,3,23,95,49,4,7,22,89,66,11,50,28,32,76
d84,17,67,11,34,19,31,68,27,6,53,81,76,90,60,3,58,39,16,97,80,88,59,77,98,43,18,93,23,37,99,82,41,22,79,70,5,45,7,24,35,20,84,46,66,92,54,89,91,44,86,13,55,32,73,71,83,62,85,48,52,42,47,4,69,10,96,72,87,1,15,21,94,33,25,28,14,95,75,40,49,36,0,8,61,38,74,78,2,65,12,9,64,57,56,63,50,29,30,51,26
d96,17,57,37,20,96,25,60,15,51,83,44,81,53,11,29,62,4,31,8,99,69,65,80,88,92,13,85,67,5,49,74,61,58,59,45,55,68,26,1,33,76,66,94,82,9,21,73,41,12,7,43,46,47,28,30,90,14,84,38,36,75,6,93,0,18,39,86,89,16,95,64,91,56,22,2,70,98,78,19,40,79,77,50,97,27,52,42,34,71,10,24,3,48,32,35,63,23,54,72,87
d29,79,82,72,29,70,65,55,88,18,53,39,32,58,59,56,98,21,14,36,1,73,64,28,23,12,61,99,77,37,15,66,81,3,50,6,30,62,45,74,84,13,33,40,71,69,68,16,48,38,5,25,2,78,95,49,96,93,63,75,92,97,20,90,86,11,47,76,26,51,22,89,27,19,7,85,44,35,91,24,83,46,41,60,10,54,31,87,94,17,34,8,67,52,57,9,80,4,43,0,42
d1,1,0,92,93,83,3,76,5,53,90,41,31,63,78,32,40,79,25,55,46,33,16,14,75,67,17,68,58,15,35,50,87,61,82,74,60,64,56,72,2,88,4,66,98,21,22,77,7,27,36,51,19,59,80,57,45,94,62,85,81,28,26,86,8,9,18,49,91,48,34,65,99,11,13,89,24,20,69,30,95,38,97,12,73,39,70,54,47,52,10,37,44,96,84,42,43,71,6,23,29
d13,72,59,21,8,14,4,79,22,55,9,39,65,27,34,81,84,51,44,77,25,92,16,38,35,96,74,10,43,64,45,57,87,36,6,32,17,12,78,71,88,69,30,7,89,42,15,63,26,24,5,76,31,46,37,33,3,97,99,11,85,94,70,40,13,2,1,18,91,67,19,82,41,60,73,62,93,20,0,23,83,29,28,56,61,49,95,68,47,54,66,53,98,50,86,80,58,52,48,75,90
d25,26,87,72,86,63,21,0,93,56,74,41,94,40,78,22,45,51,29,60,10,28,70,77,17,55,49,75,37,38,44,76,83,2,12,20,97,98,71,6,9,8,43,35,15,81,13,39,69,96,99,34,61,90,53,27,88,4,57,5,42,80,11,95,47,24,66,16,1,19,64,54,36,50,92,3,91,68,73,89,82,46,18,67,23,14,62,32,85,33,65,25,84,48,59,79,30,52,31,58,7
d20,82,33,3,5,84,17,46,39,19,27,86,1,54,32,57,25,71,66,0,50,76,8,55,79,70,44,43,37,93,98,80,95,11,72,60,62,30,35,94,34,77,53,21,41,10,16,69,92,56,96,87,88,2,73,78,68,13,18,29,22,61,26,31,59,83,7,24,75,85,23,6,99,65,4,52,64,58,48,14,9,67,63,42,28,38,15,81,90,45,97,12,74,51,89,91,47,20,36,49,40
d74,67,13,12,89,80,46,27,24,44,61,3,70,42,35,8,82,98,96,59,28,18,87,83,47,90,95,1,56,74,29,45,86,26,16,63,73,85,53,52,49,33,36,9,84,19,41,93,69,99,17,71,23,31,40,38,43,34,37,75,20,64,7,4,14,68,77,5,50,10,48,78,15,2,54,60,0,62,21,91,55,25,81,72,94,11,79,97,22,66,92,65,57,30,76,58,6,88,39,32,51
d69,67,75,10,79,27,89,8,52,94,24,93,9,57,74,20,96,70,32,48,81,14,23,76,6,53,35,59,47,19,44,11,17,99,16,2,73,60,71,85,69,5,29,40,54,43,51,58,41,13,22,80,36,88,34,46,87,12,86,97,3,33,15,18,7,1,39,95,21,65,83,82,92,72,78,28,62,91,25,66,26,50,63,37,90,45,64,68,42,31,77,38,98,55,61,84,0,4,30,56,49
d50,28,43,98,25,61,78,52,67,68,20,87,15,57,85,92,11,90,45,34,2,21,60,65,96,89,9,56,6,73,72,76,53,32,50,1,70,14,47,95,97,49,31,40,41,8,4,64,91,82,94,24,36,44,63,10,88,22,12,26,39,5,62,13,99,29,37,48,69,17,35,27,33,84,18,38,16,19,55,71,86,46,59,58,30,54,7,81,3,83,80,75,51,42,66,77,23,79,0,93,74
d79,71,28,94,72,30,21,85,6,35,48,20,73,15,67,32,95,46,66,88,52,49,38,75,61,60,56,29,23,18,90,22,81,70,9,0,10,92,76,45,80,50,14,42,41,39,2,64,79,69,12,55,98,57,58,83,13,91,33,1,53,65,36,77,16,8,40,26,97,59,11,25,5,54,89,74,31,37,87,99,3,84,93,96,24,44,82,17,27,86,43,51,63,19,62,47,7,78,34,68,4
d66,53,30,51,99,70,37,58,15,29,90,42,68,71,6,98,23,24,36,83,64,95,81,93,78,35,69,94,91,9,19,2,32,59,77,54,84,56,45,79,80,87,39,27,4,49,25,48,82,61,5,72,8,89,41,66,0,12,60,44,34,10,57,63,17,65,97,74,16,73,11,96,7,20,85,38,86,26,52,18,43,22,50,67,92,3,33,88,47,55,31,46,76,40,14,28,21,1,75,62,13
d17,96,22,54,85,60,66,21,23,55,56,88,28,41,1,15,87,84,39,16,76,26,0,52,57,48,53,81,20,75,32,77,5,68,17,6,95,38,9,61,30,49,35,97,14,51,45,31,24,29,89,10,11,18,44,47,25,62,67,82,33,3,78,91,90,27,59,93,65,70,69,40,99,98,19,58,8,64,13,94,79,42,36,74,50,73,12,92,86,34,72,46,83,71,37,63,4,43,7,2,80
d63,25,1,9,85,88,0,48,33,24,15,39,42,13,84,59,2,27,51,37,73,30,53,61,71,76,38,81,4,94,40,20,91,50,67,80,68,90,92,70,99,45,32,43,26,46,3,62,74,77,21,36,60,83,47,23,75,17,28,87,6,54,8,35,7,89,58,22,41,63,65,55,44,79,11,49,5,12,52,64,19,98,69,29,10,14,18,78,57,95,96,86,97,93,34,56,72,82,16,31,66
d45,78,61,16,55,48,32,51,59,88,4,23,92,12,97,38,33,70,74,89,41,14,85,46,2,75,95,40,57,9,18,11,20,22,96,27,68,90,93,47,69,56,25,39,5,1,80,13,64,66,26,91,94,82,28,52,98,0,10,15,81,71,45,79,83,7,58,60,49,6,54,73,87,67,29,44,62,77,99,43,34,31,72,63,76,86,36,19,3,65,35,17,8,50,21,42,84,53,37,24,30
d81,19,9,75,24,52,55,6,51,85,27,25,60,1,29,37,50,31,48,40,5,81,36,54,26,30,59,86,82,80,16,7,92,2,68,74,96,17,88,4,71,70,76,44,87,78,93,39,67,84,99,63,33,34,0,45,97,46,38,42,43,73,69,91,10,32,65,3,49,61,64,79,22,53,20,77,14,90,15,72,56,57,62,89,28,66,94,11,13,12,95,23,41,83,98,58,47,21,18,35,8
d90,70,95,80,64,48,78,71,4,67,1,73,25,12,87,60,88,32,50,94,63,98,15,33,8,6,76,37,55,61,10,31,14,49,81,83,11,3,68,66,51,77,45,56,34,52,16,18,75,99,58,24,19,40,13,53,26,89,22,82,86,72,9,79,97,57,54,28,5,30,74,47,84,42,91,62,69,59,96,21,44,29,85,35,93,65,39,46,2,92,7,23,27,36,0,43,17,41,90,38,20
d88,44,43,50,10,0,52,41,35,2,73,20,86,27,42,64,14,38,29,30,74,31,87,26,99,83,75,59,21,70,6,58,97,3,88,63,25,7,4,11,15,94,82,28,24,53,56,48,91,66,92,47,79,55,68,76,78,23,90,1,80,37,62,49,93,54,5,72,89,51,95,40,17,8,65,46,19,81,84,12,32,69,34,13,60,22,36,67,57,33,45,16,39,98,85,61,9,18,71,96,77
