,d45,d68,d18,d89,d84,d37,d54,d75,d19,d100,d42,d90,d43,d34,d51,d2,d28,d12,d25,d92,d31,d11,d24,d63,d39,d7,d91,d94,d53,d9,d16,d87,d38,d66,d1,d5,d82,d72,d3,d81,d33,d14,d4,d6,d98,d79,d49,d55,d61,d95,d26,d88,d69,d78,d96,d99,d80,d22,d62,d57,d21,d67,d36,d32,d70,d52,d73,d85,d8,d27,d15,d46,d30,d58,d40,d20,d76,d64,d59,d47,d65,d60,d71,d83,d50,d10,d17,d97,d35,d29,d86,d44,d56,d41,d74,d13,d77,d23,d93,d48
r35,12,65,76,26,85,42,91,86,51,30,55,93,59,92,89,8,95,5,17,45,3,77,34,73,79,18,62,90,70,13,22,56,94,72,84,87,21,44,60,83,1,74,24,54,31,29,39,57,66,2,82,58,64,47,53,48,28,69,37,36,35,43,19,75,11,32,9,97,61,49,99,33,98,38,4,68,14,0,15,16,96,52,20,40,46,78,80,27,41,25,7,23,67,63,71,10,50,6,88,81
r45,29,33,81,56,91,65,66,25,13,37,60,58,26,23,49,6,54,68,38,11,79,75,85,98,97,35,50,27,46,51,10,93,72,31,9,71,94,21,7,80,69,67,15,89,44,83,82,34,0,47,22,39,95,57,78,99,96,16,86,88,90,84,32,12,17,59,2,61,1,52,19,73,53,41,74,3,63,42,24,18,64,77,28,76,36,14,87,8,92,70,62,48,55,4,40,43,5,30,45,20
r24,89,53,81,80,10,91,14,11,25,55,72,35,87,22,57,65,84,77,18,90,45,29,36,69,96,46,7,88,39,75,92,8,37,82,40,38,61,48,27,70,3,0,17,31,98,83,73,74,68,13,54,15,56,33,34,4,63,23,99,42,93,30,51,86,71,24,52,79,49,58,26,62,1,9,28,32,16,6,64,67,66,20,41,44,43,78,2,21,59,95,76,12,94,19,47,60,50,5,97,85
r92,66,10,28,24,96,52,9,90,80,73,1,15,91,77,97,78,11,51,49,33,69,3,20,48,68,59,82,30,86,93,89,47,76,62,55,19,83,65,94,18,8,43,2,75,25,42,50,61,34,45,58,16,29,26,46,99,88,53,85,21,6,74,67,63,0,14,39,87,71,38,79,27,72,22,57,35,32,44,13,5,56,17,70,41,98,31,81,37,84,92,12,64,4,95,36,60,7,40,23,54
r71,38,18,88,98,86,94,87,73,92,93,71,56,69,22,41,17,1,34,58,68,59,55,10,44,77,39,14,45,47,84,72,83,29,67,49,99,11,70,53,82,91,96,64,60,52,2,43,66,4,50,30,79,8,81,32,80,74,65,13,24,6,90,9,23,61,48,40,63,89,12,42,78,0,97,54,15,20,5,51,35,25,37,3,19,21,75,46,95,85,57,16,26,27,28,31,36,7,76,33,62
r27,96,86,34,38,84,70,3,64,10,22,11,94,23,82,1,63,19,24,89,51,83,68,66,37,91,50,54,33,41,7,80,90,69,58,0,99,65,28,56,73,67,55,17,59,87,79,30,36,71,18,4,97,77,43,44,98,9,48,29,35,31,53,72,88,15,49,21,74,76,78,42,52,12,8,14,95,75,47,13,27,25,5,16,81,2,61,39,32,45,92,20,46,62,60,40,85,26,57,93,6
r90,23,2,64,54,9,77,85,88,55,26,89,46,94,7,42,36,27,29,51,43,53,18,13,69,87,67,3,57,44,28,14,11,63,16,80,76,47,86,0,93,40,68,70,75,20,91,21,82,52,45,17,60,83,95,71,34,6,61,59,79,98,5,66,41,4,90,84,22,58,39,50,37,31,38,30,74,81,62,10,72,24,96,48,8,65,12,1,56,35,15,78,25,33,49,99,19,73,32,92,97
r15,14,60,83,7,12,13,20,89,91,80,63,71,1,8,18,9,61,5,49,59,23,2,62,42,28,66,84,31,92,68,97,33,99,22,52,90,86,85,75,70,48,78,81,32,17,79,6,25,51,98,4,11,88,36,10,50,95,24,93,56,47,77,54,38,30,72,57,15,46,35,16,94,45,21,41,40,37,69,58,19,44,64,29,82,34,39,67,73,55,3,26,76,96,0,74,65,27,43,87,53
r78,81,1,60,20,92,23,51,61,86,43,52,98,37,58,70,3,88,74,67,75,9,66,72,76,12,96,89,56,77,91,33,40,95,57,53,90,84,15,14,30,80,41,71,45,64,62,39,69,38,28,24,94,5,87,54,0,63,99,42,32,31,44,8,82,59,13,10,68,35,48,26,78,29,85,73,97,49,21,79,6,7,55,46,11,50,22,27,36,34,47,18,16,4,65,25,17,93,19,2,83
r82,12,13,5,19,94,26,88,18,63,99,46,78,89,85,24,25,82,74,86,40,92,37,14,10,93,36,21,33,61,42,30,65,17,77,96,23,20,95,50,16,67,0,43,87,56,28,1,84,8,41,7,22,53,76,34,35,83,72,52,71,9,80,58,38,47,97,62,55,91,6,49,32,81,2,59,68,57,66,64,44,90,70,11,31,79,3,27,45,29,15,69,98,73,75,60,54,48,4,39,51
r51,0,42,96,46,15,66,56,24,27,37,80,97,51,60,90,50,63,65,9,2,4,74,59,19,70,31,6,79,38,1,84,10,28,13,45,87,49,75,76,34,7,40,58,57,35,71,62,23,81,86,55,95,16,14,88,39,30,12,43,77,22,53,89,92,18,36,93,72,21,83,85,61,94,44,54,52,11,5,98,78,64,82,20,47,67,17,48,41,3,26,68,91,25,99,33,69,73,8,32,29
r80,81,76,78,57,26,55,75,72,5,93,6,0,28,34,86,30,47,80,4,62,16,27,48,66,22,61,49,87,36,60,24,90,51,19,95,79,56,82,7,13,53,32,71,25,52,39,45,97,88,77,73,94,67,91,63,12,17,65,21,96,59,2,43,98,20,35,70,9,29,68,99,8,11,89,18,84,50,33,58,83,37,10,31,74,64,1,54,14,85,92,42,46,3,23,40,44,38,15,41,69
r3,55,49,96,62,24,17,18,77,48,7,4,39,3,9,25,56,86,27,35,43,22,63,34,79,31,42,46,81,94,60,13,64,93,92,54,0,85,69,30,23,66,11,82,61,41,19,40,57,38,26,29,58,14,53,87,21,70,20,59,71,76,6,88,1,5,68,32,8,80,73,90,98,33,97,67,37,65,83,36,15,51,52,99,50,12,28,91,47,16,2,45,75,95,89,72,84,74,78,44,10
r84,18,13,4,65,52,5,82,0,20,26,47,83,97,45,2,10,53,42,55,80,46,41,89,98,29,56,9,39,43,19,70,54,3,36,72,57,23,6,1,14,35,32,73,33,92,24,25,48,28,85,88,22,7,79,77,99,76,64,44,50,34,27,59,67,17,66,38,15,93,8,16,84,94,21,51,58,30,37,40,11,95,86,81,61,91,78,87,49,74,75,31,63,96,60,69,90,71,62,12,68
r49,1,50,57,75,37,60,61,70,89,25,6,17,47,32,68,76,69,16,36,81,71,40,29,58,7,24,22,23,43,91,82,66,30,67,0,96,9,11,84,3,53,8,15,63,49,41,48,26,73,38,2,85,35,62,52,21,10,87,31,12,64,27,78,33,86,45,56,80,98,79,14,5,51,28,19,39,13,59,18,77,46,93,54,74,88,92,44,20,4,90,42,34,95,99,72,83,94,65,55,97
r36,9,66,93,71,77,64,91,55,47,30,26,62,42,58,7,15,0,1,12,29,57,90,86,75,33,21,81,51,98,80,3,68,36,23,54,17,22,5,52,95,41,92,43,38,79,40,20,59,46,44,37,88,13,10,6,48,45,28,94,82,34,39,60,83,70,67,18,73,24,63,32,19,72,78,96,11,65,61,89,8,56,49,14,50,25,53,27,4,84,69,87,31,76,16,2,35,97,74,99,85
r39,44,58,59,81,51,27,82,67,79,55,91,36,84,15,47,48,42,92,30,87,85,69,73,39,57,95,70,29,20,16,34,94,90,46,37,28,23,31,11,33,75,7,10,72,21,65,83,0,96,88,64,22,17,77,24,74,54,5,25,62,19,40,93,66,53,89,45,1,43,60,41,26,6,14,76,63,80,97,8,78,61,4,38,49,50,18,52,71,86,9,12,32,98,13,2,35,68,56,99,3
r99,11,66,87,41,3,55,70,12,58,34,44,14,25,30,63,16,4,96,38,21,49,24,95,88,77,68,80,69,79,73,75,93,6,84,0,28,82,71,1,85,17,50,59,32,37,74,45,2,36,9,39,7,51,54,86,20,22,27,57,89,15,92,62,81,42,40,31,23,67,72,26,98,97,52,83,47,35,60,19,5,76,8,61,10,78,94,64,18,91,53,99,13,33,48,65,43,90,29,46,56
r69,28,9,22,58,19,37,54,51,11,91,21,18,7,97,73,20,80,92,56,74,45,71,78,89,63,16,94,33,8,62,66,96,65,35,84,72,38,55,10,15,69,53,52,61,43,23,26,86,60,12,59,4,17,81,14,67,75,82,29,32,98,76,44,93,34,42,85,27,57,64,0,70,47,79,49,46,13,99,83,36,25,2,48,31,24,5,1,50,41,87,88,6,39,30,77,95,40,68,90,3
r29,42,56,15,86,32,80,95,94,9,93,68,17,8,25,76,91,16,85,6,83,44,57,24,31,46,54,10,60,28,27,89,96,7,92,48,90,59,51,21,50,11,12,45,81,40,74,0,41,97,13,84,49,33,78,75,1,72,53,18,36,64,26,52,5,22,35,88,63,3,71,38,47,66,82,34,67,23,43,65,19,37,99,70,30,55,39,73,69,79,58,61,4,62,77,98,2,20,29,14,87
r76,26,40,55,30,9,49,74,44,81,8,93,35,59,63,48,86,17,62,82,65,94,54,47,51,39,66,99,5,21,43,28,42,76,6,15,85,69,12,23,34,52,58,38,98,4,37,13,60,22,18,14,16,53,75,45,73,24,29,36,72,68,46,57,64,92,19,7,78,3,33,31,90,11,71,89,79,70,91,96,95,61,67,50,56,1,41,83,27,77,0,87,32,2,97,10,88,20,25,80,84
r81,45,6,87,7,19,63,85,80,51,84,72,35,4,58,12,83,66,50,13,42,29,91,10,56,75,14,68,2,78,36,71,23,74,20,60,31,38,39,32,28,3,25,22,40,41,26,24,96,33,9,92,98,67,59,47,90,86,55,11,16,15,43,54,64,70,65,21,76,89,61,79,99,34,30,18,8,94,77,93,53,52,88,46,5,0,82,49,44,48,97,27,73,57,1,81,95,69,17,62,37
r26,64,46,60,82,71,95,56,39,63,92,98,93,76,87,61,40,2,47,53,96,77,1,37,4,72,35,19,73,70,14,83,50,54,18,55,42,24,15,13,21,29,49,66,57,17,31,45,65,7,94,75,12,51,22,79,20,43,27,26,41,58,85,0,80,6,99,33,34,74,84,3,67,88,81,30,78,59,44,28,62,38,25,89,23,16,97,90,10,11,91,5,68,9,48,52,36,86,32,69,8
r58,48,26,96,84,80,86,2,66,12,81,49,50,93,47,32,51,24,28,72,53,38,7,85,56,36,33,43,63,62,22,27,95,61,69,29,70,45,30,92,19,57,17,76,52,34,18,97,68,82,6,90,91,15,87,73,16,83,46,98,78,58,31,5,79,41,89,8,11,77,75,94,23,55,40,67,4,9,1,59,74,3,71,10,37,35,65,42,20,64,39,54,13,88,99,60,21,25,14,0,44
r73,20,71,82,66,57,73,24,41,68,95,87,81,84,3,86,75,79,36,59,49,1,43,53,16,4,21,47,96,99,0,25,58,64,85,94,67,44,23,5,72,11,12,52,93,54,26,70,31,6,61,46,63,14,92,74,77,34,28,51,32,42,2,65,76,97,48,90,56,27,91,22,7,10,17,78,39,80,33,89,35,18,83,60,38,55,69,29,98,30,88,9,40,15,45,37,13,50,8,19,62
r13,77,3,25,36,41,39,90,28,56,22,42,74,6,2,32,24,54,66,51,26,99,69,60,57,95,13,21,76,59,50,97,92,70,8,55,75,30,49,79,37,40,63,15,33,48,34,29,71,27,11,16,23,43,68,86,12,4,38,89,91,45,72,67,78,84,5,44,96,94,81,14,19,7,47,85,17,46,80,10,87,61,31,93,1,9,58,20,83,62,98,82,64,35,53,88,18,65,0,52,73
r62,12,13,27,98,30,60,29,2,56,59,69,77,7,46,58,41,22,24,15,81,70,72,97,68,14,0,11,1,53,78,92,57,64,49,38,32,90,18,95,39,50,86,33,44,31,71,35,10,37,19,84,89,88,83,51,54,3,17,91,55,23,63,36,76,20,65,52,8,6,93,74,42,26,87,4,21,94,66,75,82,43,48,85,79,67,62,45,28,47,9,5,16,99,80,73,96,61,25,40,34
r57,84,4,82,12,38,25,23,51,15,34,31,40,26,57,37,97,20,11,83,69,65,30,29,10,27,2,75,73,35,71,74,41,78,16,50,85,45,7,49,99,94,86,17,18,28,72,80,5,89,36,44,70,3,92,56,63,96,46,93,54,59,87,88,8,60,53,66,22,67,68,95,39,98,42,6,21,91,64,90,52,19,43,47,79,32,48,81,55,0,58,33,76,24,9,61,62,77,14,13,1
r11,45,98,96,39,26,79,74,14,8,21,92,66,16,24,13,36,44,58,86,50,12,95,85,32,31,63,64,71,29,33,11,25,91,81,0,99,52,84,9,5,57,67,82,49,1,65,55,60,51,80,83,56,93,89,61,41,97,40,37,42,18,34,54,15,73,6,19,43,4,35,20,30,88,75,76,53,47,59,87,27,72,78,7,28,62,3,23,10,38,68,46,70,69,17,94,2,22,77,48,90
r56,98,61,80,30,17,48,49,52,50,18,7,34,65,69,42,81,93,62,68,76,22,57,59,72,92,91,28,26,94,58,20,12,35,97,32,33,66,99,5,96,70,86,90,47,54,82,11,60,44,24,53,41,31,56,19,43,15,37,73,75,39,0,88,10,14,64,84,95,38,23,67,25,78,16,77,71,40,13,89,4,83,79,63,87,29,36,8,46,3,6,27,21,74,9,2,85,51,1,55,45
r23,64,83,19,95,76,77,13,44,54,75,11,88,82,31,47,48,58,65,52,94,8,60,17,79,12,91,28,49,27,66,24,0,29,34,96,35,80,69,39,72,7,32,5,63,93,81,59,55,23,14,53,86,45,85,43,18,99,20,42,70,38,26,40,67,37,25,36,87,6,97,1,98,10,15,41,71,92,46,74,4,2,73,56,51,57,62,50,33,21,84,68,16,3,89,30,61,22,78,90,9
r72,99,38,19,56,42,93,13,4,71,66,28,50,57,63,41,7,40,87,30,29,70,96,60,78,86,45,98,83,2,65,10,16,91,94,34,33,95,44,3,20,82,36,55,5,22,77,25,80,0,8,61,49,1,23,79,6,54,52,67,9,97,74,85,72,92,47,90,76,26,53,37,31,21,73,84,48,64,62,12,27,59,35,43,89,39,69,14,68,46,24,17,81,15,75,51,32,58,11,18,88
r18,62,6,81,36,67,39,86,76,21,40,85,93,28,3,35,24,10,26,48,43,91,11,72,89,99,4,49,79,56,55,75,69,94,51,64,8,25,46,2,20,14,90,97,41,34,22,92,19,53,61,13,7,65,17,50,47,59,0,1,52,15,33,60,71,9,58,44,80,83,45,82,73,27,74,88,98,66,12,78,16,38,23,70,5,95,30,42,63,57,68,32,54,96,84,18,37,29,31,87,77
r41,26,75,2,34,50,69,1,13,28,87,11,81,72,22,79,53,20,82,15,39,58,70,30,6,32,25,0,68,99,73,52,88,43,78,91,59,41,67,5,66,65,40,85,44,90,80,57,4,60,84,49,35,97,77,42,86,10,19,76,18,63,37,94,74,7,62,56,31,21,12,38,71,98,54,17,55,96,47,23,61,64,33,46,24,16,83,93,95,89,48,36,8,14,27,9,29,51,3,45,92
