,r100,r52,r42,r32,r76,r88,r40,r60,r74,r8,r78,r71,r69,r39,r68,r31,r94,r5,r51,r70,r35,r63,r55,r14,r57,r36,r27,r61,r17,r82,r83,r96,r95,r9,r43,r37,r77,r98,r92,r41,r6,r80,r73,r72,r87,r13,r75,r19,r4,r2,r65,r53,r26,r58,r64,r59,r54,r47,r15,r93,r45,r46,r86,r67,r62,r16,r81,r99,r85,r90,r84,r10,r23,r28,r49,r91,r30,r25,r48,r38,r12,r3,r18,r66,r22,r33,r7,r20,r21,r29,r97,r34,r24,r50,r44,r79,r89,r56,r11,r1
d96,86,10,89,77,19,96,62,41,87,28,53,58,91,73,18,3,30,90,4,15,43,60,9,67,61,52,22,31,50,54,47,85,23,57,12,64,81,71,55,40,37,11,82,33,25,48,66,46,56,26,76,35,29,93,1,13,34,49,69,79,2,65,80,75,42,38,20,36,32,24,97,63,27,59,68,21,95,98,6,70,51,78,92,72,44,17,88,84,45,74,5,8,83,14,99,94,39,7,0,16
d47,76,3,25,26,81,10,19,58,56,78,51,2,52,6,68,95,90,33,96,27,88,79,42,35,20,93,37,50,65,5,83,63,16,24,43,85,28,21,17,31,0,99,57,47,39,12,84,30,77,89,53,32,92,18,62,59,71,23,4,69,49,15,67,72,7,9,36,86,73,61,87,82,45,1,11,40,55,34,97,60,29,66,14,8,80,74,98,75,91,64,22,54,70,44,94,38,48,46,41,13
d22,35,48,45,42,50,78,11,83,61,24,63,8,72,40,97,3,89,5,0,76,17,23,86,88,58,19,12,38,21,84,71,47,43,44,18,34,26,54,98,46,53,10,81,67,6,22,64,68,92,56,1,79,52,33,37,7,36,69,29,96,87,55,39,9,75,80,27,94,62,30,77,70,90,73,49,82,28,2,59,57,85,41,4,15,16,91,99,32,31,25,65,51,20,93,95,60,14,66,13,74
d33,60,43,82,26,67,31,41,0,28,24,46,40,51,4,86,23,14,2,65,90,3,29,62,49,95,55,72,1,33,50,69,75,84,13,88,57,97,11,89,34,91,61,98,21,5,81,77,48,37,36,15,85,45,12,56,32,94,9,17,80,70,7,38,44,92,59,83,58,20,52,25,68,78,35,22,16,71,19,93,74,18,53,8,87,63,76,64,39,54,6,96,99,79,47,10,42,27,66,30,73
d14,60,95,43,20,46,83,19,27,87,39,10,17,40,37,74,73,44,45,47,69,1,91,76,7,0,85,16,72,49,96,3,18,35,11,54,94,62,53,78,68,23,79,75,33,65,12,51,6,52,70,77,66,57,92,56,36,98,25,15,26,48,34,13,67,29,30,90,8,93,64,24,55,42,58,88,84,38,99,21,86,63,2,50,80,5,97,4,28,22,14,71,32,41,31,9,82,59,89,81,61
d89,76,55,62,28,54,90,33,57,5,79,58,14,73,1,94,47,46,93,89,63,25,74,87,43,82,2,34,50,21,80,7,11,52,85,65,95,15,67,77,68,75,23,35,98,99,36,60,96,72,31,78,81,38,27,19,49,16,39,9,42,91,71,3,8,53,0,56,45,4,37,66,44,32,22,29,30,12,92,18,20,41,86,88,13,70,26,84,40,69,51,17,59,64,10,24,6,61,83,48,97
d15,32,36,60,94,43,5,64,70,87,96,88,44,92,83,3,48,82,80,89,97,98,27,93,66,30,16,49,17,76,21,99,9,34,85,59,50,29,74,23,68,67,20,75,77,63,2,15,56,71,11,81,90,57,69,7,61,42,26,28,37,65,18,40,22,79,45,13,53,35,25,4,58,72,78,14,0,84,54,8,91,47,12,39,38,41,1,33,95,6,55,46,62,51,19,52,31,24,10,73,86
d66,47,56,15,98,49,72,5,53,77,69,70,52,25,0,95,91,84,93,29,85,82,45,22,40,83,6,80,13,54,11,20,62,97,21,48,64,63,28,34,78,75,46,61,19,86,88,8,36,89,66,58,7,31,2,33,17,99,81,65,32,43,10,51,18,74,16,9,30,4,57,41,37,38,87,73,67,44,79,26,55,92,59,71,50,12,68,35,39,90,1,27,42,94,60,3,23,14,24,96,76
d54,8,0,63,21,64,88,78,32,25,89,93,47,9,75,52,74,58,23,50,60,97,6,15,95,33,90,65,36,80,2,24,83,79,71,87,19,81,70,26,54,84,37,30,98,96,56,17,12,49,99,27,3,11,48,85,7,92,67,18,94,43,39,44,38,45,16,61,20,53,62,59,55,31,51,82,91,42,13,76,4,41,77,68,40,1,14,46,10,69,73,66,57,34,5,35,28,72,86,22,29
d60,79,32,12,98,63,13,86,83,16,70,15,96,9,27,76,50,47,72,43,66,37,57,38,69,10,60,22,61,48,75,74,84,36,11,58,89,78,40,23,85,42,6,71,21,45,4,14,31,33,93,34,8,87,25,82,62,41,19,73,5,81,80,0,56,90,92,65,2,18,52,49,99,17,68,95,59,35,94,97,7,1,88,51,39,29,30,64,46,77,91,67,55,53,3,26,44,54,20,24,28
d51,72,41,42,66,24,47,44,96,53,54,2,88,45,61,26,63,25,33,9,99,92,3,40,74,20,69,11,21,89,78,30,46,6,77,87,27,97,23,32,31,57,98,86,1,28,52,79,85,71,13,93,75,34,91,0,70,48,49,43,80,39,76,38,84,65,15,94,5,4,62,95,36,17,50,37,81,60,67,83,18,16,22,55,7,29,35,82,56,14,73,8,64,12,68,10,58,59,51,90,19
d70,40,86,85,19,73,13,12,5,34,82,57,72,52,1,91,21,45,58,32,15,28,8,69,95,37,35,31,41,48,59,74,9,23,83,3,27,25,84,42,4,71,97,0,29,99,24,14,78,76,90,60,54,10,17,2,87,93,70,43,56,94,79,75,96,51,18,77,36,62,61,20,49,22,89,68,67,46,63,55,44,80,6,33,65,64,30,98,39,47,81,92,16,88,53,66,7,38,26,11,50
d98,50,14,54,27,90,62,85,18,17,75,98,84,94,13,56,87,59,61,63,48,11,32,66,0,93,6,7,65,21,86,23,37,72,28,76,5,42,60,52,70,26,24,45,57,22,58,69,71,1,47,91,39,19,36,20,79,30,99,92,33,34,95,80,78,38,15,35,82,89,77,55,43,83,12,88,10,68,73,97,25,53,8,9,16,2,51,49,29,44,46,81,3,40,74,96,64,4,31,41,67
d83,26,17,39,54,74,16,92,62,2,87,99,53,71,57,6,28,15,89,98,83,68,37,65,95,66,31,32,46,80,50,35,72,1,76,7,96,93,33,30,55,52,58,43,5,49,78,41,44,60,21,86,42,4,75,19,79,36,97,73,81,70,25,85,3,23,27,40,12,34,82,18,29,84,94,90,56,63,91,77,10,24,48,61,9,59,14,13,69,20,64,0,22,11,88,8,38,45,47,51,67
d48,83,67,55,31,4,46,64,32,40,56,14,73,59,47,1,13,2,57,9,72,92,21,43,37,25,96,5,49,35,23,86,29,6,19,69,10,71,58,44,7,36,79,93,65,11,39,95,22,66,48,61,68,52,16,81,42,94,50,54,12,60,15,28,20,24,87,38,53,85,51,63,91,89,0,8,77,17,82,74,45,70,3,88,33,99,90,80,34,30,75,62,26,27,18,78,41,76,98,84,97
d39,1,58,49,74,92,44,7,71,46,59,72,45,87,96,88,69,57,17,30,21,9,28,36,64,6,70,98,35,78,52,32,93,3,82,53,95,73,12,84,34,19,99,40,79,50,80,63,31,18,91,23,76,56,13,68,66,10,86,5,8,39,14,0,85,27,67,60,94,4,37,2,89,61,65,42,51,90,48,20,55,81,11,75,25,33,24,41,62,15,97,43,26,47,38,83,22,16,29,54,77
d77,45,56,36,40,52,99,46,72,4,17,91,14,18,71,50,48,5,23,93,62,2,37,29,68,66,3,28,24,87,1,30,76,89,58,54,77,94,9,15,74,39,79,53,61,90,81,31,95,10,11,97,78,26,44,73,35,22,69,19,7,82,63,92,27,20,55,98,49,25,43,60,21,96,59,0,86,6,51,64,83,85,12,65,34,47,16,32,8,33,13,38,41,80,84,42,67,70,75,57,88
d97,77,85,1,84,95,63,70,79,76,68,67,36,54,87,26,20,82,34,81,41,3,12,8,88,61,59,86,93,0,72,56,73,69,74,6,66,62,18,92,53,45,78,94,5,50,23,97,65,33,28,55,13,44,80,43,51,4,52,90,10,89,19,29,39,75,71,38,35,24,9,47,31,27,30,15,83,25,42,99,21,57,7,98,22,17,96,32,2,58,49,16,40,37,64,60,14,11,48,46,91
d52,21,61,37,19,49,42,15,55,92,31,58,75,68,82,32,1,69,14,51,59,25,76,33,65,86,18,22,87,94,40,45,6,97,63,2,52,44,98,96,29,95,60,77,30,46,16,64,72,99,91,84,79,62,7,48,38,41,81,78,47,43,0,26,17,34,73,80,56,39,74,93,4,28,24,71,67,3,20,50,11,90,8,12,89,36,5,10,57,13,85,66,9,35,83,53,27,23,70,54,88
d80,66,11,28,26,20,5,40,6,77,80,14,33,86,79,67,57,73,9,88,16,85,21,81,54,27,61,56,84,64,23,30,76,25,13,71,2,4,49,82,35,92,75,87,17,32,44,50,31,36,95,55,47,48,99,68,42,78,74,98,41,63,52,93,3,45,19,1,94,8,46,0,24,60,10,62,69,51,37,65,7,34,39,83,53,22,59,70,38,29,91,97,12,72,18,90,58,89,15,96,43
d18,11,34,44,75,83,73,69,21,77,45,60,24,54,37,23,26,93,9,92,2,28,57,14,27,91,64,53,88,18,25,10,84,81,17,47,89,36,85,30,5,97,95,68,13,39,61,0,29,63,41,4,7,72,58,94,16,33,43,20,96,19,56,40,71,90,76,99,22,15,52,51,67,98,48,62,78,87,50,74,65,49,55,82,32,3,35,66,70,42,1,6,86,46,12,38,79,8,31,59,80
d64,24,5,37,63,42,36,54,32,21,0,4,89,62,78,30,22,25,85,9,27,65,48,58,17,38,98,60,69,6,83,45,47,15,55,80,99,73,52,46,3,26,53,20,93,2,76,67,88,7,64,41,96,49,51,34,18,59,94,43,86,66,71,19,13,29,11,40,92,14,33,70,10,90,81,23,44,16,50,75,82,72,61,91,56,68,1,39,77,8,87,95,35,31,74,97,84,28,12,79,57
d90,64,90,93,3,41,73,11,35,22,40,70,51,60,55,47,84,38,25,86,68,69,91,17,32,59,21,27,53,5,0,44,80,24,94,37,52,13,77,85,7,58,96,98,12,82,74,97,33,1,83,18,49,30,26,66,92,75,2,48,50,20,45,65,39,72,9,34,4,16,63,88,67,57,81,28,23,61,78,76,46,62,89,29,15,71,42,54,99,95,8,36,14,79,10,56,6,31,43,19,87
d94,76,31,61,89,86,79,18,60,49,97,33,1,36,19,38,46,45,56,59,16,54,95,58,15,24,53,3,78,93,62,94,77,25,13,85,22,27,87,90,26,91,0,10,81,74,17,68,2,50,70,6,48,14,42,55,65,52,29,98,99,67,34,51,82,88,39,40,84,11,7,80,44,64,41,37,4,73,5,28,12,75,9,47,23,83,63,92,21,30,8,32,20,96,72,43,69,35,57,66,71
d12,54,70,68,11,28,15,10,69,89,48,34,83,24,4,37,0,6,85,61,21,98,3,17,55,5,7,94,71,77,67,91,78,29,38,63,76,42,65,23,44,41,40,35,58,9,57,33,82,20,8,26,73,14,30,2,19,46,64,51,53,13,18,45,12,81,39,92,16,36,99,62,96,60,47,87,25,56,43,50,84,79,52,59,86,32,72,22,66,31,74,90,27,97,93,95,88,80,49,1,75
d68,27,13,50,92,73,5,51,90,6,23,62,48,7,10,55,86,64,46,35,70,31,49,34,42,78,30,74,82,25,12,83,57,77,80,41,47,24,72,20,38,93,58,15,69,61,96,37,21,76,87,19,44,54,67,28,32,97,0,45,56,14,4,11,91,39,9,29,3,98,43,84,1,16,18,71,89,95,53,59,8,85,79,66,75,94,52,65,68,88,36,33,99,26,40,17,60,63,22,2,81
d45,56,6,55,81,72,98,15,37,2,38,34,63,88,75,39,3,82,18,66,58,84,29,33,91,59,51,23,17,40,96,86,69,31,50,22,27,45,9,41,89,94,97,4,78,7,30,68,74,71,11,95,99,14,90,83,67,52,19,25,35,61,87,47,43,49,13,44,85,79,36,5,20,93,1,73,64,32,26,42,62,28,92,46,10,80,24,53,77,21,57,12,48,76,16,8,65,54,0,60,70
d31,45,54,73,16,91,19,96,59,78,1,38,20,48,76,34,9,25,10,37,51,24,46,87,60,74,67,0,7,28,30,62,64,61,93,23,99,31,70,63,5,21,50,95,80,94,98,3,83,4,56,89,85,15,42,49,82,88,44,22,35,90,39,84,57,47,36,18,71,6,65,75,72,13,29,77,41,32,12,92,33,17,40,43,8,26,53,58,55,79,97,69,11,14,68,52,86,27,81,66,2
d55,7,2,67,29,13,36,97,56,4,58,53,88,5,50,89,8,25,80,70,83,44,52,71,77,49,68,73,65,96,76,60,3,41,33,95,91,28,11,99,62,93,9,81,39,31,42,47,48,66,78,10,32,85,79,6,15,51,18,86,1,72,16,43,38,35,59,45,14,94,90,26,64,75,27,63,19,84,37,54,61,30,98,24,20,87,92,40,0,12,74,17,69,34,57,46,55,23,82,22,21
d34,96,45,34,51,62,38,26,18,47,81,78,1,28,17,3,27,25,19,63,10,60,90,56,35,87,7,55,40,54,92,82,5,22,21,88,24,14,74,15,29,70,98,37,36,33,75,93,73,91,41,13,95,79,42,69,30,59,57,6,52,50,89,68,66,43,71,97,12,76,85,83,64,8,32,48,65,20,84,16,46,86,44,31,39,77,72,23,11,58,61,0,94,99,9,49,53,4,67,80,2
d5,7,87,74,30,48,51,99,52,11,8,55,78,20,23,41,70,96,86,63,94,12,10,47,44,54,43,72,88,16,95,9,82,58,92,77,93,57,59,45,67,40,90,81,29,39,49,79,71,22,19,28,35,56,84,66,80,4,31,46,0,34,14,24,18,50,3,83,85,62,25,53,76,42,65,38,17,27,73,13,15,2,64,60,37,68,97,5,33,1,69,75,98,91,36,32,89,26,61,6,21
d13,7,73,76,88,47,41,4,81,67,45,50,69,39,90,91,9,49,93,82,23,5,65,68,95,92,20,60,38,22,19,70,63,25,35,87,53,40,31,36,96,32,72,8,44,6,86,78,3,17,27,42,55,58,21,59,11,10,46,56,18,83,51,0,26,12,14,28,30,1,64,57,15,98,75,48,34,94,79,85,37,74,52,89,97,16,43,71,84,61,66,54,80,77,99,24,13,33,29,2,62
d23,95,17,87,55,16,99,77,59,57,50,38,14,66,5,23,64,83,47,18,74,19,30,61,67,86,44,51,46,2,72,80,68,11,60,21,76,73,4,8,0,90,29,34,89,69,27,93,41,85,24,70,82,71,10,84,9,75,62,13,92,22,98,78,33,52,3,48,49,58,65,42,36,43,91,31,54,1,56,12,35,25,37,63,53,96,15,6,7,26,79,94,45,88,40,81,32,20,39,28,97
d36,42,65,0,23,77,89,70,63,98,86,56,2,48,44,39,36,7,25,55,29,12,61,27,90,97,88,74,24,87,62,15,67,8,59,69,1,19,3,33,80,75,21,99,82,30,96,41,60,47,35,94,11,38,40,49,51,46,78,53,83,93,58,50,45,10,9,54,16,85,13,4,22,57,72,32,76,43,68,81,14,17,34,18,84,91,26,52,5,71,79,95,28,92,20,31,73,37,64,6,66
