,r26,r25,r24,r28,r64,r81,r68,r73,r14,r13,r80,r96,r71,r63,r45,r91,r52,r44,r4,r42,r76,r85,r21,r58,r57,r18,r12,r88,r87,r94,r78,r49,r50,r11,r35,r38,r75,r47,r46,r60,r51,r97,r77,r3,r29,r59,r2,r37,r86,r89,r7,r55,r19,r43,r90,r83,r27,r30,r95,r23,r41,r40,r15,r20,r48,r65,r98,r5,r54,r72,r62,r67,r6,r34,r1,r69,r36,r79,r33,r10,r39,r53,r22,r82,r56,r16,r31,r84,r100,r17,r93,r74,r61,r9,r70,r66,r32,r92,r8,r99
d28,98,33,83,48,11,2,72,80,81,44,95,99,32,1,66,71,34,64,65,47,10,36,73,25,6,70,20,5,51,94,53,28,68,69,23,54,62,67,0,15,92,30,9,42,97,26,60,57,21,18,56,49,78,13,63,52,43,8,79,93,82,40,19,58,17,96,12,46,45,24,77,61,50,22,4,75,85,38,31,86,88,91,3,7,55,39,89,16,29,84,41,27,37,76,14,87,59,90,74,35
d78,43,39,37,94,24,80,16,68,31,42,20,27,75,9,22,48,14,90,50,57,4,1,32,87,77,67,28,69,30,55,51,98,66,96,35,3,84,26,0,36,54,17,58,33,23,97,88,56,78,13,25,29,71,45,10,2,79,99,73,83,15,52,76,41,89,18,86,65,21,61,63,8,82,72,70,38,95,19,5,74,6,11,60,81,59,92,62,46,44,40,53,91,64,7,12,93,85,34,49,47
d90,93,37,43,36,67,7,63,29,96,66,55,15,3,11,80,1,52,94,44,30,33,58,39,18,65,45,49,22,75,9,83,92,95,38,84,23,46,74,89,91,79,41,86,56,5,27,53,32,85,20,64,81,50,10,26,70,8,51,71,17,12,98,4,90,73,6,34,76,72,82,47,28,87,69,48,16,24,21,40,54,68,62,88,77,31,13,19,57,2,42,25,61,59,97,60,0,78,35,99,14
d10,80,74,96,46,90,57,93,32,92,47,97,10,19,77,82,64,30,6,5,91,43,0,42,40,83,24,27,70,67,7,63,8,72,38,81,55,13,50,9,48,53,28,78,94,2,76,18,11,49,33,58,59,44,1,95,88,56,65,17,21,4,61,68,52,85,71,37,39,35,98,36,12,15,75,79,3,22,31,29,54,41,84,51,34,89,25,73,69,99,23,14,16,87,66,45,62,20,86,26,60
d68,87,56,32,18,97,17,3,60,19,34,22,79,28,78,40,65,7,5,62,75,8,95,71,33,41,10,88,55,54,47,67,12,42,70,81,31,90,24,57,61,92,45,52,6,72,15,69,58,59,80,14,36,93,64,48,82,83,50,85,16,2,86,99,51,89,63,73,9,30,38,68,74,66,44,98,53,35,39,76,43,84,1,4,11,21,91,20,0,49,37,13,26,77,25,23,46,27,96,29,94
d71,74,62,97,83,61,34,19,28,67,1,52,0,44,93,4,48,79,65,37,27,75,17,55,26,51,86,45,21,46,90,80,54,42,87,76,78,29,39,31,8,5,99,77,70,30,2,57,22,60,6,92,58,91,73,47,15,59,68,12,49,69,35,24,84,10,33,14,53,7,95,96,94,50,88,25,32,16,9,40,63,64,82,41,13,18,72,36,56,23,38,98,85,20,66,71,43,3,89,81,11
d38,62,56,31,15,28,3,48,60,85,30,21,50,92,8,91,45,41,37,74,36,17,94,11,57,35,76,87,6,70,53,73,88,20,19,97,58,90,0,99,78,34,82,66,80,61,32,4,40,68,98,83,27,2,7,13,52,10,12,1,25,84,96,64,72,47,26,75,63,43,24,38,42,14,22,23,81,51,54,67,39,65,86,18,29,5,89,46,16,49,44,79,71,69,9,33,77,55,95,93,59
d87,54,13,45,78,94,42,40,3,17,95,31,83,89,44,72,39,11,26,41,87,88,70,33,27,84,28,15,1,43,6,90,66,34,64,21,4,5,79,99,9,55,14,85,47,93,82,71,62,57,12,86,48,10,49,92,80,18,65,51,19,52,77,97,58,81,46,74,69,0,75,32,22,56,24,63,73,61,2,30,91,23,37,16,76,8,20,38,25,67,36,50,98,68,59,7,96,35,60,53,29
d81,25,39,33,97,57,62,83,98,16,0,75,60,31,81,69,53,64,26,4,50,49,6,58,72,93,90,91,13,94,27,67,59,19,88,8,23,14,65,35,66,99,38,42,85,80,15,10,48,74,89,7,78,20,34,12,51,29,37,84,63,92,95,36,21,46,5,45,68,76,18,17,96,43,54,32,2,73,22,28,77,24,1,11,70,3,61,55,87,9,82,86,44,56,52,47,41,40,71,79,30
d45,49,64,73,30,67,35,91,94,37,95,56,70,4,61,81,83,24,10,99,66,7,19,54,3,6,88,31,20,53,9,2,29,48,76,51,80,50,26,78,12,32,82,74,84,85,43,8,65,97,62,44,60,75,98,86,27,90,79,13,87,57,23,77,63,92,15,0,68,22,28,5,41,40,36,39,16,96,45,58,69,33,42,55,52,1,59,18,46,17,38,34,89,21,25,93,71,14,11,72,47
d53,4,6,87,32,94,88,78,41,53,7,47,36,95,79,66,18,55,74,14,58,12,38,96,83,77,50,97,43,35,37,8,34,17,1,2,71,60,64,16,28,92,23,76,70,62,52,93,73,22,26,80,24,31,5,51,61,42,90,10,13,21,57,63,27,69,56,91,30,9,44,81,45,82,48,39,29,20,68,33,65,25,54,40,89,46,75,72,15,3,67,84,99,86,59,49,19,11,0,85,98
d30,8,50,72,57,56,85,43,98,36,3,86,93,29,5,39,42,24,54,21,64,99,26,40,49,45,44,63,11,46,41,48,6,34,84,61,82,67,30,35,87,55,15,78,74,83,33,17,38,59,9,20,71,53,7,27,58,94,13,96,23,0,32,66,88,69,16,51,25,97,75,77,1,60,95,31,70,4,92,10,68,89,28,62,12,80,47,79,2,73,52,22,37,19,90,81,18,14,91,76,65
d82,38,53,2,19,0,20,13,88,73,43,94,5,79,11,33,30,45,60,76,54,66,61,8,91,37,46,64,57,82,84,6,1,56,86,47,59,83,29,65,52,77,24,4,48,92,69,63,93,7,18,42,51,27,49,71,95,31,23,62,50,40,97,55,89,14,36,75,15,70,28,10,9,96,99,87,34,81,25,74,90,3,58,72,98,21,26,12,44,16,39,32,35,41,68,67,80,78,85,22,17
d48,27,82,62,99,69,1,68,52,51,7,38,45,48,94,95,44,83,20,58,90,9,49,92,59,43,66,78,93,87,32,64,71,73,47,3,17,91,40,2,8,36,89,65,13,16,24,15,61,46,97,85,70,79,4,28,0,14,26,37,72,96,57,76,56,75,53,34,25,29,23,39,21,84,10,50,98,55,12,5,74,54,19,88,67,6,63,22,81,86,33,77,80,60,35,31,41,30,18,11,42
d5,52,83,42,54,92,57,49,97,36,64,99,93,87,82,75,59,19,11,16,73,7,71,3,76,27,60,56,96,84,67,58,43,89,30,21,62,45,0,18,78,29,81,34,72,10,22,38,37,46,40,8,65,4,70,48,5,90,51,15,35,13,98,55,53,80,9,32,68,47,31,41,95,44,63,79,26,91,86,28,24,14,23,88,20,6,50,94,66,85,77,25,74,17,2,12,33,69,61,1,39
d27,36,81,8,70,46,6,90,68,12,15,23,28,78,84,37,96,65,16,88,1,52,47,69,59,91,85,75,48,98,11,34,93,80,50,13,86,42,77,99,79,32,63,10,26,0,55,31,21,39,19,14,89,57,49,2,82,40,38,97,18,74,7,95,43,56,66,33,54,27,3,83,35,24,87,29,45,17,53,44,20,58,5,4,76,25,60,73,22,61,9,72,64,51,41,94,30,71,92,67,62
d12,93,56,92,88,52,40,38,17,1,31,75,15,72,34,14,16,83,79,46,66,65,53,90,41,20,77,80,11,28,55,69,94,35,12,27,95,85,21,25,68,33,49,64,45,63,71,99,58,96,60,4,61,62,8,26,54,42,9,18,6,2,51,44,67,0,7,24,87,23,3,57,37,74,81,78,29,86,89,70,59,98,36,48,82,97,84,10,30,32,73,39,19,50,22,13,76,5,47,43,91
d96,62,56,61,68,96,12,78,99,91,31,8,45,3,59,11,80,28,37,24,75,89,20,60,36,71,10,55,33,67,92,25,85,6,72,22,7,38,21,17,4,42,86,41,13,79,5,81,1,26,0,87,19,93,49,88,98,64,2,23,65,74,69,82,9,30,43,52,70,58,77,46,53,57,47,34,83,50,32,44,54,73,95,27,94,16,51,14,40,66,29,97,84,18,48,35,76,15,90,63,39
d26,38,60,2,62,48,84,59,29,94,91,98,65,21,83,79,57,27,30,23,36,54,28,24,86,16,77,49,11,1,99,68,71,56,85,97,13,95,90,17,64,35,41,74,32,20,45,69,12,25,58,51,75,8,6,81,66,4,7,50,43,67,53,18,96,31,22,33,52,46,78,70,44,37,0,19,42,14,92,73,80,9,82,3,34,47,93,55,39,40,76,89,15,10,63,87,61,5,88,72,26
d42,66,90,83,24,55,34,8,16,76,72,89,20,7,38,23,14,43,88,12,82,99,68,67,29,84,49,19,71,64,69,33,32,73,65,22,36,97,77,86,18,61,47,0,15,4,52,44,58,17,5,92,21,54,3,70,63,10,53,79,91,50,30,41,28,59,80,74,51,87,94,98,6,56,26,37,46,75,45,25,81,96,39,62,2,48,95,35,93,78,60,27,31,1,13,57,11,85,9,40,42
d16,99,34,6,45,30,28,22,92,10,88,44,46,4,55,70,58,81,23,2,79,56,9,31,3,18,20,82,54,7,53,13,76,42,16,36,41,87,68,39,95,32,15,80,17,57,60,0,66,49,52,25,69,90,37,97,73,64,89,48,29,5,72,75,14,94,47,96,1,38,65,43,35,77,78,98,67,50,91,61,63,19,27,51,85,71,74,83,33,24,62,26,40,86,21,8,93,11,84,59,12
d49,28,36,77,40,78,5,86,51,0,14,27,88,98,84,60,96,45,52,55,24,37,94,91,57,42,69,43,44,22,49,56,81,73,1,23,8,18,47,21,79,63,6,87,11,97,38,89,64,4,13,67,29,65,58,9,53,33,59,71,92,74,85,20,17,41,15,25,66,50,30,3,90,16,95,46,82,72,19,83,32,34,61,10,2,93,48,70,39,12,62,76,7,68,31,80,26,35,75,99,54
d59,69,77,53,47,9,18,71,28,79,31,64,74,63,16,19,22,93,84,11,21,5,29,6,51,95,54,39,12,13,98,96,78,10,1,38,42,57,14,89,80,49,35,81,52,60,73,62,76,44,91,15,30,32,94,40,56,27,0,99,58,65,36,41,26,61,2,33,17,45,85,59,67,37,3,43,83,90,23,25,92,48,97,66,4,86,55,87,88,34,46,8,24,50,72,70,7,20,75,68,82
d66,73,99,83,98,41,37,1,51,12,26,2,16,6,17,87,18,27,15,47,8,55,81,0,53,79,69,29,72,68,71,89,14,74,19,59,92,94,42,30,95,62,66,58,77,40,10,48,28,43,93,9,50,85,78,97,70,49,36,54,61,60,21,80,90,38,20,31,39,24,4,82,13,45,65,57,46,7,88,63,33,3,34,22,96,91,44,75,11,84,76,32,5,64,86,25,35,23,52,56,67
d58,24,60,85,30,32,8,58,88,74,53,10,13,71,45,42,81,83,35,56,2,16,67,77,17,49,90,48,1,23,44,65,4,52,94,97,95,78,43,6,79,84,76,21,29,89,0,93,7,20,70,46,61,54,55,11,99,80,31,47,72,50,51,38,12,69,39,68,75,98,87,37,86,36,19,57,33,66,5,96,82,64,73,41,59,3,92,40,27,26,28,63,14,22,25,15,91,34,9,62,18
d89,54,30,85,63,52,50,36,18,76,84,90,14,5,57,73,66,45,83,21,24,0,15,8,80,93,33,31,71,99,22,61,17,58,56,65,69,34,25,59,39,26,49,82,98,79,42,28,38,55,3,1,92,44,9,37,78,81,86,11,16,64,96,41,60,46,19,75,10,43,20,13,23,87,4,40,70,51,47,91,53,67,32,27,12,48,7,72,97,94,68,29,2,77,89,62,6,35,74,88,95
d21,82,63,77,88,20,49,36,90,81,75,25,0,97,55,84,60,8,66,72,30,28,44,68,26,35,39,69,98,62,10,67,15,59,58,7,95,71,19,16,52,92,21,91,57,24,47,1,34,86,13,12,53,96,2,3,14,76,51,23,4,79,41,17,64,11,29,18,33,70,40,9,32,74,5,54,38,99,6,61,73,45,43,31,93,80,42,48,85,87,94,46,89,65,56,37,83,22,78,27,50
d41,45,8,10,22,62,63,11,24,86,32,67,96,66,61,44,77,6,55,98,90,94,74,47,49,76,97,64,0,60,27,93,84,70,75,25,89,46,81,20,79,7,35,5,38,69,15,83,82,72,54,37,57,12,99,1,28,53,78,80,36,92,33,65,95,13,41,42,14,52,31,18,58,91,87,30,16,71,23,19,73,2,40,68,88,85,48,56,26,9,51,17,39,50,34,59,3,21,43,4,29
d97,19,14,61,69,53,40,45,41,6,77,67,94,58,39,83,3,44,66,86,84,76,64,63,38,27,17,30,70,87,43,57,60,33,21,12,42,15,92,34,37,97,80,55,48,65,8,7,72,51,29,79,2,54,49,20,46,25,47,10,1,91,23,0,24,16,89,31,88,26,78,4,50,73,81,56,28,22,98,85,52,11,59,35,32,74,93,71,95,18,75,82,13,68,90,99,62,96,9,5,36
d55,0,6,84,80,28,40,36,83,33,26,91,8,76,31,79,35,25,62,3,89,72,9,47,44,45,7,92,49,51,57,75,81,50,69,71,12,78,39,58,5,68,59,64,42,19,24,52,85,13,94,32,29,11,17,27,66,14,53,95,56,82,1,4,16,60,99,73,74,63,18,93,38,67,23,88,90,43,86,97,98,21,30,34,87,54,20,48,15,96,55,37,61,10,2,65,41,77,46,70,22
d29,84,61,88,11,54,31,4,94,23,47,36,26,99,45,72,22,49,1,80,97,30,53,85,93,79,73,60,90,67,62,42,57,59,71,34,3,29,2,10,40,0,82,66,52,48,27,81,77,37,12,39,98,5,38,86,96,17,28,95,78,32,69,7,92,25,87,51,63,13,44,83,9,68,18,74,91,64,76,8,75,14,6,56,65,21,20,41,43,55,58,70,89,15,46,50,16,24,35,33,19
d74,44,83,94,87,91,77,22,71,53,56,21,95,11,75,16,48,34,84,19,65,73,99,24,49,35,59,79,63,80,27,61,14,97,40,15,47,50,33,20,64,3,1,76,29,41,37,55,93,13,88,60,51,67,58,25,18,68,46,86,28,23,62,26,78,12,30,7,89,69,17,92,38,54,74,57,72,96,85,0,36,45,82,6,10,90,8,32,81,5,2,9,70,31,66,42,52,4,43,39,98
d64,62,66,94,21,15,11,8,42,60,10,33,97,28,3,64,53,17,76,52,41,26,63,65,81,90,73,95,50,20,85,71,55,25,13,24,54,47,39,38,96,67,68,2,6,46,49,59,74,57,22,92,30,37,16,98,80,72,70,5,45,75,19,79,43,1,58,29,40,18,48,34,44,83,88,99,51,84,27,14,0,32,4,9,87,93,77,35,56,89,7,69,61,91,86,12,23,36,78,82,31
d11,4,26,78,86,20,31,67,56,55,27,80,77,33,53,35,25,44,18,63,23,79,89,17,90,91,57,24,92,14,74,75,41,62,43,65,82,59,12,69,95,98,16,54,39,93,42,40,22,0,9,13,48,21,52,84,71,68,1,66,36,83,70,60,15,5,99,29,19,47,10,51,38,85,58,61,64,88,37,50,49,76,30,46,87,94,3,7,32,28,45,11,34,73,8,2,97,96,81,72,6
