,r88,r18,r46,r90,r11,r85,r72,r23,r79,r71,r68,r33,r35,r58,r92,r76,r41,r27,r78,r80,r17,r43,r98,r5,r10,r38,r86,r89,r39,r64,r13,r53,r94,r70,r22,r1,r77,r16,r97,r28,r60,r87,r45,r32,r37,r91,r40,r96,r81,r4,r9,r48,r7,r57,r3,r67,r75,r49,r84,r83,r100,r15,r34,r63,r65,r51,r66,r50,r31,r2,r36,r47,r54,r69,r6,r82,r21,r61,r56,r52,r74,r20,r59,r24,r62,r12,r19,r95,r8,r26,r42,r55,r29,r30,r93,r25,r14,r73,r99,r44
d42,25,77,34,20,83,6,11,16,13,79,70,65,44,76,55,64,71,61,82,74,67,86,31,30,46,54,37,85,28,10,8,47,57,69,75,7,48,35,95,41,42,97,81,15,18,98,88,49,38,92,17,23,19,32,96,43,80,68,0,52,72,59,78,45,66,9,21,1,53,14,89,4,39,90,36,99,87,26,12,50,58,40,29,94,62,2,60,33,5,73,56,84,91,51,93,3,27,24,22,63
d51,80,9,86,43,70,63,54,17,58,76,27,2,81,3,20,72,32,88,46,40,5,39,12,35,73,21,98,11,6,91,55,29,60,57,84,4,8,96,49,48,99,24,59,67,61,25,30,37,1,42,22,50,14,83,79,69,31,15,26,23,16,85,97,89,74,65,28,52,0,19,87,7,90,66,71,82,34,41,75,78,33,18,47,13,64,38,45,53,92,93,94,95,44,62,68,36,51,56,77,10
d40,79,46,14,5,28,35,92,66,49,76,93,50,60,51,56,11,94,96,45,12,72,47,13,18,8,88,36,10,52,15,2,82,1,81,16,19,44,77,86,62,39,32,91,80,38,70,3,63,55,85,43,68,89,99,40,24,20,9,30,75,97,57,21,0,87,23,90,73,53,83,59,31,37,58,6,25,17,67,34,26,33,61,22,7,41,4,54,69,42,74,27,64,98,84,29,95,48,71,65,78
d18,18,65,19,3,59,68,12,51,40,9,5,29,57,27,7,8,20,92,25,17,75,81,86,10,35,28,34,44,97,77,41,47,38,21,49,52,48,99,30,53,42,4,32,66,91,39,64,11,43,0,55,14,23,80,95,79,33,76,89,74,62,69,61,71,54,24,6,93,63,56,46,37,87,96,1,88,31,2,45,98,90,84,83,15,94,50,26,85,36,58,70,72,82,13,60,78,67,73,22,16
d30,8,1,22,36,75,88,69,27,79,41,40,20,48,92,91,6,50,64,55,86,38,57,33,71,46,49,31,78,12,74,73,4,39,37,93,17,14,42,7,83,0,59,5,60,44,52,65,11,99,10,72,90,23,82,43,66,24,98,70,53,80,62,94,16,97,21,95,2,25,67,54,13,84,56,3,34,89,26,58,77,61,63,85,81,18,51,87,45,68,15,29,47,76,9,19,32,28,96,30,35
d19,8,58,25,63,0,66,51,24,85,90,57,99,7,33,30,23,69,93,38,43,70,10,47,21,11,55,22,97,4,71,72,13,60,86,62,34,78,84,59,18,92,54,29,53,81,65,48,41,28,32,82,89,20,75,26,27,42,91,16,17,1,6,2,87,83,39,9,37,40,98,74,73,14,80,44,19,50,77,5,12,96,45,49,79,52,15,3,46,88,76,95,67,56,64,35,31,36,68,61,94
d5,45,12,4,91,6,60,29,2,50,25,8,34,47,42,30,43,58,22,72,17,66,85,87,88,28,95,64,67,75,10,51,15,20,81,94,65,97,79,69,70,63,98,35,78,84,40,11,1,76,23,62,19,52,27,36,80,32,0,41,7,53,39,90,14,89,33,57,48,71,92,73,37,59,31,74,77,82,96,68,9,93,26,44,61,38,21,55,49,18,46,99,54,16,5,24,56,83,3,13,86
d33,56,63,10,92,49,98,30,22,13,74,67,7,27,83,69,52,81,31,57,5,62,3,42,82,2,21,29,39,72,71,55,66,85,45,64,48,94,53,58,26,77,99,87,68,12,76,50,70,43,86,4,1,24,96,15,51,89,79,75,20,36,0,25,61,80,8,28,44,91,38,73,65,33,54,88,47,97,11,60,17,41,19,34,9,90,46,35,95,84,14,93,16,23,18,40,6,59,78,32,37
d8,10,62,75,63,32,66,72,3,96,97,17,33,30,15,84,18,42,2,52,1,83,61,98,73,88,92,53,71,11,24,78,37,89,91,31,90,40,77,57,44,64,46,25,4,65,39,26,45,16,86,55,34,99,51,19,47,54,6,13,82,0,21,7,56,70,58,95,79,27,94,12,29,50,93,80,28,8,85,36,35,41,22,38,9,14,76,81,74,69,48,67,20,5,87,68,23,59,43,49,60
d74,36,93,33,2,92,51,86,77,84,91,30,96,56,22,50,6,59,94,81,41,24,61,15,98,34,27,40,19,95,74,62,12,67,99,72,44,80,79,10,64,58,52,14,68,42,76,78,69,55,53,38,8,89,65,75,1,43,73,13,26,37,35,47,23,17,39,48,71,70,9,28,54,29,20,25,0,11,7,97,4,5,46,82,83,31,88,16,18,85,3,60,49,66,57,45,87,32,90,63,21
d71,94,48,24,64,59,18,19,38,1,4,46,90,51,73,28,34,61,69,77,20,30,76,0,49,2,95,21,32,43,65,15,40,42,66,88,13,92,93,14,12,74,7,97,33,5,22,44,83,84,6,96,56,29,68,54,25,57,99,91,87,35,70,17,45,52,85,23,26,75,62,78,31,27,63,79,47,60,81,39,86,82,37,16,58,89,80,36,53,55,10,11,3,72,41,8,71,98,67,50,9
d90,0,59,76,18,40,49,89,58,31,36,72,14,51,63,34,95,13,90,83,15,64,53,47,70,98,27,4,56,20,57,33,79,1,19,93,28,29,84,12,52,80,87,68,9,92,74,78,26,99,11,73,55,97,24,32,86,44,75,54,35,82,62,77,66,10,23,21,25,37,30,65,60,39,22,16,69,38,45,81,5,42,88,67,61,3,96,43,17,50,71,6,2,94,48,91,8,46,41,85,7
d28,6,12,78,27,9,95,91,34,45,59,73,38,24,94,93,99,31,52,48,96,54,66,58,21,53,72,89,87,65,2,67,10,13,36,14,11,97,49,23,71,0,5,75,56,19,33,30,88,42,61,26,57,40,3,55,92,60,62,25,18,29,86,90,16,80,4,76,69,70,17,37,84,64,82,20,68,50,83,1,43,7,44,46,41,35,28,15,98,79,74,8,47,51,81,32,22,85,77,63,39
d70,21,86,29,67,81,28,94,97,56,5,50,31,63,60,34,93,61,42,35,65,41,44,46,66,73,3,43,1,82,4,19,70,16,0,15,92,74,53,90,40,45,26,59,62,55,30,77,13,80,22,68,24,49,95,37,8,87,96,11,51,79,83,14,7,39,85,12,33,84,89,6,48,76,71,75,57,64,98,17,27,25,18,72,54,20,69,10,88,52,99,47,36,58,23,32,78,38,2,91,9
d38,10,15,74,6,31,58,69,53,99,85,17,18,54,52,86,9,79,76,72,68,29,70,65,64,73,71,38,61,4,56,92,93,5,77,13,90,22,63,84,47,66,45,60,35,44,75,46,62,48,49,11,33,27,16,81,2,37,43,55,95,82,19,24,87,83,89,12,1,50,57,34,94,7,98,0,59,41,3,23,39,21,40,88,20,67,28,36,78,42,8,30,96,97,32,91,26,51,14,80,25
d67,47,83,6,9,99,80,46,64,10,71,67,72,48,23,70,90,60,85,81,44,50,95,35,2,37,24,42,88,11,73,82,20,21,22,45,74,26,51,38,65,5,18,84,54,39,29,25,43,92,91,52,41,19,56,68,31,27,57,15,4,61,7,69,86,49,96,8,59,94,34,3,93,0,16,77,78,89,17,33,1,32,75,87,62,55,14,13,30,58,40,97,76,53,28,12,63,98,36,79,66
d9,50,6,74,54,7,66,86,10,99,12,20,97,96,22,84,83,48,32,82,30,28,57,49,36,92,81,43,67,4,13,59,56,31,16,19,72,26,70,21,45,91,27,40,85,46,8,71,2,73,77,37,80,38,1,34,9,0,11,51,87,41,47,79,95,88,58,98,65,52,55,76,89,78,94,17,23,93,75,61,53,63,5,18,25,39,69,44,62,68,64,60,29,42,14,24,33,3,15,90,35
d50,3,93,98,80,83,61,97,64,63,7,88,28,99,84,6,40,47,94,48,41,69,95,87,44,42,5,85,27,9,75,90,50,77,17,91,25,20,76,45,12,13,18,26,0,37,32,57,52,86,81,74,22,60,16,23,67,68,34,15,58,62,73,89,30,78,33,1,71,65,54,79,59,39,96,36,4,46,53,31,14,2,24,29,38,82,66,35,8,56,19,10,55,21,11,49,72,92,43,51,70
d58,77,35,12,26,69,46,90,13,53,15,32,41,39,23,6,75,67,93,22,72,11,2,99,97,56,33,64,61,81,85,34,89,10,27,59,54,3,47,28,76,63,58,55,78,9,65,17,60,5,87,80,66,30,57,25,36,20,50,98,14,24,91,8,70,82,45,29,95,42,43,40,96,16,1,48,19,21,73,44,83,31,62,74,51,52,49,71,18,79,94,0,37,86,68,38,7,84,88,92,4
d63,90,46,6,28,52,9,49,98,17,30,69,60,39,36,5,65,58,14,37,55,11,20,57,16,92,8,80,40,88,25,32,50,95,15,53,34,61,81,2,68,62,66,89,96,12,47,19,45,87,43,64,31,85,10,48,13,54,26,86,84,71,33,82,18,0,63,70,38,67,51,91,41,29,72,76,1,93,59,23,27,4,35,56,7,94,78,24,74,73,21,99,22,44,42,97,3,79,83,77,75
d89,22,61,42,81,58,17,59,29,0,94,69,77,2,99,88,71,63,44,64,96,3,68,85,47,9,43,35,39,5,40,49,52,83,21,86,6,45,75,57,33,28,50,97,62,91,51,70,76,79,31,11,82,65,60,55,30,34,48,23,38,16,25,13,95,12,37,87,27,15,18,72,20,67,54,93,36,41,80,4,98,7,26,53,19,14,56,92,32,78,46,66,8,73,24,84,1,89,10,74,90
d7,24,48,8,3,4,18,65,27,11,12,10,29,52,28,41,37,15,19,97,74,72,6,68,38,58,70,44,59,66,92,98,17,83,57,53,26,95,64,14,32,84,49,40,39,67,85,51,86,77,0,21,60,31,13,89,47,20,78,30,33,87,69,76,1,25,36,99,96,75,35,61,79,45,62,88,2,80,71,54,82,50,90,7,56,91,93,81,23,63,73,5,94,42,43,22,46,16,34,9,55
d95,74,48,72,37,94,6,2,28,58,34,51,70,38,41,77,84,86,22,0,91,4,73,88,1,71,7,29,61,59,19,12,53,93,21,95,35,16,9,79,11,33,87,65,75,60,14,90,5,32,23,78,20,47,82,85,83,62,30,17,92,64,99,46,40,55,3,67,13,57,63,96,69,36,8,44,89,10,52,97,66,18,15,39,27,81,80,26,43,31,68,24,98,54,50,25,56,45,42,76,49
d14,24,60,41,20,58,36,51,12,7,40,55,76,9,99,18,98,91,68,49,64,85,93,47,81,3,4,5,66,2,44,8,89,15,67,45,80,11,34,30,23,59,75,37,13,16,43,62,54,88,14,97,92,21,61,78,29,10,35,86,26,6,28,42,38,1,77,79,56,63,33,82,17,95,84,70,90,0,74,72,50,87,48,94,39,22,52,57,65,27,73,96,19,71,31,53,25,69,46,83,32
d2,30,28,46,76,10,86,88,50,90,72,25,40,52,27,20,5,33,32,66,3,69,37,80,99,8,38,42,7,84,41,23,2,34,85,29,78,0,77,96,9,49,13,11,82,73,98,15,54,71,89,91,58,94,70,39,64,47,53,97,22,43,60,61,12,59,17,67,68,81,56,24,83,74,57,51,48,65,87,1,93,26,95,4,55,14,31,92,75,19,63,18,45,44,62,79,6,21,35,16,36
d64,34,46,61,84,47,83,33,89,35,21,45,13,53,31,37,38,7,68,9,96,6,49,43,10,85,71,29,0,94,40,41,73,44,60,23,25,93,59,14,65,48,98,24,22,63,4,27,16,75,91,51,56,32,77,42,78,26,99,8,1,80,88,19,3,64,17,36,66,92,62,55,67,97,58,52,11,74,15,82,18,57,87,5,20,69,72,90,39,12,30,79,95,2,28,70,54,50,81,86,76
d29,15,30,55,28,6,53,87,88,79,69,67,26,44,97,24,27,4,12,98,43,77,54,3,64,18,52,68,16,99,41,10,94,59,8,21,37,49,51,0,46,48,17,40,45,50,61,60,80,29,91,56,85,23,5,84,96,70,78,1,82,31,83,66,34,92,86,19,35,58,74,75,20,47,33,9,39,2,25,76,36,89,22,73,93,57,42,14,32,65,72,38,71,90,81,63,7,95,62,13,11
d22,75,5,62,30,34,13,24,97,89,2,9,87,44,59,91,78,99,74,4,23,57,43,17,73,92,36,20,58,19,1,84,96,53,68,76,15,25,82,93,33,54,79,18,69,60,40,63,38,39,12,65,56,35,11,22,48,90,42,21,7,46,67,6,27,10,55,72,8,81,29,0,45,50,88,86,3,77,64,14,70,94,80,83,37,26,28,16,61,98,85,52,49,71,32,51,41,47,66,31,95
d75,2,28,73,96,47,75,74,65,59,10,41,68,7,16,25,91,88,63,33,27,97,85,0,84,52,39,21,67,40,77,64,15,20,5,93,1,30,98,57,23,38,81,17,4,94,49,26,86,19,13,78,24,71,60,46,89,18,11,92,51,82,45,48,70,79,32,34,31,35,69,66,72,56,90,22,29,83,76,43,37,9,12,8,53,95,44,36,14,6,55,61,62,54,50,42,99,80,87,58,3
d69,76,9,81,29,36,51,16,28,21,66,50,93,53,44,39,19,80,99,56,59,13,26,37,86,49,69,74,1,45,18,23,63,96,71,3,85,95,61,8,87,48,22,82,2,4,73,84,33,65,34,27,25,31,54,88,12,64,78,6,97,98,57,42,91,94,32,15,52,5,83,92,38,10,75,68,72,46,14,67,89,30,17,79,20,58,43,0,62,47,41,11,40,55,60,35,70,77,7,90,24
d35,85,66,42,22,84,0,80,51,71,35,46,88,24,28,55,41,53,14,76,44,63,47,7,45,29,6,83,89,38,92,54,65,21,79,70,72,12,90,13,2,48,30,20,26,87,11,77,31,75,91,58,60,33,59,64,5,95,4,9,81,8,68,15,32,97,27,16,82,96,3,74,93,56,98,37,67,99,10,49,43,73,19,23,57,1,52,62,34,40,50,17,94,36,25,39,18,69,86,78,61
d66,86,22,13,73,57,45,96,93,80,47,58,32,85,94,43,49,29,70,15,92,87,42,46,44,54,99,91,37,77,7,61,72,35,6,39,28,23,1,0,16,2,31,97,3,66,74,78,10,26,33,79,24,75,9,68,25,62,38,67,60,52,40,11,88,36,84,30,20,19,21,53,50,65,4,56,14,27,5,63,95,98,55,34,89,59,18,76,83,41,69,82,81,51,64,90,8,48,71,12,17
d80,29,34,45,44,17,96,49,18,8,47,9,6,48,15,89,13,94,33,56,28,76,99,40,35,92,20,24,39,12,31,32,87,51,30,23,73,19,52,38,42,53,4,58,27,55,71,69,61,86,97,3,63,67,72,81,43,79,80,21,85,0,93,66,1,77,65,75,64,83,41,50,84,82,14,95,22,2,88,70,54,90,25,91,98,37,62,26,36,60,5,59,74,57,78,11,46,10,68,7,16
d3,23,33,73,98,19,48,59,27,6,44,88,94,87,41,26,45,30,80,55,78,14,65,18,42,79,36,61,99,1,82,8,10,43,38,39,7,97,37,76,84,25,60,71,50,24,52,22,96,75,29,86,28,91,85,31,9,58,15,49,54,56,68,95,53,51,13,3,62,83,16,4,69,93,70,34,64,17,57,74,21,2,32,72,47,89,0,46,90,40,11,67,12,66,92,77,5,81,35,20,63
