,r71,r87,r67,r69,r25,r31,r48,r72,r61,r20,r35,r99,r38,r29,r19,r70,r28,r77,r13,r64,r76,r30,r98,r93,r40,r37,r55,r57,r81,r44,r7,r33,r62,r80,r91,r78,r16,r22,r89,r32,r1,r97,r9,r51,r95,r90,r100,r41,r94,r39,r85,r14,r79,r88,r10,r92,r34,r52,r75,r86,r82,r2,r27,r96,r63,r65,r8,r56,r4,r47,r11,r83,r36,r43,r84,r23,r5,r3,r12,r53,r54,r66,r6,r17,r26,r45,r60,r73,r49,r24,r50,r18,r59,r74,r58,r15,r46,r42,r68,r21
d59,98,87,64,88,61,16,68,33,89,0,41,27,46,32,78,83,73,34,4,97,66,1,30,12,15,56,51,2,39,55,81,3,29,79,13,19,91,54,11,49,6,85,18,90,86,14,36,26,62,60,44,25,63,28,84,52,37,82,22,75,65,74,35,9,59,71,7,23,93,94,8,21,96,57,31,43,92,77,40,38,76,20,50,17,95,10,70,80,47,53,5,24,58,99,69,48,42,45,72,67
d40,26,46,47,34,23,40,5,16,32,53,20,74,59,6,4,79,38,14,81,18,9,84,44,29,89,49,69,94,10,73,99,72,27,83,45,93,90,76,36,52,43,75,63,24,8,57,97,22,96,21,30,56,12,51,1,60,91,33,41,55,77,54,0,70,86,78,19,2,58,35,37,88,66,65,11,67,28,25,92,3,13,68,95,85,98,39,42,64,80,15,82,87,62,71,50,31,17,7,48,61
d83,13,49,83,36,3,18,72,93,84,69,23,79,63,78,74,46,81,82,66,43,67,37,52,91,87,39,86,22,85,20,54,21,26,47,65,34,35,42,29,25,33,31,75,27,88,53,28,6,0,61,12,2,96,5,68,55,15,60,71,89,57,1,70,7,50,10,51,62,14,8,11,40,56,64,17,76,97,19,77,80,58,99,45,16,41,30,95,24,38,94,92,44,59,4,48,98,73,90,9,32
d33,13,79,67,76,7,22,65,8,63,60,35,23,2,74,80,36,12,26,66,5,69,11,90,64,56,99,19,92,49,53,71,73,20,29,82,62,54,4,32,94,89,59,37,1,45,87,24,81,70,9,68,85,30,98,18,39,46,88,14,10,41,17,84,91,83,97,34,27,21,0,51,6,31,47,93,95,77,42,28,61,58,52,75,57,96,44,72,33,50,43,78,48,55,3,25,16,15,38,86,40
d12,5,42,21,0,96,95,59,45,74,80,60,61,44,50,18,46,90,1,31,9,48,66,69,47,94,72,4,79,67,54,15,71,65,57,20,12,40,30,6,43,8,87,56,84,32,89,28,97,27,34,51,98,17,85,2,41,13,78,39,75,62,55,52,33,22,49,88,7,11,23,14,91,73,76,26,92,16,25,37,24,58,53,10,64,29,82,83,35,99,63,70,19,86,93,38,77,3,68,36,81
d16,22,3,4,14,78,67,28,9,31,94,51,71,85,10,6,61,15,13,1,86,99,2,40,83,74,89,75,52,12,16,72,35,39,34,32,30,56,20,17,66,91,43,62,42,5,29,92,44,55,0,8,95,87,26,98,47,57,38,82,84,7,37,60,81,64,50,27,96,76,65,69,68,59,21,19,11,49,58,80,73,25,18,79,90,54,93,53,70,63,45,33,23,97,48,88,24,36,41,77,46
d20,81,20,5,23,9,79,36,74,3,62,11,65,89,78,93,52,61,43,83,51,28,97,26,80,56,44,76,13,54,64,94,72,7,27,16,30,38,4,99,46,29,87,35,77,84,92,40,57,60,42,17,32,75,41,55,91,58,21,68,66,24,63,48,25,71,33,59,6,70,85,12,67,53,95,22,90,1,96,88,50,86,31,34,10,14,45,18,15,8,47,37,19,69,2,39,82,98,73,49,0
d26,29,6,98,47,82,37,80,64,74,73,95,92,97,81,86,10,34,56,52,85,26,41,35,30,87,55,54,68,91,46,89,71,20,94,42,57,12,5,24,31,23,60,33,93,58,16,49,50,39,21,84,76,17,0,78,88,65,99,77,75,25,1,7,28,83,40,70,90,8,9,14,53,61,59,4,13,69,63,2,19,22,62,67,44,96,45,32,15,72,79,43,18,38,3,48,36,11,66,27,51
d55,82,89,32,10,92,15,70,73,36,29,14,65,26,56,51,63,16,54,6,97,46,91,50,94,75,59,9,49,1,78,80,4,38,83,53,2,7,21,69,71,60,67,33,72,90,85,20,12,5,76,77,39,98,40,93,13,42,79,37,23,43,81,30,95,17,35,61,47,0,88,19,58,66,87,45,74,62,3,68,99,64,24,57,52,18,31,25,96,11,22,27,84,55,41,86,34,48,28,8,44
d39,66,36,64,14,24,5,39,37,68,21,19,15,85,65,54,76,86,48,51,84,82,31,41,11,97,34,33,88,87,29,49,83,25,7,93,77,2,45,74,91,99,89,59,53,40,26,30,35,18,58,94,61,52,78,92,73,79,69,55,46,67,44,9,32,3,71,47,17,13,62,8,75,70,6,23,10,60,98,0,81,72,80,42,63,95,16,38,27,28,96,50,12,4,90,20,56,22,57,43,1
d6,10,12,18,98,34,3,9,97,70,21,96,17,6,80,99,45,77,92,0,40,48,62,58,39,69,91,2,37,85,94,71,73,8,7,60,86,93,84,90,49,33,20,1,14,46,59,89,74,87,50,19,55,72,28,22,30,43,57,32,15,51,54,38,13,82,75,5,53,23,29,81,63,44,11,25,83,56,41,47,4,66,61,79,68,95,27,24,42,26,67,52,64,36,16,88,76,78,35,31,65
d99,5,76,0,39,69,88,13,7,68,45,59,47,50,77,79,26,36,67,17,71,6,64,11,9,94,22,75,44,53,20,19,93,38,65,34,8,52,2,40,10,42,14,66,24,18,74,78,89,27,95,30,15,55,91,98,49,31,16,99,33,81,1,92,28,58,46,97,73,54,41,3,96,29,32,21,84,51,35,12,80,70,61,87,43,57,62,85,48,4,60,37,72,82,83,25,56,63,23,86,90
d41,45,2,65,47,89,35,85,21,59,54,27,86,44,95,16,31,84,72,30,11,24,5,63,99,40,8,58,62,13,64,94,60,67,34,19,22,91,42,66,92,37,29,87,61,9,76,48,10,39,14,43,1,3,90,97,52,70,12,28,32,50,0,69,96,26,15,18,57,88,98,38,80,51,73,20,6,4,23,49,81,36,7,56,77,71,55,83,74,17,33,75,93,78,25,68,79,53,82,46,41
d81,36,35,23,58,17,90,24,8,62,42,15,73,71,69,92,82,37,83,12,48,5,6,10,96,95,94,77,33,79,66,22,93,41,25,98,87,68,21,53,13,44,14,88,80,19,51,32,2,59,85,11,26,7,81,67,84,1,4,45,65,50,74,99,75,55,16,57,56,46,18,20,89,9,76,70,64,27,49,3,34,54,91,61,52,78,40,43,31,28,47,30,72,60,0,29,97,38,63,86,39
d32,7,85,13,47,89,99,43,2,59,38,22,65,12,88,11,67,83,8,61,44,90,14,39,34,25,62,78,31,10,1,69,91,93,57,98,84,95,19,20,0,49,5,55,56,73,36,72,21,81,70,71,40,92,82,27,86,87,46,96,26,54,79,53,50,15,66,52,76,37,60,64,42,29,23,30,35,6,32,28,77,63,3,45,75,4,94,97,33,18,9,51,24,68,58,16,80,74,41,17,48
d22,85,41,97,50,1,31,57,75,38,72,87,34,6,30,46,35,77,4,86,36,10,82,83,99,45,98,12,40,28,60,66,32,68,58,89,80,27,20,47,18,69,73,0,64,59,79,8,26,9,44,17,84,24,19,92,96,91,61,55,54,21,33,22,63,78,7,16,56,5,52,94,90,62,51,67,13,76,48,42,74,25,53,15,37,65,71,3,29,23,49,11,43,14,70,88,39,2,93,81,95
d14,42,71,87,37,4,26,61,39,17,69,49,82,14,77,27,92,46,48,96,72,44,21,58,63,74,57,32,91,55,83,15,52,25,60,10,80,36,23,34,43,89,11,16,65,38,54,20,18,85,75,67,30,3,68,64,41,33,97,45,53,84,76,7,51,2,95,8,40,93,73,22,13,50,86,99,70,31,19,9,29,66,35,0,24,28,6,79,5,62,90,88,98,12,56,94,47,59,78,81,1
d9,0,69,77,90,9,8,34,26,36,70,88,2,59,64,23,43,10,29,4,14,5,94,37,33,31,96,25,71,39,99,40,67,17,30,72,68,35,83,87,7,92,12,80,75,62,41,47,21,79,56,53,93,20,60,84,18,82,24,50,95,16,32,86,42,65,49,13,66,11,27,61,22,52,3,58,54,48,51,63,73,46,81,55,78,45,57,97,1,98,74,91,19,15,6,89,44,38,28,76,85
d3,72,18,1,47,69,89,64,44,37,9,46,57,52,60,31,20,76,4,35,22,99,77,48,7,85,16,71,28,8,40,26,10,30,15,90,45,33,34,79,43,36,53,2,5,62,86,11,39,21,66,88,50,83,84,70,75,24,56,87,12,96,29,42,93,98,80,19,0,27,67,73,94,38,61,74,55,78,82,65,49,81,25,51,58,54,68,17,14,59,91,23,97,63,6,32,92,3,95,13,41
d11,95,22,2,70,84,27,63,96,67,51,85,68,44,53,52,25,92,5,48,18,72,78,66,80,58,57,91,26,29,69,77,24,38,17,16,11,90,32,33,62,10,54,20,49,4,28,23,88,3,94,89,21,6,36,0,13,76,65,81,35,31,87,8,56,55,41,19,42,12,1,50,75,7,59,40,71,9,73,61,99,14,79,30,74,37,82,46,43,93,64,97,83,86,39,47,34,98,15,60,45
d78,89,42,41,34,83,95,2,6,19,60,58,71,62,45,97,98,92,32,80,73,78,47,64,24,3,93,61,54,43,27,82,12,70,17,21,77,66,30,33,11,23,31,53,46,87,91,37,69,13,79,59,44,5,99,35,18,85,57,81,72,51,68,94,63,4,86,20,88,55,40,28,75,56,7,16,14,0,65,22,84,48,26,90,96,29,50,8,36,15,9,74,49,38,67,52,1,25,39,10,76
d92,19,55,95,53,44,8,54,75,41,43,66,29,17,48,90,96,45,33,97,32,3,61,85,13,1,81,89,93,70,18,74,86,51,4,7,79,58,37,87,34,78,52,27,71,15,25,56,23,50,64,30,88,21,62,22,65,5,39,69,16,63,94,57,49,2,38,60,82,99,36,42,24,10,0,98,76,83,31,6,84,11,14,12,72,67,26,91,59,28,77,35,40,73,68,46,20,47,92,80,9
d64,82,11,87,51,95,24,92,78,33,54,46,75,94,1,90,59,88,12,68,53,64,39,98,18,26,61,69,31,9,44,72,89,93,77,34,47,97,19,83,73,49,7,23,22,74,99,86,91,60,58,5,66,10,13,50,52,43,37,2,20,63,35,76,16,3,80,56,17,81,71,14,32,6,67,84,65,40,48,25,70,57,41,8,45,4,42,38,21,27,36,96,55,79,30,85,29,62,0,15,28
d87,43,45,50,66,27,33,8,80,53,54,51,39,13,82,91,85,30,67,47,37,0,25,26,11,48,32,44,3,92,36,72,5,84,24,86,65,23,83,70,76,6,16,68,77,2,63,95,78,1,40,19,87,61,18,94,29,59,22,12,35,4,10,90,20,69,55,73,88,96,42,52,56,57,31,99,64,34,79,21,74,49,15,93,71,75,7,41,62,98,14,38,89,60,81,97,46,58,9,17,28
d73,58,49,41,93,51,17,16,92,42,69,96,35,71,56,23,50,36,74,25,43,45,22,73,47,33,61,87,98,6,86,48,10,1,5,4,67,46,20,11,66,89,81,30,13,44,7,53,52,19,27,18,39,85,64,38,54,62,65,95,78,97,94,31,2,15,28,63,99,29,90,12,8,77,3,75,68,91,57,70,9,82,84,24,40,76,55,60,59,14,72,80,21,83,0,26,32,37,79,34,88
d76,57,85,58,64,9,29,23,97,35,52,80,6,93,12,55,20,40,72,63,76,84,43,19,1,49,21,47,82,31,96,18,37,83,56,17,38,2,88,61,25,81,8,32,91,54,66,41,89,60,46,51,0,99,77,34,13,92,26,48,44,94,90,65,5,4,87,39,15,62,36,10,68,11,86,69,78,53,28,74,14,70,73,30,7,67,95,79,27,98,22,33,59,3,16,50,71,24,42,45,75
d62,97,36,76,96,58,20,80,84,41,62,9,44,48,75,81,33,27,34,1,99,19,89,94,13,11,64,70,14,86,91,12,18,98,67,21,51,39,45,56,42,10,24,85,29,37,88,52,5,55,0,7,57,8,3,79,90,59,17,95,16,82,30,25,78,40,74,92,46,23,53,26,31,73,43,54,4,49,87,38,93,69,50,22,6,32,47,63,35,28,66,65,72,71,77,68,15,2,60,61,83
d1,97,41,30,33,22,63,40,0,93,46,5,99,19,91,21,24,37,83,82,45,71,70,1,7,20,15,67,35,59,94,3,18,75,52,23,76,61,60,2,31,39,85,77,53,84,87,13,51,58,78,64,55,8,43,90,79,14,26,74,95,86,42,16,36,54,50,96,32,80,88,68,38,11,92,10,81,48,17,9,27,65,73,49,89,47,72,62,4,29,34,28,98,66,44,6,25,56,12,57,69
d74,12,96,71,50,87,63,73,39,47,93,33,84,31,56,89,79,21,28,53,41,74,11,25,48,68,69,77,70,85,2,6,46,1,83,66,80,65,19,27,22,38,3,54,67,51,37,72,58,60,7,15,78,59,92,81,98,40,88,61,24,4,32,23,42,82,75,64,86,52,10,16,55,5,26,9,43,0,76,99,30,44,90,18,20,8,45,14,35,91,62,29,34,36,97,57,13,49,17,94,95
d93,85,55,84,12,53,6,8,61,25,36,68,79,13,19,29,21,78,92,67,40,49,42,51,35,80,56,66,39,18,23,73,0,57,41,28,76,26,90,48,37,46,97,86,4,69,32,88,91,17,33,81,20,2,3,15,14,89,45,11,31,65,98,95,24,34,16,60,5,83,44,87,94,38,52,62,93,58,72,43,71,96,27,99,30,7,70,63,59,54,22,9,10,75,1,47,50,74,77,64,82
d84,53,65,38,27,71,64,50,88,48,89,70,41,92,26,31,75,72,11,60,22,42,90,73,45,20,35,10,94,46,78,63,95,96,34,74,40,30,6,61,86,43,93,29,57,0,28,33,15,97,25,79,32,62,83,85,91,21,52,39,24,69,36,51,8,23,7,44,87,80,49,84,18,77,1,59,19,55,37,68,14,2,98,54,12,56,58,81,9,13,99,82,4,76,66,17,67,5,47,16,3
d30,56,99,60,35,49,0,2,90,73,85,44,6,82,54,5,33,92,50,24,75,22,94,62,96,48,37,78,59,27,68,53,66,93,91,36,67,9,57,81,77,7,8,80,86,38,29,97,25,95,13,55,41,84,74,43,3,32,39,71,17,18,69,14,52,88,28,11,65,63,98,23,20,70,47,10,45,26,19,83,21,1,58,4,16,12,89,40,46,64,15,31,72,42,79,30,51,87,76,61,34
d70,47,7,44,72,12,53,29,15,6,77,8,25,94,67,2,14,66,27,57,38,13,48,19,11,74,83,61,82,87,21,35,22,9,81,90,88,39,84,4,69,70,50,37,24,23,89,5,95,58,62,98,63,60,17,45,28,59,18,93,75,99,56,71,32,85,80,91,97,33,42,36,68,64,40,46,20,1,3,34,86,78,79,10,76,30,96,49,16,54,73,92,65,31,0,41,43,26,52,51,55
d69,12,69,64,95,42,81,1,51,47,17,46,52,76,31,43,61,11,87,98,18,67,71,45,36,89,53,38,75,80,29,55,35,7,48,39,28,84,3,15,66,72,13,79,37,85,21,82,57,91,97,6,99,20,41,74,73,32,65,44,27,0,16,83,23,54,50,86,2,94,34,59,68,30,63,24,60,22,58,92,70,8,33,14,49,40,56,19,25,88,93,62,10,96,77,90,5,26,4,78,9
