,d91,d11,d14,d25,d56,d5,d50,d73,d24,d80,d95,d44,d57,d86,d83,d7,d29,d97,d16,d23,d1,d84,d38,d92,d43,d2,d74,d10,d93,d67,d21,d17,d40,d22,d82,d52,d62,d54,d33,d78,d75,d94,d98,d72,d66,d42,d46,d32,d3,d19,d49,d4,d27,d55,d99,d48,d85,d87,d53,d31,d39,d30,d100,d28,d8,d63,d36,d89,d96,d64,d65,d47,d9,d51,d58,d88,d34,d61,d70,d76,d6,d26,d59,d13,d20,d60,d45,d77,d41,d71,d79,d68,d90,d15,d18,d81,d69,d12,d37,d35
r3,56,83,86,17,15,45,28,58,6,22,65,29,96,33,95,47,66,90,93,99,61,39,18,42,25,16,13,11,37,88,9,94,27,53,76,32,21,82,52,10,92,1,64,34,20,60,3,77,85,72,87,84,51,35,30,2,50,41,38,48,54,73,44,23,24,12,19,0,8,69,78,57,5,14,46,36,63,40,4,68,31,62,43,75,98,79,59,97,55,26,49,67,81,80,71,89,7,74,70,91
r7,19,39,57,98,86,37,13,20,10,44,51,42,78,97,5,93,28,80,74,9,36,68,65,66,32,85,55,22,96,70,45,29,17,7,0,26,11,21,31,89,69,34,71,58,4,53,14,90,72,63,49,75,52,30,1,12,61,15,35,54,92,94,76,81,40,46,24,91,62,41,60,8,48,23,84,95,38,83,73,79,25,88,77,87,67,18,64,3,27,59,2,33,16,6,50,99,56,82,47,43
r72,23,2,74,75,17,33,94,15,97,49,22,82,39,95,86,29,38,53,36,62,7,1,5,96,88,4,48,92,30,40,63,67,26,76,85,19,16,13,77,8,58,43,20,73,78,57,0,28,89,93,71,66,61,25,41,14,70,59,6,79,91,60,56,98,3,21,46,84,72,45,50,34,32,87,35,37,54,90,24,27,42,12,44,81,51,47,68,31,83,69,9,80,18,55,10,11,65,99,52,64
r79,68,24,86,42,14,89,70,38,69,17,94,49,26,64,50,5,6,32,73,39,66,19,90,44,43,13,35,99,60,16,11,88,63,57,15,31,18,4,30,7,3,97,65,40,91,47,79,92,41,84,95,52,81,46,54,48,22,76,75,71,29,77,59,23,72,98,85,83,25,58,93,74,28,87,2,10,62,53,0,67,8,34,55,37,82,20,51,33,80,45,56,61,78,21,9,36,12,96,27,1
r87,83,45,52,33,85,97,23,64,39,61,88,58,18,81,37,43,76,34,86,94,21,99,46,73,57,29,70,60,5,69,24,20,95,1,93,44,98,47,89,65,67,50,6,41,75,19,59,78,72,12,77,9,66,38,96,28,10,56,25,13,7,42,40,26,84,51,11,0,27,49,8,63,90,82,31,32,91,55,92,35,17,15,30,2,74,14,68,22,79,36,48,71,80,53,54,16,4,87,3,62
r61,83,36,85,23,87,82,10,46,7,41,0,27,77,84,31,51,76,65,39,32,96,75,21,1,11,4,88,68,29,18,37,71,8,60,43,89,78,34,67,52,86,14,57,15,40,58,66,54,90,35,16,99,9,26,81,30,97,5,20,50,62,45,19,25,44,3,61,73,59,22,24,95,93,74,28,72,17,80,2,64,69,79,70,56,98,13,47,55,92,91,6,42,12,38,53,94,63,49,48,33
r49,34,55,75,16,21,10,47,98,30,37,70,99,91,77,79,3,80,59,86,13,85,92,11,69,38,97,12,94,2,58,89,32,73,23,96,6,19,87,44,27,42,14,49,0,48,51,39,17,95,36,4,5,53,54,64,90,35,26,63,41,68,76,46,1,33,93,65,81,18,66,67,60,56,8,71,82,9,43,20,40,52,45,72,74,29,24,61,84,50,28,31,25,15,62,78,83,22,88,7,57
r5,41,10,6,92,97,16,50,74,66,68,19,63,72,43,31,25,44,78,86,90,75,38,61,11,12,5,36,46,79,73,27,9,87,52,57,60,23,18,54,99,2,83,59,94,37,53,91,80,21,98,1,47,34,82,22,88,45,96,13,95,28,0,64,76,35,58,55,7,84,15,81,24,32,48,26,49,42,39,77,70,14,20,30,4,69,33,62,8,93,51,17,3,71,56,29,85,89,67,40,65
r98,8,11,77,90,15,78,93,16,20,35,44,66,10,33,45,84,81,14,76,56,49,22,72,70,58,74,1,28,65,7,63,62,3,17,88,80,91,9,92,48,34,87,71,98,6,68,69,32,40,55,29,85,12,23,52,0,64,83,4,75,13,5,82,21,79,42,57,38,41,24,46,19,61,86,99,89,50,94,96,39,53,54,51,59,73,43,27,30,25,47,26,31,37,2,67,18,60,95,36,97
r46,63,93,4,81,76,83,66,53,24,61,84,75,96,99,74,28,37,94,43,85,68,34,44,88,95,10,17,86,25,11,55,32,72,14,73,50,3,0,54,41,12,51,18,8,98,49,15,97,92,21,59,33,48,58,90,65,67,89,47,78,57,26,46,35,60,9,69,87,30,6,19,23,56,2,52,70,27,31,64,36,91,5,42,22,38,79,80,13,77,71,45,62,82,40,7,16,1,29,20,39
r28,73,35,44,83,80,78,66,51,97,27,39,85,2,38,69,71,13,48,92,60,12,67,5,57,4,99,74,84,32,17,3,26,89,93,23,14,94,11,47,7,40,29,62,55,19,45,30,72,63,70,54,24,61,95,22,75,82,76,46,37,88,64,58,9,36,43,15,53,33,31,91,28,98,68,79,50,20,77,59,81,10,21,86,49,41,16,8,6,90,18,96,34,25,65,52,42,56,1,87,0
r51,60,26,8,94,72,90,58,21,15,68,38,98,0,63,86,12,20,79,11,3,6,56,50,40,45,64,85,54,95,39,69,24,31,73,61,2,13,33,36,25,62,83,4,34,82,70,35,84,23,88,96,91,81,99,42,41,44,43,18,46,57,5,93,59,29,14,87,28,53,89,78,19,48,92,37,66,97,80,55,47,67,1,22,16,17,9,49,27,30,7,74,75,77,10,65,32,76,71,51,52
r54,36,78,10,57,71,35,87,33,94,24,62,44,72,50,73,37,5,93,4,45,46,96,40,1,68,34,63,15,55,18,0,31,2,27,89,70,82,59,22,14,69,77,52,49,84,54,76,90,65,29,25,6,48,58,23,28,13,61,91,32,97,8,39,75,30,67,42,21,51,79,86,19,11,38,16,88,12,95,98,64,74,60,3,81,80,53,47,92,26,41,43,17,9,7,56,66,83,85,99,20
r22,69,77,39,61,90,36,27,75,42,45,46,62,82,44,60,89,4,34,43,2,17,6,58,19,56,47,52,87,15,33,48,92,35,41,98,7,95,8,81,99,96,5,74,83,66,50,26,0,24,23,54,38,16,28,78,67,21,84,59,31,20,93,37,68,13,79,91,40,12,97,14,29,10,63,18,88,22,70,11,85,55,57,53,1,65,94,32,49,30,76,3,86,64,72,73,9,51,25,80,71
r50,52,36,32,11,96,62,1,86,17,75,16,25,97,22,5,68,18,35,53,28,91,54,21,73,19,6,70,69,0,72,39,50,20,29,13,46,57,84,37,10,89,47,76,8,60,66,64,79,23,63,88,27,87,41,94,77,56,98,61,3,34,24,65,95,90,45,74,93,2,83,48,9,85,38,15,44,67,99,49,55,71,42,14,7,30,59,80,51,40,31,78,12,92,81,26,82,43,33,4,58
r12,32,67,38,96,88,99,0,69,24,58,91,56,34,85,80,61,48,55,44,6,62,28,12,21,83,26,9,87,79,47,60,14,27,2,50,94,84,49,36,65,17,78,73,74,71,29,89,41,4,30,13,52,45,64,18,72,1,35,54,23,81,53,82,42,31,59,16,15,70,39,10,25,57,76,86,43,92,75,66,77,7,51,22,95,3,90,46,40,97,20,63,33,5,98,37,11,19,93,8,68
r17,68,93,30,41,29,71,72,28,4,77,35,14,44,66,81,25,9,12,26,11,56,6,99,40,36,92,37,63,0,34,69,2,19,47,97,65,58,94,91,39,13,3,61,59,46,95,96,21,55,5,10,38,20,31,64,89,67,33,52,42,54,1,17,79,70,87,90,23,45,7,62,48,78,51,76,73,98,57,43,18,24,83,84,60,85,15,82,27,16,86,8,32,50,88,74,75,22,53,49,80
r56,28,35,80,76,14,62,3,87,72,44,18,29,30,64,2,33,26,48,59,19,45,5,92,34,74,65,46,88,97,52,31,77,6,68,75,9,82,61,20,8,79,25,69,43,42,90,70,98,16,50,93,4,27,73,12,84,57,37,78,96,17,39,11,53,49,95,41,10,21,85,94,0,55,15,22,7,83,91,51,66,89,56,24,71,38,54,13,1,63,58,47,67,36,81,32,40,99,86,60,23
r73,17,93,42,37,25,84,90,80,60,38,2,28,22,26,16,78,31,89,47,68,40,76,36,82,5,92,41,51,62,49,39,35,72,73,27,12,97,11,15,99,6,65,32,98,53,9,23,3,88,45,46,7,48,20,70,34,29,30,61,57,66,56,50,54,79,8,52,19,64,75,94,67,91,21,58,77,55,69,18,74,13,81,85,95,63,24,44,96,4,10,71,14,87,33,0,83,86,1,59,43
r52,57,32,56,20,84,90,73,34,12,26,68,21,55,60,89,23,46,93,53,37,7,4,36,33,44,6,28,54,47,67,66,78,88,62,61,71,18,14,74,13,8,48,92,2,27,40,22,19,1,52,70,63,99,81,0,65,95,29,59,96,87,31,49,11,41,94,79,98,3,64,42,69,50,35,58,24,75,39,43,9,91,38,86,83,77,82,5,16,25,15,76,72,30,80,45,97,51,10,85,17
r10,81,43,30,25,67,98,97,58,72,82,55,9,73,76,86,74,44,66,48,83,92,8,27,22,46,63,12,40,42,11,85,34,23,7,62,80,33,91,56,21,52,37,18,0,84,17,75,24,29,53,19,49,32,93,59,70,57,96,26,65,1,71,79,13,35,89,41,38,61,20,5,60,6,99,10,4,88,14,28,31,78,16,45,87,64,94,69,39,68,50,36,3,51,15,47,95,90,54,77,2
r85,64,96,69,36,76,77,39,15,48,89,80,55,44,94,61,31,16,32,45,86,21,8,67,59,53,93,85,30,90,43,4,60,50,99,18,92,79,83,88,26,27,33,68,63,12,3,97,66,6,51,20,74,42,65,98,24,91,57,10,72,41,38,84,13,95,82,78,29,40,1,47,73,11,49,5,17,0,56,71,81,2,62,19,22,75,7,23,37,35,14,52,34,46,58,9,28,70,25,87,54
r91,71,63,94,74,67,24,61,80,69,96,39,46,44,89,50,9,2,73,22,87,82,10,21,6,37,5,32,14,65,54,11,55,83,4,57,30,36,7,27,16,92,17,91,75,62,48,72,15,28,64,95,3,68,18,78,45,99,47,42,84,81,76,33,77,35,86,31,38,56,88,85,79,60,52,66,59,26,90,34,58,98,53,13,97,12,93,0,49,1,23,25,29,43,40,41,70,20,51,19,8
r19,32,62,49,36,64,59,50,7,44,12,1,88,80,47,57,23,61,87,25,94,48,65,20,27,84,75,8,85,82,63,24,41,83,5,43,29,68,19,95,3,79,89,69,17,96,26,97,0,33,70,38,81,76,9,67,72,56,45,55,21,10,6,54,52,93,22,86,37,73,42,4,40,78,2,16,74,14,28,15,77,99,11,91,71,92,46,18,60,98,66,13,34,35,30,51,39,53,58,90,31
r26,91,61,55,26,84,48,27,5,23,41,45,88,15,47,49,83,22,99,90,94,44,70,66,80,97,21,92,16,74,54,73,42,3,1,19,18,14,75,9,67,77,36,32,31,82,59,53,38,56,10,39,72,85,65,60,63,64,68,57,69,50,79,58,35,20,34,46,86,28,7,96,8,6,89,25,43,12,78,62,4,81,17,2,33,71,76,24,95,30,37,0,87,93,29,98,13,52,11,40,51
r93,23,14,34,26,92,59,73,52,40,63,98,90,54,5,3,72,81,39,85,56,48,51,6,55,41,32,83,99,53,20,57,87,77,88,46,86,50,45,94,17,75,1,15,95,37,42,24,68,12,67,21,79,30,96,65,22,35,49,91,47,61,7,25,16,19,76,97,13,82,74,89,9,31,10,64,70,8,84,38,58,80,44,28,71,60,62,69,18,33,36,43,78,27,29,2,93,66,11,4,0
r15,13,85,72,84,59,7,42,90,27,39,66,53,98,63,97,34,2,75,74,36,25,73,12,99,88,67,6,64,4,19,21,33,93,30,78,41,17,22,68,79,87,51,45,11,0,82,46,1,43,14,69,89,56,9,83,8,40,94,57,96,48,76,16,77,71,54,18,20,70,52,35,26,62,61,95,55,44,23,3,38,29,81,58,60,5,28,80,47,10,50,49,92,24,15,31,91,65,86,32,37
r16,17,19,52,26,46,31,50,36,3,8,48,63,2,25,85,0,87,99,76,44,20,91,95,61,41,24,77,11,88,73,4,62,96,34,86,80,18,23,81,66,75,29,15,55,92,83,5,9,84,49,60,74,42,27,39,98,45,43,13,32,59,30,54,89,28,35,7,65,21,40,53,38,71,67,51,12,97,68,56,70,94,64,82,16,93,78,33,22,79,6,1,57,90,72,69,37,14,58,10,47
r27,26,37,21,71,84,11,98,45,41,30,25,52,43,88,72,17,70,12,39,55,47,50,87,4,56,89,62,10,22,23,82,76,95,1,2,81,15,97,42,54,86,79,92,51,9,93,24,61,6,73,14,99,31,53,3,64,33,67,74,66,48,63,46,7,18,27,40,65,36,94,5,8,34,75,16,13,91,68,32,19,77,69,83,0,35,57,96,28,85,60,49,44,38,78,90,58,80,29,20,59
r63,58,44,13,52,66,21,3,25,89,75,6,12,53,1,38,18,81,93,46,43,88,42,17,54,97,8,11,16,99,64,78,60,62,49,96,36,7,73,15,71,63,65,90,98,35,48,79,69,19,24,68,83,84,14,34,10,56,27,59,30,45,95,82,87,39,85,94,26,51,31,91,0,86,20,4,74,37,57,47,32,28,80,50,70,67,55,22,76,33,77,23,40,41,61,9,92,29,2,5,72
r74,52,87,66,18,27,29,31,2,40,74,50,51,45,39,14,61,85,67,11,62,13,1,30,53,83,92,35,15,93,54,86,43,55,38,57,22,65,80,73,17,68,76,75,77,34,63,6,10,64,49,46,95,8,58,91,7,90,84,5,33,47,23,48,72,20,25,59,3,71,37,98,88,4,26,0,12,32,70,94,96,89,19,36,97,81,82,41,42,56,79,78,16,44,60,24,99,9,21,28,69
r43,95,75,12,48,24,98,65,0,58,52,86,17,10,90,85,42,82,77,74,78,40,19,66,43,21,13,55,16,22,4,72,31,15,23,37,34,36,3,80,30,33,8,53,2,59,32,47,45,20,73,14,83,88,91,26,39,97,46,1,69,29,64,38,96,18,25,76,11,5,70,28,54,84,94,87,57,51,99,9,35,68,44,93,89,92,63,49,79,7,71,61,50,27,62,41,60,81,6,67,56
r23,12,37,96,49,13,22,59,57,79,89,2,90,66,42,19,65,99,77,11,23,44,48,18,35,70,64,1,80,8,46,58,9,71,98,5,81,10,62,45,41,25,39,16,40,20,24,92,78,84,69,93,38,26,14,85,33,63,76,31,6,74,91,32,55,52,73,50,67,75,3,95,0,28,7,21,29,60,27,82,94,17,53,15,34,88,56,87,4,47,51,72,86,68,61,83,54,43,36,97,30
r40,95,78,38,11,60,24,5,10,39,73,44,59,85,80,61,57,50,28,54,79,76,77,33,31,6,30,58,1,93,88,53,27,94,97,18,98,87,25,3,32,65,48,12,19,69,86,29,41,92,83,55,34,70,26,91,82,62,84,75,49,35,96,89,36,46,52,81,72,56,14,37,9,8,47,23,66,51,90,67,15,13,21,45,74,43,4,7,63,71,42,2,17,16,99,0,22,20,40,64,68
