,d90,d46,d57,d4,d9,d54,d68,d2,d11,d72,d80,d16,d60,d89,d63,d22,d31,d77,d3,d98,d91,d85,d70,d18,d67,d30,d97,d74,d5,d58,d33,d84,d17,d79,d23,d28,d32,d7,d52,d100,d99,d64,d49,d19,d42,d53,d1,d34,d15,d82,d21,d25,d55,d35,d93,d78,d95,d76,d39,d26,d20,d6,d69,d88,d45,d87,d47,d59,d41,d48,d86,d24,d96,d43,d13,d94,d36,d73,d40,d92,d14,d75,d38,d50,d56,d61,d44,d51,d10,d29,d81,d66,d8,d65,d27,d37,d12,d62,d83,d71
r40,78,41,35,32,84,47,43,20,34,49,44,39,96,27,58,73,11,8,42,6,1,81,36,89,22,33,3,28,79,65,60,26,54,87,19,5,37,15,48,97,69,98,77,16,10,46,88,13,66,63,64,18,2,38,71,93,7,4,83,29,91,68,72,57,30,99,70,45,21,9,80,14,75,0,67,12,23,94,95,51,17,52,74,92,25,85,24,62,31,61,90,50,40,59,56,76,55,86,82,53
r3,96,63,35,8,2,65,21,17,91,95,15,99,51,32,70,59,48,34,49,83,53,36,31,84,87,81,26,6,64,41,90,19,25,43,74,29,0,97,46,98,76,37,40,28,55,89,66,58,22,60,10,82,14,11,33,71,56,24,12,61,92,77,86,23,38,3,68,20,85,4,45,27,18,30,7,57,93,54,69,1,5,73,50,78,79,80,42,67,13,39,9,62,72,44,94,52,47,88,16,75
r75,24,48,83,26,32,98,20,31,42,3,82,17,45,38,69,33,74,49,41,5,58,61,29,30,19,16,90,65,77,75,0,71,11,9,39,43,4,7,63,37,60,44,14,56,51,47,94,88,6,1,12,35,95,55,10,79,13,59,64,72,91,87,97,18,36,50,78,15,96,92,66,23,40,93,46,8,34,27,84,22,2,70,62,99,28,57,85,89,21,73,81,52,80,25,76,54,68,86,67,53
r85,58,54,11,7,64,5,75,79,99,3,71,91,55,94,43,52,33,83,92,8,28,23,74,1,4,97,32,90,15,45,60,31,18,35,96,87,10,26,53,56,93,13,78,62,24,0,76,72,6,19,51,36,25,63,88,65,21,12,17,30,41,9,69,57,37,85,27,82,46,95,68,38,50,61,86,84,16,89,49,22,77,44,42,59,98,80,2,70,29,39,67,81,66,40,34,48,73,47,20,14
r52,71,44,39,35,45,19,90,56,98,1,60,0,93,40,48,9,96,43,59,18,14,55,16,62,47,79,26,42,52,53,8,70,81,51,65,87,2,38,12,80,50,27,88,73,7,77,85,72,22,4,5,46,99,84,66,86,78,69,97,41,29,17,83,13,34,10,30,82,68,24,31,63,64,6,32,67,57,92,54,95,58,25,37,33,89,76,23,49,75,36,11,91,21,20,61,15,74,28,94,3
r93,58,76,40,46,95,24,85,20,52,49,69,47,5,80,48,62,16,33,38,30,15,57,2,59,65,4,55,88,71,13,22,74,32,1,97,96,53,19,23,17,10,84,42,51,91,86,82,0,56,54,37,87,14,93,41,64,73,6,18,29,36,79,61,72,12,8,44,63,50,60,21,25,89,45,11,90,9,70,77,39,3,7,92,66,99,68,75,34,78,35,94,43,28,98,26,31,81,83,67,27
r81,23,78,38,59,98,9,10,81,53,74,50,36,72,24,76,33,73,41,0,44,95,87,15,13,58,40,35,17,94,46,27,80,39,75,69,61,97,26,48,68,4,92,79,89,25,21,86,62,49,2,22,60,45,51,8,52,20,32,37,14,82,16,43,29,99,96,83,55,7,5,71,67,64,88,3,6,56,91,70,11,93,65,47,1,77,85,54,84,19,18,66,42,31,30,28,57,12,90,63,34
r58,16,70,76,82,67,23,98,8,10,26,38,51,43,88,41,87,48,36,95,62,75,54,91,1,45,68,30,37,63,78,47,2,96,29,92,0,71,3,33,25,60,49,66,83,13,97,11,32,74,64,22,90,24,58,7,65,27,52,59,12,39,14,99,77,84,55,79,6,56,17,69,15,72,18,4,21,53,44,94,34,46,35,5,42,19,57,61,86,20,93,85,73,81,40,9,28,31,80,50,89
r62,90,43,23,41,12,51,79,30,70,27,47,91,28,0,86,9,60,20,1,93,39,6,62,63,11,32,71,14,69,37,8,2,92,22,73,74,31,66,3,61,10,4,36,89,83,16,77,82,72,25,65,35,18,53,15,50,85,54,99,46,55,40,48,88,98,81,34,68,49,44,84,97,52,45,58,13,78,80,19,67,56,26,75,59,96,21,24,76,87,64,17,42,95,29,5,57,33,94,38,7
r38,87,30,71,43,64,72,66,18,27,26,24,52,88,77,61,25,47,12,69,73,11,21,23,85,46,40,7,58,42,60,90,53,39,38,28,32,89,9,35,16,86,50,67,29,17,79,34,68,98,15,36,59,81,93,91,56,5,2,37,45,57,76,82,55,62,78,19,96,13,54,33,70,51,31,0,44,97,94,75,41,20,74,48,6,63,4,99,14,65,84,22,10,8,49,95,80,1,3,83,92
r29,88,71,19,78,90,34,9,45,16,89,56,53,87,98,79,39,65,46,85,15,97,72,42,1,29,35,66,11,8,92,68,30,25,27,26,22,23,60,43,57,96,52,86,91,77,80,32,74,2,17,64,73,70,94,18,40,20,81,76,47,24,3,49,99,50,7,12,44,21,38,14,31,0,5,36,83,82,28,63,62,55,41,95,4,59,93,67,75,51,61,58,6,37,54,69,48,13,84,10,33
r15,61,86,65,29,53,47,15,12,60,83,43,40,89,80,17,84,20,4,25,67,34,74,50,77,27,14,58,72,90,99,55,85,9,0,62,39,82,49,76,8,79,35,98,38,31,63,56,30,70,2,10,6,91,7,54,19,94,46,45,59,75,3,69,33,92,57,42,96,41,87,66,71,78,95,52,73,37,26,23,24,21,5,28,18,97,88,32,44,16,93,68,51,13,11,81,1,48,64,36,22
r6,64,13,22,41,54,6,53,0,34,40,16,4,57,18,29,43,14,78,95,97,52,26,75,39,1,93,83,23,69,5,84,94,72,25,79,10,91,17,81,99,71,28,12,21,3,67,15,86,76,19,89,50,96,38,80,90,65,36,59,48,55,47,56,58,30,88,46,68,73,37,51,44,74,11,82,24,62,45,7,98,63,42,8,49,61,92,27,9,33,32,70,77,85,87,66,31,20,60,35,2
r32,4,78,43,58,46,77,14,50,44,40,86,5,48,23,61,18,85,63,52,82,13,9,35,84,41,96,75,60,70,67,17,45,54,97,51,80,71,32,83,72,87,55,0,68,99,2,19,76,30,94,3,56,65,21,57,93,8,66,64,16,12,95,53,89,1,20,88,69,22,24,47,33,10,28,79,29,7,42,92,34,73,90,6,37,59,39,27,91,98,38,26,11,15,62,36,81,25,49,31,74
r50,2,95,93,58,51,57,52,91,78,50,97,47,33,77,3,23,12,7,45,41,28,81,4,86,76,48,36,72,8,26,19,25,85,61,16,39,34,13,82,30,31,38,62,53,42,9,11,98,70,87,64,92,55,6,90,54,46,69,21,66,74,68,32,94,79,43,35,67,96,29,99,59,14,10,71,75,49,88,56,27,15,24,5,0,63,83,17,89,37,65,84,60,40,22,73,20,44,1,80,18
r64,4,30,0,32,52,13,67,91,14,72,61,38,66,65,88,1,83,48,69,51,20,85,98,71,55,76,31,79,11,33,59,22,63,7,64,40,10,42,78,6,54,96,21,82,17,39,99,86,70,44,50,16,27,73,34,25,75,19,9,47,62,77,80,28,15,3,36,74,84,5,68,18,56,58,57,12,37,95,8,23,53,94,87,41,49,81,60,90,92,35,43,46,29,2,93,45,26,24,89,97
r20,10,44,42,72,28,54,67,39,95,9,61,94,30,53,66,87,69,49,1,88,34,86,15,17,27,75,70,76,60,21,85,89,64,8,24,50,36,65,91,97,55,73,31,79,26,47,77,14,92,29,74,11,56,59,58,12,82,68,40,63,16,99,46,51,25,62,18,90,20,19,35,52,41,93,5,98,3,22,43,81,13,6,0,57,78,7,83,71,4,48,80,2,32,37,23,33,96,84,38,45
r89,72,10,5,36,90,24,20,18,42,99,11,64,45,61,77,27,93,16,55,92,60,70,33,67,3,44,50,29,68,96,89,76,38,81,26,41,59,53,91,84,75,23,1,6,7,34,54,40,82,28,58,57,8,95,19,62,71,25,73,43,12,30,15,88,79,46,47,49,32,65,86,74,17,0,80,87,14,98,2,52,21,63,37,51,66,13,56,39,94,97,85,4,48,69,9,83,31,35,78,22
r31,52,23,65,67,11,13,81,15,29,16,31,20,69,96,26,50,39,78,17,12,53,46,14,60,24,48,66,62,35,79,71,88,43,83,49,45,55,61,98,93,25,34,9,59,92,40,68,37,32,3,30,21,41,80,63,77,10,84,89,19,94,47,86,87,1,72,90,54,58,33,36,2,42,38,99,44,76,5,73,51,64,97,6,75,0,91,4,74,8,22,7,70,95,27,56,18,82,28,85,57
r61,72,55,94,60,88,57,34,77,22,14,46,51,71,56,28,38,83,80,76,20,43,4,33,62,10,25,98,26,36,67,11,74,48,32,44,70,21,97,91,89,86,73,42,87,68,50,24,40,54,69,82,52,63,92,99,65,49,61,93,66,15,16,64,47,41,3,27,13,6,75,31,39,84,85,7,96,45,81,12,19,58,17,29,53,95,78,18,30,0,9,8,59,2,1,35,37,23,79,90,5
r74,24,31,61,25,40,86,88,4,57,90,75,72,87,1,60,43,27,82,68,9,92,12,78,67,98,66,81,63,65,64,23,56,41,54,53,0,13,36,28,85,19,42,3,8,15,26,30,5,58,47,35,22,39,93,48,94,77,14,45,69,97,7,32,21,51,80,89,74,17,73,20,95,44,96,70,71,62,52,34,37,49,84,46,2,38,10,79,55,11,18,76,16,91,6,99,83,29,50,59,33
r43,62,85,82,44,37,29,12,81,13,25,14,10,88,49,2,95,70,51,91,22,94,92,27,78,34,17,35,18,3,21,98,59,42,73,40,52,80,65,1,58,71,56,72,66,6,4,76,19,46,0,97,74,69,8,36,31,45,96,60,64,53,86,15,30,61,41,48,79,7,28,32,75,33,84,26,57,67,99,5,16,38,50,68,11,87,43,54,90,77,23,20,9,89,24,63,93,55,39,47,83
r8,96,65,50,12,55,94,57,20,90,17,74,3,78,24,28,21,76,83,75,37,42,79,67,53,81,38,99,15,11,8,64,32,33,25,46,7,0,30,43,34,35,62,52,36,88,22,31,48,5,19,4,23,59,84,91,2,41,95,98,97,86,87,85,13,39,44,68,1,93,63,80,82,58,71,47,26,29,56,49,10,54,45,61,60,40,69,72,92,16,14,77,70,9,27,6,73,51,89,66,18
r71,45,78,7,12,44,23,13,21,84,55,51,8,77,27,33,29,91,88,3,98,25,80,63,60,31,18,64,28,97,15,54,70,59,42,73,48,52,39,74,62,76,20,41,68,69,6,32,93,53,9,2,92,89,90,40,19,46,67,79,26,96,82,11,14,38,10,37,95,66,83,24,0,75,58,17,34,81,65,56,1,49,5,72,22,85,36,4,47,87,86,35,50,16,57,30,43,94,61,99,71
r94,46,40,80,43,59,37,76,94,84,20,55,16,0,41,4,60,77,22,96,6,17,45,25,48,8,86,99,68,85,83,62,72,74,71,39,75,38,64,73,66,93,78,13,65,87,92,11,15,28,63,44,30,32,31,34,95,1,7,57,50,98,88,47,19,18,33,54,58,3,14,29,61,2,9,21,49,23,56,79,35,97,70,81,67,90,69,42,27,89,36,91,26,52,10,24,51,12,53,82,5
r26,11,80,1,17,19,94,45,49,71,98,82,35,25,66,63,59,0,57,65,21,89,74,4,2,31,48,29,52,13,3,75,44,27,69,41,88,5,24,87,76,68,50,62,28,46,6,70,40,22,20,54,32,47,93,51,33,85,55,34,99,84,77,23,86,60,18,61,42,15,16,79,96,97,10,12,9,38,72,95,83,39,43,92,8,90,64,37,73,56,78,81,58,26,53,91,30,14,67,36,7
r56,39,18,55,97,72,96,93,33,11,87,24,60,0,48,3,41,42,84,40,76,81,44,20,77,35,51,69,17,98,64,34,37,82,31,27,6,59,2,38,49,30,12,67,70,5,54,13,90,75,52,47,68,28,88,46,62,63,21,85,79,86,23,45,25,29,7,58,61,78,8,83,71,16,56,32,36,73,91,26,95,53,99,92,22,80,50,43,14,66,19,94,57,4,10,15,9,74,1,65,89
r96,34,54,46,23,81,68,45,47,67,13,71,41,43,48,94,3,17,30,21,31,49,93,2,8,7,15,38,50,82,24,73,26,18,64,40,75,76,39,97,9,96,61,14,52,89,1,95,57,59,27,37,63,12,5,70,74,32,80,62,65,56,44,33,0,28,51,90,86,58,10,35,25,99,85,91,84,60,87,22,36,77,20,72,88,19,78,66,98,42,83,79,11,55,53,29,69,4,16,92,6
r98,12,53,7,82,57,77,33,15,94,84,34,55,92,56,79,26,19,1,89,72,30,9,40,74,83,31,88,45,2,64,14,43,48,28,35,73,98,68,17,86,4,78,42,47,10,96,59,52,60,54,95,22,36,76,25,80,39,16,87,49,81,13,37,46,11,50,71,65,5,32,75,18,91,38,44,24,63,69,93,3,97,99,20,66,6,58,62,67,41,85,8,51,29,27,21,61,70,90,23,0
r87,24,42,21,25,68,32,15,74,67,92,64,13,82,4,43,44,34,52,56,26,33,18,28,46,97,75,8,51,6,11,48,2,84,76,31,72,20,3,93,73,63,9,80,77,81,41,16,87,96,85,60,58,47,27,35,95,57,12,78,86,0,90,17,23,59,45,14,66,55,7,30,79,70,88,54,36,94,50,61,65,69,98,99,49,37,22,38,83,39,89,5,62,10,19,29,91,71,40,53,1
r34,28,98,58,61,27,53,2,25,52,68,45,9,89,5,8,96,1,6,12,73,62,10,0,22,81,80,74,94,33,44,82,41,18,19,24,99,86,7,43,40,17,23,87,72,21,30,77,97,75,55,16,65,34,54,63,37,59,67,84,76,15,48,20,50,14,92,70,29,32,13,69,83,47,91,42,88,85,95,51,79,36,78,39,11,64,66,56,4,38,60,93,49,90,26,3,71,31,46,57,35
r82,16,94,89,32,9,0,28,23,34,66,81,47,78,67,99,40,87,20,79,5,29,26,56,30,73,10,18,83,15,48,41,86,85,52,71,27,84,77,55,74,65,42,75,2,33,36,96,64,92,93,46,3,80,14,97,88,58,24,35,70,49,7,54,22,82,11,95,98,25,44,45,72,61,12,53,6,19,21,38,90,43,69,76,57,59,37,13,50,4,68,91,63,60,39,17,1,51,31,62,8
r59,48,67,84,28,92,35,41,49,37,4,14,72,3,66,94,33,12,16,90,38,85,25,60,55,61,71,93,0,54,23,62,98,89,32,17,68,59,6,88,22,97,81,83,64,47,43,26,24,39,42,53,21,15,10,87,82,56,50,74,73,96,2,31,57,52,20,1,75,9,11,69,29,77,99,19,36,79,8,86,45,78,27,13,58,46,95,5,91,51,40,18,65,80,70,63,44,34,7,76,30
r22,90,61,81,26,91,3,87,92,52,43,44,13,35,93,42,78,37,33,39,23,74,95,5,71,11,73,17,12,97,22,14,60,98,83,85,86,53,20,58,79,84,55,94,76,62,31,6,57,4,65,69,16,0,19,38,63,29,9,82,54,40,51,30,47,46,59,28,96,24,45,10,7,25,77,66,32,15,49,72,56,75,70,64,68,2,18,27,80,34,8,50,67,21,99,41,89,36,1,88,48
