,r40,r12,r56,r95,r33,r59,r30,r97,r81,r4,r2,r6,r20,r88,r45,r85,r43,r32,r62,r100,r83,r13,r11,r7,r73,r24,r66,r48,r65,r38,r90,r27,r1,r35,r68,r31,r63,r26,r80,r53,r86,r98,r77,r46,r67,r71,r21,r79,r28,r52,r74,r5,r50,r76,r3,r29,r41,r22,r8,r36,r87,r94,r58,r60,r93,r14,r44,r9,r89,r42,r15,r34,r39,r10,r84,r16,r37,r55,r82,r72,r54,r18,r17,r75,r78,r96,r19,r61,r69,r25,r92,r23,r70,r99,r64,r47,r57,r91,r49,r51
d98,2,86,84,19,25,20,13,10,41,4,0,87,61,49,8,88,52,33,31,71,79,72,66,37,38,89,97,15,47,80,96,65,36,99,73,24,58,11,39,14,16,53,48,7,26,91,59,74,35,1,78,30,57,62,50,46,21,82,63,93,55,44,32,85,23,43,6,92,42,67,83,76,81,12,40,22,95,64,17,54,90,77,70,18,98,69,51,27,56,28,94,5,3,45,60,34,68,75,29,9
d2,32,54,11,80,79,16,1,42,58,40,3,74,94,63,67,73,98,7,39,50,36,45,89,9,88,85,97,57,75,56,51,93,2,76,66,70,8,87,95,78,99,47,60,43,91,62,64,17,48,26,5,19,12,72,0,71,68,49,81,24,35,69,90,77,21,83,41,25,44,28,13,10,27,31,61,86,38,52,46,14,65,59,53,84,15,37,55,23,6,22,30,92,34,29,82,20,96,33,18,4
d27,87,15,77,30,21,53,3,85,56,14,44,45,1,94,86,20,18,48,31,39,6,61,32,74,76,92,80,16,75,73,41,67,36,43,55,33,40,23,89,17,93,37,58,62,88,79,83,42,52,60,25,98,65,5,51,0,2,34,10,90,64,13,54,82,12,66,71,4,99,49,26,19,68,47,97,91,28,35,78,29,81,70,59,24,96,63,7,27,9,57,95,8,84,50,46,11,69,22,38,72
d64,2,83,49,10,4,99,69,78,45,55,51,23,53,46,70,19,41,36,50,59,17,64,34,24,1,32,91,13,6,79,44,77,94,84,57,25,93,35,33,15,97,89,42,74,98,40,62,80,43,37,28,61,81,22,66,65,54,96,5,58,20,76,85,92,8,12,52,27,30,39,68,11,9,26,67,90,38,73,71,72,31,86,3,29,16,47,14,7,87,60,0,88,18,21,63,56,75,48,95,82
d73,70,84,40,59,65,24,80,16,17,30,13,4,5,77,48,58,50,43,54,83,21,79,49,28,32,8,73,7,55,10,87,36,20,52,2,39,92,19,72,1,3,78,64,26,67,90,89,57,42,6,35,0,23,88,97,74,27,69,51,46,82,9,66,86,44,98,53,31,61,29,37,71,41,62,68,11,56,22,47,14,38,81,33,18,94,15,91,99,63,25,93,85,75,60,12,76,34,95,45,96
d67,14,20,71,4,15,86,40,10,89,31,2,36,70,35,22,47,30,3,66,68,19,53,12,25,0,72,74,76,57,60,45,96,32,99,83,90,55,59,95,63,24,78,56,49,92,42,64,54,39,43,29,80,61,48,26,51,34,6,75,21,65,85,9,93,82,58,23,18,81,13,8,33,5,1,87,46,7,44,84,98,50,37,41,28,69,94,16,73,79,27,77,88,17,97,62,91,11,67,38,52
d23,73,53,38,68,45,75,36,17,63,95,55,49,22,43,7,57,6,39,83,52,20,74,56,96,0,5,82,86,51,71,79,14,76,28,99,69,27,16,9,13,62,4,47,94,77,1,90,81,64,58,24,37,67,50,15,26,8,89,3,80,78,31,25,11,92,61,98,93,97,30,70,2,66,72,35,60,32,19,65,54,42,34,46,44,85,84,21,91,41,18,12,29,48,59,23,87,40,88,10,33
d16,17,59,88,61,92,34,46,55,47,80,90,19,77,84,20,30,52,33,42,85,36,8,65,81,24,83,26,37,23,18,72,89,73,64,38,11,97,41,22,56,21,40,44,35,67,93,5,69,86,29,79,91,9,87,96,3,54,98,94,16,27,50,1,28,2,45,14,13,78,10,4,25,39,76,74,48,82,66,58,63,12,7,57,15,49,43,95,0,71,60,32,99,75,70,62,53,31,68,6,51
d86,51,96,14,99,27,43,60,38,19,18,46,61,63,7,87,54,34,92,66,24,25,75,49,71,53,17,68,77,47,86,62,52,95,13,2,76,64,72,73,55,12,21,44,67,70,3,35,94,69,28,82,29,48,91,45,57,6,93,31,32,5,65,78,0,83,84,90,80,33,20,1,98,36,56,88,81,22,59,41,16,26,37,23,40,42,74,50,8,9,30,97,85,10,4,89,15,58,39,11,79
d8,94,89,29,68,9,57,50,8,48,82,78,15,18,30,60,19,73,32,72,98,21,61,67,65,3,45,44,88,80,26,92,39,49,90,79,27,5,66,83,13,86,40,24,47,6,1,58,37,36,22,99,12,96,14,56,59,87,17,63,76,20,7,77,54,34,53,93,71,46,97,28,62,70,75,64,4,91,55,33,52,42,69,16,38,35,0,31,84,95,41,43,10,11,85,51,81,2,74,23,25
d82,68,60,84,8,74,48,87,83,59,30,31,2,57,23,54,15,38,94,78,10,96,97,28,89,82,75,56,79,41,66,25,16,14,39,71,90,58,51,62,21,67,95,29,40,4,52,98,88,32,93,70,45,76,86,65,1,42,46,43,35,61,81,91,53,77,34,64,24,63,44,11,50,18,26,33,6,69,92,37,55,0,17,80,99,36,9,12,20,72,5,47,3,85,19,7,13,73,22,49,27
d61,83,37,19,22,36,13,75,44,16,61,89,2,34,7,79,67,57,47,9,84,63,28,43,85,30,90,96,77,82,60,39,23,53,42,71,52,18,49,27,1,15,74,76,93,40,68,29,99,56,62,86,92,55,21,70,3,51,54,20,0,87,8,69,10,98,41,66,88,72,58,95,4,33,78,94,46,6,31,45,50,65,73,26,12,32,59,11,17,97,14,91,24,25,81,5,38,48,64,80,35
d63,1,47,59,58,7,88,66,27,34,81,28,39,29,65,48,98,19,30,93,10,67,40,78,15,6,17,82,99,85,2,32,74,72,62,44,25,63,53,91,87,84,69,68,38,43,3,64,33,73,94,56,12,52,83,45,97,11,61,13,4,9,46,77,92,75,76,23,57,49,80,50,41,51,70,14,8,26,71,31,42,0,60,18,86,37,21,16,79,20,55,5,96,95,24,22,54,90,35,36,89
d55,76,53,21,84,87,28,51,55,91,18,33,80,47,23,15,95,41,39,8,60,30,54,79,71,93,88,44,56,11,85,61,66,45,64,2,99,59,77,92,89,25,75,0,34,72,70,52,20,10,38,98,27,48,73,82,5,86,22,68,96,9,36,4,94,40,32,69,7,97,19,6,78,42,49,17,46,12,31,62,3,24,14,29,43,74,26,35,1,81,50,16,57,65,58,63,83,67,13,37,90
d31,55,65,30,67,27,51,89,31,75,87,49,63,72,39,47,6,14,7,15,36,18,99,95,82,79,64,94,88,1,24,56,43,68,42,71,59,4,11,44,73,8,0,5,76,61,81,48,58,52,12,10,74,91,3,53,86,50,32,16,84,97,33,90,23,77,80,35,96,98,92,57,34,41,93,29,19,38,46,66,2,28,70,21,83,62,13,60,45,25,85,26,54,37,40,78,9,22,69,20,17
d22,35,68,16,1,87,50,45,14,27,85,89,32,88,90,47,38,0,75,44,33,95,78,93,84,83,46,91,9,7,51,22,5,99,72,66,73,63,56,4,98,67,10,49,31,61,76,77,41,59,80,94,82,42,74,20,8,70,25,92,65,62,40,52,19,36,37,54,69,15,2,81,53,43,23,11,55,57,6,12,29,24,34,26,58,39,71,86,60,48,17,30,21,96,97,79,64,28,13,3,18
d62,52,10,83,70,96,35,65,81,26,87,66,51,77,50,3,69,85,82,28,8,94,91,63,73,32,60,84,88,7,9,24,13,33,0,12,64,17,30,48,20,61,49,43,42,27,79,90,75,21,2,38,11,5,92,56,97,55,68,15,44,54,99,14,80,36,41,58,34,78,45,67,62,4,23,74,31,25,40,46,86,6,93,47,16,59,19,95,98,22,39,76,29,18,53,57,37,89,1,71,72
d47,91,13,48,24,52,64,82,42,58,3,6,67,99,69,9,49,73,89,61,44,10,0,8,90,54,76,60,78,46,97,96,92,47,80,15,28,26,2,14,36,33,32,79,23,40,77,43,57,16,31,66,11,56,39,5,94,95,34,84,88,29,21,85,59,35,41,53,68,50,38,51,87,19,63,65,27,93,25,62,74,17,7,12,1,55,45,98,18,70,83,81,30,71,72,86,75,22,4,20,37
d76,74,64,40,89,0,51,2,10,35,82,88,9,20,84,30,11,28,94,38,86,62,8,91,49,18,24,14,70,31,39,5,59,3,93,4,36,25,47,41,7,60,68,90,55,13,53,21,15,87,76,80,34,46,65,22,54,92,56,27,50,97,33,96,83,43,58,81,29,45,19,42,77,95,57,85,78,17,99,16,1,63,37,66,12,61,23,67,52,44,32,71,69,72,73,75,79,98,48,26,6
d44,60,19,7,33,48,51,2,75,61,82,56,14,10,0,88,44,3,39,64,50,47,16,28,5,62,36,41,77,38,43,92,57,52,27,40,89,83,78,98,30,99,25,81,69,71,70,4,79,17,46,22,55,74,11,68,23,96,45,86,85,8,6,20,93,54,37,90,32,31,26,87,63,72,66,24,18,95,94,34,73,67,49,12,35,59,65,53,21,42,29,15,58,13,9,80,1,91,97,84,76
d9,9,75,16,70,61,10,68,22,73,7,35,98,52,91,34,65,80,33,54,42,84,67,69,92,27,94,23,74,89,15,28,31,32,79,77,41,64,4,86,14,57,72,85,58,49,20,62,26,47,96,1,19,78,46,90,3,18,21,38,51,99,30,25,43,97,8,5,0,71,56,81,13,53,29,2,59,48,40,55,11,66,63,87,82,95,39,37,45,88,76,60,93,12,6,50,44,83,36,17,24
d5,85,2,51,33,86,5,67,59,39,72,19,4,74,62,92,68,38,30,47,78,77,71,95,89,16,99,88,66,87,17,18,50,12,25,3,57,29,31,58,64,97,26,32,90,83,82,37,7,41,70,93,44,8,76,15,35,94,65,22,0,11,80,34,24,91,9,45,23,60,79,21,14,46,52,36,27,54,49,73,13,75,6,42,1,63,84,55,43,61,96,81,20,10,98,40,56,53,69,28,48
d91,94,54,20,9,95,27,73,31,66,92,79,5,72,75,47,81,34,36,78,90,7,86,87,29,2,50,77,21,57,56,25,10,46,11,15,60,8,91,80,24,35,4,48,37,59,99,62,41,88,45,32,28,12,89,14,63,16,44,0,40,43,74,23,22,19,3,69,67,61,53,83,58,96,33,51,52,30,38,17,84,70,42,64,68,93,71,49,98,55,85,97,82,39,18,26,13,65,6,76,1
d6,23,7,99,43,51,86,45,81,20,63,3,40,30,94,5,17,52,56,59,57,26,89,82,44,70,75,1,65,6,69,0,48,60,15,91,16,28,36,33,4,97,18,96,29,12,47,21,37,77,92,58,22,11,46,42,87,41,32,93,8,64,38,39,83,19,31,73,95,98,79,50,78,85,67,49,74,34,9,76,14,80,71,35,84,88,13,10,54,24,62,66,61,90,72,2,53,68,55,27,25
d93,41,76,61,66,54,14,62,77,11,85,36,92,4,82,48,53,43,97,93,13,79,28,37,44,6,25,95,15,51,88,52,16,60,20,75,32,96,38,72,45,24,63,5,83,47,34,22,39,91,27,18,2,7,80,29,73,40,74,64,23,87,0,56,1,98,84,90,46,33,21,19,55,69,26,68,59,81,67,65,49,3,58,99,86,70,30,31,89,71,57,42,78,17,94,8,35,9,10,50,12
d96,10,14,15,51,39,1,56,53,36,23,48,78,49,46,18,42,55,21,8,45,61,41,66,87,63,72,47,50,99,81,33,70,12,62,74,7,16,27,3,59,29,58,44,96,67,75,98,0,37,52,89,17,69,86,22,6,11,60,24,88,79,64,76,94,91,19,85,35,30,34,31,92,80,43,26,95,20,73,57,82,65,84,68,5,77,90,25,83,40,28,93,2,38,13,97,4,54,32,9,71
d11,93,72,89,11,74,90,57,47,80,35,65,15,73,28,82,2,17,96,52,14,40,50,54,43,77,67,12,63,4,85,38,22,79,66,33,97,94,99,49,78,61,20,69,76,58,71,64,95,87,10,39,55,88,45,9,83,70,44,46,75,16,98,42,25,36,41,34,7,8,53,0,31,81,27,24,23,29,32,30,3,92,21,86,37,51,6,1,5,68,48,56,18,26,60,59,13,84,19,62,91
d53,58,41,47,9,96,10,67,42,72,43,39,15,76,61,25,20,50,86,8,17,89,55,1,80,82,34,75,22,27,14,24,95,37,21,12,7,40,31,62,29,60,32,69,46,35,0,83,66,78,53,77,57,28,64,92,73,30,91,52,63,81,51,98,3,19,88,59,71,18,45,44,84,90,99,26,79,13,48,87,68,38,16,54,23,94,65,4,33,49,6,74,2,56,5,85,11,93,97,70,36
d39,15,66,5,95,94,32,46,22,99,98,18,83,34,87,54,6,74,78,65,96,35,73,44,62,81,39,67,27,33,97,43,36,52,50,86,89,1,12,40,88,69,14,60,93,77,55,20,75,64,4,92,16,68,72,56,25,45,30,58,84,28,23,51,38,70,91,48,2,47,85,7,90,63,26,37,9,82,3,13,24,80,0,21,61,41,8,76,71,53,10,11,29,42,57,59,19,31,79,49,17
d92,72,74,25,59,48,62,80,53,57,8,90,44,29,32,3,86,79,24,96,42,84,38,9,94,92,67,5,7,27,33,4,17,46,26,69,98,13,22,78,43,49,66,34,11,75,70,68,60,15,85,47,65,77,0,91,76,52,54,10,61,99,81,16,93,31,23,40,30,2,97,58,88,82,41,50,71,51,18,83,89,64,28,20,6,19,35,14,63,1,87,37,21,73,12,45,95,36,55,39,56
d75,2,13,22,50,15,80,91,86,72,75,49,85,83,18,77,89,94,38,96,1,7,92,67,57,16,66,44,84,48,53,65,37,88,76,54,95,19,42,87,56,32,46,81,47,64,24,60,40,10,34,82,30,61,69,23,25,79,73,6,28,39,99,9,58,21,59,63,31,68,97,43,12,62,74,8,11,14,27,90,71,5,93,20,29,4,45,3,26,36,33,78,51,70,52,35,55,17,98,0,41
d14,50,5,63,60,71,21,0,20,68,45,22,25,23,73,24,81,3,39,87,18,97,91,89,46,26,84,40,1,36,55,70,62,27,43,59,94,49,76,98,75,33,80,7,34,30,17,64,83,66,65,35,79,6,69,95,85,15,37,10,12,44,28,14,88,58,96,86,52,57,8,51,93,47,54,29,19,99,56,4,72,53,41,38,32,67,74,90,82,11,9,92,48,2,42,77,78,61,16,13,31
d26,71,80,39,24,74,37,12,53,3,90,25,7,13,41,21,18,46,60,57,77,19,88,22,40,45,84,96,89,99,68,81,97,44,49,48,17,87,35,56,6,73,11,34,72,92,38,28,2,32,75,94,51,58,91,78,61,55,42,8,1,52,14,50,0,33,95,26,65,4,64,76,83,54,30,5,27,70,66,86,43,9,59,10,85,69,62,98,29,31,93,82,63,15,67,20,47,79,36,23,16
d54,61,11,28,33,78,72,34,59,2,43,30,32,62,50,86,25,64,24,70,49,48,94,1,75,29,44,90,84,47,85,88,79,4,83,37,18,14,60,41,69,6,23,52,97,3,55,67,16,5,19,68,22,31,96,98,93,95,0,89,45,77,46,20,53,66,35,99,13,82,40,12,65,38,36,54,63,8,73,56,39,71,7,10,21,81,87,9,26,58,74,27,51,80,57,91,76,15,42,92,17
