,r64,r51,r30,r58,r39,r48,r94,r72,r33,r16,r98,r7,r73,r44,r93,r10,r68,r75,r70,r3,r100,r84,r69,r85,r67,r12,r5,r52,r43,r6,r8,r88,r87,r4,r34,r55,r82,r18,r90,r32,r53,r11,r78,r29,r80,r46,r42,r81,r21,r66,r79,r20,r24,r17,r59,r96,r22,r56,r61,r28,r2,r60,r27,r95,r97,r1,r76,r54,r31,r77,r71,r92,r15,r26,r83,r23,r35,r41,r25,r37,r38,r63,r49,r89,r74,r57,r9,r19,r62,r14,r36,r99,r50,r91,r13,r47,r40,r86,r65,r45
d48,91,7,29,3,45,4,61,34,56,65,37,32,55,88,19,80,84,36,95,75,68,38,92,26,2,54,70,48,89,8,64,24,82,25,0,81,12,21,59,9,17,16,28,44,46,31,30,39,6,13,98,10,22,83,76,99,78,33,77,86,1,5,97,18,35,57,20,14,66,53,71,52,79,42,73,62,27,43,74,51,11,15,58,96,60,41,49,94,23,72,90,67,87,85,47,93,50,63,69,40
d21,85,92,35,21,86,81,43,7,4,55,89,73,25,31,52,0,16,70,63,14,15,29,51,20,3,91,80,96,75,8,11,94,44,84,38,53,30,78,19,22,40,68,50,97,95,57,71,2,46,66,34,27,10,79,56,82,64,65,49,59,77,67,6,18,17,1,24,93,33,60,45,76,13,37,74,42,87,88,61,62,32,9,98,83,72,41,26,23,5,48,39,28,12,99,90,54,58,47,36,69
d34,64,58,70,27,21,45,23,28,61,63,29,83,9,95,46,94,4,90,60,76,57,77,24,62,34,66,5,26,91,68,47,6,36,97,59,71,0,53,79,41,51,37,11,92,93,17,48,74,33,67,65,16,49,89,31,82,1,69,3,32,56,55,13,35,19,78,40,88,98,99,22,25,2,52,39,84,18,8,75,20,38,50,10,30,44,86,72,81,42,43,54,85,96,73,12,87,14,80,7,15
d90,64,80,95,19,45,60,71,59,20,65,88,61,30,48,16,78,10,77,73,3,6,62,21,39,32,70,66,76,7,38,42,17,57,26,91,94,96,79,28,50,13,40,84,47,25,37,46,89,86,0,92,8,53,49,54,98,2,33,67,36,97,15,68,52,55,75,56,83,5,11,69,99,72,81,93,35,22,34,1,90,44,24,27,4,12,58,85,14,43,82,9,41,51,29,23,31,74,18,87,63
d12,66,6,56,10,84,82,49,42,46,72,40,48,37,83,41,18,78,22,97,3,57,63,21,30,51,8,58,80,20,95,23,89,34,61,24,53,38,27,36,86,26,98,5,54,35,71,90,99,4,96,50,52,7,2,87,88,33,93,70,85,12,31,14,73,28,69,60,0,62,9,15,68,67,44,32,74,13,17,65,29,19,92,39,25,77,91,43,1,47,11,75,64,81,76,16,79,94,59,45,55
d81,68,44,42,55,26,92,83,98,13,3,41,40,93,21,79,80,89,75,33,59,70,10,96,27,50,72,14,28,52,46,39,17,56,64,11,66,69,31,95,23,73,54,15,47,86,19,18,20,97,53,1,51,67,38,9,45,7,37,90,87,74,48,29,5,77,63,22,8,12,4,49,36,82,85,76,88,16,32,78,25,94,71,57,6,91,0,34,60,61,30,58,99,62,43,24,65,81,84,35,2
d16,80,48,99,12,35,29,42,5,96,58,53,61,22,4,51,92,40,8,78,6,83,26,0,43,31,62,81,46,93,57,11,94,69,44,82,74,64,25,98,16,89,24,91,19,95,10,85,17,45,13,59,50,97,20,30,49,7,54,70,1,90,65,28,72,39,36,56,76,2,32,68,21,75,63,23,33,3,88,79,73,47,84,9,38,60,15,77,71,37,18,55,34,86,14,27,52,87,41,66,67
d27,19,61,27,69,67,44,40,38,33,8,35,79,18,90,73,0,95,63,52,84,89,64,25,98,34,80,32,26,36,93,60,30,41,15,5,57,83,31,37,28,23,45,1,66,78,7,11,21,54,56,13,76,99,47,43,14,91,9,58,96,68,72,85,49,24,86,94,70,3,62,75,42,71,87,53,29,55,48,92,16,81,17,46,6,97,2,50,82,77,20,51,22,10,88,65,39,12,59,4,74
d74,28,66,14,22,24,87,84,21,91,67,45,31,78,5,40,29,54,39,63,86,19,33,2,36,97,52,82,56,1,27,41,98,37,50,47,96,43,71,58,26,92,32,34,49,3,7,55,93,85,83,38,46,79,60,81,61,4,12,70,30,35,20,80,76,42,6,62,64,13,72,15,25,90,74,95,16,9,48,44,77,89,65,88,8,59,75,99,53,10,68,23,57,51,69,73,18,11,0,94,17
d31,21,16,65,70,92,96,43,29,80,58,62,55,75,71,10,98,38,61,74,76,82,11,51,66,54,22,63,97,14,53,84,91,1,48,5,57,17,44,67,81,7,95,25,69,68,9,78,90,45,56,23,15,30,6,13,94,37,31,34,72,93,19,85,77,89,46,88,2,28,52,42,50,41,20,83,99,3,64,35,60,24,8,12,39,47,40,27,87,59,36,73,86,18,79,32,4,49,33,26,0
d83,8,61,89,26,10,62,87,77,88,20,84,76,44,1,54,28,58,90,23,96,35,34,97,85,13,48,21,5,63,15,33,29,64,2,16,42,36,75,31,4,46,19,71,81,55,80,69,79,18,43,12,50,92,86,66,39,51,72,40,95,27,3,38,73,47,94,57,99,11,41,22,65,68,82,32,70,83,45,52,53,78,9,98,60,25,0,74,56,24,91,93,49,6,67,14,17,37,30,59,7
d52,13,18,33,24,23,92,76,37,86,20,47,70,46,39,51,36,74,81,99,87,9,8,63,88,66,3,11,98,78,14,21,96,73,94,69,54,49,1,89,48,25,93,85,84,17,77,0,30,4,57,72,35,65,27,19,32,42,59,90,50,26,44,80,15,38,97,53,56,7,2,12,58,43,71,28,5,60,83,6,22,55,34,95,41,40,10,68,79,67,16,91,29,52,64,75,45,62,82,61,31
d47,78,86,66,17,89,99,70,14,65,77,52,74,45,44,81,68,75,1,90,53,69,97,76,22,20,0,13,29,12,24,40,56,38,93,39,2,80,71,54,72,42,23,55,85,27,91,26,98,15,95,51,21,83,36,8,7,10,49,48,41,28,84,5,67,62,34,79,82,92,60,31,11,88,33,16,35,43,30,18,9,94,87,96,47,46,73,32,50,58,6,37,19,57,61,25,4,3,63,59,64
d84,0,17,47,28,87,9,4,32,69,38,31,83,59,94,80,67,93,91,62,15,29,43,21,24,1,73,52,36,3,8,82,76,53,61,57,75,16,70,97,46,25,89,11,10,27,99,6,41,56,20,58,23,79,42,7,34,54,66,63,14,51,95,60,18,65,35,86,64,74,39,13,37,77,55,30,88,85,44,33,84,48,81,90,72,96,49,50,45,78,98,26,71,12,22,19,68,5,2,40,92
d38,83,54,24,98,58,49,64,48,99,97,90,94,81,85,41,59,43,3,17,23,67,60,69,71,80,39,30,44,27,88,47,35,75,33,21,45,13,96,65,55,0,84,16,74,29,66,15,7,9,52,78,95,92,20,72,86,87,1,79,37,6,22,18,11,8,93,34,40,82,12,62,10,91,76,56,51,68,14,63,25,42,26,19,61,46,70,32,57,5,28,53,31,89,4,38,73,50,77,2,36
d76,59,0,89,75,46,18,80,98,47,28,40,64,82,4,12,56,38,78,87,90,20,36,3,99,79,67,45,50,11,10,71,54,6,74,85,88,35,16,94,2,73,15,83,95,24,29,1,72,31,27,69,62,9,41,32,25,51,48,37,8,30,70,23,97,13,68,91,77,44,96,19,14,39,55,81,63,65,42,92,26,49,53,5,7,21,84,22,66,52,43,60,93,76,58,86,57,17,34,61,33
d55,80,72,92,79,82,12,1,59,96,76,42,7,13,58,77,45,87,8,89,88,65,47,37,43,60,86,15,25,34,55,5,19,63,94,53,93,70,44,99,38,91,54,61,39,90,98,84,18,22,28,51,67,66,62,48,26,73,52,3,97,14,83,75,50,23,74,20,78,64,27,41,10,2,21,31,16,4,32,36,57,71,40,85,46,17,33,56,81,68,9,30,49,95,24,29,0,6,69,35,11
d51,4,56,64,72,44,93,95,10,3,14,52,65,5,63,30,8,88,71,66,58,86,78,50,68,83,57,7,74,84,43,85,19,23,35,2,67,15,96,46,13,31,79,27,89,98,21,87,36,26,70,49,99,34,55,17,41,18,1,22,94,0,32,39,73,90,80,25,76,45,38,59,62,48,9,97,81,47,33,51,53,75,29,6,40,37,61,16,20,54,82,28,12,11,69,60,24,42,92,91,77
d46,46,73,84,72,15,39,97,41,53,77,16,2,64,33,4,83,23,1,52,59,12,3,21,87,54,20,82,58,56,55,10,80,34,49,11,47,22,57,45,66,14,95,99,43,26,6,76,86,38,65,61,85,74,88,67,29,36,7,31,32,63,75,79,68,78,98,48,25,89,8,91,9,94,51,28,93,5,71,18,13,81,30,35,96,70,92,44,0,69,50,24,62,42,40,19,27,17,60,90,37
d70,72,41,23,27,70,64,97,45,50,4,19,79,18,57,78,16,5,95,35,11,65,0,77,46,76,12,3,56,91,66,51,58,96,99,98,28,8,94,21,10,24,92,75,30,15,85,68,62,69,48,54,93,84,49,90,86,61,74,52,25,39,6,1,60,55,44,82,38,81,83,42,73,67,37,47,40,31,59,33,87,13,89,32,2,88,14,17,34,43,22,20,36,71,9,63,29,26,80,53,7
d98,94,63,8,71,79,40,97,60,45,2,39,12,18,91,82,76,20,9,62,98,38,43,4,65,55,16,69,26,84,49,92,3,10,80,73,6,22,53,93,35,74,48,24,86,29,52,30,83,19,56,46,66,96,28,41,0,68,34,15,77,50,7,90,64,59,67,36,33,72,54,51,61,13,14,87,57,75,31,27,95,42,17,85,47,58,11,89,23,37,44,81,78,21,1,88,32,99,5,25,70
d88,63,30,41,67,32,52,55,6,34,31,59,35,81,39,23,68,18,10,8,72,21,61,49,46,56,12,7,29,1,19,38,65,48,22,92,0,57,24,69,25,28,76,82,43,42,4,13,33,27,51,90,11,9,14,16,2,89,36,80,79,26,37,88,45,86,98,66,78,85,62,83,17,70,50,3,53,94,44,75,73,93,87,77,84,58,20,47,15,64,40,54,60,74,97,91,71,99,5,95,96
d72,82,9,62,94,51,16,84,19,36,32,21,60,30,80,10,23,83,47,8,27,34,42,22,79,3,39,71,0,37,52,63,59,53,93,85,61,7,20,99,15,90,77,65,26,66,73,87,76,29,88,46,96,35,58,50,57,28,64,68,14,41,25,13,91,49,44,40,38,31,78,98,95,5,81,4,55,6,69,86,17,92,54,45,72,11,2,67,1,48,33,74,18,75,43,56,24,70,97,89,12
d63,53,36,97,93,44,95,68,89,13,64,15,5,18,6,12,77,88,84,86,83,2,23,17,47,22,9,0,37,3,43,62,54,96,55,82,98,76,26,67,52,32,66,35,21,58,49,92,33,4,16,73,59,63,91,94,20,57,40,8,48,30,7,28,38,24,75,65,46,27,99,14,70,72,79,25,71,80,78,29,1,42,60,69,50,31,87,11,85,19,39,34,41,51,90,81,61,74,10,45,56
d20,90,69,20,7,11,99,95,88,59,71,91,48,26,33,24,94,4,51,57,39,53,85,79,3,8,18,52,62,63,22,68,49,0,38,64,43,46,83,32,87,44,27,65,82,28,81,76,98,67,16,66,96,78,1,58,89,74,61,42,41,55,34,15,72,17,97,19,21,23,14,37,84,86,92,70,75,56,54,12,30,10,5,93,60,2,6,36,73,25,77,9,50,35,45,80,13,31,47,29,40
d45,64,67,39,40,54,53,31,56,58,44,43,70,55,83,16,21,15,4,2,5,47,1,50,65,24,79,13,29,35,12,41,72,81,85,30,19,33,77,76,59,27,63,52,25,96,28,86,66,46,57,97,91,32,90,62,23,95,51,75,48,8,84,17,10,78,61,0,14,42,22,74,71,88,38,87,6,89,69,92,7,9,26,36,99,68,37,93,49,3,80,20,73,18,98,11,34,94,82,45,60
d26,30,15,79,68,98,75,83,6,45,26,63,69,33,20,10,17,35,57,29,11,48,84,39,66,74,43,13,36,42,59,50,72,3,61,92,25,80,41,18,19,38,44,28,31,54,34,97,86,77,62,64,96,85,93,7,82,0,12,49,23,47,56,37,46,89,8,55,22,4,99,52,88,58,90,70,94,81,16,24,5,14,78,21,1,9,73,87,27,60,91,65,2,53,67,71,40,32,76,51,95
d4,72,1,14,59,36,71,26,9,41,94,38,2,62,95,74,40,63,57,33,60,25,65,21,67,24,12,89,18,93,37,23,0,51,22,5,50,19,78,34,32,84,64,11,70,88,15,31,27,17,8,69,54,53,43,39,47,68,77,90,96,30,13,79,86,97,29,42,45,49,87,7,56,35,66,83,6,55,3,58,10,75,20,85,16,91,82,44,99,28,52,46,4,81,98,61,73,80,76,92,48
d89,59,61,16,42,49,92,7,74,81,6,21,11,84,72,8,93,82,12,5,32,52,47,50,58,85,1,19,14,56,39,77,94,45,76,41,29,78,62,68,90,89,38,86,28,24,83,98,33,97,18,54,10,44,27,40,99,91,4,63,26,79,48,57,87,2,17,53,22,73,3,96,71,35,65,69,51,31,23,34,9,0,70,15,37,66,25,55,95,36,20,60,88,13,67,75,46,80,64,43,30
d24,30,19,59,79,71,22,61,46,49,69,35,15,92,67,34,26,3,84,55,4,95,17,52,78,91,20,83,8,11,16,6,45,38,50,13,75,36,82,96,0,44,89,18,99,57,25,47,42,66,74,65,90,94,21,64,37,33,40,9,98,53,14,48,5,43,23,2,76,81,77,73,68,7,86,39,12,31,58,60,70,56,28,27,51,72,97,93,88,87,1,80,63,29,10,32,54,24,62,41,85
d10,6,44,67,53,48,43,25,12,8,97,36,57,75,42,72,64,55,87,68,26,91,82,45,94,13,84,23,66,50,73,52,74,7,11,85,90,5,86,59,39,80,95,33,41,69,4,34,0,79,3,58,40,96,61,21,30,56,2,27,89,62,14,93,47,71,92,98,63,88,81,32,16,20,29,78,51,70,18,22,65,1,49,19,24,46,28,10,31,17,38,35,37,76,15,9,77,83,60,99,54
d53,62,50,83,87,35,47,32,9,82,90,40,72,23,53,69,0,43,42,13,54,79,70,12,17,19,73,93,76,11,80,28,48,8,16,37,77,85,64,41,39,68,98,1,92,96,66,10,45,75,89,55,71,63,94,2,36,74,97,33,22,49,7,57,21,78,56,44,6,86,5,60,27,34,95,58,46,84,67,25,20,29,51,24,38,31,59,15,26,81,61,18,88,52,65,99,91,14,30,3,4
d59,6,5,14,87,79,49,38,22,75,20,3,48,16,7,39,55,60,67,25,84,12,94,31,36,63,0,56,9,98,24,76,66,57,28,90,35,93,37,71,1,81,86,15,72,44,77,74,65,32,26,80,88,92,96,43,11,64,42,85,61,2,30,82,8,18,33,58,54,34,47,68,27,62,19,21,83,70,29,13,52,97,4,89,59,99,51,23,40,46,17,50,73,69,41,10,78,95,53,45,91
d64,9,97,62,18,75,1,89,68,86,57,98,84,46,16,40,19,12,82,35,43,0,70,21,72,73,60,31,27,48,54,77,90,5,78,34,32,29,91,22,23,66,2,65,45,67,83,11,53,6,59,52,14,50,15,94,87,26,71,7,33,93,41,17,47,85,13,49,95,4,80,99,3,10,38,96,69,79,30,8,37,20,55,44,92,58,76,56,74,24,61,36,42,51,88,25,63,81,39,64,28
