,d59,d7,d5,d77,d14,d80,d85,d23,d18,d75,d52,d56,d15,d4,d95,d32,d26,d22,d41,d43,d55,d67,d57,d10,d27,d48,d99,d72,d37,d87,d19,d46,d9,d53,d97,d51,d73,d64,d44,d3,d30,d49,d12,d33,d54,d21,d61,d8,d11,d68,d42,d2,d31,d92,d16,d71,d6,d70,d91,d39,d34,d65,d47,d38,d89,d86,d94,d36,d40,d24,d28,d100,d83,d98,d82,d35,d60,d62,d58,d76,d93,d78,d84,d96,d29,d1,d13,d25,d20,d74,d69,d50,d79,d66,d17,d63,d45,d81,d90,d88
r17,26,39,15,57,95,8,56,17,72,66,60,86,88,47,91,32,18,10,25,71,70,58,22,2,11,13,29,52,97,67,35,31,75,78,68,43,73,16,0,33,12,48,37,7,77,98,5,21,1,27,41,44,19,24,84,40,4,76,90,89,20,3,38,53,87,62,92,99,82,14,55,93,83,64,23,28,54,36,30,96,45,61,85,49,6,9,65,34,50,51,80,46,74,42,63,69,94,59,81,79
r28,84,24,25,17,2,91,27,15,19,86,66,52,30,55,87,23,43,93,78,88,5,76,28,33,96,90,95,37,94,16,7,64,49,80,59,99,31,3,38,21,36,10,62,82,73,0,71,85,63,81,34,50,48,8,79,74,14,61,4,98,83,12,53,65,41,35,20,45,46,26,42,44,92,70,97,22,9,57,13,51,11,18,60,6,29,54,77,56,40,75,58,47,67,72,39,69,32,89,1,68
r54,93,14,23,86,91,70,98,60,51,46,71,88,58,95,8,96,19,76,22,20,21,52,0,6,43,31,24,54,30,65,34,82,64,39,99,17,27,49,18,47,68,77,61,75,37,4,81,38,10,73,42,74,90,41,36,85,67,83,44,97,2,63,13,79,5,35,3,87,29,66,48,62,78,72,84,26,55,7,94,69,28,25,53,11,33,9,59,12,16,32,89,40,1,45,92,80,56,57,50,15
r89,18,72,32,19,16,29,5,2,7,88,63,68,69,24,44,96,65,85,21,41,42,55,4,82,62,26,56,6,70,61,48,76,10,1,31,33,22,98,94,67,15,97,40,74,43,37,50,84,60,71,86,90,99,0,8,25,58,80,13,89,52,9,12,51,87,92,39,66,78,75,79,17,36,57,27,38,20,47,64,77,54,34,45,81,46,59,83,11,35,49,30,23,3,73,14,28,95,53,93,91
r14,25,14,31,96,57,18,52,61,90,5,50,27,86,43,37,11,89,34,98,38,1,65,0,46,3,80,13,67,29,6,64,81,8,92,7,63,32,35,85,10,69,33,12,49,4,62,36,23,15,40,30,21,48,87,53,78,41,17,2,58,28,82,70,39,74,71,47,97,75,44,83,72,42,84,76,56,88,19,95,66,77,99,59,24,60,55,16,94,51,73,20,79,68,54,93,9,26,45,91,22
r77,12,15,93,53,9,5,52,67,34,95,56,54,38,86,19,94,75,29,8,60,43,31,88,98,76,68,77,36,17,28,57,20,91,89,85,21,72,96,59,46,37,41,45,84,0,70,73,7,69,13,30,22,82,25,81,78,48,61,18,40,32,2,27,6,99,39,71,1,35,49,4,11,63,42,51,79,83,58,26,55,92,87,10,44,47,80,14,50,33,62,16,66,90,97,24,74,3,64,23,65
r98,75,20,68,89,70,87,33,72,15,55,92,82,61,50,42,23,27,7,98,94,3,96,71,34,78,31,26,13,85,28,24,38,51,67,18,53,17,30,32,47,56,88,36,19,77,37,11,12,74,43,44,21,52,6,2,48,90,10,84,29,54,83,16,39,93,62,99,57,5,80,49,66,4,9,58,97,86,79,41,63,73,45,69,65,0,59,8,35,40,25,81,91,14,95,64,1,60,76,46,22
r2,98,32,50,23,5,62,36,2,94,29,89,95,51,99,26,88,70,56,0,22,74,11,64,9,57,67,96,39,14,71,37,8,72,19,54,34,58,68,30,13,85,46,65,4,33,78,6,97,76,38,18,60,83,21,44,79,81,86,7,15,52,47,43,3,93,25,16,12,28,42,45,17,55,87,20,91,53,92,63,59,41,84,31,66,27,24,80,69,82,49,77,1,40,10,35,90,75,73,48,61
r70,13,60,57,30,83,36,42,2,61,38,32,5,66,47,37,33,86,14,28,88,45,93,8,68,99,46,7,15,67,44,29,79,94,62,9,76,75,23,19,40,31,0,98,64,56,78,70,52,54,34,3,51,39,65,55,80,59,84,22,21,1,41,53,10,18,4,17,81,71,6,87,73,25,69,20,97,77,49,24,35,27,92,72,50,43,85,48,95,26,91,11,89,16,12,63,74,82,58,96,90
r38,15,32,13,91,5,46,40,52,29,60,77,10,74,57,9,89,86,48,38,53,1,54,50,2,26,78,51,69,47,0,25,31,61,35,93,42,70,20,82,58,79,98,92,41,16,75,21,63,83,4,6,44,11,76,65,56,24,39,97,3,18,64,30,33,95,34,17,71,43,90,8,96,36,45,12,62,14,59,94,19,28,73,87,81,55,84,88,66,22,68,27,72,80,99,67,7,23,85,49,37
r31,24,75,52,53,70,50,80,60,31,43,14,73,64,27,81,21,74,0,84,48,9,93,58,76,55,34,5,94,10,33,96,37,39,59,77,40,28,61,8,92,62,90,29,82,15,4,42,79,12,45,46,54,41,56,38,13,20,49,69,11,67,65,35,19,32,22,16,1,6,72,17,86,88,23,87,30,95,26,91,51,78,98,68,44,71,99,97,36,83,63,18,2,47,89,3,25,7,57,66,85
r90,47,39,73,99,52,65,80,56,43,17,36,57,54,42,75,6,2,87,0,19,12,10,24,67,76,55,59,63,22,32,96,78,81,82,68,14,62,66,30,18,84,93,40,15,69,9,64,92,1,29,98,21,33,44,88,16,38,46,94,50,26,27,60,11,79,70,51,23,28,89,95,91,5,45,58,41,77,37,34,85,49,72,35,4,20,86,31,71,53,8,48,83,97,25,7,90,74,61,13,3
r51,77,7,53,86,85,20,89,1,25,46,50,14,57,43,33,95,37,90,32,26,35,49,48,63,73,78,30,94,55,99,72,74,84,62,47,70,79,4,69,87,40,34,27,82,28,59,36,42,22,15,51,61,6,23,97,45,24,41,71,81,29,96,39,66,98,3,68,60,64,58,56,52,38,5,75,67,21,8,65,9,12,88,80,31,13,93,91,0,17,44,92,11,18,19,10,16,83,54,76,2
r61,35,81,97,39,13,79,52,96,40,56,50,49,26,15,86,1,84,77,42,18,58,85,72,69,63,99,41,48,83,2,31,54,61,67,29,53,32,51,74,88,8,59,46,23,7,28,27,80,87,4,57,38,14,25,16,94,89,9,36,33,20,93,68,5,91,21,65,47,43,24,95,10,60,34,6,22,37,78,44,73,76,98,30,62,82,11,0,92,70,12,45,75,90,17,55,19,71,3,66,64
r23,51,41,4,43,8,7,80,81,23,38,25,77,89,12,63,99,61,24,55,59,9,96,91,42,14,5,34,98,22,15,44,37,28,36,18,87,54,20,86,3,97,74,21,66,57,92,79,70,48,95,50,30,6,33,40,0,75,10,32,19,31,62,67,16,52,49,47,2,45,93,69,94,73,13,72,11,64,88,60,26,78,82,56,83,76,65,27,58,17,53,68,85,35,71,29,84,39,1,90,46
r9,47,32,11,78,8,41,40,65,97,9,19,29,84,60,23,53,15,45,12,37,88,85,44,39,5,25,61,1,91,10,64,22,7,14,83,81,49,92,26,80,89,24,98,63,79,87,94,56,48,96,6,38,57,67,0,66,86,90,62,52,20,93,2,50,16,76,75,46,36,31,4,3,72,55,27,68,69,59,70,74,28,51,30,17,33,21,71,18,34,73,99,35,77,13,82,58,42,43,95,54
r16,22,65,75,90,72,39,7,66,17,24,8,23,53,45,88,49,73,87,19,18,60,25,51,55,57,85,11,16,59,95,32,76,10,82,43,12,56,37,92,61,6,35,30,97,52,74,81,40,9,15,44,54,14,2,36,0,27,71,4,50,1,20,89,58,93,42,5,62,64,26,67,33,41,84,47,34,48,98,78,94,63,3,21,86,31,79,70,13,91,96,46,80,69,99,77,83,38,28,68,29
r55,67,1,3,63,34,93,56,47,0,51,81,53,71,36,54,57,40,86,60,21,91,55,68,69,96,9,33,6,92,74,43,7,4,25,59,18,24,83,52,95,14,75,89,20,88,76,29,15,2,11,78,38,19,26,98,35,82,64,23,16,99,31,17,65,85,73,12,22,72,30,80,28,90,5,79,46,77,8,45,10,49,87,50,97,27,42,48,37,61,66,32,84,13,94,62,44,58,70,39,41
r64,24,67,1,17,79,91,63,43,19,41,36,74,5,48,23,6,60,30,33,2,12,70,62,39,95,98,76,99,89,93,15,81,80,55,25,7,46,78,32,31,64,8,56,58,90,87,71,68,27,42,9,53,22,28,59,21,50,49,45,54,51,96,18,0,86,37,94,16,77,47,83,29,10,13,11,52,75,66,92,20,61,4,85,40,57,88,65,44,26,38,3,84,35,82,72,69,34,73,97,14
r52,18,14,38,32,81,35,71,73,52,88,84,83,26,59,57,37,92,53,98,36,20,58,99,10,61,66,5,54,65,43,24,56,34,1,82,28,39,21,49,78,40,15,76,93,25,70,72,31,67,75,69,87,47,50,33,0,96,6,9,89,23,19,48,46,4,60,64,22,2,77,68,3,8,30,13,85,41,90,17,45,94,7,79,80,51,44,95,62,97,74,16,27,11,55,29,86,42,91,12,63
r80,64,2,15,85,13,24,68,79,66,88,57,62,10,12,3,53,28,97,56,83,78,65,70,38,86,21,40,29,48,96,27,95,90,92,77,1,63,89,60,84,42,58,44,94,71,26,22,43,30,39,8,55,81,50,69,46,23,0,7,76,41,16,14,93,49,75,17,36,25,67,5,59,37,82,52,91,31,54,74,80,45,73,6,47,72,87,35,19,20,4,61,32,33,98,9,18,34,11,51,99
r60,1,87,55,8,51,31,74,35,88,27,68,75,44,73,24,25,38,98,92,29,13,48,71,34,15,52,3,28,49,2,20,23,66,4,94,60,19,53,81,79,69,80,86,95,76,42,18,97,65,32,12,10,77,91,39,96,0,50,83,46,72,47,99,14,40,16,82,37,21,58,11,36,84,26,7,43,56,93,41,59,63,33,9,6,57,62,67,5,90,85,70,45,22,78,64,89,61,17,54,30
r5,76,91,90,75,24,52,81,7,4,1,30,26,42,77,10,89,21,96,15,71,79,11,3,17,28,19,97,66,5,73,39,62,35,59,57,34,25,98,95,87,74,99,84,85,46,72,16,9,37,33,29,67,13,58,65,31,2,80,83,63,92,43,70,53,41,45,8,61,60,20,38,47,56,86,6,14,48,22,18,50,64,49,68,32,93,27,40,44,94,78,82,51,69,88,0,36,12,55,23,54
r85,14,36,9,76,21,6,17,28,63,18,47,99,24,71,98,32,75,77,49,97,96,58,16,37,3,48,87,73,19,4,90,1,43,52,7,27,88,59,2,55,26,40,62,50,23,54,78,10,5,34,57,15,92,13,80,31,67,51,85,65,70,69,74,64,12,60,25,95,66,94,93,56,8,53,82,39,46,84,44,35,91,20,61,22,0,83,29,45,38,42,79,86,30,68,81,89,72,41,33,11
r39,14,89,63,48,43,83,61,60,62,71,22,76,30,92,58,35,37,26,21,57,40,34,4,52,68,38,86,69,99,25,9,72,54,20,78,87,98,39,8,28,27,55,81,15,77,29,7,17,5,73,95,3,50,32,93,85,47,90,46,18,45,94,88,97,6,41,64,80,91,49,31,24,23,33,66,2,84,11,56,16,74,13,82,96,1,59,36,12,53,70,44,19,75,79,42,51,0,10,65,67
r43,32,41,28,38,10,8,62,68,64,22,33,91,97,50,67,80,12,93,37,16,39,88,54,34,1,23,52,53,71,43,81,11,74,2,48,44,94,51,35,73,42,3,72,24,63,98,61,46,9,56,96,18,95,0,58,65,86,90,13,29,59,20,78,89,69,17,47,26,84,25,30,83,92,57,99,4,66,5,36,14,7,21,60,79,77,15,6,87,31,27,49,85,19,76,55,40,75,82,45,70
r94,95,33,83,37,50,9,80,47,20,25,58,57,73,69,92,81,77,39,3,82,66,13,35,6,51,17,72,87,86,32,75,22,68,10,70,99,79,1,34,52,74,64,98,54,12,21,56,8,96,67,94,19,45,88,24,18,63,30,4,27,84,60,26,41,15,42,90,16,2,62,14,61,44,36,55,43,78,31,11,0,48,85,40,53,91,93,65,97,89,46,71,23,28,29,7,49,59,5,38,76
r74,39,94,24,54,1,63,67,72,46,71,56,61,17,20,79,33,78,89,5,80,57,83,2,16,9,27,66,99,68,18,69,43,3,62,58,36,45,25,65,31,97,86,50,41,96,12,95,64,4,70,55,29,82,11,52,23,7,0,35,22,81,19,59,48,85,13,32,30,40,34,75,47,90,15,91,76,28,21,8,84,14,73,6,37,26,44,42,51,77,92,88,74,10,87,49,60,98,38,93,53
r95,51,81,42,95,15,50,5,28,65,54,97,91,35,62,1,8,4,60,32,87,52,41,0,10,82,98,89,96,79,11,44,76,93,84,37,9,53,47,85,72,14,71,24,34,29,46,3,48,55,31,88,43,67,86,99,26,70,66,63,90,45,18,92,73,74,23,77,94,59,80,57,68,58,22,56,75,16,2,38,40,19,61,7,36,69,33,49,27,78,6,20,64,30,17,39,83,21,25,12,13
r72,50,17,66,19,73,15,39,54,38,30,64,67,29,61,22,97,37,8,87,92,7,10,90,99,51,91,3,77,16,40,69,43,28,56,95,46,80,6,25,23,32,68,71,96,94,42,45,93,53,62,35,84,86,24,85,27,63,65,47,52,36,2,14,57,4,72,59,34,88,26,33,31,5,55,79,81,75,82,20,74,83,21,12,13,78,1,48,76,11,58,60,89,44,0,49,41,98,9,70,18
r48,52,29,61,90,6,37,28,19,41,63,89,76,17,60,31,46,24,45,27,77,87,86,65,12,54,38,50,92,83,33,72,48,93,25,34,0,53,70,2,82,11,68,51,4,35,55,1,59,97,43,62,42,64,69,20,47,32,23,85,10,96,75,40,67,78,8,3,49,9,74,91,39,56,58,71,44,73,94,26,14,98,81,99,66,36,22,30,15,16,80,5,84,7,88,79,95,21,13,57,18
r40,33,42,84,20,47,69,14,36,9,45,89,67,73,0,72,95,58,57,66,50,8,21,59,11,44,90,62,15,27,82,96,76,49,77,37,80,85,10,30,94,41,48,1,12,91,25,52,97,60,83,87,32,24,13,31,78,61,16,65,29,71,46,70,51,93,88,40,39,68,99,3,28,5,26,19,54,7,81,63,92,38,4,18,56,53,74,6,34,79,64,2,75,86,23,22,55,35,98,17,43
r13,73,43,67,53,90,44,70,36,84,47,3,21,50,83,51,94,8,5,99,61,32,16,39,6,92,91,72,64,87,2,55,57,41,24,26,23,75,78,42,13,89,95,59,15,28,93,33,62,19,27,71,20,18,12,7,31,52,17,40,49,14,35,88,66,11,58,38,30,86,79,29,34,80,85,77,98,81,0,4,37,60,48,68,54,82,96,10,65,46,22,9,56,1,74,63,97,76,69,25,45
r6,9,23,78,2,30,38,91,32,37,59,88,5,90,84,79,77,95,74,45,68,50,89,24,0,15,17,28,33,56,20,42,22,14,86,58,16,21,97,99,10,93,8,43,63,85,19,7,18,52,39,3,66,65,4,57,83,82,73,70,92,76,98,49,80,53,46,11,87,29,6,1,12,54,47,44,51,64,55,36,41,71,40,69,27,60,72,34,67,94,61,75,13,26,31,35,25,81,96,48,62
