,d46,d92,d73,d10,d21,d36,d34,d44,d4,d61,d54,d31,d91,d79,d45,d39,d12,d49,d20,d15,d65,d81,d98,d62,d55,d1,d11,d99,d27,d100,d72,d86,d82,d47,d53,d77,d41,d16,d17,d32,d88,d24,d52,d6,d23,d37,d68,d96,d83,d78,d59,d97,d87,d84,d76,d13,d26,d56,d60,d57,d85,d93,d94,d25,d48,d43,d42,d51,d40,d18,d30,d19,d5,d33,d8,d74,d71,d90,d28,d70,d38,d67,d9,d50,d58,d63,d89,d7,d95,d14,d2,d64,d29,d22,d75,d69,d35,d66,d80,d3
r66,97,7,42,82,24,8,12,85,43,52,47,69,96,40,0,66,65,75,13,49,1,44,5,91,89,99,35,50,87,36,20,33,64,21,78,23,54,77,45,51,17,31,73,84,6,14,30,19,3,48,26,34,4,59,11,80,41,2,92,95,86,57,38,28,93,25,90,62,61,58,15,10,16,68,60,76,74,27,46,88,98,39,29,72,22,79,32,71,37,53,83,63,55,94,56,18,70,9,67,81
r50,21,23,4,42,37,86,36,26,38,93,83,47,56,2,59,98,90,50,64,78,3,63,25,84,70,81,88,79,10,68,27,20,17,44,69,43,92,13,32,62,1,74,55,35,22,77,28,0,33,87,85,57,14,24,95,46,73,76,11,12,45,19,34,5,18,49,31,40,71,52,65,91,41,48,54,60,66,99,30,80,61,94,8,29,89,6,58,72,53,51,39,97,15,16,67,96,82,75,7,9
r31,41,68,88,21,52,15,76,56,16,87,64,20,93,51,8,25,28,23,38,72,13,19,98,74,94,44,14,46,78,65,60,63,99,3,26,11,42,70,85,47,82,90,61,40,7,81,89,95,36,66,34,86,54,48,6,91,31,69,24,77,33,12,35,97,37,62,30,45,2,43,32,59,1,92,18,83,22,5,67,39,50,10,71,49,0,73,80,55,96,84,9,17,53,29,57,4,27,58,79,75
r2,12,54,98,53,61,57,60,14,63,26,62,45,81,92,15,31,7,48,99,17,88,65,85,79,13,29,64,19,34,82,32,0,94,44,42,20,91,74,89,8,95,68,23,43,97,71,25,4,2,78,9,58,37,93,16,3,11,22,73,41,87,59,51,69,75,24,28,84,5,77,21,67,76,52,40,96,80,18,38,6,47,83,39,46,56,36,90,49,50,27,72,10,70,35,55,33,66,1,30,86
r36,75,9,42,91,53,37,62,48,3,92,0,79,73,39,40,47,35,12,94,56,34,60,58,55,95,16,38,45,20,97,15,81,85,27,98,46,61,80,10,87,69,1,23,54,7,22,99,26,25,89,65,31,18,74,17,68,33,19,6,41,84,21,52,96,51,86,2,90,88,49,44,77,93,5,11,82,50,29,13,8,57,4,64,24,43,83,63,78,72,76,70,36,30,66,59,71,32,28,67,14
r47,45,63,33,5,97,57,55,30,68,37,34,89,86,38,96,31,6,20,64,16,22,66,12,69,88,94,79,71,59,15,28,3,82,58,76,85,77,8,10,40,54,75,26,35,24,95,90,27,42,53,47,73,4,36,17,2,50,91,39,41,78,65,60,44,67,46,62,81,51,98,21,25,29,72,0,84,87,83,92,80,18,48,52,9,61,1,23,70,56,14,13,43,49,32,19,7,74,11,93,99
r54,73,49,70,78,58,30,66,27,52,75,40,69,28,57,74,6,36,85,67,5,19,95,96,87,98,22,43,54,32,26,86,65,38,4,18,92,55,68,16,21,24,12,15,76,41,1,42,34,3,80,39,84,77,29,25,48,94,64,33,53,99,0,46,31,37,61,35,2,83,9,20,45,59,62,88,51,91,60,50,82,47,8,90,63,71,56,7,10,79,11,23,89,17,93,97,72,81,44,14,13
r69,46,15,55,77,6,9,57,48,65,52,21,31,61,67,20,17,24,26,90,10,33,40,25,83,98,0,27,71,69,7,44,51,81,63,50,35,14,18,93,37,95,76,32,16,88,70,2,80,78,34,59,56,28,64,30,79,4,23,99,92,97,87,1,66,42,47,89,8,43,22,36,29,62,72,94,53,85,86,75,82,41,49,68,19,5,3,39,45,54,74,91,38,73,84,58,12,60,96,11,13
r6,76,16,43,69,88,13,48,90,56,91,14,39,25,59,71,73,45,98,50,24,49,79,26,63,0,74,29,30,80,92,20,57,62,22,61,5,1,21,96,47,55,97,2,67,58,46,82,18,64,65,44,37,9,84,70,41,83,94,10,15,75,7,78,33,35,11,93,77,6,66,53,52,68,86,34,31,36,38,23,27,54,3,60,51,19,95,40,99,89,81,85,12,17,4,28,32,72,8,42,87
r82,97,25,65,52,84,16,28,58,93,48,6,61,77,87,30,92,9,60,73,26,4,8,76,45,79,56,18,46,72,13,96,86,81,66,29,78,80,44,75,83,70,32,1,38,94,63,41,11,53,88,57,55,67,42,40,69,21,36,10,20,49,47,3,62,90,43,98,39,27,15,71,91,37,5,34,64,89,85,51,95,22,33,74,50,23,17,31,24,0,68,54,99,7,35,19,12,14,82,2,59
r21,42,94,26,87,2,19,69,34,32,17,68,6,51,16,76,25,27,14,62,20,82,77,52,63,41,18,39,31,48,50,5,36,1,75,43,65,90,9,91,13,3,0,98,72,4,49,71,81,30,56,8,38,24,66,89,97,21,35,47,61,23,74,86,60,95,33,80,22,78,40,84,44,59,92,88,45,57,12,55,64,99,70,37,11,15,29,54,46,67,73,85,7,93,10,28,58,96,53,83,79
r61,75,49,61,68,41,71,81,88,24,26,95,72,91,8,55,16,28,83,25,89,90,1,34,23,50,4,56,77,94,43,47,86,21,36,46,80,53,65,38,84,96,30,58,6,44,29,52,64,11,66,79,37,73,22,59,9,15,62,67,39,74,85,69,2,63,60,0,19,76,78,42,40,17,20,18,87,70,57,5,13,54,32,48,3,51,10,93,27,35,7,99,92,97,12,98,33,82,14,45,31
r56,24,56,35,57,69,51,44,63,84,4,25,72,95,16,50,93,8,18,78,53,82,64,85,3,31,48,83,79,33,96,29,76,54,38,59,73,52,12,75,39,92,89,74,0,21,36,66,10,6,9,30,80,27,47,43,99,41,90,65,81,46,23,14,32,34,77,49,1,61,42,13,40,45,19,60,2,62,7,26,70,11,5,28,87,94,97,15,22,98,86,71,17,58,91,20,67,88,55,37,68
r52,30,78,99,82,22,60,36,52,13,20,9,87,34,49,47,95,68,15,40,59,5,41,6,67,85,33,74,45,18,94,70,69,61,97,92,10,55,37,11,43,57,62,42,91,81,79,56,88,51,4,71,31,7,1,72,26,39,23,8,50,38,86,77,83,28,76,46,0,32,64,65,35,21,90,58,17,96,16,66,24,2,48,25,89,93,19,80,98,73,12,63,14,54,53,29,84,44,3,75,27
r74,91,47,38,86,5,64,54,32,15,23,45,35,83,66,0,25,79,40,85,17,6,58,53,27,71,4,33,19,22,29,94,34,60,49,2,10,82,76,59,74,78,77,93,21,50,80,7,36,31,99,70,98,62,37,92,90,81,44,39,51,24,61,67,26,88,84,55,63,95,3,14,69,46,1,11,43,8,12,13,16,41,56,30,20,73,9,72,89,52,68,42,75,87,65,18,96,48,97,28,57
r20,69,73,23,13,63,97,29,72,61,19,27,0,20,3,77,58,54,6,93,62,32,48,80,57,98,99,49,18,43,14,95,44,52,87,68,70,60,24,38,64,8,41,40,7,46,39,56,30,96,76,66,90,59,91,82,35,94,34,37,83,12,88,67,55,5,86,65,71,89,31,53,25,75,51,33,17,84,22,26,79,74,28,45,1,9,81,15,36,85,11,42,4,92,21,10,16,50,2,78,47
r59,97,94,68,72,10,98,93,73,44,57,19,13,59,20,35,69,41,81,36,4,7,24,26,92,96,31,25,30,64,99,16,5,88,33,14,70,37,3,1,84,91,18,56,47,63,83,95,42,55,60,6,58,89,61,15,2,87,54,0,28,22,49,85,43,82,53,76,66,90,50,78,65,46,11,38,40,9,32,67,34,39,27,86,74,8,17,45,51,62,71,52,12,80,75,23,77,21,79,48,29
r24,96,93,51,20,80,19,49,95,13,33,72,11,65,46,0,12,81,77,28,76,26,75,52,8,22,18,14,59,43,54,56,23,84,70,98,15,34,97,66,9,37,85,63,48,25,2,41,62,7,99,36,92,74,86,73,88,90,27,91,3,55,78,47,21,68,64,71,24,67,17,4,50,31,45,39,89,29,87,38,82,35,60,30,42,5,44,40,58,61,79,6,83,53,69,1,16,57,10,32,94
r62,35,19,37,82,95,47,21,10,68,94,46,63,14,40,30,54,20,48,45,67,43,83,92,1,80,98,66,38,25,50,87,17,39,86,26,70,8,9,29,23,97,93,41,18,76,0,51,11,64,56,27,59,12,74,24,77,53,75,89,52,72,84,32,90,69,7,22,55,16,2,62,36,4,57,28,91,42,31,79,44,73,13,34,5,96,6,88,61,15,81,58,71,65,3,78,33,85,99,49,60
r12,92,31,30,28,98,42,3,51,94,81,4,66,44,25,20,87,8,97,89,33,6,26,2,50,85,45,7,57,12,24,37,40,93,49,39,75,60,41,54,18,10,21,61,59,96,91,77,86,83,80,22,19,65,13,95,43,64,82,58,46,84,5,56,11,52,47,35,62,68,73,15,67,88,38,32,70,55,34,69,14,29,53,72,1,17,9,99,76,78,90,74,79,48,16,27,63,0,71,23,36
r19,74,81,11,91,0,43,87,53,20,22,60,65,29,5,64,96,77,8,38,30,7,45,4,18,79,3,71,61,98,66,84,76,75,93,17,49,21,59,99,83,16,69,72,19,55,14,12,70,26,52,9,34,97,57,15,90,67,47,24,62,6,25,54,48,94,32,95,31,44,1,13,39,78,2,58,86,50,68,28,23,46,56,63,82,85,42,51,89,88,36,80,37,10,41,27,35,33,73,92,40
r95,19,9,11,77,25,38,82,30,4,59,7,51,80,22,31,78,71,49,85,64,40,27,36,81,18,89,33,61,6,99,50,62,10,34,5,29,52,95,16,90,97,92,47,67,35,1,55,42,65,15,91,56,69,20,98,17,66,94,86,44,8,28,60,12,53,79,93,3,54,13,23,58,48,96,87,24,74,88,43,63,83,84,21,26,76,37,0,32,41,46,72,2,45,14,73,75,70,39,68,57
r8,21,69,12,73,43,36,45,40,82,96,98,14,42,75,81,13,78,66,61,63,44,50,74,65,0,88,30,5,53,32,48,19,62,94,57,49,8,55,9,97,23,95,27,34,90,54,70,92,51,87,47,86,77,59,6,60,64,84,91,41,80,29,22,46,38,26,3,25,67,76,39,16,10,15,31,20,33,56,17,35,2,1,4,71,83,7,72,68,58,85,11,24,18,79,37,52,28,89,99,93
r26,70,44,85,29,84,43,81,0,75,9,50,48,74,68,80,82,39,47,35,22,24,2,40,49,67,21,83,46,7,57,91,34,51,28,5,63,17,98,56,99,76,88,86,20,31,41,18,11,33,15,19,93,42,37,13,55,1,4,58,62,12,77,97,95,72,30,59,53,73,45,64,94,69,60,90,96,10,8,36,23,92,61,16,25,32,3,65,87,78,14,52,6,89,71,38,26,54,79,27,66
r42,68,42,5,24,76,71,51,10,79,22,55,78,74,54,0,6,44,56,91,87,65,4,80,83,11,26,73,53,82,92,59,97,33,35,34,81,58,20,19,99,60,95,88,49,89,90,16,47,93,46,9,43,69,27,86,31,52,15,62,21,36,66,8,40,45,28,32,50,96,41,38,25,75,72,57,84,39,98,48,1,3,64,61,18,67,77,13,7,29,85,17,14,23,63,70,2,37,12,94,30
r55,6,68,79,22,40,16,41,61,69,2,37,19,97,45,14,93,1,78,10,35,50,64,34,57,75,85,87,44,86,3,88,12,46,28,20,0,25,33,31,62,65,66,55,72,47,59,84,21,95,49,80,53,67,7,96,89,92,11,56,70,77,23,90,54,8,74,36,43,32,13,9,83,38,39,30,76,52,42,26,73,81,24,15,98,27,29,63,5,82,48,71,58,99,18,91,94,60,17,51,4
r29,26,9,22,82,62,94,3,71,59,17,49,99,46,18,61,77,63,37,20,79,10,55,48,11,14,97,53,23,60,43,21,89,25,85,34,72,5,45,70,95,91,92,30,90,6,32,27,75,83,35,38,76,87,15,4,66,19,41,50,42,68,8,47,33,84,51,7,12,74,78,88,57,52,81,58,28,13,98,69,2,96,40,31,39,16,29,56,54,86,65,44,36,67,93,0,73,64,1,80,24
r30,25,80,31,32,81,37,29,92,76,60,90,53,66,67,56,50,84,52,85,78,17,26,77,1,93,14,8,33,47,38,57,9,35,63,44,70,13,45,68,24,71,5,59,96,10,55,27,18,72,28,88,61,49,74,22,79,89,95,51,12,62,91,98,97,48,20,83,6,34,0,82,99,21,75,94,73,36,39,15,58,19,69,86,54,3,40,64,16,2,87,11,41,23,7,30,4,42,46,65,43
r93,22,85,44,95,4,24,27,31,1,91,53,68,61,86,29,87,32,3,48,70,97,74,73,8,77,90,57,12,18,66,25,76,28,79,15,58,35,19,6,98,38,78,69,37,88,43,65,21,11,83,46,94,49,41,39,34,67,10,33,0,14,92,2,75,40,45,71,47,30,99,23,59,42,7,26,96,55,62,64,5,60,36,93,52,84,72,89,20,54,50,63,9,13,17,81,82,80,16,51,56
r25,48,37,25,17,66,40,53,78,34,9,54,56,4,67,11,73,99,60,26,79,3,5,38,84,47,81,24,49,42,13,83,85,97,91,45,31,36,95,96,41,30,71,22,82,58,59,69,74,57,28,15,33,12,8,72,46,80,20,65,39,43,68,44,6,51,77,64,76,2,10,93,21,19,89,52,62,16,98,92,1,87,55,35,0,70,94,50,23,88,29,32,90,27,61,63,75,7,14,18,86
r14,50,92,98,47,53,8,82,33,46,67,90,27,48,32,64,15,3,34,70,62,72,41,24,5,21,52,13,6,58,51,44,9,75,40,42,84,56,16,79,36,55,80,25,65,61,57,31,86,19,26,78,29,88,10,83,18,59,35,7,20,11,14,23,1,77,28,45,39,71,87,12,2,54,69,81,43,63,89,38,93,76,91,95,37,4,49,74,96,99,17,73,66,30,22,94,85,0,68,60,97
r73,91,62,6,1,25,67,2,0,83,81,76,50,53,87,16,75,97,60,45,23,61,9,59,93,57,21,20,89,18,99,94,80,58,4,63,28,11,96,98,74,49,40,78,31,55,52,95,17,64,92,34,19,68,39,69,8,14,36,84,44,88,51,48,65,71,56,79,26,85,13,32,7,72,30,46,38,22,29,24,12,27,37,54,86,33,35,5,77,43,47,73,41,70,15,10,3,66,90,42,82
r99,65,80,4,27,67,54,79,53,3,11,52,62,68,10,93,64,91,90,73,97,55,77,57,75,19,2,21,85,99,69,66,86,48,36,83,63,20,28,58,15,49,92,88,35,40,7,24,96,74,51,82,16,94,14,8,23,95,39,70,45,17,78,50,76,43,6,12,0,59,34,71,32,22,30,47,37,60,29,72,1,26,9,38,5,81,98,87,13,89,25,31,42,56,33,84,41,46,61,18,44
r44,61,39,77,70,68,38,89,7,3,53,63,76,2,0,69,25,40,83,60,48,57,75,66,78,82,6,67,90,74,34,55,45,58,36,11,51,79,42,16,92,49,22,73,54,9,1,97,80,50,29,59,65,12,41,43,21,31,27,37,47,35,10,19,91,71,4,28,95,26,44,52,84,86,8,81,96,13,87,85,5,32,30,56,17,46,33,93,20,98,88,72,99,23,18,24,62,14,64,15,94
