,d63,d17,d20,d51,d34,d88,d26,d73,d91,d14,d4,d25,d40,d23,d36,d29,d43,d18,d62,d83,d10,d54,d84,d27,d13,d53,d81,d6,d75,d65,d74,d85,d2,d31,d38,d61,d92,d98,d71,d46,d60,d69,d21,d87,d12,d66,d100,d86,d50,d16,d56,d15,d19,d77,d68,d90,d11,d35,d48,d94,d28,d72,d95,d96,d8,d82,d49,d41,d70,d7,d58,d89,d57,d5,d93,d44,d3,d22,d80,d99,d97,d9,d24,d52,d45,d67,d59,d39,d32,d30,d1,d47,d79,d33,d76,d42,d64,d55,d37,d78
r72,8,75,47,37,31,87,39,24,68,6,34,23,95,0,11,74,58,84,45,73,52,25,89,13,16,28,35,36,94,77,92,61,40,67,79,12,10,51,53,49,46,15,86,19,83,5,80,33,81,60,69,17,97,91,66,20,78,55,41,43,26,72,9,65,27,59,50,7,70,96,93,99,48,85,63,82,18,57,30,56,98,62,21,29,14,2,1,88,64,44,3,71,76,42,32,38,22,4,54,90
r98,48,17,68,49,94,82,41,75,53,54,93,98,6,99,81,51,32,29,46,22,4,69,5,24,16,84,10,35,57,97,73,96,62,67,2,87,70,65,78,20,50,60,63,88,58,86,56,28,76,13,26,27,45,80,23,77,38,72,95,89,43,44,64,52,31,40,79,15,39,74,59,25,9,61,33,1,36,55,21,83,30,90,34,0,7,47,92,3,11,12,8,42,18,71,19,85,37,91,66,14
r56,57,27,64,87,51,32,15,80,88,34,5,93,29,45,75,42,92,72,61,98,0,53,83,10,43,63,97,7,91,12,78,60,36,35,23,68,26,9,39,38,8,95,37,58,2,6,81,28,52,40,44,55,67,99,82,90,89,48,77,59,76,70,62,47,30,14,79,84,13,66,86,31,69,3,85,49,18,16,74,73,54,4,22,71,1,96,17,56,25,65,21,94,41,19,20,33,50,11,46,24
r58,74,70,58,55,52,31,12,51,3,99,48,61,28,78,90,26,0,30,80,81,54,17,33,86,13,43,14,25,10,64,79,15,53,2,39,22,5,44,89,16,83,8,41,19,71,35,59,67,76,49,60,56,63,96,24,29,77,23,68,1,65,34,32,45,91,6,57,75,27,11,7,98,72,66,38,47,18,97,84,87,92,42,93,21,88,94,37,85,36,50,40,69,9,82,62,46,73,95,20,4
r48,38,55,86,71,58,43,53,33,39,20,1,70,99,91,98,60,66,52,7,94,82,29,21,79,77,3,45,8,13,37,74,89,17,10,6,9,32,27,96,0,76,30,84,57,31,16,5,25,93,69,22,67,44,88,47,64,49,46,50,80,85,75,90,59,56,2,51,11,35,83,26,41,40,42,23,34,48,36,78,18,81,4,12,87,61,68,15,14,73,95,97,28,92,54,19,63,65,24,62,72
r80,83,47,61,53,87,96,67,63,95,50,81,9,56,38,70,5,31,24,6,26,22,27,44,21,19,14,32,0,94,18,86,3,84,20,82,80,60,54,15,30,23,16,59,55,98,79,78,99,76,85,12,34,17,45,90,68,4,92,51,88,40,36,64,58,48,46,72,75,37,52,8,7,42,62,91,49,13,69,74,43,2,10,66,97,65,41,71,11,39,28,35,77,93,25,89,33,1,29,57,73
r71,91,53,67,38,20,93,94,65,45,95,56,58,77,28,27,70,86,10,29,51,98,74,68,22,92,35,43,78,57,54,9,6,73,87,60,97,14,2,69,12,24,5,96,46,83,75,80,25,17,40,61,1,62,47,11,42,63,82,85,88,21,7,0,8,39,33,49,81,31,23,55,15,3,72,26,99,18,48,52,79,76,13,19,34,41,84,16,90,4,37,50,66,71,32,89,36,64,30,44,59
r63,57,22,41,88,78,37,42,43,11,39,10,20,8,62,79,19,69,13,93,26,53,83,32,71,38,60,14,30,25,23,0,52,96,59,84,92,73,46,31,44,58,72,77,47,9,18,1,64,74,6,17,76,34,4,50,66,49,89,15,61,86,40,82,91,65,56,95,24,27,98,16,36,80,28,54,70,75,12,87,94,2,55,68,67,63,35,33,3,45,97,90,99,48,85,29,51,5,21,81,7
r87,77,1,41,78,85,38,4,56,22,25,71,3,66,47,0,92,15,33,82,28,69,70,16,5,60,26,20,67,95,51,21,64,8,52,97,37,11,30,54,23,98,58,12,29,34,45,39,73,32,43,88,50,79,24,7,62,46,94,19,57,18,9,83,61,40,65,68,84,53,86,63,89,90,42,72,2,99,91,87,81,36,13,17,14,55,96,80,75,76,59,10,93,31,27,6,49,44,74,48,35
r53,53,85,19,36,40,67,5,92,94,23,17,41,28,56,44,89,74,30,39,79,2,10,22,38,82,60,62,57,91,24,49,66,97,3,75,88,51,0,61,52,73,72,86,80,69,84,33,50,83,26,6,4,16,96,25,45,34,55,70,46,78,47,99,14,32,8,64,43,68,29,21,9,58,48,27,87,54,15,11,59,76,20,65,90,77,95,18,93,13,81,12,7,31,71,35,1,98,37,42,63
r81,51,20,89,56,10,36,57,47,16,97,9,31,50,80,32,24,71,63,67,88,69,18,95,65,17,68,84,87,46,27,14,1,19,76,72,70,23,98,91,45,54,26,58,7,2,35,53,4,66,96,3,62,52,85,59,49,42,8,11,90,43,73,29,37,93,40,75,74,55,48,61,12,99,92,28,82,0,83,39,15,33,5,22,41,30,38,94,25,64,34,86,13,77,60,81,21,44,6,79,78
r60,70,21,71,91,24,72,47,20,96,65,15,67,58,79,2,34,94,28,39,75,43,52,23,40,95,84,97,78,88,66,60,33,27,62,29,50,51,80,99,8,92,17,46,1,37,90,82,32,81,49,61,69,35,93,5,45,41,64,18,7,38,85,76,30,86,68,44,54,36,22,19,89,12,56,77,98,14,55,31,11,53,25,48,0,6,73,59,83,87,13,16,74,63,9,4,57,42,3,10,26
r74,65,6,24,25,59,50,95,37,94,69,15,78,11,86,60,27,0,44,36,7,46,48,99,87,34,73,96,41,84,43,74,88,53,89,55,17,49,26,90,56,3,39,85,98,16,93,5,75,9,40,91,4,72,14,22,52,10,2,71,63,1,82,54,38,66,57,23,80,35,19,29,28,12,32,31,8,47,58,61,92,79,33,76,97,21,67,30,64,13,20,18,62,70,51,68,77,83,81,45,42
r86,67,35,40,6,47,14,81,48,59,49,11,77,21,69,63,36,0,13,92,86,5,61,44,56,65,15,42,94,30,97,55,33,1,38,39,31,20,95,52,7,60,82,80,83,76,57,16,93,87,22,79,28,70,88,91,85,71,17,96,29,19,18,58,73,23,10,99,66,41,32,62,4,46,2,51,89,64,25,50,8,75,3,68,24,74,72,9,98,54,26,12,45,43,34,78,53,27,37,90,84
r67,90,86,13,38,97,41,43,49,55,68,28,69,7,66,8,77,83,99,45,1,42,76,31,14,23,54,72,24,36,60,0,9,47,10,46,18,58,21,6,30,94,88,91,39,84,61,12,52,11,92,89,33,3,96,80,82,75,51,40,20,29,64,65,48,59,81,5,67,26,53,34,71,32,85,22,56,19,35,70,2,17,63,78,37,4,44,98,95,16,57,62,87,25,73,79,15,93,74,50,27
r7,64,25,88,3,49,14,53,80,16,93,58,82,74,28,54,73,91,56,75,85,46,17,67,60,92,62,87,99,24,15,44,20,12,55,1,4,30,36,70,89,43,33,45,97,37,7,47,42,8,2,31,57,84,98,81,52,51,13,10,77,63,18,11,90,72,21,71,39,69,86,34,27,29,95,5,41,32,9,76,65,38,79,50,6,35,96,19,22,78,26,40,83,48,61,0,68,66,94,23,59
r91,31,43,69,39,30,34,81,18,97,19,73,71,98,9,38,93,36,15,82,59,47,57,5,14,79,77,12,1,89,0,74,50,27,37,99,32,46,63,21,45,70,20,62,29,40,94,91,17,48,86,55,10,11,87,35,4,53,24,16,95,75,72,41,67,88,76,52,61,8,42,78,54,58,44,90,26,83,28,3,60,33,85,23,2,22,65,7,80,6,92,25,68,66,51,56,96,13,84,49,64
r76,63,54,12,11,43,23,90,67,57,22,1,95,25,30,5,78,17,98,10,21,62,34,42,65,89,32,77,64,59,81,80,79,71,97,83,3,99,38,13,7,85,18,91,14,6,45,52,58,94,28,46,27,72,92,68,55,35,40,74,47,20,0,51,41,9,82,37,61,88,33,2,16,76,4,26,29,75,24,96,86,56,70,48,8,19,93,53,31,15,60,44,69,73,39,49,66,87,50,84,36
r6,51,35,74,46,84,54,3,93,88,96,90,17,22,33,80,36,76,82,10,89,40,1,99,45,49,12,85,72,19,43,28,2,83,62,59,57,16,30,73,41,78,53,8,79,60,32,75,69,18,23,4,0,39,66,47,68,97,29,87,58,27,20,63,61,11,67,95,56,65,37,81,13,44,34,42,71,50,77,31,64,25,52,38,6,55,21,24,86,26,91,15,98,9,14,7,70,92,94,48,5
r38,9,94,77,21,8,56,67,82,86,53,84,58,43,14,79,13,44,37,30,20,32,29,73,23,2,70,83,36,0,7,50,39,10,62,27,35,40,28,75,31,19,95,57,71,41,61,33,69,38,97,25,48,55,42,89,80,64,16,52,12,4,22,46,68,59,93,54,98,34,72,45,15,66,65,87,47,76,96,18,17,99,90,49,92,63,11,91,81,1,74,60,88,6,26,85,3,5,51,78,24
r37,14,46,12,52,40,94,88,25,15,56,53,1,59,23,72,92,73,55,5,71,81,21,91,43,42,32,41,58,38,36,28,39,76,96,6,17,11,63,0,64,29,35,4,78,79,66,20,34,22,89,37,16,54,50,77,68,24,98,51,2,93,74,65,45,69,27,85,67,62,26,86,61,57,84,83,44,10,8,33,80,82,13,95,7,60,75,90,31,70,19,30,49,87,9,47,99,48,3,18,97
r77,39,98,61,20,92,37,88,53,8,15,44,41,57,42,14,32,76,29,55,9,1,36,78,33,82,69,13,45,26,63,71,7,12,87,49,51,43,67,48,23,25,10,66,4,50,84,38,91,94,83,47,52,22,35,16,62,70,59,40,81,19,99,75,6,86,0,31,74,68,30,93,28,96,90,95,34,72,17,5,60,56,77,21,73,3,64,85,24,18,58,27,2,97,80,79,89,46,11,54,65
r3,81,70,15,12,17,4,3,7,92,78,22,51,56,16,74,39,64,38,77,25,86,52,80,66,19,5,90,13,62,63,36,40,37,61,49,58,23,26,10,54,73,97,95,83,98,67,96,42,82,24,14,48,9,88,8,72,91,59,76,71,99,79,46,44,20,45,6,34,85,55,2,75,68,27,47,69,31,35,33,29,65,57,87,41,93,1,43,50,94,28,84,60,30,53,32,21,18,89,11,0
r28,52,67,44,38,92,24,97,98,30,88,93,39,33,7,9,32,84,23,86,26,53,1,36,10,96,14,80,15,56,68,21,46,87,89,0,27,62,76,22,66,29,65,40,45,18,77,47,57,12,60,42,72,2,37,50,11,82,74,20,55,51,8,3,64,85,61,95,71,28,43,75,73,25,13,31,63,41,99,17,70,49,48,94,59,34,81,35,16,78,58,91,6,4,54,83,5,19,90,79,69
r12,87,40,75,19,10,53,21,65,22,67,48,51,64,17,49,7,39,86,78,57,0,77,6,76,38,92,25,32,16,45,95,58,54,91,66,89,18,11,3,69,8,62,59,98,4,24,2,29,52,97,34,27,82,71,73,41,42,61,44,5,90,99,23,88,80,96,15,31,13,85,1,68,28,33,36,55,30,9,26,20,14,12,83,84,74,37,50,60,81,94,43,72,70,79,56,63,35,46,47,93
r9,50,35,12,2,36,99,16,90,28,63,32,79,61,59,22,53,72,41,14,40,42,7,17,89,20,51,46,88,0,84,24,18,81,8,65,44,13,55,15,82,27,11,91,23,67,92,76,26,87,66,3,58,80,19,47,43,56,29,39,96,83,69,33,64,21,98,48,45,6,31,30,62,78,1,73,54,97,68,38,85,34,5,71,94,60,93,74,75,9,86,57,52,95,25,37,70,77,10,49,4
r46,20,11,84,27,85,70,53,3,58,45,96,40,43,41,81,79,30,60,29,72,36,13,2,82,39,66,52,22,83,35,94,42,19,4,15,1,7,90,87,78,38,12,18,86,9,97,57,5,47,26,51,76,48,89,6,21,56,32,92,75,25,49,59,55,95,77,16,68,0,64,61,65,23,69,46,34,73,62,14,91,31,88,93,8,10,99,74,67,17,50,28,44,71,37,24,98,54,33,63,80
r11,21,23,96,79,30,71,28,97,45,7,39,94,90,89,88,32,6,72,16,35,24,34,22,58,67,56,33,18,92,26,75,0,52,76,1,13,46,98,20,65,41,37,99,10,19,55,78,61,49,83,40,43,17,27,36,80,73,91,31,60,42,68,93,5,47,57,70,81,8,66,77,48,84,51,82,86,38,12,2,44,14,3,64,15,69,63,87,4,54,9,85,62,11,95,59,25,50,74,29,53
r51,47,44,67,43,74,64,51,8,57,96,85,10,98,29,49,7,30,55,95,65,46,0,42,76,48,19,99,38,71,17,34,5,32,52,84,14,6,53,82,83,45,33,58,88,39,50,62,73,22,91,40,26,68,37,70,78,89,21,59,36,56,54,27,72,16,12,69,20,4,86,15,9,77,75,92,11,79,90,66,35,25,94,80,3,97,1,61,60,93,63,81,87,28,2,41,31,18,13,23,24
r34,91,30,7,96,39,31,27,26,56,60,9,40,72,13,63,70,76,5,80,44,17,66,61,37,93,18,74,75,78,67,48,24,45,43,95,22,98,59,49,89,77,8,97,32,65,94,23,81,50,14,53,6,10,62,85,52,90,0,1,36,54,82,11,47,99,19,25,34,12,92,73,87,64,58,15,79,2,88,41,86,21,55,20,28,42,68,16,57,84,29,71,83,38,69,4,46,51,33,3,35
r42,22,40,38,19,12,95,73,66,48,6,20,0,1,29,15,99,31,69,80,63,60,89,59,33,11,65,53,49,23,79,78,57,41,42,34,87,37,58,98,83,64,17,16,9,5,91,55,35,43,88,10,3,45,32,67,27,72,52,26,77,8,25,85,84,92,24,4,13,50,51,47,68,61,70,81,30,74,44,56,18,39,96,90,21,71,86,93,14,28,82,46,36,2,75,62,76,94,97,7,54
r14,6,68,77,49,28,98,5,7,76,78,74,67,66,94,81,37,69,39,62,58,54,61,43,47,90,11,64,52,36,23,44,25,88,3,42,45,30,40,46,53,10,89,38,73,85,13,0,41,72,70,99,21,91,34,4,27,2,92,79,15,18,51,83,82,84,60,8,86,65,80,97,95,26,63,56,1,29,19,9,20,12,24,93,14,35,55,48,87,50,17,31,32,75,22,57,33,59,71,16,96
r66,59,94,17,39,80,78,87,86,5,46,37,41,13,81,84,89,27,31,65,15,58,82,85,12,54,23,68,99,21,88,52,24,43,25,0,53,34,93,29,64,75,9,28,42,49,91,61,96,69,73,18,72,63,98,16,11,2,92,70,71,19,32,36,10,14,74,35,3,26,38,1,22,47,44,6,79,83,45,66,48,57,7,20,95,33,30,50,4,60,62,40,97,56,76,55,67,8,51,90,77
r59,91,34,59,39,77,1,88,40,55,76,20,85,53,80,4,92,31,84,82,73,46,78,79,35,95,97,81,9,25,71,75,6,56,29,3,36,66,86,21,94,63,87,19,23,44,60,16,10,99,8,89,48,52,83,69,33,74,26,15,54,93,14,22,17,18,61,43,70,67,11,96,57,90,47,7,28,62,13,45,0,12,27,38,49,50,98,24,58,51,30,68,2,64,65,72,41,42,32,37,5
