,d40,d80,d62,d95,d73,d58,d13,d99,d39,d54,d82,d1,d100,d3,d79,d23,d49,d28,d75,d92,d67,d41,d43,d78,d42,d86,d36,d60,d97,d15,d18,d85,d19,d25,d32,d33,d8,d14,d44,d2,d11,d87,d6,d69,d17,d29,d68,d9,d7,d30,d94,d66,d56,d93,d96,d50,d91,d77,d37,d71,d65,d57,d35,d5,d61,d22,d48,d21,d34,d90,d12,d81,d16,d27,d74,d31,d83,d52,d47,d84,d38,d76,d55,d51,d46,d70,d98,d88,d72,d63,d20,d45,d26,d4,d89,d24,d10,d53,d59,d64
r76,14,64,23,28,69,72,53,93,37,36,12,57,61,45,49,79,60,9,97,63,43,42,4,91,32,74,16,71,35,98,22,26,15,77,11,44,20,25,67,31,70,99,68,75,2,6,46,38,66,89,82,41,90,86,27,29,34,18,73,7,83,1,80,47,51,10,78,3,84,92,13,87,19,48,50,52,58,5,17,39,65,54,30,56,95,81,62,55,59,76,96,33,21,40,85,8,94,24,0,88
r54,30,84,33,99,38,9,5,59,21,2,40,42,88,7,61,66,95,58,94,80,93,64,79,54,67,4,25,32,72,18,37,82,31,48,39,0,8,16,98,65,62,75,70,27,14,44,71,46,41,22,1,73,77,3,81,10,47,12,87,57,89,29,53,78,83,45,13,43,34,6,60,52,63,28,55,24,74,19,90,50,68,26,97,23,49,86,92,96,91,76,56,51,20,36,15,17,69,11,85,35
r31,56,59,33,19,91,96,2,57,51,43,80,81,76,5,88,16,74,36,54,63,13,67,24,47,73,60,17,98,93,44,49,69,97,26,83,79,1,18,39,8,68,71,31,53,32,86,70,92,99,87,89,3,22,28,25,20,65,15,7,82,37,14,72,85,10,78,38,23,62,94,6,64,95,11,40,75,46,4,55,52,21,9,48,27,42,58,30,61,45,66,34,50,84,12,0,35,77,29,90,41
r77,18,50,14,11,27,47,49,72,74,58,28,38,79,5,46,15,70,19,53,35,8,10,91,40,32,0,81,61,31,83,66,69,78,29,23,97,45,73,80,36,98,71,12,96,63,39,57,2,90,42,3,4,41,17,62,64,89,26,37,13,9,85,65,51,52,22,82,1,93,55,95,56,76,43,6,54,16,30,87,48,99,24,68,92,7,60,34,25,20,84,44,94,75,86,59,21,88,67,33,77
r71,49,11,94,67,53,39,14,2,29,98,54,21,81,84,17,74,59,15,0,19,61,23,46,25,1,3,96,79,89,38,82,16,36,9,85,90,60,93,10,87,52,95,73,22,91,32,65,5,77,30,26,44,41,37,57,48,99,4,76,45,13,28,72,68,78,34,8,88,64,20,63,69,7,31,75,51,12,6,92,62,18,86,70,42,24,97,33,55,35,58,40,83,27,80,50,43,47,56,71,66
r92,24,21,81,85,25,0,22,16,90,19,41,52,51,47,39,2,1,74,69,72,83,30,3,18,97,11,17,23,78,6,9,34,31,93,36,5,50,91,35,73,75,26,48,71,12,92,33,79,7,43,65,46,8,14,57,95,99,10,53,27,80,13,54,68,84,64,44,37,89,49,59,94,76,98,32,45,40,20,28,62,56,87,55,67,88,60,58,86,63,42,29,4,15,70,77,38,61,96,82,66
r15,32,75,38,78,36,62,6,7,2,57,51,18,81,27,43,14,69,90,52,82,44,92,55,54,11,31,60,12,59,42,20,4,86,98,67,61,99,71,91,89,41,19,56,68,45,30,25,15,84,16,5,0,87,50,85,88,49,22,73,74,1,48,17,77,28,9,79,37,40,34,66,35,24,39,97,72,10,21,80,13,53,83,63,3,26,46,93,29,47,23,76,70,8,58,95,94,65,64,96,33
r26,92,79,22,8,20,13,51,59,12,25,67,54,15,85,58,23,74,73,88,5,16,30,72,9,38,6,94,43,18,11,50,62,42,27,45,78,96,49,3,99,41,10,1,76,48,77,29,7,80,2,93,82,65,83,84,26,56,24,63,53,90,69,71,60,37,81,98,36,35,21,57,61,89,32,34,17,55,97,33,39,64,68,86,70,14,52,91,46,95,66,28,75,47,0,4,40,31,19,44,87
r83,63,60,24,51,67,39,41,58,3,37,10,27,95,47,23,80,2,17,74,14,50,65,28,34,8,72,25,29,64,18,7,94,76,84,69,52,46,30,13,55,68,9,81,89,99,44,85,87,75,38,70,4,97,20,83,82,53,54,32,36,93,88,98,45,71,19,15,66,77,73,92,12,33,40,48,91,11,59,42,86,78,5,31,61,22,62,1,49,35,16,21,96,57,56,26,43,6,0,90,79
r23,15,56,73,57,2,51,60,98,76,64,66,91,90,22,84,95,80,3,69,83,45,71,86,85,23,63,61,35,41,49,14,11,78,96,12,75,48,92,34,13,19,1,68,29,20,16,33,31,7,40,36,59,82,26,58,97,89,62,87,55,0,52,72,99,25,32,4,9,21,39,8,46,70,10,43,93,6,27,47,30,53,81,77,88,50,17,74,38,18,42,67,37,65,24,79,44,54,5,28,94
r35,53,39,80,3,67,99,59,71,86,4,24,98,63,70,89,73,1,32,83,36,57,91,7,54,58,10,22,5,15,20,52,75,31,23,51,13,84,46,40,66,8,76,28,96,19,30,29,6,41,68,55,35,9,34,21,26,92,45,16,93,2,79,62,88,37,0,38,25,33,17,74,43,95,78,18,48,90,50,64,11,49,12,61,56,27,81,60,69,82,97,94,65,87,72,42,44,85,14,77,47
r41,20,38,96,55,15,92,8,72,46,64,70,94,91,32,80,13,45,14,93,40,16,97,17,33,65,2,7,39,99,63,24,30,87,36,50,95,83,28,57,37,6,31,61,58,27,5,9,10,25,90,19,11,56,89,78,84,34,51,60,88,81,86,21,26,53,77,44,43,3,66,41,73,59,29,98,0,49,71,18,4,85,12,79,69,42,75,62,54,48,67,82,74,52,68,35,1,47,23,76,22
r25,56,39,3,43,75,97,6,60,59,87,1,38,11,34,94,24,48,90,79,89,86,52,18,92,78,74,8,68,15,80,85,40,77,82,81,9,63,47,10,65,51,99,42,13,29,21,0,66,30,71,44,22,62,88,55,35,16,49,76,61,69,12,95,70,58,7,98,26,17,73,20,28,96,4,36,32,25,33,64,93,54,72,46,91,2,50,53,37,57,19,23,31,83,67,84,45,5,14,41,27
r37,57,50,65,13,78,21,45,40,12,85,6,72,4,36,3,66,53,17,2,77,69,70,31,82,52,14,39,74,93,79,27,89,25,83,59,30,32,73,8,19,87,0,80,16,42,22,18,55,88,86,63,34,90,56,15,61,95,38,58,62,94,92,91,26,5,98,84,97,46,11,35,60,28,44,7,48,43,33,68,96,81,29,71,99,75,37,41,49,76,1,54,9,47,10,64,67,51,20,24,23
r38,76,20,93,55,5,88,9,60,35,74,2,71,64,12,58,91,70,86,94,34,78,47,79,28,18,66,16,52,81,29,73,40,67,59,43,75,6,97,36,69,21,14,22,19,98,3,0,13,87,4,24,61,30,99,25,65,62,10,31,17,63,11,82,77,49,50,89,42,80,57,46,1,56,53,23,37,33,96,27,8,51,90,7,45,85,54,38,15,44,95,92,68,72,39,41,26,84,48,32,83
r63,34,22,66,47,90,92,21,45,6,64,2,41,81,77,54,43,74,67,88,23,4,75,48,52,17,14,93,35,86,26,85,60,97,51,70,16,31,11,72,8,69,63,9,25,37,80,61,55,30,99,24,46,7,3,42,53,68,79,73,5,33,78,71,84,40,83,82,89,10,15,29,87,59,44,28,50,19,13,1,49,20,56,12,36,98,57,65,94,91,96,38,39,27,58,62,95,0,76,18,32
r49,8,45,0,5,14,52,53,60,36,31,86,42,82,46,95,88,66,80,97,83,78,34,91,84,50,56,87,28,16,7,2,29,64,41,54,19,17,73,10,85,48,15,93,12,71,69,44,55,21,11,72,13,61,51,89,4,77,90,63,67,23,65,6,26,81,24,25,40,37,35,33,99,94,70,18,47,58,43,74,32,3,92,38,79,59,49,39,75,27,57,62,76,1,96,20,9,68,22,98,30
r89,29,18,22,21,12,82,1,31,73,35,86,78,66,41,45,34,87,53,25,6,64,42,44,52,94,74,48,93,89,62,97,68,72,30,85,92,91,59,54,23,5,55,69,75,40,67,24,17,51,3,50,33,49,88,16,63,96,7,77,37,14,81,27,38,15,95,10,2,60,65,84,79,61,9,0,57,39,70,36,83,13,47,80,46,76,99,28,26,43,56,8,71,32,4,20,19,90,98,11,58
r74,16,54,51,22,90,87,99,14,26,56,45,17,57,20,73,19,12,88,6,61,80,91,13,34,33,8,50,49,93,10,96,89,52,11,31,84,47,66,3,27,15,46,21,77,75,63,40,41,83,74,32,71,25,37,18,35,59,29,5,53,0,76,55,85,86,69,1,7,58,65,24,70,62,98,72,94,28,97,23,48,79,2,4,82,36,64,81,68,92,9,95,60,42,30,39,43,38,44,67,78
r57,79,89,71,96,94,6,10,53,55,99,77,35,30,33,84,76,52,63,40,95,82,15,49,47,88,92,27,42,56,18,26,72,69,70,50,44,22,32,74,85,97,81,28,25,19,16,5,2,13,23,54,65,93,36,59,31,8,75,91,29,43,90,87,0,78,9,67,4,39,38,51,62,80,3,98,37,66,57,1,48,45,7,61,64,68,73,21,12,34,60,24,46,86,11,17,41,83,14,58,20
r9,73,54,69,33,78,16,62,93,63,52,64,42,4,32,57,26,80,40,37,67,59,46,34,82,89,31,81,43,55,11,60,3,56,36,68,44,17,23,15,5,41,28,99,24,51,6,9,19,79,66,88,39,72,53,90,76,10,96,8,45,74,27,25,18,84,30,92,75,87,7,65,50,97,49,1,85,77,12,13,29,83,0,95,86,48,14,61,22,47,2,20,98,71,38,91,94,70,58,21,35
r19,66,49,21,41,17,82,29,58,54,77,72,45,71,55,23,9,2,92,26,80,94,16,13,0,43,31,69,57,93,47,46,27,25,1,53,50,83,67,68,15,89,86,10,3,11,60,95,52,87,19,34,90,5,56,63,24,70,36,39,96,33,64,98,7,48,97,14,75,73,32,99,81,38,8,28,79,44,61,88,6,62,22,85,78,20,40,76,74,18,37,35,84,4,91,30,42,65,51,12,59
r62,12,50,95,31,45,78,96,17,63,22,48,5,86,54,70,38,76,26,69,18,83,21,3,1,32,77,46,10,85,25,98,65,57,39,94,97,74,51,68,66,88,87,73,92,60,52,59,29,28,49,42,40,30,35,84,41,67,37,47,9,34,8,19,43,90,33,6,61,56,82,4,91,89,0,20,13,81,24,16,99,55,7,27,64,58,75,79,23,15,62,53,44,2,72,71,93,14,11,36,80
r14,72,24,95,47,35,38,83,25,80,84,11,60,82,41,93,57,70,76,81,19,85,37,3,10,65,92,45,79,67,54,40,7,8,13,50,61,0,75,94,12,68,96,26,58,28,6,69,46,5,49,71,48,88,15,21,90,4,86,16,64,31,39,33,17,99,20,98,43,42,56,36,63,89,73,1,9,34,66,51,97,23,62,2,59,18,29,32,30,22,53,55,74,14,78,27,87,91,44,52,77
r36,69,9,76,13,97,96,34,83,15,19,10,87,77,11,74,1,44,42,3,75,56,5,20,23,86,68,88,57,59,72,80,40,36,37,73,8,2,28,26,53,47,55,78,95,12,61,27,35,4,63,17,60,21,99,0,52,45,82,67,81,22,30,90,66,25,65,7,93,85,46,49,14,54,71,33,64,24,94,50,51,16,70,38,39,31,98,43,58,84,62,89,18,92,91,48,79,6,32,29,41
r99,31,0,35,6,41,98,27,13,57,88,47,77,92,19,65,11,96,85,73,16,43,52,76,68,55,38,51,7,74,50,8,71,20,56,66,87,21,62,93,45,42,72,86,59,14,60,53,75,18,3,99,69,70,78,48,61,83,63,15,33,12,58,32,30,28,64,46,91,1,89,2,26,44,80,95,40,97,79,29,94,22,36,84,90,5,39,17,54,34,49,23,67,10,82,81,37,4,9,25,24
r50,29,64,5,62,11,38,78,66,12,70,75,82,20,37,74,10,79,88,6,30,13,36,33,89,40,59,84,1,77,99,60,44,7,34,94,19,3,43,61,54,57,14,68,8,95,2,53,51,76,85,98,72,97,73,24,90,26,91,56,4,39,46,69,16,81,65,49,18,21,45,48,22,15,63,23,32,0,28,31,27,86,67,25,93,58,50,80,9,17,71,55,35,52,96,92,83,42,47,87,41
r91,89,42,60,91,43,75,29,15,13,9,19,5,39,14,0,77,74,16,3,72,71,49,69,99,97,61,76,44,23,24,50,21,84,36,65,34,78,7,8,66,32,57,67,87,37,82,85,80,64,17,55,45,54,28,56,86,40,22,12,26,2,73,46,1,94,88,96,59,92,70,48,83,35,20,18,38,10,47,31,68,98,95,51,4,30,63,93,58,90,6,27,62,25,53,11,52,81,79,41,33
r13,39,66,95,5,57,41,47,49,7,32,64,75,17,56,67,74,27,33,1,45,2,53,59,4,61,10,97,58,81,71,63,69,60,37,78,51,43,99,19,52,70,44,55,80,83,85,73,54,21,12,87,25,50,36,13,93,22,38,3,29,94,20,86,79,6,35,24,34,76,65,0,48,88,40,26,68,91,31,46,72,15,62,84,82,98,30,96,16,23,77,92,9,14,8,11,89,18,42,90,28
r47,74,6,66,87,65,43,38,28,82,25,86,20,83,75,93,73,78,92,97,64,4,48,79,14,12,55,84,37,88,7,56,70,13,19,68,51,63,31,26,30,2,72,27,54,91,40,3,17,53,95,52,5,81,36,50,90,45,16,22,34,49,33,99,80,32,59,57,24,71,58,89,94,10,96,69,61,8,60,76,1,9,85,62,29,35,15,46,44,23,0,21,47,77,42,39,67,18,11,41,98
r40,63,64,83,12,88,59,98,38,42,58,78,52,75,56,84,70,68,99,35,51,17,19,72,87,41,96,3,49,62,57,4,37,77,65,61,0,33,15,81,89,11,97,46,5,66,10,2,7,34,80,25,14,24,6,60,43,39,30,20,21,69,16,93,86,40,29,23,22,9,26,55,91,73,74,82,90,76,85,48,27,13,67,44,79,36,54,50,45,94,53,47,71,28,18,95,8,31,32,1,92
r86,35,24,37,13,22,7,15,1,41,69,49,99,58,45,80,5,38,87,60,39,83,30,43,92,51,6,90,71,10,36,85,81,96,98,17,66,8,42,68,19,82,65,2,84,32,9,33,57,63,16,97,12,93,4,18,67,76,34,3,20,74,0,91,75,77,55,72,23,27,46,89,54,48,88,53,59,44,70,64,61,29,28,21,26,31,47,95,52,50,79,94,62,78,73,56,14,86,25,11,40
r65,10,46,20,32,24,19,64,4,67,43,8,11,53,96,62,65,27,9,1,55,2,18,97,0,39,36,41,78,85,60,50,91,70,99,16,47,57,48,12,23,7,79,25,90,58,29,93,83,37,92,71,6,22,17,59,88,45,35,40,72,68,94,51,87,84,21,13,42,54,82,63,38,3,15,44,5,61,86,74,34,33,66,28,75,30,31,80,56,69,89,73,26,95,98,14,77,52,49,81,76
r45,33,78,64,88,94,36,89,4,50,45,85,67,52,2,91,60,38,66,44,39,0,97,73,41,55,10,79,13,82,17,42,40,28,1,71,83,53,16,81,31,29,37,35,26,61,62,9,23,72,57,21,3,90,96,12,19,34,86,30,46,70,18,63,69,27,84,22,65,54,49,59,68,93,58,48,98,25,95,43,32,99,76,24,51,7,6,8,77,80,74,20,15,14,87,56,5,11,47,92,75
