,d21,d4,d100,d35,d38,d8,d76,d26,d7,d20,d16,d87,d93,d25,d10,d32,d92,d67,d3,d29,d99,d57,d71,d84,d74,d40,d58,d65,d27,d79,d95,d50,d69,d46,d81,d61,d56,d73,d59,d85,d30,d28,d11,d1,d62,d75,d43,d91,d88,d6,d17,d49,d19,d44,d86,d78,d37,d82,d24,d42,d72,d41,d53,d63,d9,d2,d96,d47,d22,d33,d14,d89,d15,d66,d54,d60,d51,d70,d98,d83,d48,d39,d77,d97,d52,d80,d18,d64,d90,d94,d12,d68,d45,d31,d55,d34,d5,d13,d23,d36
r81,33,67,69,65,10,73,53,84,78,0,48,31,57,62,61,86,15,38,96,22,83,56,63,16,14,23,82,20,13,2,9,59,47,52,27,35,77,26,68,76,90,94,98,37,25,45,46,18,88,87,64,39,54,50,55,58,99,36,19,49,29,24,79,34,5,40,60,3,71,7,41,51,89,17,91,12,95,44,74,32,81,85,30,75,43,8,21,66,80,93,97,92,70,4,1,28,72,11,42,6
r99,70,58,64,5,72,76,32,30,18,11,71,90,22,14,12,36,74,16,34,81,65,97,60,17,43,80,21,73,67,7,93,44,56,13,20,66,46,19,85,40,35,9,23,45,0,61,15,77,87,98,8,51,59,94,62,83,53,57,63,3,50,69,42,29,24,91,75,37,89,39,79,47,28,33,68,27,55,38,86,99,84,48,25,78,82,41,92,1,54,96,6,31,49,26,10,95,2,52,4,88
r85,27,87,93,68,60,46,98,58,59,66,97,1,43,35,33,14,51,6,79,28,38,57,10,76,11,40,61,55,36,99,96,71,31,65,82,39,8,78,90,42,75,24,3,50,15,53,23,7,56,54,13,19,70,81,45,92,69,95,17,52,16,0,32,74,72,94,64,80,77,26,47,85,83,37,12,67,20,21,29,44,62,4,63,9,34,91,49,22,30,18,25,48,84,41,73,88,86,89,5,2
r90,82,16,72,29,40,30,18,20,86,42,9,64,13,93,14,17,27,78,31,8,83,39,84,45,62,98,74,11,91,24,58,57,63,95,12,70,81,56,15,92,77,47,33,46,50,35,5,65,99,2,94,54,10,19,38,52,7,43,80,73,68,28,88,76,1,26,61,44,3,69,53,36,67,37,4,55,60,85,75,6,25,87,48,96,22,21,49,51,34,23,90,0,32,59,66,71,97,41,79,89
r84,72,52,39,2,48,56,61,51,1,91,68,62,5,20,69,33,78,70,53,36,27,12,92,25,13,24,10,65,82,74,44,94,98,3,40,17,67,45,79,84,21,66,9,55,97,60,0,22,16,90,59,35,19,43,15,23,28,31,46,14,18,58,4,38,30,8,57,34,77,47,75,71,32,89,87,83,11,63,80,49,93,76,50,6,7,41,85,81,86,73,64,26,88,95,37,29,99,96,54,42
r10,5,76,86,51,1,42,90,44,63,87,54,65,98,66,26,56,99,34,89,37,3,47,38,88,70,69,83,74,14,30,53,24,21,20,82,29,57,94,41,19,59,85,62,27,78,36,4,73,39,22,46,43,35,32,79,10,60,0,48,77,17,50,92,12,25,72,15,49,84,81,75,18,71,2,67,64,13,91,97,55,93,45,80,16,31,6,7,52,95,23,61,96,8,9,28,68,40,33,11,58
r23,11,86,28,1,29,75,79,41,97,44,17,68,67,12,64,40,38,7,2,83,92,35,14,94,98,8,90,59,96,47,85,6,10,77,45,51,80,34,66,76,78,30,54,23,74,0,31,93,4,25,48,37,18,81,72,36,73,56,88,39,5,15,22,60,63,26,46,87,9,43,27,21,19,53,95,65,71,49,42,52,82,24,16,20,57,99,69,50,33,91,61,89,84,13,32,3,62,58,70,55
r28,6,54,44,7,72,53,95,35,56,17,33,64,66,79,3,21,19,91,97,34,46,90,26,42,81,86,38,16,49,75,15,61,1,94,55,98,85,80,20,0,18,13,59,57,58,12,8,41,89,65,71,31,22,28,43,99,52,14,2,4,70,24,29,30,47,32,10,76,50,87,40,51,48,78,74,88,60,83,69,9,39,11,5,27,68,62,84,45,23,92,25,63,82,36,37,93,77,73,96,67
r49,57,34,25,32,68,26,97,38,82,33,93,20,51,9,63,7,77,70,83,95,89,56,84,59,92,13,23,10,58,43,15,41,40,0,98,61,5,72,29,21,85,4,50,49,3,81,11,96,6,30,79,27,36,12,75,91,55,99,71,22,52,28,35,73,8,47,18,2,66,78,45,17,1,39,64,60,86,46,69,53,19,88,87,62,14,31,54,37,48,24,65,76,42,44,90,74,67,80,16,94
r91,25,19,91,74,72,22,79,18,80,46,58,44,4,28,69,49,39,21,98,54,16,66,48,52,93,83,99,41,9,24,92,13,23,11,37,94,96,60,56,76,5,26,63,65,90,62,87,2,51,30,1,14,88,59,57,89,12,78,0,86,15,6,40,31,36,8,70,81,68,3,33,75,38,17,34,61,32,29,27,55,64,77,35,10,67,71,45,85,43,73,95,20,50,53,42,82,47,7,97,84
r30,21,92,19,98,18,91,27,93,55,4,24,31,81,26,66,59,34,8,52,7,65,48,75,94,45,29,67,56,44,87,85,60,39,90,69,97,36,14,80,50,33,47,84,82,57,25,9,72,28,53,77,23,37,16,38,13,40,63,58,73,43,51,15,70,17,95,71,42,11,64,61,6,30,89,99,20,78,79,5,76,12,41,22,62,74,1,49,2,32,10,96,35,83,68,0,3,54,46,86,88
r25,86,80,32,42,14,59,1,41,21,92,69,45,3,35,88,37,76,36,66,95,4,30,24,71,91,83,67,38,25,72,57,64,20,29,2,55,19,94,27,60,79,56,62,33,48,47,13,26,63,70,28,53,18,74,84,9,10,98,11,87,61,65,5,77,15,58,17,89,50,82,7,31,34,85,8,49,44,43,23,90,6,52,51,0,99,75,40,68,96,22,81,54,16,78,93,46,39,12,97,73
r48,96,99,27,40,61,28,19,63,98,65,9,97,17,86,56,45,42,88,58,67,22,13,72,48,77,84,6,18,92,33,57,50,91,75,36,5,52,69,38,14,35,4,29,39,89,51,73,16,43,41,15,37,23,12,46,11,68,26,59,2,49,62,80,7,21,85,79,60,81,0,66,32,74,93,3,53,87,71,55,90,8,30,25,31,76,70,20,54,83,82,64,34,1,94,24,95,78,10,47,44
r38,92,50,33,63,40,13,16,96,87,10,30,62,99,98,43,91,9,73,97,59,11,77,36,31,81,45,83,14,15,57,64,25,76,47,48,82,28,38,85,12,67,55,56,52,7,95,0,19,51,61,84,74,24,78,2,35,4,34,49,32,75,90,86,94,79,70,20,39,29,44,53,65,18,3,88,68,93,5,54,72,23,22,58,1,42,80,26,89,27,6,37,71,21,17,8,41,66,46,69,60
r12,22,92,26,20,95,73,74,96,34,93,30,32,80,56,41,37,83,77,72,45,48,12,52,59,89,49,62,68,55,71,86,25,63,7,39,29,17,82,94,10,24,97,35,67,6,18,9,43,76,85,8,5,53,60,36,38,98,61,2,15,51,57,3,81,50,42,79,65,16,33,40,27,23,46,21,91,11,0,64,4,88,90,99,44,66,84,78,13,47,75,31,70,87,14,69,19,28,54,58,1
r3,49,25,82,2,41,70,33,85,88,53,20,64,32,99,74,97,52,93,40,92,45,39,29,83,63,69,51,24,87,90,17,48,80,19,0,73,62,65,11,98,91,30,42,77,27,50,54,86,55,15,1,84,59,36,12,61,31,28,66,26,4,79,56,89,10,60,38,95,35,9,7,34,13,67,14,3,16,8,22,57,71,23,76,43,94,81,5,72,44,47,75,18,78,37,58,46,6,21,96,68
r18,6,49,37,73,85,76,91,32,36,93,51,57,2,94,41,4,83,10,99,7,74,19,66,84,45,75,21,18,24,13,55,82,63,64,88,60,97,42,31,35,38,39,67,58,72,95,53,0,48,40,47,79,90,54,69,33,87,30,46,15,78,56,86,71,65,20,44,70,1,89,22,61,11,77,26,5,96,62,34,23,8,9,25,98,68,50,81,80,59,16,92,12,29,28,43,3,27,14,52,17
r66,16,22,74,25,10,49,98,73,24,55,27,0,6,66,59,21,14,3,65,12,78,62,67,80,95,70,84,37,52,69,77,42,48,1,45,8,89,11,96,86,83,34,81,94,85,46,18,61,64,75,2,4,20,33,82,32,17,47,44,54,79,28,29,92,13,7,63,50,71,23,72,87,19,31,15,39,60,88,76,5,35,56,68,26,36,90,99,93,97,38,40,58,57,41,53,30,43,91,51,9
r22,55,45,48,11,21,79,47,37,85,70,38,27,5,6,94,69,62,59,15,0,41,44,77,81,33,98,65,29,24,54,74,92,78,80,13,82,20,64,86,34,66,75,3,95,42,35,43,7,51,68,23,57,63,73,90,8,67,56,93,72,49,9,52,87,46,58,71,1,26,50,40,61,31,89,83,25,19,60,14,32,76,18,30,88,84,22,97,16,99,2,17,53,39,91,12,10,36,4,28,96
r33,90,83,98,55,37,75,24,94,88,30,52,53,41,76,35,57,44,4,91,86,12,65,43,40,48,74,16,36,97,22,34,20,18,70,77,29,0,32,85,39,78,23,19,33,69,21,96,15,7,27,59,54,61,13,14,80,60,79,49,81,42,31,45,5,92,67,87,28,47,58,64,1,84,68,38,8,73,51,72,26,3,95,9,71,25,63,6,62,50,46,56,99,11,66,2,10,93,89,82,17
r7,89,4,54,71,29,14,55,22,45,38,64,96,53,43,72,97,30,51,8,94,86,17,37,92,87,79,0,85,83,25,18,61,88,99,95,52,90,1,2,39,15,42,40,9,28,70,31,3,76,46,26,78,7,12,48,16,49,69,67,91,82,6,21,13,35,5,27,74,93,59,81,20,19,56,84,11,50,62,60,34,32,66,57,24,44,58,77,80,23,47,10,98,73,65,75,36,33,68,63,41
r20,39,67,28,69,18,21,3,33,61,20,72,79,44,62,17,48,85,63,56,14,76,42,30,84,45,8,51,43,36,27,6,82,12,54,2,87,15,58,19,89,91,41,99,34,32,40,25,97,71,23,64,46,57,88,83,75,1,65,80,77,10,52,93,9,13,16,31,94,53,49,29,78,59,55,81,92,38,26,47,7,24,95,11,60,50,98,66,37,4,68,96,70,35,0,86,73,74,90,22,5
r21,38,14,75,4,48,18,5,8,16,55,59,43,68,95,21,0,89,41,35,49,81,37,9,40,22,45,11,86,64,34,71,58,7,26,20,23,76,80,12,25,30,63,47,53,85,94,46,1,24,39,84,50,3,54,99,51,6,97,96,60,29,52,32,65,57,33,17,77,27,10,2,36,13,88,61,87,73,56,42,31,69,66,67,91,93,92,83,90,98,28,19,44,72,62,70,82,79,15,78,74
r29,86,26,89,6,47,38,60,83,2,17,4,46,13,11,18,5,0,72,48,49,15,94,95,73,32,81,24,71,28,23,3,16,31,29,82,58,43,45,96,7,63,1,65,30,22,61,77,64,42,99,68,33,70,50,80,56,25,93,36,66,75,21,78,44,57,92,59,19,51,34,37,91,52,40,76,97,53,27,85,14,87,90,84,55,69,74,20,8,41,9,10,62,12,98,79,39,54,35,67,88
r97,85,68,57,29,37,88,64,14,81,16,65,31,66,96,53,9,51,95,80,30,93,55,62,43,38,25,59,3,45,98,44,13,71,49,40,69,21,52,15,10,41,70,67,6,84,8,83,63,74,28,77,18,2,22,56,54,12,78,99,79,75,36,17,50,76,35,92,0,23,58,91,32,42,61,86,34,26,39,33,48,5,27,46,87,73,7,82,94,1,24,4,90,47,11,89,19,97,20,60,72
r34,60,62,34,78,41,84,69,86,42,57,38,3,76,59,56,51,4,63,53,88,33,36,67,87,43,77,10,58,89,18,25,13,14,19,94,66,49,52,7,32,12,5,21,40,50,22,55,23,35,71,20,68,93,83,24,90,46,80,74,39,65,79,28,95,8,99,47,92,75,45,81,70,48,17,64,44,54,73,26,96,85,30,16,97,98,61,27,11,91,82,15,6,2,31,72,37,1,9,29,0
r24,53,11,39,70,23,94,86,31,75,79,59,36,85,64,41,2,13,33,99,30,93,67,82,44,72,61,8,55,48,92,29,77,14,16,56,6,15,69,5,0,90,38,12,50,34,20,52,87,57,83,49,54,68,43,66,40,27,4,25,9,98,28,22,81,37,45,89,35,21,73,46,71,62,63,19,42,17,18,78,1,91,10,74,97,47,80,96,26,58,24,84,95,51,76,60,32,7,65,3,88
r50,4,38,43,35,52,33,21,63,23,96,9,95,13,11,62,20,58,10,3,80,0,69,17,76,98,72,78,71,41,5,27,56,82,70,86,30,65,68,51,57,36,88,28,47,64,75,74,85,19,97,14,22,8,49,93,12,77,42,59,44,48,25,31,54,87,91,50,81,53,15,37,45,39,24,40,83,90,94,79,32,1,84,2,55,73,46,61,16,89,67,66,60,92,6,34,29,18,7,99,26
r44,43,91,0,7,50,25,15,4,74,29,72,6,52,44,26,89,53,65,77,17,8,59,1,88,34,49,12,80,24,30,97,18,55,32,68,33,57,62,38,86,85,2,22,39,71,93,94,95,60,99,51,35,13,78,37,41,23,98,31,47,64,36,5,10,3,14,16,58,40,42,81,20,46,45,66,76,84,56,67,87,82,96,63,19,83,54,61,21,79,48,75,73,69,92,90,27,11,70,9,28
r79,54,67,81,49,82,98,4,76,19,75,92,65,33,13,78,17,32,38,57,91,18,89,29,74,11,93,20,16,72,12,10,35,27,3,37,7,71,77,41,22,87,2,21,43,14,47,9,94,64,84,42,86,56,90,51,80,59,40,44,79,88,5,30,63,6,24,95,25,58,50,48,23,99,15,73,60,0,66,36,62,39,69,46,61,34,97,1,83,55,45,70,68,8,26,31,28,52,53,85,96
r89,43,23,41,15,13,46,90,35,73,24,22,6,40,33,68,58,16,95,91,99,51,75,12,56,1,10,77,38,67,18,55,71,79,88,45,11,28,85,57,3,92,0,86,66,44,54,48,78,87,26,81,4,39,34,83,62,7,98,72,84,8,5,2,20,30,96,59,31,94,61,27,17,74,93,29,32,47,25,36,82,49,63,37,53,65,89,69,19,80,70,97,52,50,14,76,42,60,9,64,21
r56,69,52,56,47,57,29,80,58,19,74,34,9,91,22,30,53,44,96,33,12,90,82,89,54,78,81,84,55,86,5,67,6,7,46,15,21,26,61,14,43,36,63,25,38,59,1,17,62,73,95,75,93,77,97,49,48,45,51,68,83,98,27,39,79,24,20,13,60,11,71,92,40,16,2,10,4,0,85,31,66,50,99,64,8,18,65,3,72,94,76,70,23,28,87,35,32,42,88,37,41
r11,23,68,72,15,69,46,94,27,22,67,21,76,14,52,47,86,88,44,19,62,60,36,92,53,85,10,16,82,49,42,93,56,30,48,51,39,97,87,28,58,41,78,80,7,95,84,34,31,8,29,81,99,24,9,50,12,66,33,71,63,3,79,4,43,13,61,59,18,54,96,20,38,45,40,65,75,5,89,6,35,0,17,11,90,77,91,26,70,37,55,32,64,1,98,25,2,83,74,73,57
r1,89,87,53,6,23,47,16,15,34,18,76,69,29,39,90,98,86,79,57,14,48,0,95,74,37,43,38,7,13,46,50,19,24,88,11,20,36,33,42,60,2,99,77,97,72,94,70,56,44,82,84,64,4,61,5,17,9,58,8,40,91,81,10,65,26,85,22,32,62,83,54,49,27,67,30,66,71,21,45,68,25,80,75,1,31,52,63,78,41,73,28,92,59,55,51,3,93,35,12,96
